# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -3.06628, -3.24675, -2.29006, -1.50201, -3.23023, -3.41801, -3.00645, -2.54136, -3.43558, -3.42347, -3.27948, -3.29167, -3.10989, -3.4868, -3.36617, -3.95227, -4.54485, -4.96592, -4.96587, -5.08597
0.01, 0.0319375, -2.5006, -2.92997, -1.59634, -1.08981, -2.4344, -3.07939, -2.76768, -2.21238, -3.12155, -2.94162, -2.94467, -2.79126, -2.56654, -2.98556, -3.36028, -3.60668, -4.22917, -4.3171, -4.39587, -4.45981
0.02, 0.0319375, -2.29773, -2.46599, -1.07418, -0.678785, -1.9394, -2.66778, -2.24454, -1.75798, -2.02729, -2.42416, -2.94401, -2.76634, -2.2996, -2.6402, -2.80331, -3.41034, -3.82937, -4.0672, -3.95037, -4.11924
0.03, 0.0319375, -1.8654, -1.87096, -0.978964, -0.839273, -2.0014, -2.17085, -1.9269, -1.93843, -1.87462, -1.83954, -2.49948, -2.45614, -2.03182, -2.54008, -2.50114, -2.723, -3.60074, -3.61202, -3.47225, -3.6755
0.04, 0.0319375, -1.60487, -1.72477, -1.3114, -0.833734, -1.8316, -1.78504, -1.5168, -1.90999, -1.59674, -1.39844, -1.81892, -1.82274, -1.7777, -2.01202, -2.00665, -2.37942, -2.95148, -3.13252, -3.47628, -3.61121
0.05, 0.0319375, -1.57813, -1.34852, -0.923673, -0.688852, -1.66262, -1.92731, -1.54205, -1.51244, -1.64293, -1.91661, -1.9123, -1.80507, -1.67688, -1.93459, -1.88733, -2.38621, -2.92754, -3.1791, -3.5319, -3.56911
0.06, 0.0319375, -1.77148, -1.32737, -1.27451, -0.704555, -1.12515, -1.88018, -1.59529, -1.35051, -1.42207, -1.5115, -1.79559, -2.00664, -1.67207, -1.95167, -2.05677, -2.81973, -2.96334, -3.30452, -3.36527, -3.3552
0.07, 0.0319375, -1.41612, -1.41246, -0.954242, -0.57781, -1.59981, -2.03611, -1.54317, -1.39677, -1.16473, -1.48465, -1.38637, -1.85308, -1.63513, -1.80221, -1.89544, -2.45272, -2.8239, -3.25317, -3.34881, -3.18093
0.08, 0.0319375, -0.734543, -0.795547, -0.45186, -0.467373, -1.33453, -1.8333, -1.68862, -1.46971, -1.48338, -1.73063, -1.41876, -1.65134, -1.68534, -1.85159, -1.94439, -2.45908, -3.02878, -2.86972, -3.07662, -3.00503
0.09, 0.0319375, -0.958236, -0.707564, -0.576369, -0.554967, -1.4726, -1.9923, -1.75091, -1.53009, -1.31388, -1.34819, -1.18023, -1.65115, -1.61859, -1.80038, -1.89016, -2.43143, -3.02941, -2.83778, -2.8488, -2.88446
