# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -4.69827, -4.55871, -4.72941, -4.19806, -4.12957, -4.27859, -4.51634, -4.83463, -4.42364, -4.48712, -4.70632, -4.63621, -4.79753, -5.11434, -5.07705, -4.86143, -4.80408, -5.03579, -4.94522, -5.20643
0.01, 0.0319375, -4.44827, -4.92272, -4.63837, -4.13291, -4.10946, -3.87367, -4.5303, -4.91095, -4.65296, -4.6323, -4.24089, -4.58461, -4.9148, -5.19494, -5.1826, -5.16681, -5.15654, -5.36363, -5.18193, -5.20271
0.02, 0.0319375, -4.30136, -4.69165, -4.88309, -4.33919, -4.01861, -3.80601, -4.63415, -4.89061, -4.77204, -4.39997, -4.35598, -4.68015, -5.03324, -5.14121, -4.98191, -5.16583, -5.26387, -5.26591, -5.23895, -5.28795
0.03, 0.0319375, -4.16568, -4.43439, -4.38054, -4.11047, -3.76503, -4.11632, -4.70408, -4.67375, -4.72309, -4.15984, -4.14672, -4.60382, -4.9548, -4.99076, -4.83432, -4.88319, -5.2301, -5.46894, -5.58302, -5.25573
0.04, 0.0319375, -4.20537, -4.57064, -4.73376, -4.5124, -4.15949, -4.28785, -4.97341, -4.67552, -4.11378, -4.16226, -4.00097, -4.57643, -4.85128, -4.74296, -4.44617, -4.5405, -5.16776, -5.10259, -5.20817, -5.26234
0.05, 0.0319375, -4.77918, -5.17771, -4.82819, -4.33532, -4.19321, -4.02528, -4.70062, -4.54017, -3.93063, -4.10662, -3.76613, -4.26197, -4.718, -4.68171, -4.35726, -4.29919, -4.737, -5.12733, -5.22637, -5.1077
0.06, 0.0319375, -4.55745, -4.96965, -4.67307, -4.22576, -3.97588, -3.93974, -4.63376, -4.73849, -4.21767, -3.84524, -3.43705, -4.47683, -4.34602, -4.33318, -4.30594, -4.13051, -4.44039, -5.08301, -5.31494, -5.11024
0.07, 0.0319375, -4.68826, -4.57609, -4.44544, -4.55456, -4.40767, -4.14688, -4.60048, -4.05654, -3.90548, -3.53278, -3.32174, -4.13784, -3.89753, -3.74763, -4.02025, -4.28371, -4.6978, -5.25546, -5.19721, -5.0517
0.08, 0.0319375, -4.32903, -4.86751, -5.23521, -5.05389, -4.44262, -3.99423, -4.50822, -3.94696, -3.88798, -3.69173, -3.2249, -4.09175, -4.06524, -3.79892, -3.99662, -3.8613, -4.5251, -5.23418, -5.05995, -5.10926
0.09, 0.0319375, -4.27539, -4.51723, -4.55309, -4.95918, -4.1219, -3.90898, -4.37625, -3.98902, -3.52163, -3.40518, -2.95552, -3.73674, -4.13462, -4.26657, -4.01633, -3.9331, -4.18809, -4.84475, -5.05868, -5.05524
