# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 1.1232, 1.3316, 0.557914, 0.249035, 0.230974, 0.327482, 0.172343, 0.199085, 0.20847, 0.0930575, 0.14814, 0.280162, 0.52273, 0.956904, 0.373515, 0.458033, 0.486653, 0.180922, 0.265336, 0.484374, 0.320789, 0.21181, 0.388972, 0.348094, 0.278468, 0.19412, 0.327964, 0.529459, 0.311044, 0.357202, 0.2559, 0.257325, 0.197224, 0.266413, 0.29731, 0.328393, 0.313319, 0.572874, 0.54868, 0.363931, 0.369927, 0.501386, 0.6849, 0.877464, 0.895268, 0.580074, 0.297614, 0.327917, 0.288836, 0.28363
0.01, 0.0319375, 1.04453, 1.49862, 0.954962, 0.350386, 0.309699, 0.369715, 0.25619, 0.311333, 0.329833, 0.15707, 0.222439, 0.370692, 0.604899, 0.770306, 0.442643, 0.574963, 0.557501, 0.33154, 0.389344, 0.472382, 0.347793, 0.283987, 0.374291, 0.374196, 0.277314, 0.225078, 0.306597, 0.491281, 0.518436, 0.32305, 0.282941, 0.185349, 0.164138, 0.275417, 0.322395, 0.298587, 0.219947, 0.379712, 0.536658, 0.518711, 0.490942, 0.310872, 0.589918, 0.913539, 0.886348, 0.546762, 0.295611, 0.28151, 0.216511, 0.262053
0.02, 0.0319375, 0.674396, 1.47674, 1.30014, 0.351356, 0.156684, 0.226782, 0.174695, 0.227581, 0.281561, 0.245755, 0.297609, 0.411543, 0.49242, 0.644924, 0.674881, 0.451704, 0.316506, 0.419799, 0.405815, 0.481246, 0.417978, 0.328069, 0.244263, 0.420797, 0.289227, 0.237197, 0.353899, 0.46385, 0.625667, 0.244228, 0.250468, 0.251113, 0.237926, 0.310161, 0.309713, 0.339183, 0.31033, 0.322393, 0.636597, 0.644902, 0.506499, 0.426529, 0.73274, 0.943901, 1.05009, 0.688461, 0.288587, 0.320891, 0.278115, 0.264338
0.03, 0.0319375, 0.351597, 1.26507, 1.47209, 0.530394, 0.253325, 0.411672, 0.396336, 0.213816, 0.221589, 0.285142, 0.255002, 0.422049, 0.421916, 0.465782, 0.520281, 0.235206, 0.194443, 0.235403, 0.479912, 0.63027, 0.483551, 0.565798, 0.359012, 0.380079, 0.292717, 0.285813, 0.297066, 0.344034, 0.536254, 0.370005, 0.189507, 0.172484, 0.29315, 0.349482, 0.289693, 0.280494, 0.345477, 0.379571, 0.530851, 0.770101, 0.423995, 0.447176, 1.0313, 0.981817, 1.09035, 0.773821, 0.373578, 0.381765, 0.301109, 0.237562
0.04, 0.0319375, 0.212106, 0.91826, 1.49661, 0.621189, 0.214281, 0.273442, 0.327475, 0.284267, 0.355771, 0.327444, 0.305104, 0.342586, 0.500064, 0.422241, 0.44064, 0.297641, 0.315062, 0.332299, 0.411055, 0.540589, 0.586326, 0.658063, 0.34539, 0.417727, 0.438836, 0.225409, 0.228566, 0.352126, 0.475613, 0.477855, 0.384875, 0.228929, 0.396437, 0.287916, 0.364132, 0.357704, 0.303804, 0.297598, 0.458955, 0.726974, 0.588053, 0.481914, 0.958342, 1.31134, 1.15529, 0.717691, 0.412904, 0.431585, 0.283615, 0.327441
0.05, 0.0319375, 0.119447, 0.632072, 1.53343, 0.717917, 0.224256, 0.324189, 0.59399, 0.403542, 0.244842, 0.167292, 0.212403, 0.253298, 0.409988, 0.61596, 0.442891, 0.288983, 0.467678, 0.391756, 0.441543, 0.449625, 0.627312, 0.640754, 0.434338, 0.410175, 0.445336, 0.409312, 0.260306, 0.422516, 0.403912, 0.551482, 0.40554, 0.261469, 0.290797, 0.218987, 0.277053, 0.374799, 0.303674, 0.300976, 0.364163, 0.693422, 0.614445, 0.490855, 0.907242, 1.01339, 0.91525, 0.619698, 0.493567, 0.455044, 0.380202, 0.338342
0.06, 0.0319375, 0.13925, 0.528463, 1.55659, 0.828983, 0.167589, 0.501983, 0.66376, 0.232667, 0.293806, 0.246766, 0.276529, 0.141329, 0.347271, 0.49055, 0.364827, 0.32248, 0.31507, 0.337745, 0.471455, 0.590116, 0.367891, 0.458029, 0.354734, 0.282898, 0.484478, 0.411334, 0.397786, 0.313985, 0.269991, 0.35716, 0.468297, 0.373446, 0.211564, 0.291412, 0.281554, 0.254985, 0.355157, 0.469606, 0.429173, 0.568178, 0.715371, 0.555156, 0.952042, 1.15872, 0.949269, 0.61202, 0.444859, 0.45988, 0.375863, 0.347126
0.07, 0.0319375, 0.13232, 0.360268, 1.47858, 1.02751, 0.141931, 0.238923, 0.365733, 0.153251, 0.26752, 0.231273, 0.317144, 0.183538, 0.36375, 0.457892, 0.204854, 0.254069, 0.387431, 0.617023, 0.662993, 0.647698, 0.500089, 0.473228, 0.378004, 0.386518, 0.423364, 0.317356, 0.390273, 0.319139, 0.324164, 0.401322, 0.566232, 0.40193, 0.407348, 0.365268, 0.226878, 0.265514, 0.343989, 0.445582, 0.401451, 0.522872, 0.784324, 0.880612, 1.04747, 1.48096, 1.13332, 0.546549, 0.367601, 0.440837, 0.322478, 0.34952
0.08, 0.0319375, 0.184858, 0.150796, 1.36047, 1.14162, 0.130525, 0.294168, 0.63457, 0.332091, 0.18466, 0.278588, 0.198591, 0.289663, 0.467837, 0.494079, 0.452615, 0.261602, 0.479525, 0.437498, 0.494659, 0.545422, 0.68432, 0.623168, 0.49352, 0.448936, 0.512224, 0.378714, 0.361665, 0.397473, 0.463934, 0.18622, 0.465112, 0.358562, 0.37964, 0.343507, 0.246796, 0.275109, 0.298817, 0.438351, 0.397579, 0.378383, 0.739624, 1.02308, 1.04611, 1.42672, 1.17855, 0.718146, 0.500542, 0.567998, 0.358194, 0.372273
0.09, 0.0319375, 0.124186, 0.255836, 1.3769, 1.29907, 0.11661, 0.185966, 0.450793, 0.294737, 0.300683, 0.2952, 0.237082, 0.357752, 0.668542, 0.520809, 0.588921, 0.60527, 0.514072, 0.518529, 0.397558, 0.36727, 0.568407, 0.425911, 0.534753, 0.520429, 0.403794, 0.473091, 0.339993, 0.295551, 0.360412, 0.265274, 0.553715, 0.441004, 0.293714, 0.326272, 0.272479, 0.265222, 0.244371, 0.394934, 0.358205, 0.41275, 0.613857, 0.901882, 1.00319, 1.42701, 1.23257, 0.767786, 0.542789, 0.52959, 0.302329, 0.310118
0.1, 0.0319375, 0.110132, 0.118267, 1.12856, 1.38961, 0.0634792, 0.21485, 0.273968, 0.365929, 0.54474, 0.317577, 0.341123, 0.278336, 0.418184, 0.40821, 0.554099, 0.751767, 0.743208, 0.496285, 0.475724, 0.347812, 0.423405, 0.452148, 0.447658, 0.590399, 0.558354, 0.45072, 0.370805, 0.344505, 0.350618, 0.237748, 0.545865, 0.617186, 0.385026, 0.333309, 0.352197, 0.275462, 0.376238, 0.36103, 0.44626, 0.638367, 0.639831, 0.939258, 0.955463, 1.31509, 1.41673, 0.748725, 0.470154, 0.468247, 0.374202, 0.296905
0.11, 0.0319375, 0.28295, 0.222795, 1.20551, 1.56327, 0.369933, 0.297004, 0.256255, 0.302616, 0.33246, 0.374765, 0.256575, 0.237165, 0.30565, 0.614218, 0.498071, 0.796591, 0.492257, 0.513245, 0.527705, 0.302445, 0.480619, 0.567413, 0.527161, 0.515027, 0.40943, 0.388509, 0.483898, 0.569376, 0.440002, 0.193411, 0.393837, 0.559511, 0.380498, 0.461145, 0.44422, 0.429678, 0.529003, 0.434174, 0.497695, 0.561249, 0.68145, 0.914199, 1.11812, 1.22248, 1.23153, 0.901336, 0.421065, 0.439432, 0.498981, 0.33725
