# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.96421, -2.19301, -2.14338, -2.37758, -2.48456, -2.10144, -2.96793, -3.32493, -3.86002, -4.03821, -3.50202, -4.1995, -4.13157, -3.87252, -4.58772, -4.71654, -4.33753, -4.43876, -4.16198, -3.59235
0.01, 0.0319375, -2.84102, -2.45914, -2.26, -2.44265, -2.85008, -2.11376, -3.41408, -4.33556, -4.19182, -3.60005, -3.28844, -3.98004, -4.22976, -4.26357, -4.71506, -4.89495, -4.44615, -4.50674, -4.05752, -3.57811
0.02, 0.0319375, -3.19958, -2.83776, -2.40325, -2.94065, -3.01022, -2.56083, -3.42139, -3.86831, -3.84226, -3.26731, -3.53216, -4.02986, -4.12383, -4.4772, -4.85458, -4.58039, -4.66261, -4.52918, -4.35056, -3.66306
0.03, 0.0319375, -3.34399, -2.44237, -2.71332, -3.24592, -3.06071, -2.39194, -3.13806, -3.54614, -3.5935, -2.96169, -3.6308, -4.0473, -4.21687, -4.20758, -4.50326, -4.3114, -3.95453, -4.04936, -3.96233, -3.82357
0.04, 0.0319375, -3.22018, -2.8675, -2.99445, -2.85154, -2.77145, -2.84321, -3.61559, -4.13207, -3.78963, -3.07928, -3.91838, -4.21858, -4.09081, -4.0875, -4.40933, -4.39164, -4.2396, -3.72047, -3.61933, -3.86465
0.05, 0.0319375, -3.26279, -3.04575, -3.17238, -3.35341, -3.19778, -2.77322, -3.66871, -4.16974, -3.7945, -3.28927, -3.72084, -3.93841, -3.87932, -3.93411, -3.91296, -3.98807, -4.06661, -3.48344, -3.4012, -3.74613
0.06, 0.0319375, -3.06269, -2.76183, -3.05118, -3.35151, -3.51874, -3.03493, -3.49415, -4.0784, -3.47532, -2.80211, -3.1943, -3.89026, -3.43221, -3.64309, -3.7514, -3.58418, -3.6113, -3.16298, -3.29063, -3.66887
0.07, 0.0319375, -3.29568, -3.33514, -3.40433, -3.07788, -3.2502, -3.16092, -3.53482, -3.97568, -3.34937, -3.38135, -3.59256, -4.00418, -3.00938, -3.27846, -3.85898, -3.69661, -3.40005, -2.93719, -2.91159, -3.2973
0.08, 0.0319375, -3.75343, -3.6685, -3.58015, -3.71505, -3.08897, -3.01536, -3.77838, -3.8652, -3.80418, -3.45729, -3.93374, -4.35841, -3.16513, -3.17849, -3.68192, -3.48201, -3.51068, -3.09885, -3.11118, -3.4152
0.09, 0.0319375, -3.71456, -3.56969, -3.83626, -3.12878, -3.44726, -3.4097, -3.58978, -4.09812, -3.5948, -3.01139, -3.68183, -4.07171, -3.01378, -3.21869, -3.63378, -3.52054, -3.49707, -3.16392, -3.03708, -3.48098
0.1, 0.0319375, -3.73859, -2.96538, -3.59571, -3.07915, -3.7165, -3.21146, -2.95529, -3.8087, -2.93462, -3.04443, -3.65406, -3.96118, -3.15294, -3.04248, -3.6558, -3.74216, -3.66279, -3.6969, -3.33629, -3.42243
0.11, 0.0319375, -3.91868, -2.73993, -3.07303, -3.57732, -3.81284, -3.2006, -3.19145, -3.38743, -3.10792, -3.19549, -3.41951, -3.95237, -3.67632, -3.43315, -3.86992, -3.74434, -3.8842, -3.61601, -3.57854, -3.75303
0.12, 0.0319375, -3.37168, -2.89013, -3.12841, -3.47136, -3.68323, -3.32399, -3.38614, -3.40049, -3.06304, -3.20301, -3.31852, -3.59894, -3.59092, -3.26782, -3.67453, -3.99059, -3.99772, -3.68613, -3.71072, -3.83412
0.13, 0.0319375, -3.91178, -3.44416, -3.17681, -3.49632, -3.71749, -3.3788, -3.34071, -3.68808, -3.19603, -3.15353, -3.40981, -3.36664, -3.49494, -3.02299, -3.74906, -4.22649, -3.93493, -3.97577, -4.07471, -4.22336
0.14, 0.0319375, -3.86085, -3.08995, -2.63162, -3.3395, -3.34145, -3.57233, -3.11701, -3.05929, -2.32466, -2.82878, -3.31741, -2.91799, -3.5882, -3.19945, -3.86011, -4.08509, -3.74051, -3.84703, -3.7116, -4.23097
