# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.19412, -3.50304, -3.17918, -2.92621, -3.94179, -4.18004, -3.70373, -3.6142, -4.33013, -3.41297, -3.60225, -3.55786, -4.26244, -3.7038, -3.63343, -3.62717, -3.56389, -3.57284, -3.74635, -3.93804
0.01, 0.0319375, -2.15192, -2.22756, -2.44051, -2.31072, -3.0934, -3.72911, -3.54441, -3.15609, -3.61166, -3.28717, -3.2893, -3.59643, -3.60625, -3.60209, -3.34772, -3.33141, -3.36796, -3.43826, -3.39202, -3.47388
0.02, 0.0319375, -1.45866, -1.44691, -1.83461, -1.671, -2.80341, -3.52315, -2.94297, -2.86884, -3.34762, -2.9664, -3.10467, -3.29306, -3.17374, -3.58316, -3.56195, -3.09978, -3.10758, -3.02313, -2.99919, -2.96669
0.03, 0.0319375, -1.18906, -1.55405, -1.32236, -1.72857, -2.38069, -3.03163, -3.13192, -2.57688, -3.29461, -2.70516, -2.89421, -3.32918, -3.01096, -3.35937, -2.98097, -2.59488, -2.74686, -2.67034, -2.92523, -2.82171
0.04, 0.0319375, -1.63351, -1.05952, -1.27527, -1.85837, -2.31995, -2.27397, -2.63244, -2.277, -2.73957, -2.71415, -2.70868, -2.57885, -2.81683, -3.04057, -2.77577, -2.48471, -2.55008, -2.45547, -2.66538, -2.53543
0.05, 0.0319375, -1.40777, -1.5525, -1.3131, -1.76948, -2.51457, -2.2882, -2.71555, -2.58893, -2.55446, -2.20571, -2.64059, -2.74233, -2.76825, -2.91528, -2.88461, -2.80608, -2.58959, -2.43103, -2.60929, -2.53228
0.06, 0.0319375, -0.825997, -1.25742, -1.0154, -1.43777, -2.33072, -2.50223, -2.54662, -2.76082, -2.72579, -2.003, -2.50532, -2.40604, -2.60861, -2.6328, -2.88205, -2.747, -2.50182, -2.28135, -2.44355, -2.474
0.07, 0.0319375, -0.875067, -0.982768, -0.731255, -0.811258, -1.87328, -2.56977, -2.51248, -2.54222, -2.69604, -2.26199, -2.46243, -2.39661, -2.5614, -2.42032, -2.50904, -2.12929, -2.54488, -2.49997, -2.39225, -2.44824
0.08, 0.0319375, -0.742067, -0.381566, -0.45542, -0.235626, -2.11958, -2.53028, -2.48612, -2.53796, -2.99683, -2.4575, -2.57107, -2.51269, -2.58997, -2.38358, -2.20515, -2.21743, -2.55287, -2.63183, -2.35362, -2.03426
0.09, 0.0319375, -0.982805, -0.248686, -0.300092, 0.0460279, -1.96685, -2.63256, -2.44184, -2.16172, -2.44763, -2.2005, -2.87205, -2.45972, -2.46494, -2.18764, -2.17985, -1.9256, -2.33717, -2.61416, -2.30337, -1.88255
