# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.59447, -5.78783, -6.1343, -5.68351, -5.6112, -6.07103, -6.71975, -6.63239, -6.22633, -6.14052, -5.94902, -5.98689, -5.81826, -5.81293, -5.96192, -5.69793, -5.01739, -5.16455, -5.25467, -5.31216
0.01, 0.0319375, -6.21659, -6.3205, -6.43889, -6.0064, -5.77314, -6.34956, -6.80598, -6.82137, -6.30288, -6.36156, -6.17276, -6.18853, -6.06712, -5.96662, -6.16338, -5.78685, -5.22297, -5.20602, -5.43954, -5.26736
0.02, 0.0319375, -5.24903, -5.92017, -6.75685, -6.3289, -6.04854, -6.15647, -6.55455, -6.84757, -6.58147, -6.40104, -6.12008, -5.82648, -6.05929, -6.1038, -6.10947, -5.89644, -5.30389, -5.31313, -5.1167, -5.40119
0.03, 0.0319375, -4.16621, -4.26504, -5.1055, -5.59893, -5.45739, -6.14694, -6.07173, -6.10438, -6.127, -6.17664, -5.8419, -5.86428, -5.79834, -5.68081, -5.69535, -5.66121, -5.08647, -5.1483, -5.11576, -5.29201
0.04, 0.0319375, -3.4253, -3.74837, -4.64892, -5.16193, -5.69476, -5.50947, -5.65289, -5.63228, -5.25768, -5.87467, -5.96489, -6.11433, -5.9545, -5.52831, -5.60778, -5.31498, -4.79217, -5.11755, -5.2293, -5.11272
0.05, 0.0319375, -3.68299, -4.80979, -5.30246, -5.4301, -6.02035, -5.64444, -6.39999, -6.65866, -5.96464, -6.11306, -6.31071, -6.14823, -6.24968, -6.06583, -6.17729, -5.56984, -5.11654, -5.02663, -5.1605, -5.47236
0.06, 0.0319375, -4.63785, -5.62904, -5.82683, -6.01122, -6.29642, -6.48671, -6.84538, -6.72626, -6.42625, -6.59532, -6.36362, -6.18749, -6.11646, -6.14539, -6.20157, -5.65036, -5.15401, -4.99758, -4.93788, -5.03176
0.07, 0.0319375, -4.5504, -5.09287, -5.57266, -5.60752, -5.72462, -6.16365, -6.35752, -6.49403, -6.34627, -6.17435, -5.95037, -6.00454, -5.75731, -5.87583, -6.30686, -5.72568, -5.12503, -4.86666, -4.8817, -4.86216
0.08, 0.0319375, -4.24208, -5.12327, -5.85061, -5.47601, -5.45296, -6.102, -6.42959, -6.18032, -6.28224, -6.06494, -6.17564, -5.98964, -5.9005, -5.95352, -6.18045, -5.62681, -4.88125, -4.62519, -4.89884, -4.69974
0.09, 0.0319375, -4.55315, -5.55234, -5.69441, -4.79581, -4.84002, -5.21252, -5.44438, -5.49395, -5.64737, -5.53878, -5.45298, -5.53884, -5.61689, -5.9611, -5.88263, -5.40737, -4.35688, -4.2525, -4.56972, -4.68255
