# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -5.20279, -5.56754, -5.34412, -4.99381, -4.94664, -5.80896, -5.14895, -5.38687, -5.71236, -5.42621, -5.92205, -5.63297, -5.74306, -5.84607, -5.61811, -5.44839, -5.73857, -5.61407, -5.52649, -5.72975
0.01, 0.0319375, -4.98302, -5.40278, -5.343, -5.04958, -4.89829, -5.38775, -5.16516, -5.00897, -4.61405, -4.69664, -4.913, -4.95497, -4.93401, -5.06639, -5.18544, -5.35058, -5.61484, -5.28261, -5.1904, -4.98263
0.02, 0.0319375, -4.89299, -5.53527, -5.56628, -5.28647, -4.94686, -5.38577, -4.81322, -4.59522, -4.10309, -4.34507, -4.55146, -4.91265, -4.53165, -5.05803, -5.06809, -5.26943, -5.22864, -5.15471, -5.16178, -4.85028
0.03, 0.0319375, -5.70666, -6.26268, -5.40651, -5.31785, -4.68428, -5.59875, -5.40694, -5.31125, -4.65935, -4.44506, -5.04523, -5.19005, -4.69085, -4.90199, -5.32145, -5.24854, -5.08012, -5.31876, -5.44907, -5.20615
0.04, 0.0319375, -5.81161, -5.7246, -5.63896, -5.01468, -4.58451, -5.60358, -5.39585, -5.33525, -4.873, -5.15312, -5.27695, -5.45227, -5.52495, -5.33877, -5.40148, -5.44341, -5.35929, -5.36659, -5.37085, -5.3844
0.05, 0.0319375, -5.55538, -6.01024, -6.0467, -5.07989, -4.46946, -5.59437, -5.52975, -5.33327, -4.98528, -5.05787, -5.18703, -5.25179, -5.17627, -5.27424, -5.56625, -5.60601, -5.26181, -5.59093, -5.37987, -5.46357
0.06, 0.0319375, -5.28528, -6.16603, -5.40919, -5.10716, -4.97592, -5.85455, -5.6461, -5.19236, -4.87201, -5.08089, -5.23949, -5.66811, -5.65791, -5.45463, -5.73205, -5.59208, -5.30022, -5.52467, -5.58996, -5.53063
0.07, 0.0319375, -5.03439, -6.10925, -4.89295, -5.29299, -4.69831, -5.67753, -5.36653, -5.75293, -5.23617, -5.38143, -5.47696, -5.79166, -5.96549, -5.58592, -5.73392, -5.63352, -5.37137, -5.72258, -5.76085, -5.60299
0.08, 0.0319375, -5.64881, -5.66086, -5.33422, -5.15522, -5.13642, -5.85284, -5.78547, -5.99244, -5.44581, -5.67998, -6.04266, -6.11318, -5.86456, -5.78679, -5.86631, -5.62662, -5.63182, -5.64797, -5.66307, -5.55457
0.09, 0.0319375, -5.777, -5.71949, -6.07955, -5.48307, -5.13523, -5.77319, -5.72015, -5.83834, -5.37455, -5.40247, -5.90087, -5.92715, -5.80804, -5.6999, -5.67868, -5.55622, -5.6349, -5.90485, -5.51904, -5.60906
0.1, 0.0319375, -5.99872, -5.64912, -5.53455, -5.62476, -4.96883, -5.50603, -5.66183, -5.98754, -5.4667, -5.18927, -5.80129, -5.71279, -5.803, -5.874, -5.76748, -5.78762, -5.82127, -5.93698, -5.73767, -5.59156
0.11, 0.0319375, -5.96725, -5.5474, -5.63296, -5.26943, -4.88916, -5.57075, -5.90751, -5.9776, -5.75246, -5.38962, -6.20126, -5.9992, -5.9568, -5.87902, -6.1048, -5.9192, -5.62167, -5.57067, -5.6629, -5.58655
0.12, 0.0319375, -6.00387, -6.38271, -6.25552, -5.56608, -5.25194, -5.82471, -5.61073, -6.01534, -5.62369, -5.65837, -6.3115, -6.03237, -6.10001, -5.97463, -6.01704, -5.93635, -5.66726, -5.67526, -5.69669, -5.57751
0.13, 0.0319375, -5.49002, -6.64604, -5.87178, -5.73841, -5.09767, -5.88624, -5.7824, -5.91497, -5.79373, -5.65312, -5.98359, -5.6792, -5.75731, -5.80558, -5.49231, -5.70182, -5.69972, -5.68433, -5.69102, -5.75672
0.14, 0.0319375, -5.85082, -6.34166, -5.95204, -5.76106, -5.49975, -6.27005, -6.03635, -6.17929, -5.72939, -5.80811, -6.26646, -5.91566, -5.92988, -6.05016, -5.81396, -5.67531, -5.76463, -5.65624, -5.80371, -5.55035
0.15, 0.0319375, -6.29931, -6.09204, -5.56694, -5.23105, -5.11816, -6.46097, -5.62749, -6.2661, -5.68982, -5.84987, -6.0692, -5.87026, -5.86639, -5.84818, -5.99449, -5.90845, -5.57474, -5.52688, -5.60305, -5.53493
0.16, 0.0319375, -5.61056, -6.17303, -5.93853, -5.30297, -5.1288, -5.69441, -5.90541, -6.18075, -5.56949, -5.60148, -5.99527, -5.58143, -5.6298, -5.71903, -6.04741, -5.67436, -5.6161, -5.60467, -5.5242, -5.55592
0.17, 0.0319375, -5.62975, -6.26256, -6.24943, -5.33248, -5.3353, -5.59202, -5.85457, -5.62576, -5.58571, -5.74704, -5.90151, -6.02783, -5.78315, -5.98497, -5.77614, -5.73567, -5.96465, -5.53482, -5.59351, -5.42954
0.18, 0.0319375, -5.4992, -5.87935, -5.88523, -5.75533, -5.66022, -5.61307, -5.61403, -5.69892, -5.61705, -5.81993, -6.0028, -5.75063, -5.48578, -5.85171, -5.81318, -5.78922, -5.79764, -5.71458, -5.77173, -5.71153
0.19, 0.0319375, -5.2556, -5.99481, -5.92696, -5.81867, -5.86959, -5.9131, -5.49529, -5.82352, -5.45883, -5.73035, -6.22839, -5.69093, -5.67861, -6.07766, -6.05922, -5.73498, -5.73638, -5.70042, -5.92229, -5.6973
0.2, 0.0319375, -5.4272, -6.16713, -5.7836, -5.86679, -5.7977, -6.16894, -5.9361, -5.85883, -5.82591, -6.09242, -6.00008, -6.18472, -5.83189, -5.86493, -5.93249, -5.63576, -5.46906, -5.68396, -5.92867, -5.63659
0.21, 0.0319375, -5.99631, -6.1844, -5.96059, -5.50815, -5.91904, -6.50754, -6.07185, -6.10401, -5.66305, -5.90059, -5.68275, -6.16747, -5.83075, -5.7784, -6.01431, -5.88315, -5.61849, -5.69535, -5.72099, -5.74434
0.22, 0.0319375, -6.00153, -5.66085, -6.15383, -5.95442, -5.33746, -6.14427, -6.36899, -5.94949, -5.79062, -5.60786, -5.81422, -6.08604, -5.95191, -5.99583, -6.22178, -6.07068, -5.72121, -5.65757, -5.59825, -5.73696
0.23, 0.0319375, -5.71613, -5.86802, -6.02603, -5.92461, -5.39565, -5.77448, -6.07969, -6.10701, -5.66602, -5.52373, -5.89867, -6.08781, -5.84141, -6.19748, -6.15358, -5.94664, -5.95887, -5.54718, -5.80904, -5.68753
0.24, 0.0319375, -5.89203, -6.06329, -5.91708, -5.57419, -5.48938, -6.10828, -6.1724, -6.04866, -5.86394, -5.88222, -5.99081, -6.0442, -5.72265, -5.81836, -5.81566, -5.65018, -5.81521, -5.60309, -5.6701, -5.6199
0.25, 0.0319375, -5.82467, -6.51631, -6.43108, -5.45389, -5.68819, -5.64289, -6.07892, -6.02917, -6.06765, -5.72472, -5.86475, -6.05924, -5.9503, -6.05964, -5.71885, -5.60268, -5.52871, -5.54966, -5.57425, -5.43973
0.26, 0.0319375, -5.60552, -6.47697, -5.76797, -5.92359, -5.84725, -5.62981, -5.96307, -6.10094, -6.01502, -5.56162, -5.70323, -5.89368, -6.08533, -6.11725, -5.56975, -5.5964, -5.73601, -5.65885, -5.56055, -5.62795
0.27, 0.0319375, -6.17782, -6.32345, -5.69715, -6.26335, -6.33948, -6.18775, -5.96562, -6.22837, -6.15308, -5.68032, -5.77626, -5.86765, -6.24365, -6.0939, -5.86816, -5.62483, -5.67889, -5.665, -5.66988, -5.66518
0.28, 0.0319375, -6.18865, -6.10279, -5.85473, -5.90273, -5.7372, -5.73605, -5.73046, -6.17093, -5.66805, -5.39812, -5.72864, -5.90724, -6.32919, -6.12033, -6.09954, -6.00118, -5.69954, -5.75105, -5.81278, -5.791
0.29, 0.0319375, -6.77696, -5.98946, -5.69992, -6.0969, -5.51779, -5.70136, -5.79453, -6.51747, -5.97232, -5.43477, -5.79785, -5.86724, -6.03539, -6.07788, -5.78311, -5.86754, -5.6269, -5.82549, -5.86327, -5.53242
0.3, 0.0319375, -6.15915, -6.1518, -5.65418, -6.13224, -5.89344, -6.4462, -5.88348, -6.29945, -5.93539, -5.60288, -5.85323, -5.90886, -6.11479, -5.94826, -5.84671, -5.77823, -5.69085, -5.82216, -5.70245, -5.39707
0.31, 0.0319375, -6.32869, -6.20861, -5.77926, -5.94553, -6.34599, -6.54054, -6.22125, -6.08862, -5.63686, -5.71164, -5.89439, -5.71366, -6.04082, -6.07055, -5.89808, -5.63449, -5.70176, -5.66677, -5.56483, -5.58888
0.32, 0.0319375, -6.22372, -6.18142, -5.9028, -6.10126, -6.16292, -6.16858, -6.33067, -5.95047, -5.71188, -5.43539, -5.98281, -5.82986, -6.01814, -6.05642, -5.64945, -5.70938, -5.43864, -5.82698, -5.58643, -5.48195
0.33, 0.0319375, -5.83931, -6.41314, -5.90361, -5.64063, -5.88015, -5.61345, -6.0471, -5.91589, -5.81339, -5.70773, -5.78387, -5.73316, -5.87557, -5.89231, -5.72876, -5.89472, -5.56435, -5.76175, -5.53552, -5.62148
0.34, 0.0319375, -5.88109, -5.83292, -5.77959, -5.77444, -5.69535, -6.06492, -5.77795, -5.81603, -5.96784, -6.06058, -5.83817, -5.78558, -5.74796, -5.71515, -5.79131, -6.0432, -5.93651, -5.84013, -5.7448, -5.6296
0.35, 0.0319375, -5.44153, -5.3846, -5.48937, -5.98436, -6.12927, -6.00665, -5.86881, -6.01758, -5.46989, -5.41082, -5.85025, -5.76013, -5.56748, -5.53849, -5.68522, -5.9134, -5.88725, -5.50338, -5.66636, -5.70003
0.36, 0.0319375, -5.35899, -5.77287, -5.50954, -5.96633, -6.14151, -5.91517, -6.00404, -5.58994, -5.46434, -5.56492, -5.53036, -5.76794, -5.52008, -5.73752, -5.63966, -5.55391, -5.73784, -5.7552, -5.5341, -5.55662
