Time (seconds),X,Y,Z
0,-0.1376402,0.81850684,-0.5752529
0.02,-0.13519543,0.81532866,-0.57843107
0.04,-0.13788466,0.8053051,-0.5620512
0.06,-0.1261498,0.812395,-0.5627846
0.08,-0.12346056,0.8163066,-0.5615622
0.1,-0.12981695,0.81728446,-0.5688965
0.12,-0.13837363,0.8143508,-0.5759863
0.14,-0.14839715,0.8141063,-0.5698744
0.16,-0.15255325,0.8077499,-0.56742966
0.18,-0.14424105,0.8216851,-0.5757418
0.2,-0.14228524,0.8243743,-0.56547385
0.22,-0.1427742,0.82266295,-0.5605843
0.24,-0.14644134,0.81728446,-0.5605843
0.26,-0.15157534,0.8192403,-0.57623076
0.28,-0.15475354,0.8211961,-0.5740305
0.3,-0.14839715,0.8194848,-0.5811203
0.32,-0.14913058,0.8126394,-0.5679186
0.34,-0.15573144,0.80237144,-0.56694067
0.36,-0.15181983,0.8077499,-0.5752529
0.38,-0.16722183,0.8138618,-0.564007
0.4,-0.14839715,0.8180179,-0.59334415
0.42,-0.15646487,0.8075054,-0.56718516
0.44,-0.15988754,0.80726093,-0.5730526
0.46,-0.149864,0.8106836,-0.57671976
0.47,-0.17969012,0.81117254,-0.5759863
0.491,-0.15988754,0.8150842,-0.58380955
0.511,-0.15279773,0.8099502,-0.558384
0.531,-0.16575497,0.81532866,-0.5664517
0.551,-0.15866517,0.82266295,-0.56718516
0.571,-0.17871222,0.8199737,-0.5622956
0.591,-0.17871222,0.8013935,-0.54787153
0.611,-0.17553402,0.8224185,-0.55202764
0.631,-0.17284478,0.83586466,-0.58723223
0.651,-0.17113346,0.8099502,-0.53491426
0.671,-0.16648841,0.82486326,-0.58772117
0.691,-0.1457079,0.8033493,-0.54078174
0.711,-0.17235583,0.7757235,-0.5449378
0.731,-0.17431165,0.80041564,-0.5884546
0.751,-0.18677995,0.8087278,-0.5884546
0.771,-0.18995814,0.80726093,-0.5867433
0.791,-0.18898022,0.81166154,-0.58943254
0.811,-0.20462671,0.80946124,-0.5935886
0.831,-0.2036488,0.80970573,-0.5882101
0.851,-0.19949271,0.8089723,-0.579409
0.871,-0.20853834,0.80432725,-0.569141
0.891,-0.22076215,0.811906,-0.56865203
0.911,-0.21367234,0.8138618,-0.57476395
0.931,-0.2036488,0.806772,-0.5728081
0.951,-0.18898022,0.8050607,-0.57476395
0.971,-0.17504507,0.8077499,-0.58600986
0.991,-0.15524249,0.8158176,-0.5926107
1.011,-0.14008495,0.8407542,-0.610213
1.031,-0.11930446,0.8493109,-0.6243926
1.041,-0.106591694,0.8365981,-0.625615
1.048,-0.08678911,0.80628306,-0.6407725
1.068,-0.058185373,0.75005347,-0.63246036
1.088,-0.043516792,0.67353237,-0.5823427
1.108,-0.03569355,0.61388016,-0.5307582
1.128,-0.07505424,0.5730526,-0.5676741
1.148,-0.09290102,0.54958284,-0.5923662
1.168,-0.11025884,0.5530055,-0.59505546
1.188,-0.08409987,0.5781866,-0.65128505
1.208,-0.038871743,0.5574061,-0.67671055
1.228,-0.028359259,0.5307582,-0.6664426
1.248,-0.023469731,0.5134004,-0.59114385
1.268,0.017602298,0.49799836,-0.48112947
1.288,0.04376127,0.44836965,-0.39727408
1.308,-0.055985086,0.3557131,-0.43565688
1.328,-0.07358739,0.2926382,-0.4965315
1.348,-0.0268924,0.26281208,-0.4779513
1.368,0.009045625,0.21049415,-0.44201326
1.388,-0.006111909,0.07749901,-0.45228127
1.408,-0.066253096,-0.10561379,-0.49604255
1.428,-0.05720747,-0.26134524,-0.47526205
1.448,-0.103169024,-0.46083793,-0.4549705
1.468,-0.14741924,-0.6962687,-0.44201326
1.488,-0.18775785,-0.9730159,-0.40705314
1.508,-0.19289185,-1.2482963,-0.36769244
1.526,-0.16355468,-1.6274792,-0.33859977
1.546,-0.20951624,-1.9995722,-0.35938025
1.566,-0.29752773,-2.2926993,-0.40118572
1.586,-0.42758915,-2.3552852,-0.3691593
1.606,-0.60214525,-2.2041988,-0.33762187
1.626,-0.7943037,-1.8863796,-0.37918285
1.646,-0.7903921,-1.6570607,-0.45790422
1.666,-0.6801332,-1.5076858,-0.4923754
1.686,-0.666687,-1.3766464,-0.5454268
1.706,-0.59847814,-1.2189591,-0.59138834
1.726,-0.5918773,-1.0901201,-0.5618067
1.746,-0.6972466,-0.9972191,-0.53711456
1.766,-0.81899583,-0.9654372,-0.5449378
1.786,-0.91042995,-0.91409713,-0.51462275
1.806,-0.90871865,-0.87351406,-0.47844025
1.826,-1.007487,-0.8148397,-0.42832258
1.846,-1.1585735,-0.7791462,-0.42807811
1.866,-1.4252971,-0.8458882,-0.43492344
1.886,-1.4798154,-1.0101763,-0.5134004
1.906,-1.3871589,-1.116768,-0.6082572
1.926,-1.2541637,-1.054182,-0.69137913
1.946,-1.3074596,-1.1253247,-0.63588303
1.956,-1.46368,-1.3788466,-0.5376035
1.971,-1.3059927,-1.7533845,-0.5175565
1.991,-1.086453,-2.202243,-0.5138893
2.011,-0.9952633,-2.3831556,-0.56107324
2.031,-1.0681173,-2.3924456,-0.43932402
2.051,-1.0199554,-2.1707056,-0.3341992
2.071,-0.9006509,-1.8709776,-0.21733949
2.091,-0.8006601,-1.6277236,-0.08189958
2.111,-0.6336827,-1.4360541,-0.035449073
2.131,-0.36182502,-1.235339,-0.05769642
2.151,-0.1437521,-1.071051,0.056718517
2.171,0.15108639,-1.0356019,0.35400176
2.191,0.45643738,-0.99844146,0.52073467
2.211,0.7522538,-0.7984598,0.47428414
2.231,1.0634722,-0.698469,0.63783884
2.251,1.3717569,-0.7383186,0.796015
2.271,1.2854567,-0.85591173,0.77230084
2.291,0.8309752,-0.977172,0.5842985
2.311,0.24300951,-1.2622315,0.03422669
2.331,-0.40876448,-1.6851755,-1.0338905
2.351,-0.75176483,-2.3966017,-1.6267457
2.371,-1.3820249,-3.1825933,-0.9490572
2.391,-1.7455612,-3.0486202,-1.6812639
2.401,-1.9015372,-2.394646,-1.7260032
2.411,-1.2108914,-1.7438499,-1.583229
2.431,-0.9691043,-1.0818079,-1.2262934
2.451,-0.9940409,-0.7226721,-0.99428535
2.471,-1.1786206,-0.51144457,-0.7938147
2.491,-1.2495186,-0.34715644,-0.67866635
2.511,-1.0879198,-0.0992574,-0.59872264
2.531,-0.8815818,0.22736302,-0.50924426
2.551,-0.80603856,0.5571616,-0.31879717
2.571,-0.7943037,0.8419766,-0.21024968
2.591,-0.8065275,0.9246096,-0.2904379
2.611,-0.79894876,0.8295083,-0.39238456
2.631,-0.92314273,0.60067844,-0.57231915
2.651,-0.9808392,0.3569355,-0.64566207
2.671,-1.4671026,-0.098523974,-0.8422211
2.691,-2.1682608,-0.82999724,-1.168597
2.711,-2.5530667,-1.7242918,-1.5871406
2.731,-2.1958866,-1.9827033,-1.9269627
2.751,-1.9435871,-1.907649,-1.8986034
2.771,-1.8653547,-1.8800232,-1.5898298
2.791,-1.5658711,-1.882957,-1.2143141
2.811,-0.8700914,-1.767564,-0.8986951
2.831,-0.27014637,-1.4372765,-0.6402836
2.851,-0.17382269,-1.2130917,-0.29606086
2.871,0.17040002,-1.0522263,-0.029826116
2.891,0.30070594,-0.7104483,0.22687407
2.911,0.46474957,-0.52782446,0.3848058
2.931,0.713871,-0.6165694,0.53858143
2.951,0.73465145,-0.6669315,0.4904196
2.971,0.6361275,-0.63026005,0.3239312
2.991,0.44543594,-0.56938547,0.23029673
3.011,0.2906824,-0.58796567,0.051584512
3.031,-0.24080922,-0.7322067,-0.24838798
3.051,-0.9026067,-1.0365797,-0.7752345
3.071,-1.6565719,-1.4116066,-1.3211503
3.091,-1.671485,-1.7103566,-1.8942028
3.111,-1.2343612,-1.664884,-2.4995263
3.131,-1.2431623,-1.2588087,-2.1912417
3.151,-1.3668673,-0.8233964,-1.6993552
3.171,-1.2734773,-0.47672892,-1.4292088
3.191,-1.1094338,-0.24912141,-1.2382728
3.211,-0.8947835,-0.050117653,-1.0321792
3.231,-0.84515476,0.13715124,-0.77425665
3.251,-0.79699296,0.35155702,-0.57769763
3.271,-0.5977447,0.5344253,-0.46010453
3.291,-0.4312563,0.6473734,-0.33493263
3.301,-0.32930967,0.7099593,-0.2420316
3.321,-0.25156617,0.7527427,-0.13470648
3.341,-0.24545427,0.76178837,-0.12468295
3.361,-0.2554778,0.65519667,-0.19802585
3.381,-0.44201326,0.5026434,-0.439813
3.401,-1.0060202,0.39898542,-0.8292638
3.421,-1.9570333,0.06943129,-1.3463314
3.441,-2.6227424,-0.6165694,-1.959478
3.461,-2.5623567,-1.2438958,-2.7276227
3.481,-2.0853834,-1.432876,-2.6980412
3.501,-1.9064267,-1.0874308,-1.9633896
3.521,-1.546313,-0.9101855,-1.4971732
3.541,-1.1769092,-0.8045717,-1.1263026
3.561,-0.8627571,-0.7774348,-0.88060385
3.581,-0.62610394,-0.87546986,-0.6500626
3.601,-0.31610793,-0.987929,-0.40069675
3.621,0.06429728,-1.0219111,-0.15157534
3.641,0.39385143,-1.0145769,0.17455612
3.661,0.60776824,-0.86715764,0.5730526
3.681,0.81312835,-0.7571433,0.7510314
3.701,1.1573511,-0.7402744,0.7077591
3.721,1.0629833,-0.7001803,0.5023989
3.741,0.8231519,-0.6368609,0.21953978
3.751,0.3642698,-0.67499924,0.019069156
3.761,-0.44861412,-1.0424472,-0.3236867
3.781,-1.4820157,-1.6656175,-0.9243651
3.801,-1.7245363,-2.4376738,-1.3940042
3.821,-2.1372123,-2.699019,-2.4171379
3.841,-1.7450722,-1.9934603,-2.4564984
3.861,-1.5878739,-1.2553861,-1.7817438
3.881,-1.5604926,-0.70922595,-1.374935
3.901,-1.4348317,-0.38553923,-1.1500168
3.921,-1.3103933,-0.1872689,-0.99281853
3.941,-1.1715307,-0.053295847,-0.91042995
3.961,-1.0627388,0.14081839,-0.7884363
3.981,-0.8884271,0.31586346,-0.6124133
4.001,-0.71802706,0.5023989,-0.43101183
4.021,-0.64346176,0.64884025,-0.29606086
4.041,-0.61705834,0.69529074,-0.29019344
4.061,-0.57794213,0.6593527,-0.29654983
4.081,-0.53687006,0.6525074,-0.2699019
4.101,-0.60801274,0.6705987,-0.2522996
4.121,-0.8722917,0.5561837,-0.3576689
4.141,-1.4499893,0.36084712,-0.6627754
4.161,-2.1484582,-0.062341474,-1.0576048
4.181,-2.539376,-0.7429637,-1.6189225
4.191,-2.5288634,-1.2082021,-2.1225438
4.211,-2.3907344,-1.1788651,-2.2973444
4.231,-2.1848853,-1.0573603,-2.037955
4.251,-1.8289276,-1.1040553,-1.628946
4.271,-1.3876479,-1.0952541,-1.1918223
4.291,-0.8243743,-1.0796076,-0.86226815
4.311,-0.44323564,-1.0089539,-0.57965344
4.331,-0.020536015,-0.9226538,-0.33786634
4.351,0.35522416,-0.7994377,-0.11099227
4.371,0.5214681,-0.7192495,0.206827
4.391,1.0319347,-0.7282951,0.45668185
4.411,1.2023348,-0.68086666,0.53295845
4.431,0.8818262,-0.7622773,0.41292056
4.451,0.6593527,-0.8334199,0.30559546
4.471,0.2845705,-0.8979617,0.06356385
4.491,-0.29654983,-1.0140879,-0.24252056
4.511,-0.884271,-1.3045259,-0.58600986
4.531,-1.577117,-1.8259939,-1.3556215
4.551,-1.9196284,-2.1812181,-2.0342877
4.571,-1.77881,-2.0484674,-2.33915
4.591,-1.5888519,-1.3649116,-1.9885707
4.611,-1.4155182,-0.8368426,-1.5377563
4.631,-1.3025701,-0.5112001,-1.3411974
4.641,-1.2678545,-0.36109158,-1.1854659
4.661,-1.0871863,-0.19093604,-1.0153103
4.681,-0.9082297,-0.0029337164,-0.8400208
4.701,-0.7681447,0.18800232,-0.64932925
4.721,-0.728784,0.33688843,-0.4251444
4.741,-0.6053235,0.5246463,-0.21244995
4.761,-0.51828986,0.6855117,-0.12590532
4.781,-0.5229349,0.78892523,-0.16673288
4.801,-0.7045809,0.78745836,-0.23225254
4.821,-0.9040736,0.7077591,-0.23714207
4.841,-1.1001437,0.5811203,-0.27772516
4.861,-1.364667,0.4385906,-0.58160925
4.881,-1.9144944,0.28383705,-0.8241298
4.901,-2.64719,-0.4447025,-1.1468387
4.921,-2.880176,-1.3331296,-1.5688049
4.941,-2.6684594,-1.3519543,-1.8719555
4.961,-2.2161782,-1.3786021,-1.8272164
4.981,-1.5952083,-1.5883629,-1.5558475
5.001,-0.82828593,-1.3798246,-1.2949913
5.021,-0.34422272,-1.2113804,-0.9576139
5.041,-0.2161171,-0.8326865,-0.558384
5.061,-0.09143416,-0.5884546,-0.1479082
5.081,0.32124195,-0.5552058,0.16306573
5.091,0.5803869,-0.5395593,0.25474438
