# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.154, 0, 0.00712037, -0.125264, 0.0222779, 0.105048, 1.5127, -0.456483
-0.134, 0, 0.0070287, -0.125294, 0.0219723, 0.185267, 1.47832, -0.439293
-0.114, 0, 0.00754821, -0.125233, 0.021789, 0.225377, 1.43821, -0.433564
-0.094, 0, 0.00818996, -0.125233, 0.022064, 0.208187, 1.47259, -0.422104
-0.074, 0, 0.00849555, -0.125539, 0.0224001, 0.254026, 1.48405, -0.424014
-0.054, 0, 0.00886227, -0.125477, 0.0221862, 0.368625, 1.50697, -0.431654
-0.034, 0, 0.00867891, -0.125111, 0.0224307, 0.406824, 1.54708, -0.443113
-0.014, 0, 0.00812884, -0.124958, 0.0231947, 0.395364, 1.63303, -0.433564
0.006, 0, 0.00828164, -0.124714, 0.0228585, 0.443113, 1.67887, -0.481313
0.026, 0, 0.00852611, -0.124958, 0.0224001, 0.439293, 1.77245, -0.548162
0.046, 0, 0.0078538, -0.123674, 0.0229197, 0.496593, 1.79919, -0.555802
0.066, 0, 0.00760933, -0.123644, 0.0229197, 0.391544, 1.79155, -0.550072
0.086, 0, 0.00767045, -0.123766, 0.0227057, 0.362895, 1.82784, -0.588271
0.106, 0, 0.00788436, -0.125172, 0.0230725, 0.265486, 1.89087, -0.632201
0.126, 0, 0.00837332, -0.124316, 0.0224001, 0.353345, 1.87177, -0.626471
0.146, 0, 0.00763989, -0.124347, 0.0218195, 0.349525, 1.98064, -0.611191
0.166, 0, 0.00742597, -0.124958, 0.023103, 0.238746, 2.04367, -0.64557
0.186, 0, 0.00870947, -0.125202, 0.0232558, 0.181447, 1.97873, -0.741069
0.206, 0, 0.0095957, -0.125661, 0.0224001, 0.299866, 2.09333, -0.744889
0.226, 0, 0.00999297, -0.125355, 0.0220946, 0.403004, 2.20793, -0.794548
0.246, 0, 0.00987073, -0.124286, 0.0215445, 0.504233, 2.39319, -0.859487
0.266, 0, 0.0104514, -0.12398, 0.0219723, 0.408734, 2.4906, -0.998915
0.286, 0, 0.0112765, -0.124438, 0.0205971, 0.299866, 2.63385, -1.13834
0.306, 0, 0.0115209, -0.123888, 0.0207805, 0.360985, 2.71598, -1.1498
0.316, 0, 0.0108181, -0.125111, 0.0198943, 0.231107, 2.91271, -1.14216
0.346, 0, 0.0127433, -0.125172, 0.0204443, 0.238746, 2.93181, -1.40001
0.366, 0, 0.0137518, -0.124775, 0.0196498, 0.129878, 3.19729, -1.52798
0.386, 0, 0.015891, -0.12505, 0.0193442, 0.143248, 3.36919, -1.63112
0.406, 0, 0.017205, -0.124714, 0.0177857, 0.303685, 3.78365, -1.59865
0.426, 0, 0.0201693, -0.126394, 0.0183663, 0.122238, 3.99184, -1.81256
0.446, 0, 0.0235003, -0.126364, 0.015127, 0.376264, 4.20576, -1.973
0.466, 0, 0.0262201, -0.123124, 0.0179385, 0.215827, 4.43877, -2.27478
0.486, 0, 0.0282065, -0.123247, 0.0185496, -0.278856, 4.82459, -2.4715
0.506, 0, 0.0297344, -0.122452, 0.0198943, -0.309415, 5.31927, -2.49633
0.526, 0, 0.0304373, -0.122116, 0.0211472, -0.540522, 5.57903, -2.66823
0.546, 0, 0.0308651, -0.123186, 0.0214222, -0.582541, 5.53128, -2.89552
0.566, 0, 0.028237, -0.123736, 0.0243254, -0.794548, 5.44342, -3.26223
0.586, 0, 0.0254561, -0.124775, 0.0252727, -0.968356, 5.36511, -3.5239
0.606, 0, 0.0225529, -0.125264, 0.0260979, -1.25676, 5.6115, -3.94982
0.626, 0, 0.026159, -0.126028, 0.0271369, -1.74953, 6.00686, -4.53236
0.646, 0, 0.02949, -0.12673, 0.0286954, -2.23849, 6.3984, -4.95829
0.666, 0, 0.0296733, -0.12178, 0.0319958, -2.35881, 6.54356, -4.87998
0.686, 0, 0.0295511, -0.118907, 0.0329737, -2.62621, 6.51491, -4.6355
0.706, 0, 0.0326987, -0.120466, 0.0320875, -2.31871, 6.89691, -4.12745
0.726, 0, 0.0290621, -0.119152, 0.0322709, -1.94244, 7.17003, -3.60221
0.746, 0, 0.0272897, -0.120313, 0.0297344, -1.87941, 7.55394, -3.35582
0.766, 0, 0.0281759, -0.12178, 0.0264034, -1.59292, 8.01042, -3.11707
0.786, 0, 0.0281453, -0.122269, 0.0244476, -1.40192, 8.36186, -2.93181
0.806, 0, 0.0289093, -0.123797, 0.0242337, -1.34653, 8.47645, -2.86114
0.826, 0, 0.0247838, -0.121444, 0.0235003, -1.35226, 8.41916, -2.77328
0.846, 0, 0.024631, -0.11906, 0.0242337, -1.89087, 8.24726, -2.72171
0.866, 0, 0.0248449, -0.118846, 0.0260367, -2.15445, 8.20142, -2.51734
0.886, 0, 0.0270146, -0.117135, 0.0249977, -2.07996, 8.25681, -2.16018
0.906, 0, 0.0282676, -0.111267, 0.0225835, -2.28433, 8.44207, -1.74762
0.926, 0, 0.0270146, -0.11307, 0.0201082, -2.93372, 8.6388, -1.40956
0.946, 0, 0.0296428, -0.113773, 0.0214222, -2.9872, 8.72093, -1.00274
0.966, 0, 0.0379244, -0.114293, 0.0244476, -3.3711, 8.9635, -0.771628
0.986, 0, 0.0443419, -0.114843, 0.0264034, -3.91735, 8.92912, -0.64557
1.006, 0, 0.0450753, -0.117746, 0.0264034, -4.26497, 8.6197, -0.515692
1.026, 0, 0.0416527, -0.120557, 0.026923, -3.73017, 8.37905, -0.162348
1.046, 0, 0.0389023, -0.121933, 0.0264034, -2.54217, 8.39624, 0.362895
1.066, 0, 0.0384439, -0.120374, 0.024356, -1.41529, 8.40769, 0.777358
1.086, 0, 0.0386578, -0.115973, 0.025395, -0.849937, 8.24726, 0.903417
1.106, 0, 0.0384133, -0.114262, 0.0287871, -1.07531, 7.73347, 0.825108
1.126, 0, 0.0383217, -0.114018, 0.0311096, -1.3599, 7.09172, 0.68568
1.146, 0, 0.0359686, -0.11579, 0.0341656, -1.58528, 6.25898, 0.69332
1.166, 0, 0.0337072, -0.115485, 0.0377105, -1.1498, 5.31354, 0.922516
1.186, 0, 0.0320264, -0.113498, 0.0413471, -0.609281, 4.47888, 1.33698
1.206, 0, 0.0316902, -0.110014, 0.0409804, 0.244476, 3.77601, 1.89469
1.226, 0, 0.038505, -0.107447, 0.0366409, 0.67613, 3.55064, 2.4333
1.246, 0, 0.0380466, -0.131284, 0.0333405, -0.397274, 3.07696, 2.13153
1.266, 0, 0.027962, -0.173945, 0.0388106, -2.04367, 1.70942, -0.69714
1.286, 0, 0.00161966, -0.203404, 0.0488647, -0.141338, -0.467943, -5.0576
1.306, 0, -0.0137824, -0.164319, 0.025395, 7.69337, -2.29197, -6.27426
1.326, 0, 0.0133851, -0.103444, -0.00262812, 10.6557, -1.56236, -4.24778
1.346, 0, 0.0295816, -0.0775907, -0.00345323, 6.11382, 0.974086, -1.782
