# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, 0.50996, 1.78601, 0.404161, 0.290772, 2.42232, 2.24301, 1.01876, 2.00307, 1.3865, -0.314044, 0.973946, -0.665176, 0.395499, -0.707034, -0.204255, -1.16884, -0.753784, -0.145176, -0.424715, -0.605981, -0.705975, -0.950643, -1.00247, -1.12465, -1.30515, -1.40259, -1.34155, -1.41737, -1.75252, -1.70804, -1.64481, -1.64146, -1.62388, -1.63382, -1.62684, -1.60716, -1.56707, -1.66411, -1.72375, -1.86076
0.13, 0.0319375, 0.405809, 1.79651, 0.475393, -0.0935788, 2.30284, 2.37319, 0.937979, 1.88564, 1.6388, -0.823711, 0.992609, -0.554755, 0.302484, -0.603389, -0.18018, -1.30172, -0.702546, -0.26225, -0.471295, -0.444051, -0.670726, -0.984811, -0.963052, -1.13219, -1.31778, -1.359, -1.35702, -1.31862, -1.70282, -1.67347, -1.65055, -1.60717, -1.61722, -1.56105, -1.56014, -1.54735, -1.56261, -1.66358, -1.74575, -1.87836
0.14, 0.0319375, 0.30742, 1.79692, 0.497098, -0.622975, 2.1296, 2.50827, 1.0225, 1.68592, 1.85686, -0.89659, 0.96692, -0.239076, 0.175409, -0.386346, -0.215528, -1.16968, -0.621641, -0.417487, -0.494054, -0.316386, -0.722959, -0.969513, -0.947005, -1.11913, -1.27486, -1.34066, -1.33579, -1.28829, -1.68268, -1.72043, -1.66706, -1.70709, -1.62586, -1.60301, -1.59597, -1.56654, -1.5655, -1.6469, -1.71518, -1.97389
0.15, 0.0319375, 0.195699, 1.79698, 0.612061, -0.545195, 1.94926, 2.59323, 1.25019, 1.50529, 1.99018, -1.00208, 0.858933, 0.089802, -0.0195371, -0.145345, -0.353552, -0.917931, -0.68102, -0.589202, -0.324557, -0.282353, -0.764865, -0.913781, -0.951834, -1.10172, -1.26778, -1.32778, -1.33408, -1.30417, -1.67317, -1.786, -1.75035, -1.80331, -1.74717, -1.72834, -1.66593, -1.63283, -1.61901, -1.68116, -1.74715, -2.08694
0.16, 0.0319375, 0.0582177, 1.7921, 0.641295, -0.83369, 1.74335, 2.65592, 1.25122, 1.26357, 2.09195, -0.572596, 0.741145, 0.308612, -0.221121, 0.0270286, -0.558738, -0.685044, -0.763981, -0.775644, -0.272511, -0.441999, -0.694886, -0.869862, -0.961084, -1.11188, -1.28674, -1.36151, -1.36481, -1.35124, -1.60132, -1.7962, -1.74401, -1.73889, -1.75012, -1.71913, -1.68384, -1.66781, -1.6652, -1.71579, -1.76176, -2.09488
0.17, 0.0319375, -0.0765268, 1.78357, 0.733666, -1.5545, 1.4826, 2.70377, 1.27006, 0.996076, 2.16937, -0.246633, 0.515962, 0.55559, -0.595331, 0.221952, -0.808206, -0.462899, -0.903447, -0.826524, -0.181796, -0.664708, -0.643219, -0.802346, -0.923189, -1.07434, -1.2568, -1.32809, -1.31424, -1.32278, -1.48911, -1.77831, -1.71795, -1.77165, -1.77275, -1.76407, -1.74143, -1.68238, -1.65691, -1.67866, -1.72046, -1.94883
0.18, 0.0319375, -0.208286, 1.77013, 0.795049, -0.741752, 1.20693, 2.73556, 1.47555, 0.87727, 2.2059, 0.203216, 0.35857, 0.716816, -0.827483, 0.346039, -0.965052, -0.252718, -0.946243, -0.790487, -0.0937499, -0.577816, -0.458382, -0.641487, -0.879944, -1.0797, -1.23294, -1.29202, -1.30062, -1.3427, -1.41655, -1.78872, -1.65586, -1.66583, -1.6502, -1.66591, -1.61073, -1.54902, -1.52552, -1.55969, -1.60691, -1.78776
0.19, 0.0319375, -0.397414, 1.75713, 0.843261, -0.922533, 0.812792, 2.7475, 1.52577, 0.634693, 2.19999, 0.544697, 0.123228, 0.867435, -1.10482, 0.393625, -1.08876, -0.204566, -1.13523, -0.814983, -0.197527, -0.658417, -0.423422, -0.678976, -0.915944, -1.05466, -1.18615, -1.23103, -1.25864, -1.35384, -1.44238, -1.79246, -1.7376, -1.76748, -1.73471, -1.66674, -1.64811, -1.5951, -1.6122, -1.65465, -1.71431, -1.99893
0.2, 0.0319375, -0.585468, 1.7398, 0.891384, -1.08327, 0.356576, 2.7446, 1.60154, 0.499903, 2.16423, 0.85853, -0.122989, 0.934478, -1.31053, 0.373566, -1.00285, -0.217439, -1.03621, -0.674782, -0.426869, -0.672399, -0.319425, -0.725296, -0.876804, -1.11559, -1.1556, -1.1842, -1.31859, -1.31499, -1.32164, -1.69153, -1.62185, -1.67957, -1.68409, -1.69901, -1.67277, -1.63005, -1.56257, -1.59794, -1.58271, -1.75138
0.21, 0.0319375, -0.555356, 1.71505, 0.949435, -0.789559, -0.254065, 2.72549, 1.75275, 0.569552, 2.09256, 1.07538, -0.529709, 0.991075, -1.15605, 0.24428, -0.74768, -0.316037, -1.0356, -0.669116, -0.636197, -0.456714, -0.300546, -0.7771, -0.909686, -1.04634, -1.19281, -1.26542, -1.31923, -1.38996, -1.45075, -1.63345, -1.74399, -1.75877, -1.72584, -1.73692, -1.68531, -1.64064, -1.60935, -1.6152, -1.62387, -1.90439
0.22, 0.0319375, -0.990155, 1.70217, 1.04134, -1.18769, -0.531288, 2.68297, 1.84217, 0.485957, 2.0094, 1.38403, -0.803963, 0.991127, -0.558413, 0.142684, -0.377421, -0.498831, -0.730255, -0.684487, -0.8299, -0.25989, -0.393458, -0.6603, -0.828621, -1.00033, -1.11218, -1.24533, -1.28897, -1.38559, -1.43002, -1.47854, -1.6903, -1.65702, -1.66222, -1.63066, -1.63748, -1.58631, -1.59684, -1.66073, -1.68118, -1.96081
