# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.142595, 0.137052, 0.0887194, 0.396552, 0.948792, 0.763043, 0.310149, 0.303437, 0.410705, 0.214473, 0.36932, 0.394243, 0.434365, 0.289127, 0.325202, 0.311795, 0.495997, 0.573669, 0.739091, 1.0566, 0.698662, 0.550207, 0.739639, 0.956575, 0.515084, 0.55931, 0.486772, 0.464746, 0.599949, 0.532364, 0.530491, 0.542369, 0.540483, 0.486901, 0.719845, 0.685726, 0.618305, 0.734106, 0.517997, 0.754761, 1.01163, 1.11788, 1.54494, 2.02907, 1.84452, 1.11342, 0.995032, 0.753301, 0.755958, 0.796234
0.01, 0.0319375, 0.0943088, 0.0867389, 0.171825, 0.295092, 0.697862, 0.692483, 0.342278, 0.370161, 0.480225, 0.424945, 0.277409, 0.480459, 0.392449, 0.487087, 0.62775, 0.367792, 0.505545, 0.474512, 0.698806, 0.93163, 0.704037, 0.604907, 0.798555, 0.817729, 0.657549, 0.592116, 0.52082, 0.466549, 1.00955, 0.888478, 0.601708, 0.443452, 0.57706, 0.698482, 0.939944, 0.812691, 0.659618, 0.722281, 0.733129, 0.907625, 1.08155, 1.02462, 1.26261, 1.97196, 1.84004, 1.22001, 1.09275, 0.80205, 0.669311, 0.849373
0.02, 0.0319375, 0.14848, 0.0479058, 0.152786, 0.287732, 0.787995, 0.623128, 0.628729, 0.419519, 0.533124, 0.513751, 0.316752, 0.577106, 0.612081, 0.784472, 0.471604, 0.484854, 0.700616, 0.608993, 0.769918, 0.976197, 0.847673, 0.581792, 0.786387, 0.650586, 0.539168, 0.567077, 0.534956, 0.367326, 0.731031, 0.816185, 0.663186, 0.682494, 0.719319, 0.737812, 0.741624, 0.680557, 0.598858, 0.658646, 0.861554, 0.886553, 0.878079, 1.12232, 1.3615, 1.80256, 1.79655, 1.30647, 0.986534, 0.698264, 0.638929, 0.636083
0.03, 0.0319375, 0.161413, 0.0969857, 0.259442, 0.350916, 0.755501, 0.621785, 0.704655, 0.410548, 0.361664, 0.409877, 0.339616, 0.661663, 0.620311, 0.730045, 0.415243, 0.483759, 0.574023, 0.454281, 0.639696, 0.73011, 0.862228, 0.295216, 0.320523, 0.447217, 0.435083, 0.383698, 0.499184, 0.576391, 0.767238, 0.742728, 0.695833, 0.663195, 0.573852, 0.821119, 0.81018, 0.931525, 0.625579, 0.627967, 0.718246, 0.768332, 0.736979, 1.13069, 1.52739, 1.73393, 1.60333, 1.19545, 0.953539, 0.621941, 0.734065, 0.660072
0.04, 0.0319375, 0.187693, 0.156662, 0.196903, 0.314905, 0.658749, 0.704626, 0.387569, 0.224386, 0.239392, 0.358513, 0.353343, 0.445148, 0.390292, 0.201399, 0.501653, 0.553295, 0.748303, 0.594524, 0.535988, 0.745903, 0.507044, 0.428607, 0.313179, 0.578722, 0.460813, 0.43332, 0.359248, 0.456806, 0.808569, 0.804896, 0.72869, 0.762666, 0.574988, 0.788525, 0.735971, 0.708054, 0.541473, 0.638516, 0.80382, 0.732946, 0.75291, 0.960425, 1.33449, 1.81989, 1.92119, 1.24082, 1.00914, 0.600252, 0.778098, 0.703325
0.05, 0.0319375, 0.146515, 0.1457, 0.143655, 0.368798, 0.707589, 0.592912, 0.383705, 0.449522, 0.283716, 0.26803, 0.262459, 0.436934, 0.268905, 0.416644, 0.617453, 0.567427, 0.437932, 0.361064, 0.5208, 0.887999, 0.601129, 0.846603, 0.60742, 0.582252, 0.447103, 0.592262, 0.487485, 0.533329, 0.771422, 0.687261, 0.467763, 0.691625, 0.505976, 0.654391, 0.805278, 0.695734, 0.582191, 0.512671, 0.621507, 0.893481, 0.812181, 1.02672, 1.23657, 1.56648, 1.72685, 1.3037, 1.13065, 0.684891, 0.860825, 0.830773
0.06, 0.0319375, 0.0877576, 0.0380365, 0.172702, 0.412695, 0.717466, 0.465013, 0.581063, 0.386999, 0.359168, 0.459666, 0.199571, 0.507539, 0.405445, 0.488629, 0.636951, 0.420355, 0.383906, 0.51891, 0.882994, 1.01006, 0.665303, 0.62295, 0.814031, 0.556084, 0.508856, 0.540892, 0.529771, 0.611385, 0.636879, 0.458132, 0.641155, 0.6179, 0.487614, 0.578752, 0.702342, 0.669469, 0.584018, 0.536169, 0.531552, 0.825071, 0.844953, 1.01194, 1.56557, 1.56084, 1.83066, 1.35275, 0.95702, 0.595944, 0.715094, 0.709038
0.07, 0.0319375, 0.06056, 0.0604002, 0.156875, 0.471308, 0.906315, 0.802493, 0.563387, 0.522123, 0.341973, 0.405754, 0.224841, 0.54484, 0.313007, 0.412492, 0.504264, 0.386021, 0.514116, 0.573795, 0.739874, 0.736425, 0.510587, 0.62585, 0.908265, 0.660496, 0.516347, 0.55325, 0.51781, 0.727964, 0.953021, 0.627722, 0.669624, 0.595003, 0.332531, 0.481656, 0.727844, 0.686539, 0.609617, 0.572762, 0.600631, 0.859244, 0.986128, 1.03837, 1.57943, 1.85103, 1.89826, 1.24395, 1.03168, 0.692049, 0.487756, 0.61841
0.08, 0.0319375, 0.188694, 0.0682825, 0.141041, 0.188475, 0.856657, 0.731277, 0.528882, 0.269146, 0.34354, 0.437127, 0.160225, 0.382749, 0.368761, 0.444949, 0.561494, 0.434814, 0.385933, 0.367342, 0.655935, 0.980954, 0.530575, 0.63261, 0.770017, 0.617537, 0.447317, 0.724902, 0.509158, 0.529438, 0.784217, 0.655555, 0.584632, 0.576049, 0.649024, 0.635889, 0.685963, 0.731082, 0.491064, 0.497832, 0.5552, 0.914013, 1.04481, 1.06616, 1.62834, 2.07568, 1.80454, 1.04996, 0.943253, 0.752522, 0.760339, 0.747216
0.09, 0.0319375, 0.18934, 0.203497, 0.182282, 0.292265, 0.789099, 0.552846, 0.382573, 0.413591, 0.279954, 0.392586, 0.275567, 0.415172, 0.475497, 0.740678, 0.691283, 0.500152, 0.611823, 0.43676, 0.483508, 0.850199, 0.827364, 0.897793, 0.614792, 0.732217, 0.544985, 0.690262, 0.588833, 0.501561, 0.557073, 0.44355, 0.651484, 0.812244, 0.739063, 0.714269, 0.804089, 0.855657, 0.554244, 0.490668, 0.571686, 0.803544, 1.03594, 1.2462, 1.63305, 2.02106, 1.52029, 1.28163, 0.917249, 0.516085, 0.697272, 0.798971
