# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0202167, 0, 0.022509, -0.106048, 0.0646905, 0.0503125, 0.083125, -0.0175
0.0404334, 0, 0.0223565, -0.106018, 0.064782, 0.0678125, 0.07875, -0.030625
0.06065, 0, 0.0224785, -0.105896, 0.064843, 0.0721875, 0.07875, -0.030625
0.0808667, 0, 0.0223565, -0.105652, 0.064721, 0.0721875, 0.100625, -0.021875
0.101083, 0, 0.02257, -0.105012, 0.064843, 0.056875, 0.133437, -0.0175
0.1213, 0, 0.0223565, -0.105164, 0.0650565, 0.02625, 0.1575, -0.039375
0.141517, 0, 0.0226005, -0.106079, 0.065087, 0.0875, 0.155312, -0.150937
0.161733, 0, 0.022448, -0.105926, 0.0645685, 0.065625, 0.164062, -0.14
0.18195, 0, 0.0221735, -0.106353, 0.0642025, 0.065625, 0.126875, -0.100625
0.202167, 0, 0.022204, -0.105896, 0.064538, 0.06125, 0.0328125, -0.074375
0.222383, 0, 0.021899, -0.105621, 0.0646905, 0.0153125, -0.0984375, -0.0678125
0.2426, 0, 0.021594, -0.105591, 0.06466, -0.0175, -0.199062, -0.0678125
0.262817, 0, 0.021655, -0.10553, 0.0646295, -0.030625, -0.205625, -0.035
0.283034, 0, 0.021899, -0.105225, 0.064904, -0.0240625, -0.142188, 0.0153125
0.30325, 0, 0.022143, -0.104798, 0.065331, -0.0065625, -0.0809375, 0.0503125
0.323467, 0, 0.0224785, -0.104645, 0.0656055, -0.035, -0.0109375, 0.091875
0.343684, 0, 0.0226615, -0.105347, 0.0649955, -0.0678125, -0.0021875, 0.100625
0.3639, 0, 0.0224175, -0.106445, 0.0646905, -0.0853125, -0.0240625, 0.100625
0.384117, 0, 0.0219295, -0.10672, 0.064172, -0.035, -0.021875, 0.111562
0.404334, 0, 0.0221735, -0.106628, 0.063684, 0.0415625, 0.02625, 0.115938
0.42455, 0, 0.022448, -0.105957, 0.0633485, 0.107188, 0.120312, 0.14
0.444767, 0, 0.0217465, -0.10614, 0.0623115, 0.181562, 0.234063, 0.161875
0.464984, 0, 0.020008, -0.108519, 0.0606035, 0.328125, 0.422188, 0.129063
0.4852, 0, 0.0199775, -0.110105, 0.0601765, 0.63, 0.675937, 0.0175
0.505417, 0, 0.0215635, -0.107939, 0.063562, 0.870625, 0.800625, -0.07
0.525634, 0, 0.0233325, -0.107116, 0.0660935, 0.678125, 0.97125, 0.14875
0.54585, 0, 0.027633, -0.108549, 0.0687775, 0.439687, 1.22719, 0.439687
0.566067, 0, 0.027145, -0.112118, 0.0712785, 0.277813, 1.47, 0.505313
0.586284, 0, 0.023729, -0.117333, 0.0740845, 0.0065625, 1.54, 0.365312
