# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0254802, 0.0247824, 0.042622, 0.0559259, 0.0116394, 0.00735315, 0.0144743, 0.0340261, 0.0277599, 0.0529887, 0.0364508, 0.0522012, 0.0682383, 0.0703533, 0.0813821, 0.0491723, 0.0519388, 0.0456624, 0.0344644, 0.0490693, 0.0508602, 0.0205802, 0.0323201, 0.049617, 0.023446, 0.0253691, 0.0135669, 0.01057, 0.0118536, 0.0140592, 0.0194785, 0.0273235, 0.013166, 0.011647, 0.0151578, 0.0332884, 0.0553227, 0.0146902, 0.0229042, 0.0409529, 0.0478381, 0.0355121, 0.0299081, 0.0242461, 0.0730471, 0.0465774, 0.0230362, 0.0341902, 0.0331248, 0.0176112
0.01, 0.0319375, 0.0260746, 0.0147859, 0.0521272, 0.0465555, 0.0126683, 0.00800698, 0.0227998, 0.0442517, 0.0346379, 0.052944, 0.0504829, 0.0876121, 0.0957624, 0.0786175, 0.0832698, 0.0596663, 0.0540829, 0.0684728, 0.0366767, 0.0369469, 0.0362343, 0.0235686, 0.0405137, 0.0523371, 0.0169504, 0.0239697, 0.0194883, 0.0111906, 0.0182474, 0.0163109, 0.0191788, 0.0249466, 0.0141452, 0.0125901, 0.0153222, 0.0449208, 0.0489417, 0.0185115, 0.0180145, 0.0594371, 0.0677942, 0.031037, 0.0301756, 0.0294157, 0.065824, 0.0348638, 0.0226738, 0.03446, 0.0223605, 0.0174901
0.02, 0.0319375, 0.0230409, 0.0151249, 0.0474059, 0.0313499, 0.0239877, 0.00661008, 0.0170153, 0.026003, 0.0383496, 0.0441529, 0.0261681, 0.0711302, 0.115951, 0.0591711, 0.0615846, 0.041341, 0.056647, 0.0685806, 0.05341, 0.0412598, 0.0281468, 0.0299257, 0.0544518, 0.0489589, 0.0116893, 0.0174317, 0.0157235, 0.0170196, 0.0145007, 0.00929197, 0.0204857, 0.0255627, 0.0129765, 0.012293, 0.0124721, 0.0524266, 0.035139, 0.014929, 0.0211286, 0.0673175, 0.0652005, 0.0223387, 0.0212196, 0.0391623, 0.0683509, 0.0313117, 0.0214559, 0.0357322, 0.0194909, 0.0229822
0.03, 0.0319375, 0.012086, 0.0169548, 0.0381433, 0.0318148, 0.0394648, 0.0160548, 0.013202, 0.0243057, 0.0255766, 0.0114135, 0.0114253, 0.062567, 0.0824351, 0.0608695, 0.0392787, 0.0441792, 0.0377011, 0.0359026, 0.0408379, 0.0555121, 0.0247619, 0.0307977, 0.0622386, 0.0352, 0.0120914, 0.0151312, 0.0150165, 0.0186169, 0.0206279, 0.00787191, 0.0155163, 0.0289873, 0.017883, 0.0152816, 0.0155518, 0.0485124, 0.0257084, 0.0156419, 0.0251917, 0.0528218, 0.0568995, 0.0251452, 0.017057, 0.0516476, 0.0736412, 0.0342452, 0.0246963, 0.0313867, 0.0256034, 0.0324409
0.04, 0.0319375, 0.0274348, 0.0463151, 0.0648885, 0.0336485, 0.0209272, 0.0343041, 0.0287979, 0.0238963, 0.0388384, 0.0456698, 0.0498915, 0.0515829, 0.0720887, 0.0574038, 0.034709, 0.0419981, 0.0512759, 0.0786558, 0.0425911, 0.035347, 0.0308047, 0.0293703, 0.0701881, 0.0230591, 0.014802, 0.0180639, 0.0231844, 0.0256137, 0.022098, 0.0157512, 0.0220893, 0.0277279, 0.0234081, 0.0159413, 0.0185518, 0.0432161, 0.0192411, 0.0151415, 0.0320319, 0.0444453, 0.0361115, 0.024531, 0.0152143, 0.0667284, 0.0680107, 0.0241558, 0.0241789, 0.0340432, 0.0233253, 0.0369485
0.05, 0.0319375, 0.0213564, 0.0517416, 0.0495711, 0.0354172, 0.0314473, 0.0428895, 0.0491856, 0.0438394, 0.0340952, 0.050408, 0.0818096, 0.0775416, 0.0660543, 0.0430388, 0.0481059, 0.0497225, 0.0445404, 0.0603361, 0.054737, 0.0286457, 0.0308955, 0.0356061, 0.0620302, 0.0162375, 0.0159668, 0.0166678, 0.0106711, 0.0201673, 0.020806, 0.0134386, 0.0173607, 0.0158564, 0.0216001, 0.0167, 0.026523, 0.0358491, 0.0128168, 0.0124261, 0.0290949, 0.0439155, 0.0356634, 0.0275681, 0.0297515, 0.0977305, 0.0512435, 0.0351688, 0.0351972, 0.0266855, 0.0288814, 0.0419518
0.06, 0.0319375, 0.0490725, 0.04095, 0.0260695, 0.0246591, 0.0421215, 0.0125906, 0.0346097, 0.0400553, 0.0384314, 0.0576985, 0.0668358, 0.0428962, 0.0677122, 0.0321941, 0.0491351, 0.0612693, 0.0633877, 0.0366109, 0.0306795, 0.0331591, 0.0360328, 0.0495266, 0.0557287, 0.0169267, 0.0215613, 0.013406, 0.0145851, 0.0127182, 0.0145006, 0.0173862, 0.0200688, 0.0132778, 0.0278933, 0.0185568, 0.0341148, 0.0274983, 0.0143919, 0.0142153, 0.0266049, 0.0446832, 0.0430833, 0.0216084, 0.0449997, 0.0910766, 0.0314565, 0.0342276, 0.0304538, 0.0211296, 0.0281787, 0.0422658
0.07, 0.0319375, 0.0605778, 0.0107678, 0.0421054, 0.0398997, 0.0235259, 0.0437377, 0.0176735, 0.0291306, 0.0494618, 0.0465221, 0.0624357, 0.0706263, 0.0571793, 0.048037, 0.0550919, 0.0665412, 0.058306, 0.0234885, 0.0169423, 0.0295989, 0.0618668, 0.051421, 0.0573088, 0.0216279, 0.0129274, 0.0174872, 0.021638, 0.0226141, 0.0256029, 0.0175354, 0.0221477, 0.018092, 0.0229058, 0.0180812, 0.0322671, 0.0232548, 0.0189333, 0.0146826, 0.0291293, 0.0472966, 0.0299112, 0.0144366, 0.0570073, 0.0727999, 0.0260517, 0.0287137, 0.0220938, 0.0216373, 0.0319892, 0.0409873
0.08, 0.0319375, 0.0340391, 0.00861228, 0.0371171, 0.0570337, 0.0353658, 0.0215564, 0.0255559, 0.0212338, 0.021829, 0.0474952, 0.0310442, 0.0715657, 0.0484538, 0.046737, 0.0382317, 0.0762668, 0.0309536, 0.0244269, 0.0329186, 0.0306771, 0.0400139, 0.047359, 0.0271086, 0.0118746, 0.0190478, 0.0314869, 0.0447855, 0.042296, 0.031787, 0.0237963, 0.0244765, 0.0245094, 0.0296971, 0.0191181, 0.0302924, 0.0250226, 0.0279454, 0.0139358, 0.028695, 0.0511444, 0.0257508, 0.0167043, 0.0657465, 0.0532774, 0.0249199, 0.0268246, 0.0250183, 0.0214248, 0.0370255, 0.0372319
0.09, 0.0319375, 0.0466486, 0.0332112, 0.0434936, 0.0453864, 0.02017, 0.0302813, 0.0320496, 0.0470779, 0.0494073, 0.0457901, 0.0338851, 0.0722495, 0.0488623, 0.0459185, 0.0304275, 0.0292061, 0.0380735, 0.0338417, 0.0500434, 0.0270462, 0.0221625, 0.0524375, 0.0138508, 0.00926138, 0.016189, 0.0184818, 0.0287328, 0.0301899, 0.0408085, 0.0305123, 0.0238802, 0.0234152, 0.039154, 0.0249089, 0.0290031, 0.0172224, 0.0180138, 0.0131543, 0.0289475, 0.052926, 0.02621, 0.0218513, 0.0646453, 0.0426674, 0.023305, 0.0265452, 0.023069, 0.0269738, 0.0416626, 0.0266772
