Time (seconds),x0,x1,x2
0.021014000000000033,-0.2956543,-0.9353027,-0.0053711
0.04202800000000001,-0.2988281,-0.9196777,-0.0043945
0.06304200000000004,-0.3085938,-0.9453125,0.0141602
0.08405600000000002,-0.3178711,-0.9543457,0.0275879
0.10507,-0.2983398,-0.942627,0.0107422
0.12608400000000003,-0.2885742,-0.9477539,0.0131836
0.147098,-0.2763672,-0.9375,-0.001709
0.16811200000000004,-0.2871094,-0.9543457,0.0212402
0.18912600000000002,-0.2814941,-0.9521484,0.0253906
0.21014,-0.2648926,-0.9455566,-0.0075684
0.231154,-0.2548828,-0.9516602,-0.0107422
0.252168,-0.2253418,-0.9633789,-0.0026855
0.27318200000000004,-0.2294922,-0.9733887,0.0124512
0.294196,-0.2111816,-0.9758301,0.0170898
0.31521,-0.2229004,-0.9829102,0.0229492
0.33622399999999997,-0.2214355,-0.9633789,0.0219727
0.357238,-0.2265625,-0.9711914,0.0224609
0.378252,-0.21875,-0.9963379,0.0244141
0.399266,-0.2209473,-1.0195312,0.026123
0.42028,-0.3034668,-0.9382324,-0.0693359
0.443961675,-0.1938477,-1.0358887,0.029541
0.46764334999999996,-0.1928711,-1.0214844,0.0290527
0.49132502499999997,-0.1970215,-1.0070801,0.0439453
0.5150067,-0.1972656,-0.9763184,0.0205078
0.538688375,-0.2058105,-0.9487305,0.0283203
0.56237005,-0.2175293,-0.9438477,0.0375977
0.5860517249999999,-0.2539062,-0.9743652,0.0385742
0.6097334,-0.2954102,-1.0007324,0.0593262
0.633415075,-0.3320312,-1.043457,0.1132812
0.65709675,-0.276123,-1.0266113,0.1293945
0.680778425,-0.2258301,-1.0239258,0.1174316
0.7044601,-0.1999512,-0.9692383,0.0446777
0.728141775,-0.2163086,-0.965332,0.0388184
0.7518234500000001,-0.2609863,-0.9780273,0.0812988
0.775505125,-0.3120117,-0.9709473,0.0998535
0.7991868,-0.338623,-1.0222168,0.107666
0.822868475,-0.328125,-1.0571289,0.157959
0.84655015,-0.3022461,-1.0666504,0.2004395
0.8702318250000001,-0.2790527,-1.050293,0.1948242
0.8939135,-0.2529297,-1.0041504,0.875
0.90881,-0.2719727,-0.9221191,0.2192383
0.9237065,-0.269043,-0.8503418,0.1757812
0.9386030000000001,-0.2717285,-0.8476562,0.1394043
0.9534995,-0.2595215,-0.9069824,0.1140137
0.968396,-0.2565918,-0.9506836,0.1208496
0.9832925,-0.2255859,-0.9594727,0.126709
0.998189,-0.1914062,-0.9609375,0.1462402
1.0130855,-0.1950684,-0.9663086,0.1779785
1.027982,-0.2124023,-0.9589844,0.1945801
1.0428785,-0.223877,-0.9536133,0.1982422
1.0577750000000001,-0.2243652,-0.9348145,0.2036133
1.0726715,-0.2243652,-0.923584,0.1845703
1.087568,-0.2275391,-0.9272461,0.1872559
1.1024645,-0.2236328,-0.9221191,0.1914062
1.117361,-0.2434082,-0.904541,0.1816406
1.1322575000000001,-0.2429199,-0.9199219,0.1750488
1.147154,-0.2268066,-0.9106445,0.1530762
1.1620505,-0.3022461,-1.0666504,0.2004395
1.176947,-0.2790527,-1.050293,0.1948242
1.1918435,-0.2529297,-1.0041504,0.875
1.212826865,-0.2419434,-0.9602051,0.1130371
1.23381023,-0.2519531,-0.979248,0.1193848
1.2547935950000002,-0.2351074,-1.0070801,0.1184082
1.27577696,-0.2387695,-1.0231934,0.1206055
1.2967603250000002,-0.2412109,-1.0263672,0.1206055
1.3177436900000001,-0.2575684,-1.0214844,0.1120605
1.338727055,-0.2578125,-1.0322266,0.0959473
1.35971042,-0.2556152,-1.0556641,0.1008301
1.380693785,-0.2424316,-1.0693359,0.0964355
1.40167715,-0.267334,-1.0996094,0.0576172
1.422660515,-0.317627,-1.1611328,0.0925293
1.44364388,-0.3037109,-1.2033691,0.1193848
1.464627245,-0.2597656,-1.2224121,0.1184082
1.4856106100000002,-0.182373,-1.1875,0.0715332
1.506593975,-0.1608887,-1.1469727,0.0749512
1.5275773400000001,-0.1760254,-1.0854492,0.0961914
1.548560705,-0.1804199,-1.0197754,0.1259766
1.56954407,-0.1611328,-0.9697266,0.151123
1.590527435,-0.2265625,-0.9150391,0.1218262
1.6115108,-0.2453613,-0.932373,0.4902344
1.63249143,-0.1220703,-0.9138184,0.1230469
1.65347206,-0.1804199,-0.9384766,0.1401367
1.6744526899999999,-0.2009277,-0.9680176,0.1008301
1.69543332,-0.1818848,-0.9851074,0.067627
1.71641395,-0.1799316,-1.0239258,0.0424805
1.73739458,-0.1772461,-1.0239258,0.0576172
1.7583752099999999,-0.1811523,-0.9985352,0.060791
1.77935584,-0.1923828,-0.9467773,0.0632324
1.80033647,-0.1945801,-0.8918457,0.0664062
1.8213171,-0.2072754,-0.8474121,0.0668945
1.8422977299999999,-0.2126465,-0.8293457,0.0541992
1.8632783599999998,-0.203125,-0.8234863,0.0163574
1.88425899,-0.2072754,-0.8081055,0.0061035
1.90523962,-0.199707,-0.8120117,-0.0083008
1.9262202499999999,-0.2185059,-0.8122559,-0.005127
1.9472008799999998,-0.2253418,-0.8244629,0.020752
1.9681815099999997,-0.2236328,-0.8371582,0.0441895
1.98916214,-0.2038574,-0.8459473,0.0695801
2.01014277,-0.2163086,-0.8718262,0.0651855
2.0311234,-0.0959473,-0.8979492,0.5263672
2.05211648,-0.1938477,-0.9506836,0.0720215
2.07310956,-0.1789551,-0.9936523,0.0500488
2.09410264,-0.157959,-1.0449219,0.0612793
2.11509572,-0.1726074,-1.0769043,0.0202637
2.1360888,-0.2521973,-1.1303711,0.0258789
2.15708188,-0.3129883,-1.2219238,0.0578613
2.17807496,-0.2966309,-1.251709,0.1140137
2.1990680400000002,-0.2631836,-1.2407227,0.1584473
2.22006112,-0.2800293,-1.1992188,0.2590332
2.2410541999999998,-0.3071289,-1.0854492,0.2897949
2.26204728,-0.3254395,-0.9614258,0.2631836
2.28304036,-0.2849121,-0.8666992,0.2109375
2.30403344,-0.2294922,-0.8132324,0.1582031
2.32502652,-0.1894531,-0.8220215,0.1142578
2.3460196,-0.1938477,-0.8693848,0.0703125
2.36701268,-0.2148438,-0.9414062,0.0932617
2.38800576,-0.2246094,-1.0070801,0.1188965
2.40899884,-0.1950684,-1.0385742,0.15625
2.42999192,-0.1645508,-1.043457,0.197998
2.450985,-0.1950684,-0.9035645,0.2949219
2.46920616,-0.1940918,-0.9921875,0.2421875
2.48742732,-0.1950684,-0.9609375,0.230957
2.50564848,-0.1706543,-0.9406738,0.1862793
2.52386964,-0.1743164,-0.9069824,0.1599121
2.5420908,-0.1804199,-0.901123,0.1525879
2.56031196,-0.1855469,-0.8808594,0.1447754
2.57853312,-0.2121582,-0.8754883,0.1398926
2.59675428,-0.2167969,-0.8735352,0.1196289
2.6149754400000003,-0.2258301,-0.8977051,0.1289062
2.6331965999999998,-0.2277832,-0.9301758,0.1430664
2.65141776,-0.2175293,-0.9648438,0.1535645
2.66963892,-0.2375488,-0.9765625,0.1669922
2.68786008,-0.267334,-1.0021973,0.1699219
2.70608124,-0.3012695,-1.0141602,0.1655273
2.7243024,-0.3034668,-1.0559082,0.1901855
2.74252356,-0.302002,-1.0319824,0.1784668
2.76074472,-0.3295898,-1.0039062,0.171875
2.77896588,-0.1950684,-1.0385742,0.15625
2.79718704,-0.1645508,-1.043457,0.197998
2.8154082,-0.1633301,-1.0351562,0.96875
2.836204,-0.3449707,-1.2546387,0.1020508
2.8569997999999996,-0.2893066,-1.2473145,0.1472168
2.8777956,-0.2629395,-1.1374512,0.1843262
2.8985914,-0.2617188,-0.9714355,0.1999512
2.9193872,-0.2526855,-0.861084,0.1689453
2.9401829999999998,-0.1972656,-0.8310547,0.1291504
2.9609788,-0.1152344,-0.8664551,0.0695801
2.9817746,-0.1020508,-0.8769531,-0.0026855
3.0025703999999998,-0.1464844,-0.9245605,-0.034668
3.0233662,-0.2194824,-0.9658203,-0.010498
3.044162,-0.2578125,-1.0202637,0.0483398
3.0649577999999997,-0.2624512,-1.0180664,0.0922852
3.0857536,-0.2490234,-0.9873047,0.1210938
3.1065494,-0.2636719,-0.9428711,0.1120605
3.1273451999999997,-0.2575684,-0.9140625,0.1123047
3.148141,-0.2390137,-0.8942871,0.0983887
3.1689368,-0.1928711,-0.8842773,0.0695801
3.1897326,-0.1804199,-0.8642578,0.0385742
3.2105284,-0.3635254,-1.020752,0.0712891
3.2313242,-0.3532715,-1.1542969,0.1367188
3.249806705,-0.1787109,-0.8837891,0.0229492
3.26828921,-0.1616211,-0.894043,0.0283203
3.286771715,-0.1396484,-0.9047852,0.0334473
3.30525422,-0.1276855,-0.890625,0.0305176
3.323736725,-0.135498,-0.9094238,0.0661621
3.34221923,-0.1264648,-0.9206543,0.0524902
3.360701735,-0.1442871,-0.9597168,0.0612793
3.37918424,-0.1257324,-0.9812012,0.0310059
3.397666745,-0.140625,-1.0153809,0.0229492
3.41614925,-0.1398926,-1.050293,0.0537109
3.434631755,-0.1381836,-1.0847168,0.0661621
3.45311426,-0.2416992,-1.145752,0.079834
3.4715967649999997,-0.3491211,-1.1894531,0.135498
3.49007927,-0.3422852,-1.2270508,0.171875
3.508561775,-0.2780762,-1.2265625,0.1657715
3.5270442799999997,-0.2563477,-1.1906738,0.1640625
3.545526785,-0.1928711,-0.8842773,0.0695801
3.56400929,-0.1804199,-0.8642578,0.0385742
3.5824917949999997,-0.1738281,-0.8425293,0.0227051
3.6009743,-0.1828613,-0.8674316,0.1152344
3.621987345,-0.2456055,-0.8425293,0.0969238
3.6430003899999996,-0.2275391,-0.8481445,0.0395508
3.6640134349999998,-0.246582,-0.8933105,0.0344238
3.68502648,-0.2636719,-0.9382324,0.0476074
3.7060395249999996,-0.2565918,-0.9492188,0.0778809
3.7270525699999997,-0.2160645,-0.9489746,0.1171875
3.748065615,-0.1828613,-0.9440918,0.1269531
3.76907866,-0.208252,-0.9133301,0.1447754
3.7900917049999996,-0.2290039,-0.875,0.1538086
3.8111047499999997,-0.2543945,-0.8632812,0.15625
3.832117795,-0.2485352,-0.8728027,0.1533203
3.8531308399999995,-0.2458496,-0.8869629,0.1594238
3.8741438849999996,-0.2128906,-0.8869629,0.1376953
3.8951569299999997,-0.204834,-0.8811035,0.1342773
