# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.184, 0, 0.0102374, -0.12181, -0.0168077, -0.624561, -1.86031, 0.0286496
-0.174, 0, 0.00925954, -0.121871, -0.0169605, -0.618831, -1.95199, -0.0343795
-0.154, 0, 0.0092901, -0.121199, -0.0168077, -0.637931, -2.02075, -0.0477493
-0.134, 0, 0.0113376, -0.122788, -0.01693, -0.848027, -2.07232, -0.122238
-0.114, 0, 0.013324, -0.124866, -0.016655, -0.809828, -2.12198, -0.192907
-0.094, 0, 0.0132628, -0.124347, -0.0163494, -0.609281, -2.0685, -0.139428
-0.074, 0, 0.0154937, -0.124347, -0.0167466, -0.69523, -2.00547, -0.126058
-0.054, 0, 0.0174189, -0.124561, -0.0150353, -0.66085, -1.94244, -0.114598
-0.034, 0, 0.0180607, -0.122422, -0.0142713, -0.607371, -1.73807, -0.0897687
-0.014, 0, 0.0180301, -0.123644, -0.0139657, -0.739159, -1.45731, -0.147068
0.006, 0, 0.0185496, -0.124927, -0.0144241, -0.609281, -1.20328, -0.171897
0.026, 0, 0.0184274, -0.1245, -0.0144852, -0.445023, -0.920606, -0.250206
0.046, 0, 0.0175717, -0.125569, -0.0140268, -0.376264, -0.68377, -0.265486
0.066, 0, 0.015891, -0.126333, -0.0144852, -0.164258, -0.565352, -0.183357
0.086, 0, 0.0141796, -0.125172, -0.0159521, 0.0744889, -0.576811, -0.0630291
0.106, 0, 0.0134462, -0.124408, -0.0179079, 0.103138, -0.578721, -0.0286496
0.126, 0, 0.0130184, -0.124102, -0.0179079, 0.0821288, -0.603551, -0.0248296
0.146, 0, 0.0115821, -0.124316, -0.0174189, 0.0916786, -0.69332, -0.00763989
0.166, 0, 0.010543, -0.124683, -0.017969, 0.162348, -0.828928, 0.0725789
0.186, 0, 0.0118571, -0.12563, -0.018733, 0.236836, -0.953076, 0.0420194
0.206, 0, 0.0132934, -0.122055, -0.0154326, 0.366715, -0.956896, -0.0611191
0.226, 0, 0.0132017, -0.12178, -0.0156465, 0.00572991, -0.784998, -0.265486
0.246, 0, 0.0116432, -0.123644, -0.0172356, -0.0744889, -0.64175, -0.296046
0.266, 0, 0.00883171, -0.124194, -0.0191303, -0.143248, -0.710509, -0.116508
0.286, 0, 0.00580631, -0.128686, -0.0201387, -0.255936, -0.926336, 0.0401094
0.306, 0, 0.0052868, -0.129695, -0.0229197, -0.0248296, -1.30069, 0.122238
0.326, 0, 0.00550072, -0.126425, -0.0203221, 0.064939, -1.51079, 0.219647
0.346, 0, 0.00852611, -0.123613, -0.0188552, -0.0916786, -1.47068, 0.315145
0.366, 0, 0.0108486, -0.120557, -0.0188552, -0.0210097, -1.2644, 0.380084
0.386, 0, 0.0121016, -0.118724, -0.0172356, -0.225377, -1.10969, 0.227287
0.406, 0, 0.0116126, -0.118785, -0.017205, -0.479403, -0.993185, 0.0362895
0.426, 0, 0.0122849, -0.118785, -0.0214834, -0.819378, -0.960716, -0.252116
0.446, 0, 0.0137824, -0.122238, -0.0231336, -1.23957, -0.926336, -0.64748
0.466, 0, 0.0121016, -0.126119, -0.0212389, -1.17463, -0.775448, -0.67231
0.486, 0, 0.00938178, -0.126975, -0.0216362, -0.979815, -0.945436, -0.471763
0.506, 0, 0.00776212, -0.127983, -0.0227363, -0.794548, -1.33889, -0.271216
0.526, 0, 0.00727317, -0.126608, -0.0245699, -0.555802, -1.6464, -0.0171897
0.546, 0, 0.00919842, -0.125264, -0.0240809, -0.429744, -1.83739, 0.120328
0.566, 0, 0.0104208, -0.123461, -0.0229502, -0.395364, -1.97682, 0.0725789
0.586, 0, 0.0119793, -0.120466, -0.0224001, -0.458393, -2.04558, 0.0133698
0.606, 0, 0.0150047, -0.119091, -0.0226752, -0.748709, -1.9157, -0.0324695
0.626, 0, 0.0151575, -0.120924, -0.0228891, -1.06576, -1.71706, -0.131788
0.646, 0, 0.013324, -0.124927, -0.0247227, -1.14216, -1.47641, -0.194817
0.666, 0, 0.0108792, -0.12725, -0.0231947, -0.823198, -1.40956, -0.190997
0.686, 0, 0.00809828, -0.126425, -0.022064, -0.536702, -1.65404, -0.206277
0.706, 0, 0.00745653, -0.124805, -0.0226752, -0.311325, -1.92525, -0.145158
0.726, 0, 0.00605079, -0.12233, -0.0239587, -0.0439293, -2.28051, -0.166168
0.746, 0, 0.00495065, -0.121383, -0.0241115, -0.158528, -2.72362, -0.462213
0.766, 0, 0.00611191, -0.12343, -0.0280231, -0.148978, -3.0846, -0.590181
