# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.163402, 0.0494898, 0.0822995, 0.206171, 1.0093, 0.761979, 0.598603, 0.551953, 0.46237, 0.494425, 0.258949, 0.623454, 0.757777, 0.961239, 0.484062, 0.520669, 0.420638, 0.495443, 0.645748, 0.66151, 0.682314, 0.563173, 0.599465, 0.580386, 0.704841, 0.42244, 0.668313, 0.838871, 0.880076, 0.51998, 0.558365, 0.526501, 0.735456, 0.642119, 0.575321, 0.683408, 0.499621, 0.541222, 0.6542, 0.756929, 0.795286, 1.09191, 1.07539, 1.36606, 1.49749, 1.33438, 1.06636, 0.869654, 0.683919, 0.648769
0.01, 0.0319375, 0.213345, 0.0865118, 0.0878881, 0.415381, 1.05485, 0.794733, 0.619642, 0.44637, 0.366407, 0.351699, 0.273242, 0.682287, 0.757328, 0.986735, 0.492664, 0.189618, 0.417507, 0.626954, 0.434126, 0.654983, 0.623392, 0.8914, 0.774592, 0.683156, 0.565104, 0.360014, 0.508885, 0.688998, 0.72113, 0.581094, 0.619509, 0.707591, 0.653943, 0.524173, 0.537085, 0.375379, 0.382876, 0.51444, 0.64063, 0.72702, 0.761104, 0.864356, 1.15372, 1.42884, 1.35607, 1.26637, 1.04944, 0.827024, 0.70684, 0.656578
0.02, 0.0319375, 0.293677, 0.114935, 0.275141, 0.488559, 1.01647, 0.723817, 0.544048, 0.340899, 0.433956, 0.504956, 0.2426, 0.538108, 0.832, 0.924043, 0.441728, 0.24594, 0.657868, 0.764732, 0.595962, 0.997623, 0.603132, 0.714914, 0.533661, 0.557736, 0.315183, 0.368232, 0.464764, 0.656737, 0.771154, 0.662776, 0.504805, 0.497308, 0.622418, 0.511135, 0.640666, 0.500637, 0.480785, 0.585831, 0.604673, 0.50945, 0.688825, 0.75733, 1.14413, 1.42711, 1.38178, 1.36799, 1.19696, 0.980597, 0.822902, 0.558917
0.03, 0.0319375, 0.255437, 0.100501, 0.177769, 0.283312, 0.943192, 0.77232, 0.844561, 0.614762, 0.461281, 0.613851, 0.370167, 0.481054, 0.839086, 1.14142, 0.637407, 0.367105, 0.411945, 0.57942, 0.408575, 0.821375, 0.500654, 0.526171, 0.44705, 0.576365, 0.490773, 0.538333, 0.707281, 0.652995, 0.716306, 0.652525, 0.547105, 0.543853, 0.723297, 0.710347, 0.733392, 0.424085, 0.562657, 0.703224, 0.597465, 0.611897, 0.858333, 0.930357, 1.09644, 1.411, 1.12079, 1.13014, 1.13467, 0.910523, 0.769558, 0.627826
0.04, 0.0319375, 0.243151, 0.115268, 0.153532, 0.308037, 0.943452, 0.685289, 0.905686, 0.425727, 0.394333, 0.334306, 0.554868, 0.537221, 0.662893, 0.958381, 0.463551, 0.163589, 0.368371, 0.491116, 0.437765, 0.645784, 0.530502, 0.736473, 0.523079, 0.425163, 0.60043, 0.581073, 0.871568, 0.662367, 0.921587, 0.599576, 0.749644, 0.746608, 0.688999, 0.624643, 0.830679, 0.519591, 0.521354, 0.589684, 0.529242, 0.707503, 0.851427, 0.837825, 1.31042, 1.56828, 1.35334, 1.29947, 1.07537, 0.804179, 0.726323, 0.702649
0.05, 0.0319375, 0.324289, 0.0345608, 0.105213, 0.303487, 0.905262, 0.708747, 0.539026, 0.404408, 0.314805, 0.301433, 0.384517, 0.51438, 0.842409, 0.944457, 0.21801, 0.373709, 0.480146, 0.536049, 0.578501, 0.759662, 0.663876, 0.56978, 0.362472, 0.390203, 0.450482, 0.554502, 0.632877, 0.865483, 0.908294, 0.753024, 0.806853, 0.663603, 0.547685, 0.506756, 0.609436, 0.525754, 0.580253, 0.634854, 0.693148, 0.639722, 0.742935, 0.935813, 1.44424, 1.5326, 1.60275, 1.37725, 1.0872, 0.791702, 0.711089, 0.63458
0.06, 0.0319375, 0.340105, 0.10284, 0.158465, 0.224832, 0.900722, 0.621824, 0.725889, 0.575536, 0.465284, 0.605633, 0.340865, 0.628065, 0.687465, 1.07933, 0.472365, 0.554303, 0.52339, 0.775427, 0.632613, 0.722381, 0.813094, 0.49323, 0.408645, 0.396944, 0.450552, 0.472605, 0.528094, 0.685371, 0.734704, 0.685141, 0.609666, 0.663001, 0.589594, 0.466936, 0.413081, 0.610346, 0.699433, 0.707275, 0.760397, 0.705003, 0.924352, 1.06101, 1.39406, 1.42112, 1.49379, 1.31275, 1.20318, 0.767784, 0.697213, 0.485124
0.07, 0.0319375, 0.359736, 0.156639, 0.163606, 0.379998, 1.05102, 0.831897, 0.506752, 0.473208, 0.548756, 0.576463, 0.419704, 0.463855, 0.756451, 0.95342, 0.44057, 0.785951, 0.506812, 0.757928, 0.540469, 0.691056, 0.7222, 0.494027, 0.590029, 0.499754, 0.517401, 0.493227, 0.7765, 0.839565, 0.815454, 0.648835, 0.611813, 0.71383, 0.815762, 0.717643, 0.418927, 0.452823, 0.576936, 0.495844, 0.743778, 0.885212, 0.765931, 0.807376, 1.1966, 1.40392, 1.62, 1.31742, 1.2024, 0.69207, 0.578028, 0.580313
0.08, 0.0319375, 0.371872, 0.104516, 0.202424, 0.305398, 0.977721, 0.789557, 0.472112, 0.758773, 0.443183, 0.578428, 0.83153, 0.515121, 0.505732, 0.923945, 0.432207, 0.673678, 0.445125, 0.587039, 0.598518, 0.763384, 0.590962, 0.673128, 0.551069, 0.542443, 0.599932, 0.474357, 0.827506, 0.73346, 0.620104, 0.68733, 0.755766, 0.76168, 0.783814, 0.700585, 0.535019, 0.454638, 0.514081, 0.606904, 0.536086, 0.650923, 0.619817, 0.693021, 0.996447, 1.33753, 1.70816, 1.49468, 1.33958, 0.697332, 0.73954, 0.690269
0.09, 0.0319375, 0.287355, 0.19668, 0.121333, 0.35585, 1.08616, 0.851876, 0.422776, 0.630638, 0.721115, 0.538074, 0.776562, 0.611637, 0.41877, 0.827066, 0.314335, 0.34993, 0.400217, 0.395873, 0.425279, 0.877882, 0.571982, 0.660026, 0.489668, 0.537696, 0.338023, 0.461782, 0.548226, 0.426945, 0.774141, 0.680601, 0.653917, 0.716477, 0.789425, 0.76511, 0.586594, 0.488444, 0.491247, 0.676471, 0.68132, 0.845128, 0.915254, 0.903594, 1.2393, 1.3604, 1.27446, 1.39821, 1.36669, 0.661568, 0.786697, 0.655325
