Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1177,1178,0,1192,1196,0
0.009,1174,1178,0,1192,1196,0
0.019,1172,1178,0,1200,1196,0
0.027,1176,1178,0,1190,1196,0
0.038,1178,1178,0,1195,1195,0
0.047,1175,1178,0,1192,1195,0
0.058,1176,1178,0,1199,1195,0
0.07,1182,1178,0,1194,1195,0
0.078,1175,1178,0,1192,1195,0
0.087,1183,1178,0,1192,1195,0
0.095,1180,1178,0,1191,1195,0
0.103,1178,1178,0,1193,1195,0
0.112,1189,1178,0,1194,1195,0
0.119,1176,1178,0,1197,1195,0
0.127,1178,1178,0,1196,1195,0
0.135,1177,1178,0,1202,1195,0
0.143,1177,1178,0,1199,1195,0
0.15,1178,1178,0,1198,1195,0
0.158,1179,1178,0,1198,1195,0
0.165,1176,1178,0,1195,1195,0
0.173,1177,1178,0,1198,1195,0
0.18,1178,1178,0,1198,1195,0
0.188,1176,1178,0,1195,1195,0
0.195,1178,1178,0,1190,1195,0
0.202,1173,1178,0,1191,1195,0
0.209,1173,1177,0,1195,1195,0
0.216,1178,1177,0,1191,1195,0
0.224,1173,1177,0,1199,1195,0
0.231,1180,1177,0,1194,1195,0
0.239,1176,1177,0,1197,1195,0
0.247,1183,1177,0,1197,1195,0
0.257,1177,1177,0,1194,1195,0
0.265,1174,1177,0,1195,1195,0
0.272,1174,1177,0,1194,1195,0
0.281,1177,1177,0,1193,1195,0
0.291,1175,1177,0,1194,1195,0
0.3,1175,1177,0,1190,1195,0
0.31,1174,1177,0,1197,1195,0
0.321,1176,1177,0,1195,1195,0
0.329,1175,1177,0,1201,1195,0
0.338,1177,1177,0,1199,1195,0
0.346,1182,1177,0,1194,1195,0
0.353,1180,1177,0,1197,1195,0
0.366,1182,1177,0,1194,1195,0
0.377,1175,1177,0,1190,1195,0
0.389,1176,1177,0,1200,1195,0
0.4,1178,1177,0,1199,1195,0
0.407,1184,1177,0,1198,1195,0
0.416,1175,1177,0,1194,1195,0
0.426,1181,1177,0,1198,1195,0
0.437,1183,1177,0,1201,1195,0
0.448,1177,1177,0,1199,1195,0
0.457,1177,1177,0,1191,1195,0
0.468,1177,1177,0,1194,1195,0
0.479,1174,1177,0,1196,1195,0
0.49,1176,1177,0,1187,1195,0
0.503,1179,1177,0,1197,1195,0
0.514,1182,1177,0,1197,1195,0
0.524,1174,1177,0,1194,1195,0
