# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00382597, 0.00316559, 0.0033323, 0.00845945, 0.00692515, 0.00604966, 0.0114125, 0.0074768, 0.00474624, 0.00636692, 0.00967846, 0.00577105, 0.00287465, 0.00345182, 0.00201178, 0.00384532, 0.00759417, 0.00559253, 0.00461122, 0.0076131, 0.00780142, 0.00500296, 0.00465975, 0.00346358, 0.00438835, 0.00261846, 0.00249943, 0.0034915, 0.00691118, 0.00664501, 0.00470009, 0.00691568, 0.00568511, 0.00230333, 0.00285943, 0.00346774, 0.00355256, 0.00391515, 0.00345859, 0.00362442, 0.00237885, 0.00424033, 0.00423998, 0.0038211, 0.00264901, 0.00365281, 0.00303832, 0.003025, 0.0033165, 0.00291494
0.01, 0.0319375, 0.00886835, 0.00339254, 0.00693983, 0.0118392, 0.00839928, 0.00635058, 0.00456458, 0.00265377, 0.00420401, 0.00934689, 0.00715989, 0.00856819, 0.00407674, 0.00204402, 0.00291078, 0.0023138, 0.00452661, 0.00416638, 0.00386242, 0.00769106, 0.00873128, 0.00618781, 0.00359021, 0.00376492, 0.00349874, 0.00544766, 0.00313066, 0.00528, 0.00900683, 0.0067813, 0.00717811, 0.00645078, 0.00311545, 0.00272617, 0.00402533, 0.00325602, 0.00303404, 0.00420971, 0.00397653, 0.00336866, 0.00222102, 0.00313684, 0.00513212, 0.00350207, 0.00429517, 0.00362383, 0.00372122, 0.00389674, 0.00407401, 0.00329274
0.02, 0.0319375, 0.00648608, 0.00591552, 0.00742, 0.0131631, 0.0103679, 0.0056972, 0.00233497, 0.00309798, 0.00428603, 0.00536929, 0.0055565, 0.00747443, 0.00531771, 0.00312079, 0.00371576, 0.00377419, 0.00426668, 0.00524585, 0.00561103, 0.00767733, 0.00780994, 0.00629964, 0.00381017, 0.00296546, 0.00419344, 0.00675573, 0.00328038, 0.00674886, 0.0064284, 0.00627452, 0.00546912, 0.00405027, 0.00468146, 0.00436959, 0.00368404, 0.00253891, 0.00232188, 0.00322881, 0.00430016, 0.00394246, 0.00300528, 0.00341107, 0.00423606, 0.00565975, 0.00572648, 0.00416448, 0.00384093, 0.00478717, 0.00598697, 0.00479489
0.03, 0.0319375, 0.00391004, 0.00176179, 0.00460777, 0.00459662, 0.00368404, 0.00341226, 0.00653487, 0.00559621, 0.00708378, 0.00517956, 0.00439143, 0.00767816, 0.00386207, 0.0030956, 0.0054134, 0.00494982, 0.00444947, 0.00628246, 0.00586787, 0.00804139, 0.00955237, 0.00465915, 0.00295892, 0.00377977, 0.0047816, 0.00676816, 0.00481541, 0.00508658, 0.00493463, 0.00406855, 0.00421861, 0.00474529, 0.00548038, 0.00398758, 0.00286752, 0.00198917, 0.00290532, 0.00330878, 0.00368488, 0.00457217, 0.0038496, 0.0031196, 0.00312281, 0.00350219, 0.00392049, 0.00317819, 0.00508575, 0.0038186, 0.00391657, 0.00353153
0.04, 0.0319375, 0.00303618, 0.000573471, 0.00816011, 0.0146103, 0.00317189, 0.00133175, 0.00514588, 0.0110863, 0.0115245, 0.00826368, 0.00313909, 0.00271203, 0.0026357, 0.00296261, 0.00396715, 0.0036047, 0.0039554, 0.00457134, 0.00431108, 0.00578088, 0.00962333, 0.00704152, 0.00354887, 0.00545181, 0.00432544, 0.0046378, 0.00321443, 0.00436615, 0.00709052, 0.00401738, 0.00448756, 0.00326517, 0.00449148, 0.00456885, 0.00234983, 0.00214525, 0.00296843, 0.00272487, 0.00309489, 0.0035699, 0.00277955, 0.00289177, 0.0051862, 0.00318247, 0.00438467, 0.00337947, 0.00401477, 0.00374165, 0.00331721, 0.00307373
0.05, 0.0319375, 0.00708283, 0.00382038, 0.00677479, 0.0160116, 0.00219616, 0.00158411, 0.00396134, 0.0134865, 0.00834537, 0.00491115, 0.00437588, 0.00522972, 0.0046073, 0.0032944, 0.00451189, 0.00546545, 0.00625344, 0.00766042, 0.00504151, 0.00354115, 0.00809519, 0.00764504, 0.00374604, 0.00444175, 0.00412067, 0.00410191, 0.00237231, 0.00247672, 0.0050383, 0.00308395, 0.00399945, 0.00514635, 0.00371766, 0.00389555, 0.00262428, 0.00286752, 0.0027723, 0.00261121, 0.00251656, 0.00262202, 0.00232914, 0.00264783, 0.00357726, 0.00279215, 0.00320493, 0.00230892, 0.00263926, 0.00263154, 0.00270905, 0.00296522
0.06, 0.0319375, 0.00634465, 0.00525866, 0.00477673, 0.0102862, 0.00503486, 0.00389389, 0.00522925, 0.0102702, 0.00724806, 0.00507744, 0.0061134, 0.00471219, 0.006073, 0.00470555, 0.00385518, 0.00415664, 0.00503095, 0.00531949, 0.004725, 0.00483997, 0.00631954, 0.00475004, 0.00569507, 0.00414501, 0.00388677, 0.00378808, 0.00261311, 0.00371516, 0.0054607, 0.00352512, 0.00297877, 0.00512844, 0.00450062, 0.00351835, 0.00291007, 0.00266423, 0.00239205, 0.00413622, 0.00383867, 0.0021694, 0.00195931, 0.0022893, 0.00302679, 0.00331662, 0.00368131, 0.00255152, 0.00325697, 0.00378547, 0.00295559, 0.00293586
0.07, 0.0319375, 0.00852801, 0.00354911, 0.0034365, 0.00818707, 0.00752507, 0.00184556, 0.00390327, 0.00811825, 0.00555626, 0.00632688, 0.00777942, 0.00603271, 0.00647554, 0.00681493, 0.00506452, 0.00267244, 0.00348318, 0.00631682, 0.00549935, 0.00741184, 0.0076739, 0.00538755, 0.00497674, 0.00495409, 0.00389318, 0.00528154, 0.00307445, 0.00516663, 0.00515584, 0.0039662, 0.00464836, 0.00606186, 0.00408304, 0.00327777, 0.00346465, 0.00424472, 0.00257661, 0.00416127, 0.00329987, 0.00292968, 0.0029115, 0.00263439, 0.00313184, 0.00248005, 0.00327836, 0.00296807, 0.00362489, 0.00363214, 0.00358593, 0.0030048
0.08, 0.0319375, 0.00690088, 0.00462059, 0.00440757, 0.00976087, 0.0102462, 0.00319839, 0.00577934, 0.00828756, 0.00727646, 0.0032742, 0.0051932, 0.00555555, 0.00765888, 0.00714213, 0.00550955, 0.00618899, 0.00463803, 0.00709112, 0.00462759, 0.00500841, 0.00544292, 0.00333325, 0.0028063, 0.00355648, 0.00251882, 0.00432888, 0.00300777, 0.00450311, 0.0055514, 0.00394614, 0.00397772, 0.00475312, 0.00353082, 0.00271012, 0.00221674, 0.00245139, 0.00165052, 0.00315121, 0.00498006, 0.00292386, 0.00292124, 0.00257554, 0.00420508, 0.00271286, 0.00272867, 0.00368404, 0.00267125, 0.00260324, 0.00311497, 0.00286466
0.09, 0.0319375, 0.00336652, 0.00214073, 0.00524881, 0.00675809, 0.00482478, 0.00279453, 0.00909661, 0.0115376, 0.00891325, 0.00548406, 0.00486856, 0.00311509, 0.00427084, 0.00452293, 0.00694445, 0.00643171, 0.0033803, 0.00503664, 0.00522925, 0.00900482, 0.00994714, 0.00722107, 0.00545561, 0.00390992, 0.00282865, 0.00340549, 0.00460908, 0.00611707, 0.00965202, 0.0035908, 0.00484875, 0.00507626, 0.00472192, 0.00253344, 0.00304414, 0.0026269, 0.00250907, 0.00320457, 0.00252607, 0.00297128, 0.00339788, 0.00232069, 0.00339194, 0.00283114, 0.00316856, 0.00232521, 0.00271738, 0.00220663, 0.00276279, 0.00324818
