# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.515696, 0.175839, 0.450314, 0.554342, 0.556804, 0.260244, 0.423944, 0.405932, 0.390258, 0.422527, 0.422582, 0.41979, 0.328671, 0.479779, 0.644772, 0.458298, 0.703999, 0.858869, 1.14259, 0.924801, 0.74521, 0.604423, 0.438774, 0.562319, 0.645612, 0.454107, 0.465913, 0.724624, 0.570141, 0.438097, 0.651973, 0.591628, 1.03396, 0.715125, 0.826952, 0.748514, 0.653855, 0.886924, 0.831975, 0.831863, 1.00886, 0.990806, 1.37044, 1.92223, 1.47953, 1.25736, 0.853366, 0.743093, 0.584792, 0.652195
0.01, 0.0319375, 0.38467, 0.434774, 0.481868, 0.286012, 0.38222, 0.448145, 0.454869, 0.486913, 0.404996, 0.575072, 0.489432, 0.47568, 0.593323, 0.517452, 0.720522, 0.568739, 0.422765, 0.672531, 0.664586, 0.505231, 0.738692, 0.895493, 0.531388, 0.517034, 0.731598, 0.427752, 0.664532, 0.870367, 0.670127, 0.826911, 0.725931, 0.576414, 0.89091, 0.752266, 0.640895, 0.63075, 0.668463, 0.761705, 0.73193, 0.89094, 0.918969, 1.07699, 1.38426, 1.87049, 1.60534, 1.16144, 1.03906, 0.792264, 0.660029, 0.571593
0.02, 0.0319375, 0.399211, 0.160044, 0.301832, 0.3341, 0.306519, 0.472376, 0.56786, 0.546108, 0.416695, 0.348124, 0.310874, 0.556706, 0.597745, 0.538704, 0.578649, 0.492196, 0.585647, 0.867977, 0.669252, 0.662733, 0.652692, 0.867848, 0.887104, 0.686591, 0.913736, 0.567238, 0.651772, 0.680939, 0.761948, 0.774755, 1.0008, 0.60402, 0.702109, 0.697126, 0.823529, 0.540789, 0.64412, 0.73992, 0.681285, 0.978779, 1.06536, 1.16925, 1.46789, 1.77526, 1.75336, 1.32229, 1.00926, 0.849667, 0.736266, 0.673007
0.03, 0.0319375, 0.31644, 0.18076, 0.250503, 0.489551, 0.283568, 0.311189, 0.387974, 0.39035, 0.346678, 0.292541, 0.351934, 0.350171, 0.34434, 0.502815, 0.612671, 0.515874, 0.724504, 0.686408, 0.836272, 0.58906, 0.606121, 1.00116, 0.725944, 0.77453, 0.693425, 0.693034, 0.447244, 0.54893, 0.995185, 0.866599, 0.847024, 0.585481, 0.532192, 0.544132, 0.72359, 0.548675, 0.628026, 0.764383, 0.619381, 0.976747, 1.25301, 1.14687, 1.40044, 1.69393, 1.79867, 1.36168, 0.984424, 0.932815, 0.739637, 0.72576
0.04, 0.0319375, 0.359393, 0.279865, 0.203481, 0.467943, 0.130601, 0.164453, 0.324477, 0.661329, 0.551847, 0.430744, 0.248101, 0.336527, 0.462839, 0.425508, 0.537856, 0.660475, 0.780073, 0.884746, 1.09061, 0.806241, 0.719546, 0.92087, 0.660467, 0.645936, 0.84759, 0.717656, 0.576858, 0.473715, 0.90998, 0.73727, 0.867024, 0.772485, 0.695853, 0.758248, 1.0923, 0.766209, 0.689519, 0.58137, 0.631748, 0.847814, 0.828007, 1.01913, 1.53677, 1.90423, 1.64829, 1.06443, 0.960436, 0.805677, 0.785093, 0.809207
0.05, 0.0319375, 0.446346, 0.186648, 0.218077, 0.283501, 0.122406, 0.237055, 0.158568, 0.517002, 0.568011, 0.314474, 0.426445, 0.407655, 0.515741, 0.556143, 0.470396, 0.943426, 0.757619, 0.853968, 1.11004, 0.952721, 0.774374, 0.732766, 0.869671, 0.654093, 0.775801, 0.634957, 0.654288, 0.893175, 0.993743, 0.942574, 0.910332, 0.857661, 0.586644, 0.800375, 0.908784, 0.811377, 0.869976, 0.594348, 0.611209, 0.83513, 0.769801, 0.862245, 1.28175, 1.66125, 1.42754, 1.19683, 0.991629, 0.739005, 0.767472, 0.718768
0.06, 0.0319375, 0.392752, 0.195857, 0.173271, 0.324689, 0.310227, 0.505156, 0.6711, 0.419369, 0.41513, 0.630018, 0.418113, 0.398758, 0.47619, 0.575714, 0.804297, 0.89621, 0.645965, 0.440664, 0.574633, 0.58225, 0.722003, 0.7906, 0.689213, 0.728386, 0.780045, 0.782595, 0.760259, 0.842685, 0.880516, 0.564456, 0.686518, 0.964809, 0.653874, 0.923948, 0.923851, 0.837229, 0.689989, 0.798091, 0.737293, 0.948791, 0.908826, 1.07885, 1.45508, 1.87049, 1.75383, 1.46704, 0.957446, 0.74455, 0.694089, 0.833124
0.07, 0.0319375, 0.332181, 0.0819033, 0.152428, 0.263446, 0.146784, 0.438984, 0.67573, 0.386103, 0.130962, 0.446432, 0.300918, 0.376017, 0.474287, 0.499085, 0.502203, 0.578054, 0.724493, 0.622939, 0.320292, 0.560777, 0.741131, 0.586729, 0.579775, 0.772989, 0.786504, 0.883728, 0.699558, 0.865831, 0.643375, 0.649567, 0.419204, 0.713514, 0.616182, 0.81989, 0.891254, 0.734326, 0.673856, 0.694046, 0.778797, 0.757523, 0.84805, 0.941479, 1.52047, 1.70409, 1.60524, 1.20886, 0.907761, 0.829074, 0.562198, 0.721527
0.08, 0.0319375, 0.459406, 0.452523, 0.387918, 0.271656, 0.206008, 0.163448, 0.385895, 0.2886, 0.243351, 0.353681, 0.284775, 0.491596, 0.391304, 0.598803, 0.879507, 0.774015, 0.703487, 0.514939, 0.516538, 0.533505, 0.773199, 0.5696, 0.777155, 0.643036, 0.714902, 0.874439, 0.809103, 0.652737, 0.720789, 0.971665, 0.512173, 0.40738, 0.498547, 0.595538, 0.743106, 0.522087, 0.787476, 0.750129, 0.78761, 0.764674, 0.710483, 1.13984, 1.52724, 1.83666, 1.58763, 0.89697, 0.895786, 0.772192, 0.558956, 0.522332
0.09, 0.0319375, 0.471741, 0.480122, 0.287157, 0.360064, 0.283971, 0.292809, 0.426576, 0.478107, 0.344527, 0.324201, 0.467731, 0.52856, 0.458804, 0.403472, 0.793559, 0.671937, 0.616238, 0.602762, 0.623643, 0.840265, 1.09931, 0.767861, 0.659799, 0.591968, 0.552792, 0.540784, 0.516968, 0.600148, 0.424348, 0.627012, 0.615708, 0.597892, 0.523614, 0.596379, 0.639314, 0.641091, 0.655528, 0.729914, 0.804979, 0.914353, 0.791942, 1.11301, 1.57034, 1.69613, 1.80513, 1.28328, 0.984123, 0.809198, 0.68206, 0.556899
0.1, 0.0319375, 0.229199, 0.2108, 0.34967, 0.628183, 0.553876, 0.191795, 0.42805, 0.650804, 0.213736, 0.350091, 0.358585, 0.468464, 0.503291, 0.546876, 0.666753, 0.688471, 0.792131, 0.547564, 0.606666, 0.954298, 0.796639, 0.442434, 0.527673, 0.446206, 0.57388, 0.596573, 0.720582, 0.831285, 0.538117, 0.493137, 0.6258, 0.775871, 0.756742, 0.490885, 0.560726, 0.640073, 0.799543, 0.803031, 0.693362, 0.895376, 0.910262, 1.09689, 1.45828, 1.83537, 1.86905, 1.33574, 0.743067, 0.576822, 0.537056, 0.555881
0.11, 0.0319375, 0.266415, 0.148741, 0.290856, 0.258468, 0.375415, 0.184971, 0.670576, 0.646781, 0.323203, 0.292955, 0.346294, 0.497155, 0.285945, 0.472928, 0.449877, 0.589382, 0.670931, 0.562886, 0.736054, 1.18702, 0.652626, 0.469105, 0.834506, 0.547286, 0.487713, 0.696908, 0.498936, 0.608333, 0.581859, 0.350331, 0.630415, 0.689456, 0.525273, 0.620249, 0.455539, 0.589148, 0.683161, 0.616162, 0.721125, 0.938073, 1.08982, 1.11888, 1.48538, 2.14336, 1.85917, 1.20637, 0.821284, 0.757128, 0.637171, 0.564217
0.12, 0.0319375, 0.318699, 0.227594, 0.290821, 0.442402, 0.332027, 0.215905, 0.691541, 0.496306, 0.460196, 0.413854, 0.265576, 0.582022, 0.451409, 0.510276, 0.654077, 0.582963, 0.536826, 0.726752, 0.823846, 0.874422, 0.809557, 0.634488, 0.817782, 0.835674, 0.731787, 0.786894, 0.551427, 0.787877, 0.775218, 0.531992, 0.675569, 0.491617, 0.59301, 0.903715, 0.650884, 0.633982, 0.540038, 0.577075, 0.599174, 0.90914, 1.07868, 0.987811, 1.47331, 1.95146, 1.89635, 1.28663, 1.02485, 0.935012, 0.852165, 0.68474
0.13, 0.0319375, 0.678107, 0.375307, 0.263097, 0.354196, 0.178295, 0.352952, 0.696443, 0.372501, 0.432295, 0.44681, 0.382715, 0.60513, 0.679876, 0.516123, 0.63656, 0.682502, 0.494139, 0.580097, 0.753953, 0.664053, 0.632235, 0.690985, 0.824034, 0.876222, 0.683115, 0.571982, 0.577559, 0.810274, 0.953941, 0.491578, 0.511397, 0.387253, 0.752608, 0.771669, 0.793303, 0.691178, 0.639644, 0.600221, 0.595896, 0.958697, 1.04568, 1.1248, 1.76506, 2.02848, 1.8012, 1.16324, 1.02158, 0.76549, 0.782154, 0.732138
0.14, 0.0319375, 0.37377, 0.189071, 0.18106, 0.277724, 0.250747, 0.319398, 0.640223, 0.352061, 0.448019, 0.392268, 0.603449, 0.608628, 0.56392, 0.520121, 0.545244, 0.513968, 0.419066, 0.744021, 1.01298, 0.474108, 0.528194, 0.678323, 0.816874, 0.83536, 0.749477, 0.626247, 0.529778, 0.742015, 0.692501, 0.444963, 0.716082, 0.539964, 0.693552, 0.683211, 0.929139, 0.834181, 0.530203, 0.471699, 0.709266, 0.860832, 1.17823, 1.18331, 1.58486, 1.80813, 1.8332, 1.20163, 0.819693, 0.666238, 0.63041, 0.575605
0.15, 0.0319375, 0.323305, 0.124286, 0.0834545, 0.0958771, 0.225486, 0.279996, 0.467897, 0.493754, 0.418788, 0.169039, 0.36289, 0.429212, 0.544871, 0.437756, 0.477768, 0.455943, 0.711679, 0.647865, 0.824129, 0.603739, 0.838648, 0.461529, 0.420785, 0.528008, 0.773014, 0.61082, 0.426644, 0.779194, 0.640544, 0.601516, 0.946984, 0.766082, 0.790228, 0.697106, 0.888478, 0.828543, 0.709703, 0.552944, 0.62025, 0.805136, 1.13238, 1.24225, 1.42575, 1.80065, 2.1029, 1.26385, 0.898847, 0.621762, 0.627498, 0.689199
0.16, 0.0319375, 0.279097, 0.116416, 0.144458, 0.327498, 0.354351, 0.211677, 0.284359, 0.419536, 0.188199, 0.244449, 0.189074, 0.540977, 0.665795, 0.48602, 0.356015, 0.378468, 0.75047, 0.866471, 0.577375, 0.772645, 0.911685, 0.535717, 0.603439, 0.669901, 0.60797, 0.582997, 0.57297, 0.7088, 0.666777, 0.803591, 0.846237, 0.853682, 0.712258, 0.747415, 0.893865, 0.825043, 0.56927, 0.729696, 0.803433, 1.00426, 1.08891, 1.07869, 1.40974, 1.92371, 1.96174, 1.37089, 1.0887, 0.677369, 0.596961, 0.627512
0.17, 0.0319375, 0.319269, 0.174114, 0.173594, 0.280531, 0.376213, 0.363599, 0.309173, 0.640591, 0.446982, 0.508816, 0.274671, 0.35481, 0.315962, 0.318008, 0.245955, 0.400358, 0.417925, 0.746106, 0.647366, 0.55344, 0.659238, 0.764636, 0.809707, 0.57534, 0.665159, 0.374903, 0.6586, 0.566452, 0.490593, 0.626936, 0.563853, 0.75229, 0.685428, 0.450826, 0.873299, 0.89156, 0.687324, 0.598079, 0.896754, 0.940431, 1.10642, 1.23528, 1.36807, 1.79983, 1.57919, 1.34417, 1.13203, 0.827049, 0.586096, 0.541064
0.18, 0.0319375, 0.26334, 0.21505, 0.227961, 0.254085, 0.400709, 0.423952, 0.367698, 0.773579, 0.546413, 0.398831, 0.440051, 0.478834, 0.331388, 0.258933, 0.272526, 0.321098, 0.443599, 0.527661, 0.545317, 0.542428, 0.720873, 0.858089, 1.01413, 0.930506, 0.681139, 0.826777, 0.623261, 0.611439, 0.524764, 0.517745, 0.483045, 0.558676, 0.641091, 0.579799, 0.835868, 0.801438, 0.560501, 0.668559, 0.819867, 0.984891, 0.957508, 1.0952, 1.45112, 1.61341, 1.76794, 1.21223, 0.986228, 0.943491, 0.68805, 0.463894
0.19, 0.0319375, 0.210363, 0.106738, 0.277708, 0.479699, 0.553942, 0.257628, 0.467561, 0.573767, 0.488988, 0.368593, 0.339055, 0.574155, 0.498244, 0.333298, 0.376373, 0.685519, 0.591782, 0.411218, 0.314292, 0.636957, 0.515753, 0.288512, 0.539272, 0.729757, 0.714734, 0.813945, 0.45226, 0.828823, 0.667116, 0.49316, 0.518397, 0.428444, 0.503243, 0.584222, 0.779386, 0.634291, 0.517779, 0.587869, 0.552027, 0.756842, 0.956281, 0.926462, 1.40062, 1.78357, 1.96091, 1.50711, 1.12299, 0.729775, 0.664803, 0.5781
0.2, 0.0319375, 0.164571, 0.0300504, 0.205981, 0.416849, 0.305715, 0.46066, 0.604297, 0.343692, 0.301444, 0.381644, 0.459221, 0.68729, 0.498284, 0.534201, 0.377842, 0.588152, 0.648064, 0.590226, 0.4867, 0.768696, 0.612903, 0.553817, 0.582667, 0.593948, 0.598147, 0.868592, 0.461472, 0.605658, 0.745708, 0.575502, 0.712976, 0.470737, 0.751499, 0.573866, 0.701458, 0.728248, 0.588037, 0.620473, 0.496728, 0.937749, 1.21641, 1.17029, 1.32493, 1.67467, 1.965, 1.45903, 1.13435, 0.876955, 0.735257, 0.640901
0.21, 0.0319375, 0.217243, 0.250596, 0.275218, 0.299124, 0.327649, 0.341962, 0.682166, 0.426488, 0.426163, 0.389324, 0.238316, 0.319822, 0.461767, 0.727389, 0.726828, 0.369277, 0.584867, 0.588572, 0.487083, 0.827488, 0.887211, 0.824367, 0.589239, 0.482276, 0.68509, 0.774216, 0.6732, 0.669505, 0.702603, 0.608737, 0.672713, 0.491638, 0.582473, 0.614871, 0.683558, 0.882556, 0.711738, 0.574105, 0.523101, 0.899374, 1.09636, 1.04789, 1.29668, 1.80942, 1.95785, 1.46343, 0.988707, 0.830178, 0.784193, 0.683202
