# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00756672, 0.00367526, 0.0639436, 0.0468474, 0.0198392, 0.0480213, 0.0180323, 0.0166241, 0.0115994, 0.0116008, 0.00757548, 0.0163692, 0.0130225, 0.0423792, 0.0312327, 0.0146487, 0.0122531, 0.0102599, 0.00855637, 0.00725954, 0.00619148, 0.00637735, 0.00829749, 0.0102623, 0.00763605, 0.00634228, 0.00666704, 0.00612193, 0.00708212, 0.0075162, 0.00731693, 0.00540035, 0.00689165, 0.00710059, 0.00652386, 0.00591469, 0.00637936, 0.00679539, 0.00485634, 0.00763309, 0.00728202, 0.00802921, 0.0090946, 0.00866676, 0.0135315, 0.00970019, 0.0105221, 0.00722356, 0.00724143, 0.00822301
0.01, 0.0319375, 0.00843581, 0.00803228, 0.0840218, 0.0577664, 0.0139005, 0.0613644, 0.0205294, 0.0104754, 0.00833556, 0.00586799, 0.00862764, 0.0146872, 0.0249653, 0.0412097, 0.0377386, 0.0198633, 0.0161397, 0.0128454, 0.0071574, 0.00459211, 0.00444543, 0.00456672, 0.00470804, 0.006422, 0.00654316, 0.00842836, 0.00666798, 0.00487674, 0.00781561, 0.00831807, 0.00608911, 0.00455912, 0.0052749, 0.00618532, 0.00714687, 0.00439582, 0.00488718, 0.00518786, 0.00593388, 0.00565631, 0.00661694, 0.00974824, 0.0085202, 0.0055431, 0.00990323, 0.00793318, 0.0120422, 0.00884236, 0.00620036, 0.00783903
0.02, 0.0319375, 0.0141138, 0.00294704, 0.0820038, 0.0550483, 0.00946451, 0.0648037, 0.0235989, 0.0111054, 0.0119904, 0.0040942, 0.00597026, 0.00825978, 0.0163064, 0.0363529, 0.0444679, 0.00576796, 0.0088296, 0.0072406, 0.00393771, 0.00412019, 0.00229524, 0.00237279, 0.00610037, 0.00498706, 0.00356099, 0.00458689, 0.00940181, 0.00558495, 0.00751312, 0.0055169, 0.00341024, 0.00414572, 0.0043703, 0.00470804, 0.00523956, 0.00731847, 0.00575019, 0.00488078, 0.00614326, 0.00712651, 0.00507958, 0.00808774, 0.00759926, 0.00521929, 0.00829111, 0.00616067, 0.00526127, 0.00525628, 0.00554606, 0.00661718
0.03, 0.0319375, 0.00792703, 0.00275946, 0.0725965, 0.0717966, 0.00861086, 0.0676448, 0.0414023, 0.00810442, 0.0162149, 0.00175679, 0.00464658, 0.00698056, 0.0243649, 0.0245929, 0.0403838, 0.00405157, 0.00570763, 0.00389223, 0.00459021, 0.00352096, 0.00197109, 0.0017656, 0.00392892, 0.00514434, 0.00638019, 0.00800378, 0.0136134, 0.00747337, 0.0095846, 0.00784566, 0.0035699, 0.00512121, 0.00253142, 0.00510354, 0.00450928, 0.00429921, 0.00460837, 0.00451403, 0.0054594, 0.00589809, 0.00548845, 0.00370697, 0.00437719, 0.00414429, 0.00664075, 0.00565287, 0.00553646, 0.00383974, 0.00503498, 0.00669688
0.04, 0.0319375, 0.0100412, 0.00395124, 0.0430959, 0.0670545, 0.00912177, 0.053894, 0.0413922, 0.00484875, 0.0207069, 0.00688691, 0.00556633, 0.00497212, 0.024559, 0.0207, 0.0272234, 0.010289, 0.0045857, 0.0068643, 0.00516177, 0.002415, 0.0022956, 0.00265995, 0.00458511, 0.00621363, 0.00908893, 0.00823472, 0.0106538, 0.00503569, 0.00861039, 0.00705714, 0.00206829, 0.00436247, 0.00227145, 0.00275851, 0.00416519, 0.00304081, 0.00386337, 0.00265008, 0.00318449, 0.00415795, 0.0058757, 0.00342687, 0.00512133, 0.00582782, 0.00681907, 0.00481588, 0.00643835, 0.00539466, 0.00608568, 0.00545039
0.05, 0.0319375, 0.0159467, 0.00224529, 0.0218465, 0.0460045, 0.00271952, 0.0267578, 0.0245428, 0.00617939, 0.0162875, 0.00551346, 0.00639973, 0.00916736, 0.0139556, 0.0234615, 0.0134913, 0.0167169, 0.00518193, 0.00660664, 0.00521336, 0.00394317, 0.00406665, 0.00326493, 0.0025099, 0.003136, 0.00509856, 0.00436496, 0.00610404, 0.00551228, 0.00649638, 0.00539869, 0.00268278, 0.003278, 0.00292077, 0.00380364, 0.00353117, 0.00327586, 0.00333682, 0.00386373, 0.00280178, 0.00346513, 0.00540676, 0.00417623, 0.00488647, 0.00462676, 0.00659409, 0.00485349, 0.00542348, 0.00561103, 0.0051964, 0.00407805
0.06, 0.0319375, 0.0218227, 0.0067382, 0.0115003, 0.049939, 0.0184958, 0.0117622, 0.0144274, 0.0073961, 0.0149507, 0.00731634, 0.00504151, 0.0145657, 0.0133547, 0.0392513, 0.0241125, 0.0264711, 0.00570858, 0.00516841, 0.00428176, 0.00393224, 0.00444045, 0.0018909, 0.00268813, 0.0046022, 0.00342877, 0.00407342, 0.00360019, 0.00719397, 0.00467505, 0.00346061, 0.00367704, 0.00339408, 0.00360399, 0.00386895, 0.00281343, 0.00289985, 0.00423143, 0.00540403, 0.00348128, 0.00297651, 0.00587226, 0.00552792, 0.00400183, 0.00539869, 0.00488291, 0.00304842, 0.00378975, 0.0037021, 0.00415154, 0.00440745
0.07, 0.0319375, 0.0352596, 0.00212146, 0.0101906, 0.093529, 0.0475338, 0.0149651, 0.0197086, 0.0116767, 0.00795068, 0.00618721, 0.000950242, 0.0144585, 0.0123424, 0.0453419, 0.0298851, 0.0151667, 0.00767485, 0.00554808, 0.00239895, 0.00366207, 0.00380435, 0.0027207, 0.00209779, 0.00431072, 0.00464515, 0.00615712, 0.00232688, 0.00788646, 0.00556325, 0.00431749, 0.00295072, 0.00388261, 0.00371908, 0.00382608, 0.00266471, 0.00361919, 0.00698624, 0.00589892, 0.00475419, 0.00399957, 0.00532388, 0.00457467, 0.00404255, 0.00646322, 0.00511848, 0.00339527, 0.00621825, 0.00369557, 0.00383986, 0.00452091
0.08, 0.0319375, 0.0586307, 0.0097166, 0.00847411, 0.128879, 0.0929052, 0.00655892, 0.00914669, 0.0111482, 0.00415165, 0.0103357, 0.00800887, 0.0175547, 0.0218629, 0.0435891, 0.0297214, 0.0079592, 0.00617086, 0.00239348, 0.00331377, 0.00590129, 0.00546995, 0.00293515, 0.00298234, 0.00367134, 0.00412851, 0.00881589, 0.00468502, 0.0124391, 0.0114085, 0.00531392, 0.00366623, 0.00341309, 0.00270703, 0.00368001, 0.00464302, 0.00248457, 0.00634418, 0.00517742, 0.00467695, 0.00421576, 0.0047606, 0.00608414, 0.00338208, 0.00348568, 0.00578136, 0.00517778, 0.00609989, 0.00368072, 0.00368832, 0.00445315
0.09, 0.0319375, 0.053464, 0.010263, 0.014416, 0.138928, 0.110944, 0.014294, 0.0123478, 0.0134858, 0.00476285, 0.0126351, 0.0140376, 0.0183118, 0.0294334, 0.018847, 0.0210412, 0.00431713, 0.00558838, 0.00309738, 0.00513924, 0.00448365, 0.00447807, 0.00362858, 0.0043131, 0.00270537, 0.00501897, 0.00809708, 0.00508207, 0.0106387, 0.0125501, 0.00592227, 0.00277539, 0.00317938, 0.00249147, 0.0030004, 0.00361777, 0.00292992, 0.00368191, 0.00427345, 0.00517031, 0.00512192, 0.00395409, 0.00575469, 0.00391788, 0.00362513, 0.00567006, 0.00746911, 0.00536336, 0.00343305, 0.00402498, 0.00427274
