Time (seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.020235978212866185,-0.0248879995197057,-1.065303921699524,0.196175992488861,-30.239999771118164,-39.20000076293945,8.994999885559082
0.04047195642573237,-0.0710039958357811,-1.1050759553909302,0.1510359942913055,-26.582500457763672,-38.255001068115234,9.887499809265137
0.060707934638598554,-0.1320039927959442,-1.1677839756011963,0.1324919909238815,-25.479999542236328,-41.650001525878906,7.297500133514404
0.08094391285146474,-0.1107759997248649,-1.2614799737930298,0.0814960002899169,-27.125,-42.31499862670898,-0.8575000166893005
0.10117989106433092,-0.0585599988698959,-1.319064021110535,0.0065879998728632,-22.487499237060547,-31.342500686645508,-13.614999771118164
0.12141586927719711,-0.037331998348236,-1.2548919916152954,-0.0624639987945556,-10.202500343322754,-19.565000534057617,-23.625
0.1416518474900633,-0.0243999995291233,-1.1324039697647097,-0.0580720007419586,2.4674999713897705,-16.975000381469727,-24.482500076293945
0.16188782570292948,-0.0256199985742568,-1.0550559759140017,-0.0380639992654323,13.667500495910645,-18.6200008392334,-18.462499618530277
0.18212380391579566,-0.0846679955720901,-0.9576999545097352,-0.0314759984612464,29.049999237060547,-18.6200008392334,-10.13249969482422
0.20235978212866185,-0.1481079906225204,-0.9040200114250184,-0.0346480011940002,37.869998931884766,-20.28249931335449,-1.277500033378601
0.22259576034152803,-0.201787993311882,-0.8193519711494446,-0.0497759990394115,44.11750030517578,-18.88249969482422,6.142499923706055
0.24283173855439422,-0.1793399900197982,-0.7112599611282349,-0.0082959998399019,25.497499465942383,-13.282500267028809,7.157500267028809
0.2630677167672604,-0.1278560012578964,-0.8276479840278625,0.0129319997504353,0.1574999988079071,-5.932499885559082,5.53000020980835
0.28330369498012653,-0.0988200008869171,-0.965507984161377,0.0407480001449584,-14.03499984741211,0.4025000035762787,4.847499847412109
0.3035396731929927,-0.1015039980411529,-1.1480200290679932,0.0405040010809898,-14.787500381469728,3.762500047683716,4.550000190734863
0.32377565140585884,-0.1246839985251426,-1.207800030708313,0.0351359993219375,3.0274999141693115,2.309999942779541,5.232500076293945
0.344011629618725,-0.0849120020866394,-1.2051160335540771,0.05197199806571,18.987499237060547,1.1375000476837158,4.042500019073486
0.36424760783159116,-0.0990639999508857,-1.1782759428024292,0.0946719944477081,29.96000099182129,5.442500114440918,4.514999866485596
0.3844835860444573,-0.1851959973573684,-1.0716480016708374,0.1437159925699234,35.0525016784668,8.697500228881836,8.942500114440918
0.40471956425732347,-0.2398519963026046,-0.9576999545097352,0.1617719978094101,34.352500915527344,7.175000190734863,12.862500190734863
0.42495554247018963,-0.2503440082073211,-0.852292001247406,0.1688479930162429,31.44750022888184,4.130000114440918,14.595000267028809
0.4451915206830558,-0.2210640013217926,-0.8232559561729431,0.0805199965834617,23.309999465942383,4.619999885559082,15.399999618530272
0.46542749889592194,-0.1576239913702011,-0.8071519732475281,0.1046760007739067,19.38999938964844,9.11750030517578,17.5
0.4856634771087881,-0.1122400015592575,-0.8271600008010864,0.143227994441986,14.350000381469728,12.477499961853027,17.482500076293945
0.5058994553216543,-0.0893040001392364,-0.8561959862709045,0.1622599959373474,9.765000343322754,18.112499237060547,14.699999809265137
0.5261354335345204,-0.06734399497509,-0.9067040085792542,0.1420079916715622,1.347499966621399,23.887500762939453,10.324999809265137
0.5463714117473866,-0.090279996395111,-0.9594079852104188,0.1241960003972053,-1.4175000190734863,24.780000686645508,7.262499809265137
0.5666073899602527,-0.1363959908485412,-0.975268006324768,0.1510359942913055,1.5049999952316284,21.962499618530277,3.9375
0.5868433681731189,-0.1842200011014938,-0.9454999566078186,0.185928001999855,3.8324999809265137,21.489999771118164,1.277500033378601
0.607079346385985,-0.1842200011014938,-0.944767951965332,0.2010560035705566,2.432500123977661,23.48500061035156,-0.3849999904632568
0.6273153245988512,-0.1825120002031326,-0.9459879994392396,0.2217959910631179,2.484999895095825,25.88249969482422,-0.2100000083446502
0.6475513028117174,-0.1829999983310699,-0.9642879962921144,0.2232600003480911,0.8224999904632568,25.042499542236328,-0.1924999952316284
0.6677872810245835,-0.1981279999017715,-0.9808799624443054,0.249123990535736,3.132499933242798,24.27250099182129,-0.6650000214576721
0.6880232592374497,-0.1866599917411804,-0.9320799708366394,0.2637639939785003,6.545000076293945,23.48500061035156,-2.362499952316284
0.7082592374503158,-0.1398119926452636,-0.9035319685935974,0.2398519963026046,7.997499942779541,21.38500022888184,-7.367499828338623
0.728495215663182,-0.1232199966907501,-0.9315919876098632,0.2281399965286255,2.1700000762939453,18.899999618530277,-8.819999694824219
0.7487311938760481,-0.1190719977021217,-0.977952003479004,0.2254559993743896,-2.134999990463257,19.25,-6.300000190734863
0.7689671720889143,-0.1154119968414306,-0.9916160106658936,0.2571759819984436,3.009999990463257,25.00749969482422,-5.232500076293945
0.7892031503017805,-0.1649439930915832,-0.957211971282959,0.264983981847763,11.725000381469728,31.552499771118164,-7.332499980926514
0.8094391285146466,-0.1778759956359863,-0.8940159678459167,0.2520520091056824,13.982500076293944,32.23500061035156,-10.779999732971191
0.8296751067275128,-0.175924003124237,-0.8603439927101135,0.2537599802017212,10.342499732971191,30.747499465942383,-13.142499923706056
0.8499110849403789,-0.17323999106884,-0.8510719537734985,0.2952399849891662,-1.6100000143051147,33.35499954223633,-13.824999809265137
0.8701470631532451,-0.1820240020751953,-0.8437519669532776,0.3132959902286529,-7.490000247955322,35.122501373291016,-12.512499809265137
0.8903830413661112,-0.2034959942102432,-0.8476560115814209,0.3064639866352081,-15.38249969482422,36.400001525878906,-11.515000343322754
0.9106190195789774,-0.2544919848442077,-0.8769359588623047,0.257420003414154,-23.99250030517578,38.63999938964844,-11.987500190734863
0.9308549977918436,-0.2637639939785003,-0.9835639595985411,0.234484001994133,-31.01000022888184,39.4275016784668,-11.392499923706056
0.9510909760047097,-0.2759639918804168,-1.039440035820007,0.2452199906110763,-28.787500381469727,38.0099983215332,-9.904999732971191
0.9713269542175759,-0.3013399839401245,-1.0516400337219238,0.1788519918918609,-25.44499969482422,36.994998931884766,-9.957500457763672
0.991562932430442,-0.2422920018434524,-1.1587560176849363,0.1485960036516189,-23.55500030517578,37.76499938964844,-6.772500038146973
1.0117989106433083,-0.2588839828968048,-1.2683119773864746,0.1119959950447082,-15.225000381469728,31.815000534057617,-0.7350000143051147
1.0320348888561746,-0.379175990819931,-1.3288239240646362,0.006343999877572,-4.724999904632568,24.46500015258789,6.684999942779541
