# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.128781, 0.134229, 0.171531, 0.457198, 1.14109, 0.840001, 0.500189, 0.371516, 0.369008, 0.256639, 0.532461, 0.267235, 0.290175, 0.449048, 0.610848, 0.596713, 0.640049, 0.530472, 0.318495, 0.54649, 0.520839, 0.631676, 0.525088, 0.816714, 0.754697, 0.766842, 0.702719, 0.749858, 0.656564, 0.423505, 0.632169, 0.677665, 0.702869, 0.756065, 0.886937, 0.546867, 0.645275, 0.494966, 0.593146, 0.750366, 1.11747, 1.2106, 1.59848, 1.82342, 1.53552, 1.25514, 0.906721, 0.572912, 0.708039, 0.573171
0.01, 0.0319375, 0.166793, 0.0185115, 0.0933197, 0.382919, 1.07696, 0.641572, 0.406995, 0.293615, 0.266431, 0.444137, 0.615869, 0.424015, 0.315185, 0.385254, 0.378837, 0.371395, 0.566602, 0.469093, 0.460918, 0.740914, 0.702426, 0.812354, 0.518387, 0.84815, 0.695925, 0.646829, 0.694781, 0.454451, 0.5004, 0.533961, 0.741022, 0.610792, 0.657148, 0.655351, 0.926709, 0.699677, 0.625686, 0.551822, 0.569494, 0.681696, 0.980381, 1.28547, 1.47189, 1.93076, 1.50563, 1.2214, 0.920732, 0.735806, 0.631329, 0.820211
0.02, 0.0319375, 0.252786, 0.172995, 0.102186, 0.439217, 1.14169, 0.643419, 0.490289, 0.340634, 0.351198, 0.414846, 0.467701, 0.466188, 0.381669, 0.687216, 0.817068, 0.323217, 0.51036, 0.67092, 0.750947, 0.738613, 0.638987, 0.610335, 0.590721, 0.641321, 0.404205, 0.535225, 0.777778, 0.478934, 0.767107, 0.798475, 0.552115, 0.609594, 0.594761, 0.481926, 0.8323, 0.543357, 0.642101, 0.665173, 0.604441, 0.824934, 0.973839, 1.36713, 1.45258, 2.03583, 1.8368, 1.23285, 0.76184, 0.684238, 0.785472, 0.728379
0.03, 0.0319375, 0.345064, 0.264207, 0.214074, 0.365461, 1.14993, 0.922341, 0.613203, 0.515005, 0.348953, 0.440285, 0.25133, 0.52329, 0.509066, 0.711435, 0.817279, 0.406552, 0.36109, 0.522969, 0.705693, 0.437442, 0.440825, 0.532639, 0.670766, 0.681648, 0.844292, 0.50733, 0.400012, 0.422359, 0.600723, 0.623057, 0.797728, 0.611468, 0.678564, 0.664516, 0.760289, 0.565135, 0.406286, 0.735271, 0.579155, 0.828041, 0.756745, 1.24099, 1.49041, 1.86057, 1.65628, 1.33579, 0.786491, 0.705245, 0.731563, 0.578792
0.04, 0.0319375, 0.286405, 0.189407, 0.145449, 0.344984, 1.1681, 0.8987, 0.648081, 0.445331, 0.515325, 0.374824, 0.40477, 0.391319, 0.46846, 0.664877, 0.588259, 0.428858, 0.495432, 0.390662, 0.651185, 0.700235, 0.58522, 0.553395, 0.505547, 0.539677, 0.684187, 0.573731, 0.333989, 0.367838, 0.627675, 0.679432, 0.700152, 0.757634, 0.580883, 0.483893, 0.789885, 0.693888, 0.632631, 0.758888, 0.826181, 0.817074, 0.897183, 1.1768, 1.46456, 1.70686, 1.50191, 1.34438, 0.944594, 0.671566, 0.612033, 0.620904
0.05, 0.0319375, 0.260112, 0.138729, 0.280748, 0.454401, 1.05868, 0.825704, 0.476178, 0.287111, 0.366919, 0.555393, 0.36537, 0.586413, 0.418069, 0.504739, 0.439828, 0.31234, 0.533883, 0.464796, 0.562916, 0.576881, 0.730158, 0.361585, 0.360059, 0.543978, 0.627528, 0.57758, 0.469511, 0.456857, 0.572746, 0.774863, 0.672612, 0.612539, 0.487079, 0.448782, 1.0105, 0.655269, 0.611059, 0.658804, 0.671997, 0.610202, 0.890536, 1.30024, 1.54918, 1.81672, 1.4884, 1.27993, 0.862255, 0.707277, 0.516772, 0.638859
0.06, 0.0319375, 0.0893898, 0.0878589, 0.326528, 0.545326, 1.11407, 0.77555, 0.113383, 0.164926, 0.241444, 0.46517, 0.434031, 0.653529, 0.456873, 0.387145, 0.425265, 0.556581, 0.478241, 0.6441, 0.450144, 0.420565, 0.835012, 0.320401, 0.474685, 0.615553, 0.603032, 0.887937, 0.605825, 0.458072, 0.53935, 0.442444, 0.635954, 0.605665, 0.5722, 0.471971, 0.857235, 0.706049, 0.491201, 0.482063, 0.611533, 0.671742, 0.90762, 1.11983, 1.48024, 1.92102, 1.83319, 1.11265, 0.954066, 0.720342, 0.697024, 0.641843
0.07, 0.0319375, 0.169374, 0.200149, 0.26253, 0.571995, 1.21249, 0.903956, 0.317823, 0.17094, 0.20499, 0.30918, 0.509793, 0.71635, 0.464979, 0.456407, 0.460537, 0.615368, 0.555567, 0.690536, 0.343045, 0.401139, 0.451186, 0.250025, 0.527492, 0.38117, 0.342785, 0.780712, 0.849296, 0.411143, 0.507494, 0.462037, 0.587279, 0.599908, 0.472194, 0.447597, 0.737621, 0.704838, 0.407043, 0.503663, 0.533287, 0.793437, 0.896432, 0.990394, 1.57803, 2.29085, 1.7802, 1.01028, 0.939982, 0.66661, 0.599028, 0.592619
0.08, 0.0319375, 0.282455, 0.251892, 0.159876, 0.325785, 1.00302, 0.724161, 0.295479, 0.35244, 0.19261, 0.191898, 0.347779, 0.611779, 0.399287, 0.616061, 0.584003, 0.63882, 0.503448, 0.665575, 0.532508, 0.377623, 0.477128, 0.377347, 0.488574, 0.440849, 0.255322, 0.496209, 0.665673, 0.533318, 0.785511, 0.740447, 0.610959, 0.715115, 0.621694, 0.527163, 0.741361, 0.637759, 0.617455, 0.51639, 0.410978, 0.96535, 0.890778, 1.08858, 1.42808, 1.94928, 1.55928, 1.20738, 0.84688, 0.669579, 0.652289, 0.633033
0.09, 0.0319375, 0.149232, 0.128077, 0.196501, 0.388061, 0.962867, 0.612014, 0.30342, 0.232765, 0.253968, 0.188153, 0.210065, 0.342547, 0.392237, 0.41872, 0.663114, 0.419477, 0.394088, 0.623426, 0.635838, 0.502225, 0.46023, 0.769115, 0.61028, 0.35054, 0.309115, 0.600385, 0.781464, 0.568106, 0.703092, 0.777492, 0.827375, 0.782769, 0.522475, 0.509884, 0.686675, 0.533916, 0.421712, 0.409207, 0.461238, 0.757666, 0.758602, 1.13413, 1.23658, 1.49403, 1.53963, 1.18936, 0.88962, 0.616626, 0.617526, 0.666195
