# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.189, 0, 0.00125294, -0.0948263, 0.0843138, 0.0152798, 0.0152798, -0.101228
-0.169, 0, 0.0011307, -0.0949179, 0.084436, 0.0210097, -0.00572991, -0.0993185
-0.149, 0, 0.000855667, -0.0946124, 0.0842221, 0.0210097, -0.0190997, -0.105048
-0.129, 0, 0.000855667, -0.0946735, 0.0847111, 0.0305595, -0.0171897, -0.0783088
-0.109, 0, 0.000886227, -0.0946124, 0.0844055, 0.0152798, -0.0171897, -0.0611191
-0.089, 0, 0.00122238, -0.094704, 0.084436, 0.0190997, -0.00190997, -0.0286496
-0.069, 0, 0.0011307, -0.0945512, 0.0846194, 0.0286496, -0.00381994, -0.00381994
-0.049, 0, 0.00100846, -0.0945207, 0.0845583, 0.0267396, -0.0458393, 0.0248296
-0.029, 0, 0.000825108, -0.0947346, 0.0841915, 0.0152798, -0.0878587, 0.0305595
-0.009, 0, 0.000427834, -0.0946124, 0.0840082, 0.00190997, -0.106958, 0.0401094
0.011, 0, 0.000825108, -0.0945512, 0.0840999, 0.00572991, -0.112688, 0.070669
0.031, 0, 0.00067231, -0.0947957, 0.0843443, 0.0401094, -0.126058, 0.0802188
0.051, 0, 0.000458393, -0.0946735, 0.0846194, 0.0305595, -0.154708, 0.0725789
0.071, 0, 0.000427834, -0.0949179, 0.0846194, 0.0286496, -0.168077, 0.0496593
0.091, 0, 0.00070287, -0.0950402, 0.0847416, 0.0401094, -0.150888, 0.0305595
0.111, 0, 0.000519512, -0.094704, 0.0848027, 0.0840387, -0.120328, 0.0381994
0.131, 0, 0.000336155, -0.0945818, 0.0845583, 0.066849, -0.127968, 0.0286496
0.151, 0, 0.000336155, -0.0947346, 0.0845583, 0.0439293, -0.101228, 0.0267396
0.171, 0, 0.000397274, -0.0950096, 0.0846194, 0.0572991, -0.0592091, 0.0210097
0.191, 0, 0.000794548, -0.0950707, 0.0846805, 0.068759, -0.0190997, 0.0248296
0.211, 0, 0.000763989, -0.0948568, 0.0845888, 0.0572991, -0.0305595, 0.0210097
0.231, 0, 0.00110014, -0.0943373, 0.0844971, 0.0190997, -0.0458393, 0.00763989
0.251, 0, 0.00067231, -0.0946735, 0.0845277, 0.00190997, -0.0744889, -0.0305595
0.271, 0, 0.00067231, -0.0945818, 0.0850167, 0.0171897, -0.0534792, -0.0171897
0.291, 0, 0.00070287, -0.0946429, 0.0847416, 0.0744889, -0.0343795, 0.0248296
0.311, 0, 0.000550072, -0.0941845, 0.0846194, 0.0974085, -0.0534792, 0.0286496
0.331, 0, 0.00067231, -0.0940317, 0.0845277, 0.0859487, -0.0725789, 0.0190997
0.351, 0, 0.000580631, -0.0940012, 0.0844971, 0.0401094, -0.0859487, -0.00190997
