# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.01, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.02, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.03, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.04, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.05, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.06, 0.0319375, -2.0771, -1.48279, -1.8483, -2.15019, -2.33238, -2.84753, -2.48792, -2.61852, -2.37978, -2.73664, -2.71454, -2.76335, -2.41532, -2.88021, -3.13269, -3.53379, -4.08203, -3.90376, -3.55031, -4.1031
0.07, 0.0319375, -1.22385, 0.238175, -0.359377, -0.900247, -1.00838, -1.56719, -1.33337, -1.17538, -1.41403, -1.45848, -1.02481, -1.05144, -1.01843, -1.29016, -1.90026, -2.42345, -2.90752, -2.86541, -2.15901, -2.67564
0.08, 0.0319375, -0.79065, 0.229116, -0.49028, -1.10916, -1.07572, -1.40496, -0.728304, -0.551256, -1.35683, -1.23388, -0.782858, -0.768781, -0.759266, -1.02686, -1.61314, -2.60398, -2.75421, -2.65479, -1.98592, -2.02983
0.09, 0.0319375, -0.352651, -0.121583, -0.763859, -1.00101, -1.55686, -0.986359, -0.770488, -0.589081, -0.691137, -1.00375, -0.598957, -0.545609, -0.623103, -0.9127, -1.59402, -2.44672, -2.75844, -2.58728, -1.77987, -1.78284
