# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, 0.440691, -0.0327113, -1.28287, -1.78408, -2.28637, -2.50622, -1.70203, -1.33432, -2.07147, -1.94543, -2.38311, -1.97427, -2.73134, -2.75665, -2.55333, -2.56703, -2.82481, -1.97752, -1.40072, -2.18162, -2.34948, -1.88889, -1.66951, -2.43571, -2.88364, -2.85577, -2.80818, -2.39245, -2.57527, -2.69709, -2.42743, -2.42388, -2.69468, -3.00644, -2.81465, -2.9626, -2.63176, -2.37392, -2.54589, -2.85844
0.13, 0.0319375, -0.343453, -0.277745, -1.4893, -2.20178, -2.33417, -2.37252, -2.02112, -1.78508, -3.01423, -4.11116, -2.21734, -1.93413, -2.7839, -2.45493, -2.74935, -2.60113, -2.40799, -2.27418, -2.04558, -2.26328, -2.39037, -2.42743, -2.17637, -2.547, -2.69371, -2.93804, -2.52448, -2.43738, -2.45159, -2.36922, -2.30587, -2.22946, -2.49835, -2.98052, -2.92831, -2.59227, -2.64124, -2.63826, -2.80822, -3.02707
0.14, 0.0319375, -0.0400816, 0.00836713, -0.823275, -2.09442, -1.4784, -1.86931, -1.7458, -1.52596, -2.78923, -2.36854, -1.83549, -2.06953, -2.15269, -1.84649, -1.8695, -2.12169, -1.7562, -2.25133, -2.88316, -2.20016, -2.04864, -2.54397, -2.1698, -2.1247, -2.74036, -3.01359, -2.66468, -2.50638, -2.40882, -2.26432, -2.39394, -2.3255, -2.66343, -2.50889, -2.51286, -2.22747, -2.3707, -2.33952, -2.69649, -3.06514
0.15, 0.0319375, 0.1339, -0.302317, -1.15656, -1.96774, -1.21154, -1.96213, -2.13825, -2.02106, -2.21483, -1.67127, -1.64311, -1.6903, -2.17291, -2.2119, -2.42195, -2.78335, -2.04753, -2.16962, -3.09335, -2.43449, -2.06523, -2.26914, -2.50781, -2.46716, -2.83, -2.93118, -2.35974, -2.47711, -1.98027, -1.63825, -1.93045, -1.85523, -2.02725, -2.21323, -2.09283, -2.21285, -2.16682, -2.12515, -2.39623, -2.84547
0.16, 0.0319375, -1.24816, -0.917629, -1.29063, -1.05175, -1.31144, -1.79247, -1.53332, -2.23664, -1.28952, -1.14746, -1.90949, -2.13225, -2.79873, -2.7701, -2.8832, -3.37141, -2.5859, -2.26755, -2.7141, -2.271, -2.30222, -2.44729, -2.43703, -2.7813, -2.99245, -2.68316, -2.52591, -2.6423, -2.35349, -1.87354, -2.22241, -2.06577, -2.10778, -2.25413, -2.21148, -2.24233, -2.33414, -2.37722, -2.38836, -2.79307
0.17, 0.0319375, 0.0947483, -1.06433, -2.14216, -1.81053, -2.06582, -1.43794, -1.24407, -2.18895, -1.95208, -1.85211, -1.57656, -2.3269, -2.66877, -2.51998, -1.87528, -2.41165, -3.14327, -2.67682, -2.18513, -2.48158, -2.42099, -2.54753, -2.32232, -2.92776, -2.91817, -2.56418, -2.62442, -2.37672, -2.62395, -2.05719, -2.30587, -2.20649, -2.26637, -2.40964, -2.38238, -2.25732, -2.40902, -2.21351, -2.34347, -2.87405
0.18, 0.0319375, -0.156204, -1.49737, -2.37066, -2.59804, -1.92684, -1.47393, -1.7063, -1.76927, -1.19767, -2.00568, -1.65136, -2.60941, -2.49331, -1.98642, -1.62354, -2.25211, -2.63621, -2.31403, -2.09873, -2.45408, -2.48783, -2.44338, -2.05298, -2.80998, -2.98849, -2.75904, -2.44907, -2.27326, -2.21504, -1.93126, -1.96095, -2.06608, -1.91341, -2.1732, -2.02634, -2.0404, -2.3746, -2.23208, -2.52574, -2.90461
0.19, 0.0319375, -0.703015, -0.950387, -1.2597, -2.44278, -2.00272, -1.04668, -1.33558, -1.76607, -1.70323, -1.61845, -1.40668, -1.74439, -2.14813, -2.33444, -2.70516, -2.97886, -2.56664, -2.41788, -2.47608, -2.13339, -2.36971, -2.35376, -1.76477, -2.48255, -3.20563, -2.85826, -2.74173, -2.34645, -1.86271, -1.76056, -1.83186, -2.42609, -1.94712, -1.91994, -2.06263, -2.26034, -2.44355, -2.15566, -2.15451, -2.22927
0.2, 0.0319375, -0.390782, -1.14397, -1.01174, -2.00707, -1.5903, -1.65248, -1.49798, -1.73716, -1.40998, -1.56156, -1.32527, -1.64178, -1.67196, -1.91255, -2.40534, -2.965, -2.43122, -2.32484, -2.39208, -2.30465, -2.23803, -2.12363, -2.54252, -2.74358, -2.80277, -2.73743, -2.62726, -2.48109, -2.38009, -2.51369, -2.35511, -2.40118, -2.61273, -2.32819, -2.64978, -2.52229, -2.55005, -2.6573, -2.23845, -2.36381
0.21, 0.0319375, 0.120044, -0.101159, -1.15027, -2.15548, -1.47569, -2.19322, -1.86681, -2.40638, -1.99633, -1.76037, -1.84227, -1.80983, -2.35744, -2.61547, -1.94285, -2.74219, -2.16781, -2.74866, -2.60465, -2.03898, -2.33211, -2.10827, -2.18349, -2.71674, -2.71905, -2.59788, -2.42128, -2.38449, -2.69451, -2.92283, -2.31802, -2.3334, -2.36328, -2.45562, -2.3423, -2.5004, -2.5075, -2.43575, -2.40171, -3.06855
