# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -0.104075, 0.153247, 0.147031, 0.641307, -0.000180141, 0.00690041, 0.0438186, -0.390049, -0.703685, -0.766137, -1.19997, -1.00142, -1.30446, -0.817726, -0.489062, -1.86523, -2.11159, -1.26326, -1.06094, -1.23743
0.01, 0.0319375, -0.163063, 0.0221845, -0.089718, 0.80637, 0.227583, -0.0787482, -0.103042, -0.434417, -0.603447, -1.02621, -0.889673, -0.906289, -1.11243, -0.885963, -0.721546, -1.84669, -1.85032, -1.0349, -1.15457, -1.38084
0.02, 0.0319375, -0.468661, 0.341287, -0.392785, 0.455832, 0.149383, -0.293995, -0.157501, -0.56391, -0.344653, -1.09315, -1.13217, -0.691591, -1.51418, -1.16675, -0.649512, -1.88323, -1.96499, -1.46111, -1.39022, -1.52084
0.03, 0.0319375, -0.675959, 0.536614, -0.245633, 0.108572, -0.0773781, -1.01039, -0.696966, -0.606747, -0.146482, -1.02764, -1.25371, -0.816465, -1.40425, -1.40387, -1.13646, -1.99091, -2.4233, -1.64486, -1.96232, -2.00131
0.04, 0.0319375, -0.477239, 0.968189, -0.046681, 0.232004, -0.20083, -0.981164, -0.874855, -0.404617, -0.23006, -0.967645, -1.45587, -1.01785, -1.38593, -1.43872, -1.16854, -2.04775, -2.31673, -1.87616, -2.2304, -2.23237
0.05, 0.0319375, -0.665619, 0.937263, 0.081462, 0.0302836, -0.23436, -0.435167, -0.707593, -0.715964, -0.562392, -1.41848, -1.65858, -1.04777, -1.61442, -1.3989, -1.08817, -2.02367, -2.21365, -2.38878, -2.39828, -2.28753
0.06, 0.0319375, -0.842075, 0.94936, 0.320787, 0.204453, -0.0381605, -0.911241, -0.952291, -0.770783, -0.279167, -0.844484, -1.38715, -1.56806, -1.46519, -1.25582, -0.982391, -2.19402, -2.56333, -2.65643, -2.65211, -2.32615
0.07, 0.0319375, -0.665575, 1.07808, -0.0848617, -0.0445338, -0.292473, -1.23799, -1.00038, -0.996826, -0.567477, -0.858441, -1.07263, -1.17948, -1.32575, -1.20344, -0.979147, -1.85366, -2.15635, -2.33347, -2.4772, -2.31883
0.08, 0.0319375, -0.394419, 1.00976, -0.267644, -0.522665, -0.429261, -1.54344, -1.43536, -0.964293, -1.01487, -1.14978, -1.17374, -1.28411, -1.55393, -1.17779, -0.983807, -1.80228, -2.26526, -2.28394, -2.54777, -2.4792
0.09, 0.0319375, -0.398735, 0.911279, -0.390529, -0.363436, -0.288869, -1.56239, -0.703351, -0.935959, -0.926564, -1.24197, -1.66142, -1.17043, -1.15819, -1.33695, -1.28712, -2.26093, -2.67994, -2.56418, -2.73993, -2.44159
0.1, 0.0319375, -0.0716606, 0.871924, -0.67394, -0.393133, -0.490906, -1.52959, -0.990365, -0.863897, -0.716525, -1.24011, -1.27838, -1.02249, -0.701745, -0.926477, -0.926878, -2.22365, -2.56788, -2.46697, -2.4781, -2.28344
0.11, 0.0319375, 0.136237, 0.559673, -0.764782, -0.571808, -0.600713, -1.58999, -1.64337, -1.22997, -0.812783, -1.40307, -0.920949, -1.08761, -0.971464, -1.17209, -0.990184, -1.87565, -2.14906, -1.9232, -2.08564, -1.98815
0.12, 0.0319375, 0.170297, 0.67861, -0.655479, -0.250175, -0.913322, -1.50543, -1.29797, -1.28742, -0.927977, -1.18221, -1.26327, -1.22224, -1.00232, -0.973604, -1.11258, -1.86094, -2.2345, -1.8389, -1.97352, -1.88801
0.13, 0.0319375, 0.376095, 0.914383, -0.585242, -0.772317, -1.12711, -1.17282, -1.25733, -1.18596, -1.42702, -1.27105, -1.15413, -0.966172, -0.84651, -0.929833, -1.25333, -1.77401, -2.09034, -2.07725, -1.88531, -1.72984
0.14, 0.0319375, 0.038816, 0.695502, -1.0473, -0.955139, -0.954197, -0.94755, -1.4336, -1.46675, -1.38525, -1.17064, -1.2471, -1.05902, -0.582457, -0.806461, -1.18152, -1.73301, -2.06871, -2.19753, -2.21696, -1.96552
0.15, 0.0319375, -0.247907, 0.18715, -1.2844, -1.58721, -1.12664, -1.37308, -1.34991, -1.53793, -1.37843, -1.60322, -0.899767, -0.66021, -0.328182, -0.8006, -1.20183, -1.78995, -2.17319, -2.34425, -2.21146, -1.97306
0.16, 0.0319375, -0.0217347, 0.0942047, -0.951735, -1.85032, -1.39435, -1.49516, -1.70051, -1.78083, -1.5134, -1.83415, -0.736899, -0.753268, -0.433419, -0.751796, -1.43361, -1.74657, -2.26727, -2.47003, -2.05095, -2.168
0.17, 0.0319375, 0.143362, -0.0160679, -0.838025, -1.54663, -1.17561, -1.91638, -1.70903, -2.18741, -1.98632, -1.33061, -0.227018, -0.381948, -0.258469, -0.60733, -1.24413, -1.62955, -2.15933, -2.57926, -2.56624, -2.76881
0.18, 0.0319375, 0.14691, -0.009685, -1.26967, -1.89723, -1.22123, -1.39456, -1.42284, -2.00933, -1.63075, -0.876388, -0.202577, -0.134204, -0.186494, -0.47579, -1.0097, -1.45222, -2.28597, -2.8914, -2.93726, -3.15493
0.19, 0.0319375, 0.252711, 0.21412, -1.37584, -1.8642, -1.48405, -1.53705, -1.47711, -1.69423, -1.58102, -0.900615, -0.151423, -0.116947, -0.403512, -0.820978, -1.05448, -1.40528, -2.7815, -2.87924, -2.98852, -3.41401
0.2, 0.0319375, 0.532474, -0.063423, -0.504268, -0.909846, -0.843242, -1.42066, -1.80383, -1.44957, -1.74318, -0.97956, -0.339698, -0.16386, -0.609627, -0.820328, -1.48709, -1.93073, -2.92108, -2.58437, -3.14847, -3.55997
0.21, 0.0319375, 0.15521, 0.0467099, 0.0840199, -0.790624, -0.713017, -1.36417, -1.61384, -1.11826, -1.07074, -0.87153, -0.711874, -0.495848, -0.767166, -1.02698, -1.31569, -1.94908, -2.80757, -2.73729, -3.19679, -3.27947
