# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, 0.0135885, 1.10906, 1.22336, 1.85058, 2.24682, 2.4188, 1.73988, 2.01856, 2.75912, 3.01233, 2.58651, 2.28689, 2.33481, 2.40784, 2.62117, 2.70907, 2.42641, 2.72647, 2.50784, 2.43112
0.01, 0.0319375, 0.103849, 0.753658, 1.02884, 2.34285, 2.76646, 2.3891, 1.58622, 2.27331, 3.36724, 3.67821, 2.74562, 2.72701, 2.79455, 2.26455, 2.98346, 2.79699, 2.57328, 2.99474, 2.70217, 2.55897
0.02, 0.0319375, -0.369084, 0.639149, 1.19272, 2.55535, 2.6963, 2.14655, 1.72933, 2.34556, 3.55639, 3.94905, 2.78966, 2.68907, 2.64682, 2.10444, 3.66004, 3.04318, 3.09692, 2.93377, 3.00866, 2.79871
0.03, 0.0319375, -0.163768, 0.627106, 0.786416, 2.65575, 2.34298, 2.06703, 1.93689, 2.86488, 3.72389, 4.00681, 2.63339, 2.53455, 2.9457, 2.10794, 3.90882, 3.20372, 3.60776, 3.23531, 3.20786, 2.93546
0.04, 0.0319375, 0.779203, 0.838863, 0.780315, 2.66135, 2.53122, 1.80671, 1.63914, 2.94251, 3.69275, 3.93254, 2.23011, 2.45084, 3.26009, 2.23645, 3.81765, 3.02944, 3.75322, 3.3495, 3.2976, 2.97814
0.05, 0.0319375, 0.361234, 0.744163, 1.12567, 2.8224, 2.56055, 1.74059, 1.49757, 2.92732, 3.71484, 3.94944, 1.78337, 2.13803, 3.15866, 2.37279, 3.97642, 3.12323, 3.59604, 3.1137, 3.22868, 3.01727
0.06, 0.0319375, -0.0923441, 0.463958, 0.704404, 2.94456, 2.52787, 1.60508, 1.04069, 2.74579, 3.66786, 4.01514, 2.06386, 2.24645, 3.15501, 2.52647, 4.11093, 3.2881, 3.84895, 3.2122, 3.17234, 3.19447
0.07, 0.0319375, -0.100904, 0.216127, 0.216956, 2.93811, 2.7552, 1.8982, 1.31268, 2.37634, 3.5661, 4.10094, 2.30531, 2.29352, 3.13223, 2.52594, 3.81254, 3.04466, 3.82377, 3.24764, 3.03062, 2.85438
0.08, 0.0319375, 0.186974, 0.474829, 0.560865, 2.56228, 2.73718, 1.51816, 1.44679, 2.17304, 3.4275, 3.97452, 2.72099, 2.25974, 2.78269, 2.6812, 3.83165, 2.9844, 3.69517, 3.20408, 3.29202, 3.03259
0.09, 0.0319375, -0.215885, 0.341068, 0.900259, 2.58551, 2.87663, 1.58252, 1.13312, 2.43272, 3.07279, 3.49886, 2.93357, 2.51311, 3.03669, 2.79636, 4.02937, 3.1457, 3.52465, 3.49574, 3.46121, 3.0457
0.1, 0.0319375, 0.136493, 0.340291, 0.872327, 2.61017, 3.03535, 1.91648, 1.80716, 2.53898, 3.11503, 3.52439, 3.10164, 2.65746, 3.13236, 2.41405, 3.96794, 3.21158, 3.53343, 3.7066, 3.52151, 3.05324
0.11, 0.0319375, 0.420186, 0.18876, 1.09062, 2.59721, 3.11888, 2.25092, 1.8006, 2.71906, 3.46333, 3.83604, 3.04335, 2.70667, 2.89076, 2.02903, 3.82356, 3.08664, 3.11314, 3.37891, 3.46985, 3.34368
0.12, 0.0319375, 0.303573, 0.447651, 0.820054, 2.57111, 3.13785, 2.26625, 1.92232, 2.90221, 3.60093, 4.00905, 3.01024, 2.61975, 2.79225, 2.23687, 3.57431, 2.89117, 3.35421, 3.26459, 3.15965, 3.14969
0.13, 0.0319375, 0.0159278, 0.342987, 0.724407, 2.46632, 3.17912, 2.06765, 1.79339, 2.89007, 3.58922, 3.99246, 2.93323, 2.50114, 2.6156, 2.14462, 3.30282, 2.42784, 3.14815, 3.09433, 2.99243, 3.08206
0.14, 0.0319375, 0.0345487, 0.0286925, 0.767072, 2.64852, 3.35083, 2.18323, 1.77115, 2.69402, 3.5777, 4.0097, 2.62106, 2.21987, 2.62232, 1.94958, 3.33767, 2.37467, 2.53571, 2.91567, 2.99647, 3.04725
0.15, 0.0319375, 0.0933822, -0.199133, 0.846013, 2.59106, 3.30948, 2.41343, 1.68407, 2.38279, 3.49582, 3.95576, 2.50874, 2.4299, 2.90484, 2.01692, 3.76037, 2.56917, 2.59147, 2.9449, 3.15204, 2.75786
0.16, 0.0319375, 0.115779, 0.315144, 0.547456, 2.53823, 3.36431, 2.21418, 1.60976, 2.16639, 3.24907, 3.67818, 2.59818, 2.47778, 3.15667, 1.944, 3.9863, 2.63838, 2.34063, 3.00258, 3.05055, 2.74166
0.17, 0.0319375, 0.45582, 0.414354, 0.805468, 2.34939, 3.3732, 2.27801, 1.38928, 2.39451, 3.10527, 3.22619, 2.67911, 2.56196, 3.09511, 1.88223, 3.97303, 2.74514, 2.38617, 3.24765, 3.18631, 2.88061
0.18, 0.0319375, 0.483199, 0.311302, 1.00551, 2.23553, 3.3847, 2.15642, 0.631901, 2.64953, 3.2824, 3.38229, 2.72198, 2.64716, 3.14787, 2.03677, 3.59927, 2.62213, 2.80968, 3.56356, 3.54042, 3.21963
0.19, 0.0319375, 0.299475, -0.261074, 0.598566, 2.34646, 3.40358, 2.14515, 1.08957, 2.89523, 3.53858, 3.71089, 2.82415, 2.65036, 3.06218, 2.04036, 3.17181, 2.62083, 3.37185, 3.56831, 3.36269, 3.21559
0.2, 0.0319375, -0.0338479, 0.087263, 0.767427, 2.35119, 3.35427, 1.99887, 1.05485, 2.99196, 3.66851, 3.90938, 3.02628, 2.77623, 3.00301, 1.99727, 3.45935, 2.54142, 3.30112, 3.41392, 3.16262, 3.09247
0.21, 0.0319375, -0.0800769, 0.436449, 0.559278, 2.25588, 3.30206, 2.11156, 0.943578, 3.14175, 3.75807, 3.9635, 3.18117, 2.88196, 2.9242, 2.32483, 3.51806, 2.37048, 3.13328, 3.42869, 3.40993, 3.13903
0.22, 0.0319375, 0.200978, 0.641247, 0.791404, 2.18077, 3.27346, 2.04164, 1.22718, 3.22872, 3.76221, 3.92217, 3.23484, 2.83804, 2.98731, 2.53702, 3.33409, 2.50271, 2.82309, 3.40133, 3.34156, 3.36394
0.23, 0.0319375, 0.100919, 0.947953, 0.776192, 2.16812, 3.11083, 1.7738, 1.70869, 3.27599, 3.6755, 3.67759, 3.18417, 2.8849, 3.08196, 2.47085, 3.46451, 2.61759, 3.36826, 3.1372, 3.13144, 3.44515
0.24, 0.0319375, -0.399834, 0.231572, 1.01463, 1.85897, 3.07671, 1.80156, 1.48602, 3.19847, 3.49617, 3.25952, 2.93019, 2.82631, 3.22081, 2.31883, 3.6785, 2.53389, 3.55286, 2.96143, 2.96339, 2.95784
0.25, 0.0319375, -0.448502, 0.201414, 0.747997, 1.90548, 2.96981, 1.79108, 1.32384, 3.09364, 3.25846, 2.88326, 2.64538, 2.60468, 3.35176, 2.47388, 3.67954, 2.53513, 3.74049, 2.87395, 3.23296, 3.25363
0.26, 0.0319375, -0.194578, 0.0975051, 0.932136, 1.89709, 2.74597, 1.73003, 1.17673, 2.995, 3.27953, 3.2145, 2.13933, 2.43913, 3.45853, 2.65687, 3.45465, 2.46248, 3.56478, 2.8488, 3.28188, 3.45744
0.27, 0.0319375, -0.333064, 0.0419332, 0.704866, 1.3084, 2.61322, 1.9182, 1.41801, 2.9576, 3.39135, 3.36778, 2.05857, 2.43619, 3.48125, 2.66373, 3.90989, 2.58126, 3.25263, 3.22425, 3.41721, 3.44546
0.28, 0.0319375, -0.18688, -0.0965617, 0.62185, 1.36671, 2.24144, 1.37561, 1.19361, 3.0369, 3.27672, 3.04091, 2.5701, 2.74366, 3.58321, 2.64507, 4.1627, 2.85732, 3.26136, 3.26201, 3.28073, 3.05639
0.29, 0.0319375, 0.16473, -0.178777, 0.5912, 1.70453, 1.84049, 1.23944, 0.999809, 2.60647, 3.30855, 3.5254, 2.86453, 2.74218, 3.39414, 2.47522, 4.0488, 2.77451, 3.33821, 2.87929, 2.98939, 3.23113
0.3, 0.0319375, 0.0303434, -0.101746, 0.652681, 1.63194, 1.86781, 1.08008, 0.788773, 2.35351, 3.04016, 3.34519, 3.193, 2.80217, 2.96632, 2.46485, 3.59445, 2.52318, 3.0349, 2.76601, 3.03853, 3.12103
0.31, 0.0319375, 0.407686, 0.255112, 0.398418, 1.21428, 1.40502, 0.881062, 0.995807, 2.2359, 2.75135, 3.07099, 3.0387, 2.60464, 2.7452, 2.38514, 2.9206, 2.06514, 2.66889, 2.95008, 3.01836, 2.66305
0.32, 0.0319375, 0.0186478, 0.0717911, 0.285905, 1.40234, 1.49554, 1.05689, 0.799677, 1.77315, 2.60457, 3.07755, 2.56069, 2.34883, 2.6012, 2.2162, 2.69307, 1.88765, 2.89507, 2.6688, 2.8316, 2.63518
0.33, 0.0319375, -0.287144, -0.647038, 0.0956141, 1.33481, 1.28864, 0.878554, 0.713384, 2.10881, 2.49289, 2.72974, 2.12316, 2.05092, 2.6977, 2.20976, 2.53801, 1.85028, 2.83707, 2.07521, 2.36161, 2.43041
0.34, 0.0319375, -0.801171, -0.602885, 0.140855, 1.10266, 1.41617, 0.669315, 0.745425, 2.09809, 2.58988, 2.8877, 2.35819, 2.08122, 2.59439, 1.91002, 2.38279, 1.88456, 2.30793, 1.91014, 2.30323, 2.46363
0.35, 0.0319375, -0.498196, -0.656863, 0.0510855, 1.36745, 1.08895, 0.799189, 0.744062, 1.89854, 2.55489, 2.9313, 2.28165, 2.20181, 2.69374, 1.80246, 2.47869, 2.03197, 2.45742, 1.85621, 2.37655, 2.33247
0.36, 0.0319375, -0.41603, -0.195617, -0.508436, 1.10118, 1.21916, 0.788427, 0.439203, 1.7492, 2.39994, 2.79992, 1.92927, 1.93546, 2.46591, 1.42925, 2.74726, 2.13689, 2.78689, 2.00302, 2.28366, 2.16479
0.37, 0.0319375, -0.202827, 0.0315795, -0.558942, 0.596198, 1.27163, 0.534442, 0.808943, 1.25973, 2.11309, 2.61173, 1.80586, 1.69922, 2.40663, 1.48374, 2.50729, 1.94756, 2.61726, 2.21042, 2.1333, 1.8989
0.38, 0.0319375, -0.164195, -0.00688023, -0.124217, 0.682704, 1.27712, 0.569762, 0.536408, 1.44679, 1.83884, 2.16536, 1.51795, 1.56804, 2.30521, 1.38945, 2.28023, 1.6293, 2.18606, 1.71392, 1.75422, 1.88399
0.39, 0.0319375, -0.428348, -0.704856, -0.314369, 0.713502, 1.22617, 0.563445, -0.0407919, 1.41466, 1.73322, 1.85164, 1.41988, 1.58747, 2.41191, 1.38733, 2.26114, 1.61534, 2.26517, 1.23062, 1.43105, 1.86203
0.4, 0.0319375, -0.60383, -0.239451, -0.262461, 0.362787, 0.870597, 0.869952, 0.336096, 1.72607, 2.1321, 2.27772, 1.4123, 1.3486, 2.21077, 1.34175, 2.1496, 1.62128, 1.90157, 1.18626, 1.57596, 1.84362
0.41, 0.0319375, -0.638839, 0.0626806, 0.1638, 0.489716, 1.03297, 0.43538, 0.703205, 1.54747, 2.06648, 2.20605, 1.07672, 1.22213, 2.15975, 1.1458, 1.92646, 1.40899, 1.27207, 1.4532, 1.47467, 1.52264
0.42, 0.0319375, -0.510264, -0.228914, 0.131973, 0.307337, 0.884037, 0.368864, 0.519293, 1.17157, 1.83141, 2.19907, 1.2065, 1.24508, 1.98841, 1.07888, 1.4983, 1.07839, 1.10003, 1.13851, 1.20643, 1.14611
0.43, 0.0319375, -0.288947, -0.434499, -0.472049, 0.571568, 1.2123, 0.570916, 0.26499, 1.33499, 1.63561, 1.85651, 1.38831, 1.44396, 1.84941, 0.867079, 1.2478, 0.744344, 1.14041, 1.13652, 0.926765, 0.747107
0.44, 0.0319375, -1.21758, -0.949196, -0.137973, 0.464499, 1.36222, 0.754365, 0.272741, 0.985309, 1.29001, 1.5327, 1.1772, 1.32969, 1.86949, 0.728917, 1.57221, 0.697892, 1.21574, 1.11083, 1.04862, 0.675445
0.45, 0.0319375, -0.759334, -0.888022, -0.0423256, 0.347731, 1.24552, 0.363072, 0.306005, 0.217808, 1.01752, 1.2629, 1.2551, 1.15828, 1.56095, 0.473854, 1.5817, 0.888116, 1.63854, 0.982789, 1.06803, 0.81768
0.46, 0.0319375, -0.300655, -0.675628, -0.449723, 0.378147, 1.17746, 0.166082, -0.0200452, 0.841832, 1.3302, 1.61564, 1.24694, 0.756883, 0.761574, 0.241586, 1.16101, 0.644824, 1.64146, 0.71338, 0.885258, 0.818923
0.47, 0.0319375, -0.426667, -0.394737, -0.282282, 0.676082, 1.06886, 0.213885, -0.235529, 1.03584, 1.37273, 1.57757, 1.23839, 0.742326, 0.74518, 0.571075, 1.23619, 0.688528, 1.58924, 0.649142, 0.573624, 0.596198
0.48, 0.0319375, -0.726733, -0.95405, -0.485979, 0.619924, 0.818661, 0.25426, 0.0425561, 1.04294, 1.46022, 1.59078, 1.03979, 0.819224, 0.935476, 0.756924, 1.50752, 0.728565, 1.17303, 0.603351, 0.722652, 0.484121
0.49, 0.0319375, -0.631914, -1.13865, -0.457794, 0.257432, 0.82747, 0.547531, 0.0350346, 1.11309, 1.49421, 1.68717, 0.776859, 0.679344, 0.959884, 0.732938, 1.52029, 0.599777, 1.09196, 0.601128, 0.5934, 0.329623
0.5, 0.0319375, -0.756627, -0.757286, -0.391179, 1.78564, 1.55803, 0.665546, 0.338228, 1.49536, 2.39784, 2.48747, 1.57471, 1.37483, 1.39119, 0.820716, 1.73353, 0.88387, 1.4644, 0.827381, 0.996125, 0.981488
0.51, 0.0319375, -0.334297, -0.61713, 0.232754, 2.24305, 1.85192, 0.364825, 0.2266, 1.9454, 3.04606, 3.21236, 2.05003, 1.92588, 2.11463, 1.18869, 2.239, 1.55231, 2.47494, 1.90942, 1.99883, 1.94424
0.52, 0.0319375, -0.711764, -1.08729, -0.288627, 2.28439, 1.73181, 0.360592, 0.146563, 1.8385, 2.59036, 2.74657, 2.07515, 1.92083, 2.47937, 1.80898, 2.7007, 2.14196, 3.06479, 2.57352, 2.7036, 2.37352
0.53, 0.0319375, -0.962624, -0.537084, -0.704038, 2.48079, 1.80525, 0.413893, 0.2246, 2.10049, 2.5731, 2.33795, 2.15263, 1.84405, 2.40931, 1.9248, 2.89179, 2.26044, 2.74417, 2.55184, 2.72514, 2.81432
0.54, 0.0319375, -1.38749, -0.387266, 0.120968, 2.46973, 1.81788, 0.33641, 0.115267, 2.25649, 2.7853, 2.91861, 2.31673, 1.90144, 2.65288, 2.00048, 2.86776, 2.33053, 2.86006, 2.53982, 2.70028, 2.8032
0.55, 0.0319375, -0.972401, -0.902101, -0.398238, 2.41315, 2.04394, 0.515355, -0.495652, 2.65851, 3.33698, 3.5309, 1.67417, 1.99644, 3.01093, 1.96257, 3.25446, 2.64835, 3.60822, 2.29509, 2.68259, 2.84317
0.56, 0.0319375, -0.703084, -0.29961, -0.307669, 2.55356, 2.41615, 1.10686, 0.363206, 2.86895, 3.66313, 3.9105, 1.27871, 2.07168, 3.0863, 2.33076, 3.54174, 2.71404, 3.93805, 2.40301, 2.83009, 2.81581
0.57, 0.0319375, -0.400574, -0.300073, -0.67076, 2.67308, 2.49576, 1.02749, 0.246062, 3.11945, 3.78616, 4.03947, 1.47865, 1.89059, 2.87426, 2.24135, 3.15801, 2.54643, 3.69757, 2.64935, 3.03207, 2.94912
0.58, 0.0319375, -0.407071, -0.41022, -0.250368, 2.67308, 2.5415, 0.887414, -0.130889, 3.21085, 3.81145, 3.9964, 1.48462, 1.77638, 2.84613, 1.81539, 3.03893, 2.38073, 3.66667, 2.47139, 3.04408, 3.12071
0.59, 0.0319375, -0.902087, 0.00357477, 0.0256531, 2.62009, 2.63695, 0.937787, 0.139037, 3.25234, 3.82413, 3.96622, 1.30595, 2.01754, 3.08762, 1.71328, 3.52012, 2.64338, 3.8924, 2.27289, 2.858, 3.12501
0.6, 0.0319375, -0.928002, -0.0810192, 0.22568, 2.62451, 2.6127, 1.11695, 0.245529, 3.33455, 3.78763, 3.87476, 1.92032, 2.3171, 3.18737, 1.83437, 3.77722, 2.89671, 3.4384, 2.6328, 2.89971, 2.80713
0.61, 0.0319375, -1.00293, -0.24598, -0.498586, 2.56946, 2.45992, 1.07358, 0.322072, 3.33401, 3.7868, 3.86125, 2.26241, 2.2812, 2.88385, 2.00142, 3.7377, 3.05318, 3.5792, 3.12337, 3.11311, 3.05693
0.62, 0.0319375, -0.594812, 0.063972, -0.664187, 2.52724, 2.30953, 0.863868, -0.044233, 3.33142, 3.75595, 3.80204, 2.43991, 2.48168, 3.16245, 2.21804, 3.51215, 2.95812, 3.62251, 3.33467, 3.4603, 3.36714
0.63, 0.0319375, -0.674244, -0.997233, -0.485572, 2.47244, 2.26645, 0.596344, 0.0681305, 3.22661, 3.61364, 3.6349, 2.44635, 2.57248, 3.37125, 2.40104, 3.4638, 2.66609, 3.03099, 3.18211, 3.33407, 3.25622
0.64, 0.0319375, -1.11253, -0.751334, -0.788469, 2.52361, 2.32248, 0.591127, -0.197981, 3.02907, 3.40953, 3.38715, 2.45463, 2.58988, 3.31065, 2.24283, 3.19358, 2.50627, 2.99307, 3.06091, 3.23427, 3.23624
0.65, 0.0319375, -0.693649, -0.78245, -0.955074, 2.47445, 2.26557, 0.653466, 0.17431, 2.77703, 2.96673, 2.92207, 2.66293, 2.45239, 2.84582, 1.71196, 3.5318, 2.6245, 2.80696, 2.76501, 3.08364, 3.04479
0.66, 0.0319375, -0.329002, 0.0207837, -0.572466, 2.46695, 2.22748, 0.694753, 0.228478, 2.3932, 2.48558, 2.38139, 2.77934, 2.28945, 2.15986, 1.18329, 3.81997, 2.78889, 3.38487, 2.3294, 2.69659, 2.79252
0.67, 0.0319375, -0.215924, -0.386988, -1.06501, 2.48649, 2.19345, 0.75415, 0.349961, 2.06587, 2.92351, 3.30091, 2.72491, 2.41935, 2.70379, 1.26987, 3.72266, 2.78023, 3.47631, 2.58326, 2.64682, 2.78408
0.68, 0.0319375, -0.588082, -1.4517, -0.753284, 2.51267, 2.16581, 0.662073, 0.235016, 1.84479, 3.27209, 3.81182, 2.54925, 2.45587, 2.98823, 1.2243, 3.42934, 2.71401, 3.32734, 2.89299, 2.8884, 2.75524
0.69, 0.0319375, -0.924764, -1.4704, -0.957108, 2.57777, 2.04454, 0.389122, 0.065632, 2.14687, 3.47634, 4.03207, 2.46155, 2.40778, 3.0374, 1.72495, 3.618, 2.72502, 3.18942, 3.08814, 3.2391, 3.00057
0.7, 0.0319375, 0.110932, -0.675212, -0.0263932, 2.6281, 2.07169, 0.357442, 0.0863614, 2.38253, 3.56322, 4.09458, 2.37258, 2.21542, 2.9052, 2.16666, 3.74348, 2.84277, 3.47739, 2.90135, 3.17223, 3.12057
0.71, 0.0319375, -0.151506, -0.656609, -0.127995, 2.60693, 1.98315, 0.455036, -0.503387, 2.54863, 3.57196, 4.04698, 2.06998, 1.908, 2.7191, 2.24557, 3.66375, 2.91931, 3.76583, 2.58653, 2.95428, 2.95765
0.72, 0.0319375, -1.06872, -0.613697, -0.337453, 2.63118, 2.13217, 0.480995, -0.64792, 2.56358, 3.46568, 3.89112, 2.28325, 2.00707, 2.44162, 2.11297, 3.4477, 2.90607, 3.83367, 2.55814, 3.14, 3.14421
0.73, 0.0319375, -0.261744, -0.659256, -0.429537, 2.68416, 2.24935, 0.586926, -0.271455, 2.47252, 3.15057, 3.51438, 2.59264, 2.25159, 2.54791, 1.80343, 3.53746, 2.773, 3.62413, 2.77217, 3.05458, 2.9602
