# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00858935, 0.0038781, 0.0144702, 0.0145914, 0.00466473, 0.00487532, 0.00250229, 0.00295987, 0.00263356, 0.00242856, 0.00156233, 0.00534439, 0.00560166, 0.00405834, 0.00429054, 0.00802755, 0.00424769, 0.00365863, 0.004249, 0.00792253, 0.0199778, 0.0135711, 0.0108001, 0.00516023, 0.00590212, 0.00612584, 0.00378108, 0.00473295, 0.0101216, 0.00895874, 0.00575907, 0.00773885, 0.00790338, 0.00804269, 0.0169008, 0.0231994, 0.00772572, 0.00454488, 0.00912957, 0.0249848, 0.0751392, 0.0576591, 0.0180974, 0.0220946, 0.027134, 0.0201377, 0.0148572, 0.0286616, 0.0171427, 0.0139246
0.01, 0.0319375, 0.00860873, 0.00579368, 0.00972451, 0.0119929, 0.0119542, 0.00672624, 0.00496832, 0.00422941, 0.00700861, 0.00413563, 0.00236506, 0.00330533, 0.00685222, 0.00681339, 0.00703844, 0.00756944, 0.00381635, 0.00422751, 0.00373892, 0.00585306, 0.0270723, 0.0123976, 0.00786553, 0.00451142, 0.00278823, 0.00237956, 0.00237635, 0.00445908, 0.0187479, 0.00927556, 0.00559917, 0.00823897, 0.00698896, 0.00788729, 0.0230368, 0.0347134, 0.00580589, 0.00431464, 0.00669948, 0.022728, 0.0435594, 0.031645, 0.00900186, 0.0163123, 0.0165917, 0.0103961, 0.00725114, 0.0135707, 0.0114932, 0.00915673
0.02, 0.0319375, 0.00302916, 0.00146937, 0.0113267, 0.00743929, 0.00684619, 0.00214953, 0.00680179, 0.00820953, 0.00779965, 0.00514683, 0.00254902, 0.00394163, 0.00448661, 0.00608627, 0.00603366, 0.00380126, 0.00599396, 0.00721575, 0.00310808, 0.00515216, 0.0156549, 0.0109469, 0.00919536, 0.00566069, 0.00516343, 0.00391016, 0.00251144, 0.00786565, 0.0172397, 0.00794737, 0.00673015, 0.00487413, 0.00468277, 0.00684808, 0.014044, 0.017231, 0.00372502, 0.00438514, 0.0102148, 0.0188712, 0.0217654, 0.0165692, 0.00716924, 0.0102699, 0.0156219, 0.00838651, 0.00633909, 0.00939567, 0.00819925, 0.00630284
0.03, 0.0319375, 0.0217118, 0.00613425, 0.00956028, 0.00752034, 0.00520375, 0.00291031, 0.00447368, 0.00526684, 0.00768834, 0.00584548, 0.00438573, 0.00417136, 0.00315193, 0.00239146, 0.00600534, 0.00502502, 0.00608639, 0.00487805, 0.00628981, 0.00578681, 0.0131043, 0.0124036, 0.00415747, 0.00446608, 0.00513034, 0.00530289, 0.00351846, 0.0100108, 0.0158609, 0.00517707, 0.00386682, 0.00325911, 0.0029443, 0.00362133, 0.0123194, 0.00776854, 0.00356871, 0.00363368, 0.00593424, 0.0100115, 0.00955355, 0.00855011, 0.0061416, 0.00763238, 0.0130019, 0.00782815, 0.00538743, 0.00644462, 0.00570538, 0.00396181
0.04, 0.0319375, 0.0574809, 0.0237761, 0.0276327, 0.0462662, 0.0134709, 0.00467185, 0.0100447, 0.00674969, 0.00685578, 0.0030672, 0.0033449, 0.00654944, 0.00844136, 0.00380091, 0.00329297, 0.00285088, 0.00406036, 0.00286157, 0.00656223, 0.00802448, 0.0126321, 0.00770336, 0.00453361, 0.00598922, 0.00576441, 0.00409431, 0.00494483, 0.0123095, 0.0133172, 0.00457835, 0.00394079, 0.00414418, 0.00353878, 0.00454809, 0.0123284, 0.00642982, 0.00285932, 0.00326731, 0.00313719, 0.00574758, 0.00635271, 0.0044827, 0.00483546, 0.00422953, 0.00715835, 0.00648928, 0.0045215, 0.00508658, 0.00375673, 0.00378761
0.05, 0.0319375, 0.0683042, 0.0657375, 0.076608, 0.079852, 0.0136809, 0.00320635, 0.00314884, 0.00788114, 0.00495171, 0.00526553, 0.00817654, 0.00896595, 0.00944031, 0.00341927, 0.00479655, 0.00598899, 0.00659705, 0.00354151, 0.00416863, 0.0079715, 0.0149343, 0.0116876, 0.00647471, 0.00675383, 0.00590734, 0.00353426, 0.00629064, 0.0141005, 0.0119057, 0.00484934, 0.00586539, 0.00448697, 0.00353569, 0.00499181, 0.00978141, 0.00689757, 0.00454073, 0.00706401, 0.00562821, 0.00406083, 0.00523565, 0.00393082, 0.0036395, 0.00504625, 0.00559147, 0.00535589, 0.00437268, 0.00470661, 0.00414275, 0.00474885
0.06, 0.0319375, 0.0788371, 0.0607405, 0.10804, 0.0805242, 0.0414544, 0.0290142, 0.0434839, 0.0388171, 0.0489584, 0.035559, 0.0298024, 0.0581587, 0.0480152, 0.0289033, 0.00867314, 0.00888395, 0.012663, 0.00897918, 0.00534901, 0.00986203, 0.0215602, 0.0173641, 0.00792277, 0.00507223, 0.00742415, 0.0040562, 0.00909342, 0.0119954, 0.00997711, 0.00510128, 0.00430182, 0.00572992, 0.00642532, 0.00613283, 0.0148765, 0.00860909, 0.00655501, 0.00866546, 0.0082294, 0.00524988, 0.00470139, 0.00361207, 0.00334715, 0.00432793, 0.00502775, 0.00477234, 0.00352464, 0.00402783, 0.00367276, 0.00363737
0.07, 0.0319375, 0.0793021, 0.0278485, 0.129408, 0.116161, 0.0518442, 0.0377422, 0.0622181, 0.0419517, 0.0924853, 0.0920021, 0.0772335, 0.12071, 0.0726068, 0.0550139, 0.0148026, 0.0145463, 0.017497, 0.0153086, 0.0128729, 0.018238, 0.0378473, 0.0208042, 0.00888738, 0.0044408, 0.00528652, 0.00721468, 0.0128446, 0.0219159, 0.0128219, 0.00418905, 0.00339028, 0.00367478, 0.00724108, 0.0116754, 0.0146178, 0.0084799, 0.00714829, 0.00947054, 0.00597121, 0.00617027, 0.00500426, 0.00311378, 0.00318045, 0.0049096, 0.00544636, 0.00555578, 0.00374082, 0.00353189, 0.00260716, 0.0033664
0.08, 0.0319375, 0.0842873, 0.0170663, 0.0694123, 0.0988437, 0.0261423, 0.00980301, 0.0376424, 0.0169211, 0.0346938, 0.0620648, 0.0559173, 0.052673, 0.0187984, 0.0307702, 0.0151364, 0.00919205, 0.00904392, 0.00826404, 0.0071013, 0.0157999, 0.0269, 0.0210282, 0.00993876, 0.00681753, 0.00383036, 0.00773542, 0.0193093, 0.030871, 0.0112866, 0.00375471, 0.00604906, 0.00436852, 0.00508871, 0.0095911, 0.020218, 0.0118994, 0.00543308, 0.00850827, 0.006082, 0.00530407, 0.00419154, 0.00395326, 0.00322917, 0.00392381, 0.00435784, 0.00417647, 0.00479406, 0.00466746, 0.00365067, 0.00282484
0.09, 0.0319375, 0.0676899, 0.0785821, 0.0843478, 0.109704, 0.00973926, 0.00953265, 0.050782, 0.0240438, 0.0215304, 0.0445457, 0.0180364, 0.0213617, 0.0156968, 0.0112499, 0.00983488, 0.00613082, 0.00654636, 0.00841607, 0.00661564, 0.0123851, 0.01893, 0.0161907, 0.0110892, 0.00756116, 0.00602418, 0.00459318, 0.00924792, 0.019876, 0.0116075, 0.00343317, 0.00468039, 0.0033601, 0.00609824, 0.00988564, 0.0213654, 0.0148808, 0.00635958, 0.00856807, 0.00748153, 0.00636479, 0.00419178, 0.00420508, 0.00354567, 0.00462581, 0.00551726, 0.00425517, 0.00441659, 0.00367229, 0.00305388, 0.00358178
