# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -3.62664, -3.86937, -3.80229, -3.46841, -3.36083, -4.29396, -3.64925, -3.94886, -4.2166, -3.84659, -4.36123, -4.04337, -4.35608, -4.55902, -4.21683, -4.09861, -4.25229, -4.13305, -4.30524, -4.60445
0.01, 0.0319375, -3.39402, -3.7818, -3.7703, -3.4558, -3.35132, -3.8898, -3.60981, -3.45731, -3.01381, -3.05547, -3.33598, -3.42336, -3.39948, -3.54521, -3.62423, -3.95601, -4.12796, -3.7571, -3.77553, -3.57268
0.02, 0.0319375, -3.30761, -3.93806, -4.08901, -3.74686, -3.37775, -3.80401, -3.24867, -2.99278, -2.53358, -2.73032, -2.98652, -3.38941, -2.99184, -3.39209, -3.46261, -3.59235, -3.69504, -3.56102, -3.74989, -3.50659
0.03, 0.0319375, -4.10822, -4.78963, -3.85646, -3.74469, -3.11959, -4.03153, -3.88719, -3.64957, -3.03821, -2.79814, -3.44388, -3.67102, -3.16161, -3.37967, -3.66417, -3.70157, -3.55783, -3.73638, -4.01596, -3.87753
0.04, 0.0319375, -4.20718, -4.33699, -4.15564, -3.44634, -3.03625, -4.01446, -3.72322, -3.66952, -3.24566, -3.66222, -3.79312, -3.96584, -4.0248, -3.82184, -3.78556, -4.09626, -3.89866, -3.92973, -4.056, -4.05671
0.05, 0.0319375, -3.96428, -4.51756, -4.45995, -3.54486, -2.89701, -3.97584, -3.95527, -3.66643, -3.371, -3.523, -3.60673, -3.75255, -3.69328, -3.74073, -4.02757, -4.08126, -3.77316, -4.16848, -4.11063, -4.1646
0.06, 0.0319375, -3.68686, -4.57691, -3.84217, -3.55804, -3.36138, -4.22487, -4.04905, -3.66299, -3.33729, -3.61496, -3.73418, -4.13462, -4.10719, -4.02761, -4.36851, -4.13483, -3.9374, -3.99659, -4.1627, -4.25343
0.07, 0.0319375, -3.48919, -4.4566, -3.3193, -3.76347, -3.09429, -4.05386, -3.8112, -4.25955, -3.6837, -3.79907, -3.97747, -4.26523, -4.29507, -4.01087, -4.30394, -4.25023, -4.07877, -4.17584, -4.34564, -4.27264
0.08, 0.0319375, -4.08193, -4.05851, -3.73916, -3.6327, -3.592, -4.29988, -4.21736, -4.39708, -3.89898, -4.18018, -4.3581, -4.48782, -4.30669, -4.25308, -4.43351, -4.28618, -4.20772, -4.30329, -4.36492, -4.407
0.09, 0.0319375, -4.09569, -4.09518, -4.4877, -3.89355, -3.51017, -4.03878, -4.03337, -4.1136, -3.67888, -3.84327, -4.27771, -4.4215, -4.30626, -4.47747, -4.23592, -4.06187, -4.20688, -4.46586, -4.23204, -4.39714
0.1, 0.0319375, -4.31587, -4.1085, -4.00593, -4.05359, -3.35307, -3.97354, -4.1323, -4.38875, -3.80492, -3.64431, -4.27239, -4.1384, -4.19723, -4.60025, -4.38593, -4.17801, -4.33693, -4.55244, -4.32067, -4.34603
0.11, 0.0319375, -4.36102, -3.94795, -4.14433, -3.69371, -3.30651, -4.17533, -4.39202, -4.4384, -4.12351, -3.85909, -4.62977, -4.43528, -4.37289, -4.46347, -4.64265, -4.52938, -4.45266, -4.33941, -4.23664, -4.44851
0.12, 0.0319375, -4.34144, -4.57463, -4.65322, -3.98517, -3.68144, -4.31512, -4.07297, -4.37512, -4.01344, -4.12712, -4.89301, -4.72168, -4.58353, -4.46754, -4.48994, -4.59342, -4.38843, -4.30021, -4.40578, -4.55308
0.13, 0.0319375, -3.87686, -5.09772, -4.38178, -4.19347, -3.54761, -4.31725, -4.32144, -4.33973, -4.27274, -4.18695, -4.59266, -4.34833, -4.44241, -4.49475, -4.28739, -4.26315, -4.27569, -4.31648, -4.34327, -4.64683
