# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -3.73918, -4.53883, -3.98384, -4.20527, -4.82555, -4.41474, -3.81737, -5.35111, -4.16048, -4.86219, -4.94845, -4.41781, -5.02299, -4.59683, -4.76734, -5.33566, -4.61053, -4.4149, -4.59653, -4.77775, -4.97146, -5.08422, -4.61136, -4.84117, -4.9182, -5.07045, -5.13975, -4.96793, -5.02684, -4.84407, -5.15925, -4.86862, -4.76041, -4.8518, -4.83992, -5.09468, -4.94518, -5.12525, -5.0518, -5.48722
0.13, 0.0319375, -3.5708, -3.47937, -3.65197, -3.88275, -3.82429, -4.31468, -3.75834, -4.24116, -4.24217, -4.19925, -4.87727, -4.6865, -5.05782, -4.95685, -4.67792, -4.86122, -4.72898, -4.64509, -4.65274, -4.43043, -4.62222, -5.04831, -4.94341, -4.7552, -4.97055, -4.95248, -5.17147, -4.73428, -4.8886, -4.75212, -4.76726, -4.29346, -4.59846, -4.97363, -4.70725, -4.94805, -4.95818, -4.92695, -4.88413, -5.1997
0.14, 0.0319375, -3.97516, -3.83651, -3.76434, -4.74273, -4.03657, -3.86462, -3.851, -4.18717, -5.31025, -4.7024, -5.41287, -5.15154, -5.28191, -4.5917, -4.83076, -4.53264, -4.96781, -4.51702, -5.01722, -4.60591, -4.72752, -4.67917, -4.63999, -4.34542, -5.03868, -4.90321, -4.61975, -4.53458, -4.58432, -4.88039, -4.43273, -4.22203, -4.622, -4.81675, -4.3651, -4.48806, -4.58718, -4.60088, -4.59484, -4.8008
0.15, 0.0319375, -3.69322, -3.47289, -3.9147, -4.51413, -4.73411, -4.29465, -4.01851, -4.73243, -4.77338, -4.72399, -5.12562, -4.49268, -5.3278, -4.72956, -5.27954, -5.32006, -4.75527, -4.12751, -4.74712, -4.39536, -4.51124, -4.45454, -4.27197, -4.21386, -4.87158, -4.8292, -4.619, -4.55179, -4.43549, -4.49281, -4.5437, -3.91333, -4.35102, -4.17882, -3.93616, -4.24022, -4.12622, -4.10489, -4.21268, -4.25755
0.16, 0.0319375, -3.61627, -4.13081, -4.61504, -4.66438, -4.32259, -4.35933, -4.33195, -4.58839, -5.23469, -4.8419, -5.50152, -5.15972, -5.57413, -5.30776, -5.21979, -5.13468, -5.02637, -4.44552, -4.78245, -5.01975, -4.68064, -4.37074, -4.5684, -4.20921, -4.70977, -4.5472, -4.47258, -4.19136, -4.39269, -4.09579, -4.30716, -3.78826, -3.93791, -3.81879, -3.79295, -4.02677, -4.06559, -4.05721, -4.00773, -4.02707
0.17, 0.0319375, -4.33761, -4.73993, -4.89416, -4.67253, -4.26693, -4.37153, -4.2327, -4.7799, -5.0222, -4.79495, -5.77872, -5.74318, -5.39207, -5.32939, -4.81846, -4.95382, -5.41586, -4.39042, -4.26779, -4.93511, -5.09865, -4.64909, -4.12055, -4.0324, -4.59422, -4.4694, -4.24276, -4.22314, -4.44478, -4.33579, -3.99012, -3.82904, -3.74404, -4.06473, -3.8012, -3.96515, -4.06621, -4.00873, -4.06714, -4.26577
0.18, 0.0319375, -4.07995, -4.17038, -4.5922, -4.95708, -4.64368, -4.19184, -4.8159, -4.74192, -5.03451, -4.76602, -5.54204, -5.13703, -4.74984, -4.74636, -4.63257, -5.53762, -5.10706, -4.51305, -4.53772, -4.45834, -4.5635, -4.36047, -3.9638, -4.16549, -4.57012, -4.71658, -4.15511, -4.35932, -4.22984, -4.27618, -3.88655, -3.89673, -3.75366, -3.9656, -3.85523, -3.87879, -4.09512, -4.2058, -4.15392, -4.06531
0.19, 0.0319375, -4.67596, -4.54124, -4.40246, -5.01444, -4.29273, -4.43971, -5.13238, -4.83091, -5.26197, -5.12151, -4.77692, -4.78817, -4.74219, -4.81749, -5.1374, -5.72665, -4.84825, -4.82764, -4.85759, -4.61171, -4.7364, -4.93775, -4.47189, -4.26694, -4.13314, -4.46698, -3.90973, -4.50925, -4.27456, -4.10492, -4.07132, -3.93595, -3.61211, -3.75869, -3.76162, -4.01451, -3.93035, -4.19402, -3.86389, -4.12481
0.2, 0.0319375, -4.38082, -5.11453, -4.61739, -4.82745, -4.79295, -5.00992, -4.8011, -5.20267, -4.87617, -5.07746, -5.33255, -4.88218, -4.82936, -5.10564, -5.00792, -4.80193, -4.66989, -4.29679, -4.51452, -4.52211, -4.36413, -4.50281, -4.49836, -4.40385, -4.1995, -4.29251, -3.82817, -4.44263, -4.65199, -4.28486, -3.94068, -3.68526, -3.74998, -3.85093, -3.87922, -4.01399, -4.14415, -3.85482, -3.81402, -4.00963
0.21, 0.0319375, -4.23464, -4.29162, -5.01448, -4.89518, -4.96448, -4.59785, -4.27965, -4.39621, -5.24234, -5.11942, -5.73062, -5.03684, -5.05169, -4.87337, -4.82125, -4.99724, -4.64947, -4.34988, -4.42809, -4.23315, -4.76001, -4.59781, -4.66529, -4.36103, -4.47049, -4.59429, -4.4471, -4.19056, -4.38347, -4.27252, -3.86093, -3.73466, -3.90389, -3.81153, -3.88424, -4.20376, -4.20423, -3.74017, -3.80087, -3.88388
