# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -0.940652, -0.80277, -0.235747, 0.304394, 0.787716, 0.825525, 1.16998, 1.46697, 1.06981, 1.68376, 1.7277, 2.46194, 2.66722, 2.30166, 2.58298, 2.83889, 2.77463, 2.62741, 2.94907, 3.56863
0.01, 0.0319375, -1.13635, -0.00431226, 0.765588, 0.971355, 0.411327, 0.201591, 0.274607, 0.891878, 1.28371, 1.46105, 1.53621, 2.56422, 2.84525, 2.11811, 2.21192, 2.11668, 2.41052, 2.14392, 2.84518, 3.43754
0.02, 0.0319375, -0.892872, 0.381104, 1.17199, 0.508385, 0.92237, 0.720638, 1.10242, 1.29484, 0.873269, 1.44646, 1.94769, 2.63157, 2.72702, 1.92798, 2.30477, 2.32383, 2.30867, 2.18858, 2.40733, 3.12527
0.03, 0.0319375, -1.1971, 0.202885, 1.5351, 1.31052, 0.935771, 0.87089, 0.767439, 0.914515, 1.27269, 1.54397, 1.46204, 2.58992, 2.72396, 1.73395, 1.81002, 2.32369, 2.18159, 2.12425, 2.64664, 3.19915
0.04, 0.0319375, -0.44126, 0.532204, 1.6103, 1.25422, 0.963794, 0.195908, 0.0208825, 0.570759, 1.3574, 1.46544, 1.27111, 1.88169, 2.14665, 1.44082, 1.26811, 1.98785, 1.87374, 1.77727, 2.61405, 2.76131
0.05, 0.0319375, -0.491195, -0.415935, 0.661669, 0.813478, 0.511937, 0.408172, 0.160758, 0.782913, 1.13718, 0.982867, 0.590355, 1.79454, 2.02841, 1.17227, 1.23386, 1.66202, 1.34551, 1.11772, 2.49993, 2.69254
0.06, 0.0319375, -0.778759, -0.132462, 1.39888, 0.647754, 0.578726, 0.483654, 0.547454, 0.57483, 0.820453, 0.876513, 0.868355, 1.67061, 1.88231, 0.922031, 1.08537, 1.48789, 1.0563, 0.999111, 2.14215, 2.34087
0.07, 0.0319375, -0.792937, 0.137199, 1.60408, 0.495117, 0.662884, 0.358042, 0.384012, 0.495911, 0.668191, 0.531053, 0.701708, 1.29603, 1.13954, 0.645778, 0.691908, 1.1947, 0.529296, 0.675714, 1.65882, 2.70176
0.08, 0.0319375, -1.19895, -0.136497, 1.45456, 0.182625, 0.356188, -0.346278, 0.262122, 0.452082, 0.0594888, 0.39249, 0.737151, 1.13904, 1.26298, 0.350891, 0.331375, 1.12992, 0.417481, 0.298152, 1.366, 2.54572
0.09, 0.0319375, -0.903601, -0.0629272, 1.1286, 0.401592, 0.373336, -0.0553187, 0.10883, -0.0351941, 0.202923, 0.0095604, 0.355144, 1.06127, 1.13191, 0.179763, -0.0540656, 0.912144, 0.199496, 0.0480096, 1.52085, 2.2818
0.1, 0.0319375, -1.05091, -0.757534, 0.0706863, 0.533294, 0.0747631, -0.0395377, 0.000374009, -0.192115, 0.100748, 0.234168, 0.333506, 1.62426, 1.88014, 0.269715, 0.21139, 1.00752, 0.340068, 0.232183, 1.67022, 2.51101
0.11, 0.0319375, -0.854002, -0.926346, 0.170404, 0.127765, 0.151577, -0.917259, -0.561616, -0.0862984, -0.0910778, -0.113188, -0.0305785, 1.7605, 1.91451, 0.176356, 0.0258797, 0.834407, 0.323608, 0.132216, 1.78117, 2.51042
0.12, 0.0319375, -1.16544, -0.726837, 1.01511, 0.258283, -0.248384, -0.699601, -0.699825, -0.43226, -0.64145, -0.606849, -0.622364, 1.40347, 1.51276, -0.130332, -0.36733, 0.181029, -0.0920215, 0.0493498, 1.49594, 2.27041
0.13, 0.0319375, -1.23685, -0.508264, 0.955083, -0.0157449, -0.250396, -0.638815, -0.786879, -0.884913, -0.911894, -0.847304, -0.685107, 1.66447, 1.77241, -0.718383, -0.368853, 0.0350818, -0.0583183, -0.214862, 1.26536, 2.11218
0.14, 0.0319375, -1.55382, -0.527517, 0.668691, -0.651881, -0.831565, -1.17113, -1.06442, -0.971765, -1.04146, -0.850991, -0.872788, 1.90352, 2.03355, -0.660136, -0.656348, -0.228231, -0.24984, -0.498271, 1.00725, 2.01196
0.15, 0.0319375, -2.13653, -0.758649, 0.396375, -0.406825, -0.563694, 0.107592, -0.383013, 0.10934, 0.571812, 0.358042, 0.38552, 2.00821, 2.19738, 1.45989, 1.77525, 1.71968, 1.78658, 1.33748, 1.66916, 2.04802
0.16, 0.0319375, -2.04168, -0.781599, 0.368034, -0.110576, -0.0296028, 0.501561, 0.272993, 0.721384, 0.79046, 0.822594, 0.814895, 1.71291, 1.85323, 1.42771, 1.93468, 1.90522, 1.99958, 1.74001, 2.03567, 2.33385
0.17, 0.0319375, -1.57499, -1.10579, -0.161933, -0.334006, -0.132583, 0.0182248, -0.00968753, 0.381156, 0.0226085, 0.402712, 0.3804, 1.16061, 1.44953, 1.06866, 1.26135, 1.47081, 1.39633, 1.35588, 1.54165, 2.293
0.18, 0.0319375, -1.77823, -1.43072, -0.296072, -0.741367, -1.03078, -0.159085, -0.0327612, 0.0640325, -0.086104, 0.0273547, 0.269495, 0.956778, 1.13585, 0.755199, 0.776241, 0.947657, 0.837167, 0.981668, 1.3077, 1.78715
0.19, 0.0319375, -2.41454, -1.9732, -0.489571, -0.679835, -1.30145, -0.954953, -0.656183, -0.536253, -0.631011, -0.548545, -0.301444, 0.453171, 0.395955, 0.149198, 0.63099, 0.655271, 0.285465, 0.700005, 1.03365, 1.49412
0.2, 0.0319375, -2.43101, -2.55866, -1.31438, -0.739381, -1.01328, -1.05479, -1.12974, -0.914652, -0.921902, -0.736279, -0.564981, 0.279256, 0.341256, 0.327118, 0.62143, 0.432926, 0.262409, 0.33411, 0.951588, 1.03345
0.21, 0.0319375, -2.13465, -1.86493, -1.57476, -2.01373, -1.50506, -1.46883, -1.15243, -0.806377, -1.23652, -1.05178, -0.742597, 0.465438, 0.611262, 0.126296, 0.246724, 0.0814779, 0.0245556, -0.168519, 0.971514, 1.06304
0.22, 0.0319375, -1.89014, -2.11863, -1.30691, -1.83124, -1.8645, -1.65031, -1.53932, -1.32454, -1.56002, -1.45939, -1.3555, 0.530296, 0.773934, -0.0134788, 0.0257606, -0.213783, -0.489906, -0.426071, 0.833223, 0.83113
0.23, 0.0319375, -2.97026, -2.4247, -1.58413, -1.85893, -2.06539, -1.75439, -1.42301, -1.79124, -1.76922, -1.44617, -1.25575, 0.514674, 0.671247, -0.310794, -0.279581, -0.65192, -0.713803, -0.771483, 0.799466, 0.876024
0.24, 0.0319375, -2.3406, -2.10898, -1.62618, -2.07562, -1.90672, -1.6059, -1.56608, -1.62583, -1.71422, -1.70215, -1.58369, 0.41326, 0.564904, -0.60218, -0.497398, -0.352648, -0.421372, -0.694592, 0.807431, 0.808296
0.25, 0.0319375, -2.08031, -2.12087, -2.10327, -2.06945, -1.2675, -0.788896, -1.04745, -1.0225, -0.671663, -0.626182, -0.470038, 0.37104, 0.536246, 0.346015, 0.573669, 0.701998, 0.955702, 0.656994, 1.2604, 1.28985
0.26, 0.0319375, -2.68988, -2.34866, -1.80498, -1.83207, -1.46989, -1.00204, -1.16738, -0.940437, -0.895183, -0.834172, -0.162543, 0.102445, 0.271064, 0.199121, 0.582332, 0.611279, 0.625148, 0.835583, 1.74025, 1.55128
0.27, 0.0319375, -2.66333, -2.63316, -1.90153, -1.68191, -1.66872, -1.4063, -1.29941, -1.23205, -1.31735, -0.858105, -0.928147, -0.222728, 0.104194, 0.139593, 0.189736, 0.285566, 0.475199, 0.587655, 1.3103, 1.28238
0.28, 0.0319375, -2.66403, -2.70937, -2.41702, -1.68962, -2.09795, -1.70826, -1.36536, -1.39393, -1.45042, -1.15474, -1.34573, -0.256992, 0.0459355, 0.0646215, 0.126471, 0.0374769, 0.0234956, 0.118055, 1.24279, 1.45822
0.29, 0.0319375, -2.9124, -2.5628, -2.191, -1.96344, -1.56149, -1.49869, -1.19071, -1.06147, -1.11837, -1.40279, -1.21947, -0.0905542, 0.202641, -0.167689, -0.168634, 0.0112151, 0.118776, 0.0329517, 1.10317, 1.4052
0.3, 0.0319375, -2.90467, -2.44776, -1.74574, -1.92922, -1.87355, -1.7737, -1.29535, -1.58411, -1.76932, -1.47037, -1.35709, -0.178318, 0.143573, -0.159908, -0.136087, -0.0823181, -0.0462187, -0.0136862, 0.867787, 1.26186
0.31, 0.0319375, -2.92245, -2.33126, -2.09169, -1.85491, -2.25331, -2.0041, -1.63677, -1.89383, -2.32902, -1.84814, -1.45492, -0.384657, -0.128288, -0.764914, -0.45668, -0.576221, -0.640227, -0.353669, 0.819335, 1.60798
0.32, 0.0319375, -2.96728, -3.138, -2.68204, -2.09445, -2.16518, -2.18728, -2.11751, -1.8063, -2.14863, -2.09824, -1.49762, -0.606152, -0.479698, -0.99858, -0.679792, -0.824683, -0.672323, -0.582278, 0.718417, 1.52744
0.33, 0.0319375, -3.36047, -3.27164, -2.70875, -2.87224, -2.39598, -2.26745, -2.0686, -2.21403, -2.24245, -2.0551, -1.4005, -0.714759, -0.653693, -1.08664, -0.838092, -0.955722, -0.678389, -0.530796, 0.43391, 1.21319
0.34, 0.0319375, -2.93343, -2.97701, -2.41345, -2.83177, -2.19976, -2.11877, -2.46197, -2.31194, -2.5095, -2.44641, -1.69898, -0.921378, -0.747994, -1.4456, -1.04913, -1.19295, -1.01672, -0.972807, 0.0381419, 1.0117
0.35, 0.0319375, -2.21508, -1.1081, -0.888787, -1.04361, -0.7713, 0.0116857, 0.170428, 0.0702158, -0.41486, -1.07793, 0.029509, -0.0276867, -0.0271527, 0.0627738, -1.07693, -1.15035, -0.948589, -0.92651, -0.122772, 0.851765
0.36, 0.0319375, -0.778653, 0.666764, 1.35751, 1.3141, 1.23993, 1.24, 1.2205, 1.71997, 1.42033, 0.853042, 1.9158, 1.9865, 1.89083, 1.886, 0.870733, 0.606019, 0.635873, 0.213793, 0.29793, 1.11299
0.37, 0.0319375, -0.316166, 0.712443, 2.27132, 1.75407, 1.58587, 1.19852, 1.09495, 1.89982, 1.93281, 1.58733, 2.31254, 2.75642, 2.48702, 2.12753, 1.6578, 1.56043, 1.14041, 0.592061, 0.914906, 1.30415
0.38, 0.0319375, -0.0814578, 0.743982, 2.36968, 1.81517, 1.13232, 1.51084, 1.44589, 1.55026, 1.68431, 1.55426, 1.96527, 2.69579, 2.58954, 1.86291, 1.44541, 1.77805, 0.813293, 0.467515, 0.768539, 1.27385
0.39, 0.0319375, -0.488481, 0.301626, 2.06965, 1.48015, 1.06429, 0.810698, 0.859329, 0.748214, 1.33873, 1.21422, 1.39188, 2.42914, 2.27184, 1.68867, 1.04007, 1.3705, 0.211819, 0.0410443, 0.48638, 1.17524
0.4, 0.0319375, -0.546949, 0.409839, 1.84715, 0.978061, 1.05352, 0.274385, -0.143522, 0.805308, 1.09432, 0.660562, 1.05738, 2.04957, 1.99933, 1.20185, 0.761737, 0.884759, 0.0197135, -0.161916, 0.0906726, 0.828055
0.41, 0.0319375, -0.935839, -0.59295, 1.74106, 1.02531, 0.584597, 0.14603, 0.562006, 0.549155, 0.0921019, 0.146995, 0.726994, 1.74677, 1.52619, 0.625613, 0.264674, 0.385501, -0.20695, -0.443138, -0.0140246, 0.171022
0.42, 0.0319375, -0.59208, -0.0812763, 1.39373, 0.46222, 0.225773, 0.06463, 0.416185, 0.45588, 0.313789, -0.0459422, 0.114078, 1.16269, 1.1636, 0.553246, 0.0442713, 0.340454, -0.307326, -0.679994, 0.0954861, -0.0504403
0.43, 0.0319375, -1.26664, -0.959643, 1.07271, 0.727891, 0.107693, -0.0909035, 0.0125065, -0.109009, -0.0880234, -0.0770959, -0.00025997, 1.35621, 1.39261, 0.0220437, -0.35088, 0.264283, -0.567811, -1.00047, -0.253269, -0.420424
0.44, 0.0319375, -1.69448, -0.818574, 0.541004, 0.31018, -0.165324, -0.518308, -0.307568, -0.289074, -0.29404, -0.211456, 0.00388071, 1.51225, 1.51014, -0.323229, -0.945417, 0.076271, -0.80825, -1.31225, -0.713537, -0.470926
0.45, 0.0319375, -1.36775, -0.541449, 0.729494, 0.249799, -0.53168, -1.18879, -0.881579, -0.646485, -0.841591, -0.690503, -0.372557, 1.29569, 1.35827, -0.419511, -1.0339, -0.160693, -1.37255, -1.39558, -0.71402, -0.662228
0.46, 0.0319375, -1.31558, -1.08817, 0.587378, -0.156121, -0.588594, -1.33246, -0.893464, -0.893991, -1.27312, -1.05635, -0.834766, 0.897062, 0.897241, -0.832712, -1.22716, -0.412474, -1.47522, -1.71699, -1.17345, -1.01846
0.47, 0.0319375, -2.01447, -1.02038, 0.570812, -0.643808, -0.78444, -1.33168, -1.15458, -1.3184, -1.36879, -1.07489, -1.0615, 0.223023, 0.0537928, -1.32961, -1.46409, -0.583644, -1.86419, -2.05607, -1.63794, -1.58281
0.48, 0.0319375, -1.96259, -1.39436, 0.551196, -0.907739, -1.28102, -1.83373, -1.35034, -1.68495, -1.50111, -1.34564, -1.03712, 0.255744, 0.189114, -1.47481, -1.78317, -0.799035, -2.07117, -2.21117, -1.68944, -1.54563
0.49, 0.0319375, -1.8825, -1.44704, 0.25161, -0.596133, -0.390742, 0.0924952, 0.103283, 0.309941, -0.428365, 0.149263, 0.446706, 0.941446, 0.762103, -0.57851, -1.10045, -0.809174, -1.45168, -1.94527, -1.80284, -1.26478
0.5, 0.0319375, -0.026797, 1.11939, 1.8499, 1.29032, 1.02277, 1.98693, 1.87939, 2.0954, 1.40028, 1.95254, 2.55737, 2.81814, 2.352, 1.62854, 1.02837, 0.83771, 0.461093, 0.037755, -0.0479056, 0.9718
0.51, 0.0319375, 0.226307, 1.18517, 2.29925, 1.60423, 1.13815, 1.66282, 1.89019, 1.91977, 2.10691, 2.46346, 2.53879, 2.8496, 2.80648, 2.15917, 1.70999, 1.57212, 1.23584, 0.91206, 0.608662, 1.34062
0.52, 0.0319375, 0.0513139, 0.920168, 2.03589, 1.4183, 1.05313, 1.74783, 2.33496, 1.87766, 2.13656, 2.27619, 2.30114, 2.53535, 2.53281, 2.13373, 1.82863, 1.88126, 1.40346, 1.12585, 1.13058, 2.00584
0.53, 0.0319375, 0.613925, 1.19348, 2.68015, 1.57345, 1.17612, 1.71378, 2.18134, 1.89089, 2.04773, 2.10579, 2.06343, 2.47672, 2.36676, 2.13267, 1.6381, 1.81355, 1.23859, 1.06839, 1.09989, 2.02328
0.54, 0.0319375, 0.0608015, 1.22623, 2.79942, 1.88454, 1.63814, 1.79207, 2.072, 1.56729, 1.67629, 1.76028, 2.07351, 2.2982, 2.17819, 1.96773, 1.64473, 1.45406, 1.01099, 0.823071, 0.945629, 1.85899
