# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0851532, 0.0501263, 0.0466317, 0.0443422, 0.0139185, 0.0179934, 0.0353835, 0.0212682, 0.00333907, 0.0138973, 0.0205656, 0.0458453, 0.0697555, 0.120953, 0.104324, 0.0672844, 0.116652, 0.175625, 0.177512, 0.0806774, 0.20884, 0.182451, 0.225331, 0.153654, 0.188593, 0.156416, 0.107937, 0.089524, 0.0928514, 0.0732206, 0.0860179, 0.143852, 0.147413, 0.138615, 0.124647, 0.0870483, 0.117233, 0.0953502, 0.0802643, 0.125623, 0.152373, 0.11905, 0.110901, 0.106311, 0.101773, 0.124854, 0.0837948, 0.147684, 0.137118, 0.148433
0.01, 0.0319375, 0.0616803, 0.0499622, 0.0304951, 0.0321253, 0.0419875, 0.0306255, 0.0337439, 0.0429082, 0.01217, 0.0178793, 0.0290598, 0.0223029, 0.0664157, 0.129785, 0.176481, 0.172143, 0.132606, 0.115019, 0.180339, 0.133758, 0.202998, 0.224104, 0.265518, 0.1261, 0.186364, 0.19502, 0.16826, 0.150535, 0.104734, 0.0770517, 0.133284, 0.146299, 0.146356, 0.195594, 0.150138, 0.0688267, 0.0965685, 0.0945622, 0.130249, 0.146429, 0.103894, 0.143048, 0.0897372, 0.0956253, 0.113565, 0.113949, 0.0840442, 0.137123, 0.139361, 0.172771
0.02, 0.0319375, 0.0235805, 0.0359229, 0.0365039, 0.029235, 0.0209815, 0.0184677, 0.0140558, 0.0399364, 0.0169098, 0.0316358, 0.0343526, 0.0594599, 0.144999, 0.119718, 0.176013, 0.128703, 0.0950367, 0.141531, 0.211662, 0.149519, 0.225747, 0.253629, 0.205061, 0.264479, 0.172326, 0.119173, 0.159463, 0.133857, 0.0947951, 0.0589309, 0.0982423, 0.13427, 0.163471, 0.231466, 0.158176, 0.113055, 0.088901, 0.0795809, 0.12558, 0.132525, 0.090358, 0.123417, 0.103166, 0.124196, 0.124852, 0.131688, 0.150075, 0.198036, 0.180714, 0.240718
0.03, 0.0319375, 0.0280403, 0.0314733, 0.00647068, 0.0187833, 0.0345075, 0.0322364, 0.0122174, 0.0336242, 0.0182763, 0.0201032, 0.0252215, 0.056328, 0.0952874, 0.0714367, 0.152265, 0.11483, 0.0898707, 0.115513, 0.0949523, 0.081576, 0.189203, 0.153658, 0.128711, 0.306445, 0.222989, 0.0895904, 0.133946, 0.0977157, 0.127856, 0.0841614, 0.113286, 0.112423, 0.147851, 0.198285, 0.0953921, 0.0653142, 0.0600259, 0.0846823, 0.114415, 0.0963782, 0.0964919, 0.122165, 0.110415, 0.0914981, 0.0918353, 0.14168, 0.184927, 0.171196, 0.193154, 0.167102
0.04, 0.0319375, 0.0517443, 0.040508, 0.017876, 0.0244377, 0.0582251, 0.066107, 0.0317519, 0.0307684, 0.0208017, 0.0174419, 0.0296096, 0.0647616, 0.0557361, 0.0442991, 0.0994732, 0.113002, 0.0697106, 0.108598, 0.127302, 0.0923519, 0.18483, 0.13875, 0.101388, 0.300328, 0.225746, 0.112493, 0.106845, 0.169184, 0.131302, 0.0771164, 0.136681, 0.143335, 0.13866, 0.189603, 0.126336, 0.0905794, 0.0612994, 0.0959258, 0.124288, 0.115743, 0.107849, 0.118392, 0.0980512, 0.0591335, 0.0783878, 0.120007, 0.114292, 0.162576, 0.148197, 0.152444
0.05, 0.0319375, 0.0421326, 0.0208419, 0.0174682, 0.0206407, 0.0257862, 0.0541855, 0.045082, 0.0374716, 0.0340546, 0.0101406, 0.00795731, 0.0411937, 0.0499363, 0.0604999, 0.0972091, 0.0808382, 0.0877386, 0.0973636, 0.140604, 0.0785292, 0.14508, 0.182313, 0.202771, 0.29113, 0.220952, 0.0926198, 0.109409, 0.18999, 0.112355, 0.0692528, 0.116822, 0.153249, 0.126211, 0.128237, 0.113791, 0.0660207, 0.0628098, 0.0667196, 0.0908103, 0.079801, 0.0934894, 0.0829487, 0.0699638, 0.0617104, 0.0619366, 0.090471, 0.089045, 0.134764, 0.132725, 0.157299
0.06, 0.0319375, 0.0197545, 0.00446739, 0.0178364, 0.0292628, 0.0382765, 0.0142383, 0.0519961, 0.0479191, 0.0290802, 0.0129029, 0.0164014, 0.0438427, 0.0399686, 0.0767205, 0.106702, 0.0736651, 0.0761816, 0.113287, 0.173632, 0.103599, 0.171693, 0.133794, 0.131284, 0.186749, 0.166533, 0.0702262, 0.129245, 0.149049, 0.129181, 0.100875, 0.0900151, 0.0810681, 0.118964, 0.146053, 0.110249, 0.0686051, 0.0812675, 0.0606806, 0.0683708, 0.115489, 0.138719, 0.0917405, 0.0503169, 0.0374013, 0.0466212, 0.0619329, 0.066322, 0.114052, 0.109263, 0.134146
0.07, 0.0319375, 0.0242667, 0.0165258, 0.0290576, 0.0291383, 0.0575567, 0.0256837, 0.0642467, 0.0442246, 0.0197832, 0.0291039, 0.0479199, 0.0564783, 0.0516413, 0.111291, 0.0668336, 0.0242004, 0.124493, 0.112448, 0.142676, 0.0968104, 0.109043, 0.157818, 0.137218, 0.122902, 0.150744, 0.080938, 0.150837, 0.143717, 0.162146, 0.16336, 0.110253, 0.089707, 0.157389, 0.141933, 0.184943, 0.0670851, 0.0883511, 0.0881363, 0.082438, 0.135243, 0.186876, 0.126137, 0.0778264, 0.0987739, 0.152363, 0.0819711, 0.0900729, 0.115428, 0.137301, 0.123402
0.08, 0.0319375, 0.0251863, 0.0139781, 0.0251527, 0.0407518, 0.0785818, 0.0296732, 0.0393131, 0.0235572, 0.0210061, 0.0229753, 0.0420913, 0.0477177, 0.0854343, 0.103661, 0.0664381, 0.048862, 0.110494, 0.0935319, 0.149557, 0.143055, 0.193992, 0.105484, 0.201857, 0.164789, 0.150586, 0.230073, 0.171133, 0.267297, 0.348858, 0.407878, 0.291442, 0.18837, 0.527478, 0.398127, 0.408012, 0.136293, 0.19659, 0.262737, 0.2414, 0.238572, 0.416543, 0.432467, 0.26741, 0.257646, 0.380904, 0.229042, 0.295225, 0.354039, 0.230574, 0.240937
0.09, 0.0319375, 0.0439655, 0.00672849, 0.0353268, 0.0429235, 0.0464099, 0.0357499, 0.0275182, 0.0512122, 0.0414489, 0.0303033, 0.0397643, 0.0501781, 0.065652, 0.121822, 0.0965754, 0.0650998, 0.164585, 0.150832, 0.0943252, 0.193853, 0.286473, 0.207636, 0.303859, 0.239408, 0.235247, 0.200675, 0.151353, 0.234905, 0.282605, 0.356305, 0.277703, 0.178788, 0.473737, 0.421895, 0.404369, 0.195386, 0.360408, 0.305803, 0.230284, 0.290894, 0.362924, 0.446458, 0.267911, 0.226697, 0.322052, 0.263005, 0.300587, 0.396233, 0.255803, 0.395026
