# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.31015, -0.490206, 0.12705, 0.304696, 0.196313, -0.563554, -0.974195, -1.16967, -1.07215, -1.20411, -0.970834, -0.822719, -0.655827, -1.31799, -1.18686, -0.881023, -1.61223, -2.31171, -1.17537, -0.901412
0.01, 0.0319375, -1.18361, -0.121545, 0.234035, 1.20056, 1.47338, -0.176458, -0.360245, -0.423188, -0.246606, -0.548216, -0.252652, 0.157111, 0.177167, -0.321413, -0.219985, 0.0705045, -0.629222, -1.4611, -0.154089, 0.142883
0.02, 0.0319375, 0.42455, -0.233584, 0.502252, 1.93842, 1.88126, 0.220456, -0.0296979, -0.242769, -0.117186, 0.0549893, 0.301403, 0.56668, 0.451777, -0.102266, -0.025531, 0.480753, -0.174955, -0.88405, 0.192092, 0.596877
0.03, 0.0319375, 0.951695, -0.24518, 0.644833, 2.18369, 1.94113, 0.702861, 0.522703, 0.289959, -0.0136559, 0.507134, 0.45546, 0.638475, 0.466755, -0.222493, -0.144043, 0.159915, -0.346557, -1.17039, 0.0490866, 0.585195
0.04, 0.0319375, 1.31752, -0.00131073, 0.525329, 2.56045, 2.08864, 0.983763, 0.485273, 0.687214, 0.271309, 0.613966, 0.587895, 0.66253, 0.502788, -0.169246, 0.0143431, 0.0591275, -0.232916, -1.00323, 0.0234897, 0.827584
0.05, 0.0319375, 1.53415, -0.300088, -0.133733, 2.54181, 1.4415, 0.483041, 0.0992681, 0.604391, 0.252394, 0.753725, 1.10405, 1.00263, 0.756785, 0.0260477, -0.00703809, 0.291779, 0.136394, -0.776594, 0.390567, 1.2649
0.06, 0.0319375, 1.66468, -0.138646, -0.221685, 2.59143, 1.33637, 0.409592, 0.0505436, 0.683349, 0.31032, 0.660093, 1.21511, 0.915402, 0.894948, 0.500193, 0.579195, 0.902866, 0.621997, -0.371982, 0.726408, 1.72054
0.07, 0.0319375, 1.71934, -0.283952, -0.823696, 2.66242, 1.31764, 0.333866, -0.198006, 0.701523, 0.174187, 0.367766, 0.997631, 0.50053, 0.551679, 0.383553, 0.433522, 0.893484, 0.495053, -0.407393, 0.613005, 1.73832
0.08, 0.0319375, 1.71814, -0.493948, -1.53174, 2.72857, 1.22365, 0.319186, -0.378735, 0.732857, 0.148568, 0.368411, 1.13006, 0.625488, 0.403526, 0.149205, 0.223848, 0.88193, 0.443122, -0.573081, 0.307289, 1.52922
0.09, 0.0319375, 1.70035, -0.519087, -0.726633, 2.7291, 1.17781, 0.500434, -0.389687, 0.838603, 0.251471, 0.517008, 1.3548, 0.803755, 0.474637, 0.100581, 0.32876, 0.901158, 0.630302, -0.39334, 0.265768, 1.49783
0.1, 0.0319375, 1.68823, -0.728096, -0.131433, 2.71429, 0.885933, 0.661988, -0.592186, 0.950282, 0.165387, 0.560686, 1.36375, 1.12628, 0.477663, 0.192361, 0.425967, 0.930781, 0.759784, -0.416332, 0.169965, 1.31611
0.11, 0.0319375, 1.63475, -1.07893, 0.301829, 2.67655, 0.251481, 0.863792, -0.672141, 1.04052, 0.314925, 0.683872, 1.19685, 1.5329, 0.41423, 0.217254, 0.371111, 1.00599, 0.736457, -0.401375, 0.104958, 1.10469
0.12, 0.0319375, 1.46367, -1.25449, 0.921627, 2.56242, 0.195632, 0.993023, -0.332402, 1.00457, 0.662538, 0.735324, 1.14208, 1.72869, 0.487156, 0.176118, 0.296242, 1.00488, 0.733847, -0.257256, 0.245745, 1.15465
0.13, 0.0319375, 1.2003, -1.48155, 1.21309, 2.30957, -0.00743998, 1.00124, -0.241239, 0.711201, 0.791544, 0.58412, 1.07377, 1.58353, 0.472313, 0.034358, 0.200874, 0.833391, 0.630979, -0.467169, 0.0342862, 0.955265
0.14, 0.0319375, 1.19899, -1.16223, 1.28707, 2.21402, 0.287521, 0.970999, -0.180556, 0.622243, 0.816632, 0.55689, 1.00555, 1.41799, 0.446543, -0.0719012, 0.168721, 0.713257, 0.502276, -0.729007, -0.265118, 0.814054
