Time (seconds),x0,x1,x2
0.020998110000000014,-0.1428223,-1.0180664,0.0830078
0.04199621999999997,-0.1293945,-0.9672852,0.0473633
0.06299432999999999,-0.1616211,-1.0236816,0.1081543
0.08399244,-0.1079102,-0.984375,0.0202637
0.10499055000000002,-0.0783691,-0.9726562,0.0412598
0.12598866000000003,-0.1054688,-0.9658203,0.0463867
0.14698677,-0.0583496,-1.0378418,0.0610352
0.16798488,-0.0437012,-1.0356445,0.0544434
0.18898299000000002,-0.0622559,-0.987793,0.0671387
0.2099811,-0.0612793,-1.0385742,0.0725098
0.23097921,-0.0690918,-1.0227051,0.0256348
0.25197732,-0.0688477,-1.0424805,0.0588379
0.27297543,-0.0935059,-1.0144043,0.0876465
0.29397354,-0.1577148,-1.0019531,0.034668
0.31497165,-0.1408691,-0.9951172,0.0246582
0.33596976,-0.1433105,-0.9907227,0.0344238
0.35696787,-0.1467285,-0.9589844,0.0317383
0.37796598000000003,-0.15625,-0.9689941,0.0449219
0.39896409,-0.142334,-0.9509277,0.0192871
0.4199622,-0.1293945,-0.9790039,0.0314941
0.44090711499999996,-0.081543,-0.9912109,-0.0314941
0.46185202999999997,-0.1293945,-0.9672852,0.0473633
0.482796945,-0.1616211,-1.0236816,0.1081543
0.50374186,-0.1079102,-0.984375,0.0202637
0.5246867749999999,-0.0783691,-0.9726562,0.0412598
0.54563169,-0.1054688,-0.9658203,0.0463867
0.5665766050000001,-0.0583496,-1.0378418,0.0610352
0.58752152,-0.0437012,-1.0356445,0.0544434
0.608466435,-0.0622559,-0.987793,0.0671387
0.62941135,-0.0612793,-1.0385742,0.0725098
0.650356265,-0.0690918,-1.0227051,0.0256348
0.6713011799999999,-0.0688477,-1.0424805,0.0588379
0.692246095,-0.0935059,-1.0144043,0.0876465
0.7131910100000001,-0.1010742,-0.987793,0.0476074
0.734135925,-0.1362305,-1.0302734,0.0336914
0.75508084,-0.0871582,-1.0310059,0.0620117
0.776025755,-0.0856934,-0.9641113,0.0075684
0.79697067,-0.1025391,-0.9633789,-0.0212402
0.8179155850000001,-0.095459,-1.0249023,-0.0097656
0.8388605,-0.0717773,-1.0056152,0.0187988
