Time (seconds),accel0,accel1,accel2,gyro0,gyro1,gyro2
0.326,0.0491397492,-0.9893958568,-0.143752098,-2.5975613594,5.1798429489,-0.1833572685
0.3459999999,0.0454726032,-1.0011307001,-0.1496195346,-3.911621809,4.8895273208,-0.6875897645
0.366,0.0271368753,-1.0148214101,-0.1479081958,-3.8352229595,3.9727408885,-0.5347920656
0.386,0.0122238183,-1.0253338813,-0.1381291449,-3.2698712348,3.0559544563,0.3208752274
0.406,0.0176022984,-1.0265562534,-0.1442410498,-2.1850075721,2.5517220497,1.3446199893
0.4259999999,0.0283592585,-1.012376666,-0.147419244,-1.8030132055,2.2766861915,1.9863704442
0.4459999999,0.0271368753,-1.0133545398,-0.1562203913,-2.8573174476,2.0322098731,2.200287342
0.466,0.014668582,-1.0233780145,-0.1826238483,-3.8352229595,1.0848639011,2.4294838905
0.4859999999,-0.0183357279,-1.0414693355,-0.1936252862,-5.3784799575,-0.1527977287,2.948996067
0.506,-0.0503621287,-1.047825694,-0.1897136569,-5.1340036392,-4.4464139938,4.1713781356
0.5259999999,-0.0542737506,-1.0385355949,-0.1936252862,-1.8182929754,-9.8248939514,5.6535158157
0.546,-0.0552516579,-1.0312012434,-0.1977813839,-0.9626256823,-13.5378789901,8.3274765014
0.5659999999,-0.0466949865,-1.0116431713,-0.1833572685,0.763988614,-18.121810913,10.3749656677
0.5859999999,-0.0396051704,-1.0104207992,-0.1640436351,1.1612627506,-21.0860862731,10.2221679687
0.6059999999,-0.0161354392,-1.029489994,-0.1439965814,1.390459299,-24.4934749603,10.4666442871
0.6259999999,0.0244476366,-1.0290009975,-0.1281056106,4.263056755,-23.9281234741,10.7569599151
0.6459999999,0.0606301389,-1.0157992839,-0.1298169493,6.0355100631,-20.4748954772,10.9403171539
0.666,0.0696757659,-1.0006417036,-0.1190599873,5.4243192672,-15.7992849349,11.7195854187
0.686,0.0391162186,-1.0082205533,-0.1036579757,5.3632001876,-11.52094841,11.9793415069
0.7059999999,-0.0178467743,-1.017021656,-0.11025884,7.1662135124,-7.823243618,10.6805610656
0.7259999999,-0.0254255421,-1.005531311,-0.1041469275,8.5872325897,-7.074534893,9.8554534912
0.7459999999,-0.0466949865,-0.9735049009,-0.0997463539,8.1746788024,-8.7400302886,9.9471321105
0.766,-0.0484063215,-0.9598141908,-0.0980350226,5.2104024887,-10.2680072784,9.3206615447
0.786,-0.0305595453,-0.9634813666,-0.0975460708,1.9710906744,-11.3223114013,7.3037314414
0.806,-0.0105124833,-0.9735049009,-0.0936344489,-1.4974176883,-10.2221679687,5.6229562759
0.8259999999,-0.0044005746,-0.9676374197,-0.1034134998,-4.2019376754,-8.5108337402,4.3241758346
0.8459999999,0.0,-0.9629923701,-0.1085475012,-7.9913210868,-7.0592551231,2.5517220497
0.866,0.0004889527,-0.9752162098,-0.1041469275,-11.0625553131,-4.6450510025,0.4736729562
0.8859999999,0.0044005746,-0.985728681,-0.1036579757,-12.1932582855,-2.047489643,-0.4889527261
0.906,0.0122238183,-0.9952632784,-0.1161262691,-11.9182224273,0.8862268328,-1.4210188388
0.9259999999,0.0156464874,-1.0121321678,-0.1232160851,-11.5056686401,3.0406746864,-2.047489643
0.9459999999,0.0149130579,-1.010176301,-0.11368151,-10.7875194549,4.3241758346,-2.8114781379
0.966,-0.0004889527,-0.9994193911,-0.0843443423,-10.6652812957,5.7451944351,-2.948996067
0.9859999999,-0.0217583961,-0.9928185343,-0.0721205249,-12.4682941436,8.8928279876,-2.7809185981
1.006,-0.0283592585,-1.006753683,-0.0831219628,-14.8519392013,10.4666442871,-2.2308468818
1.026,-0.0332487858,-1.0184885263,-0.0833664387,-15.8145647048,12.1474189758,-1.2987806797
1.046,-0.0281147807,-1.0211777687,-0.0865446329,-15.7228860855,13.1406040191,-0.7181493043
1.066,-0.0217583961,-1.0140879154,-0.0701647177,-13.400361061,14.1185102462,-0.1680774986
1.086,-0.0337377376,-1.0072425603,-0.0662530958,-11.9487819671,16.4410362243,-0.1069584116
1.106,-0.0325153544,-1.0135990381,-0.0613635666,-10.3596858978,18.6260433197,-0.0916786342
1.1259999999,-0.0493842251,-1.0089539289,-0.0557406097,-8.1288394927,19.4969902038,-0.3361549973
1.1359999999,-0.0569629929,-1.0104207992,-0.0635638535,-7.8690829277,19.7567462921,-0.5500718355
1.1559999999,-0.0601411834,-1.0287564992,-0.0711426213,-8.8469886779,21.4680805206,-0.1833572685
1.1759999999,-0.0633193776,-1.0884087085,-0.172600314,-9.2442626953,24.9518680572,2.8878769874
1.1959999999,-0.0894783511,-1.1165235042,-0.2498548477,-8.0371608734,22.2626285552,8.098279953
1.2159999999,-0.1224826574,-1.111634016,-0.2503437995,-6.5550222396,14.0573911666,15.0200166702
1.2359999999,-0.1254163682,-1.0739846229,-0.2459432184,-4.0949792861,5.4243192672,21.7431163787
1.256,-0.1386180967,-0.9862176179,-0.2034043371,-0.9015066027,-2.9642758369,26.1284103393
1.276,-0.1009687408,-0.9079852104,-0.1882468014,-3.0559544563,-5.9743909835,26.8924007415
1.296,-0.0503621287,-0.9062739014,-0.1938697546,-11.7501449584,-3.9421813488,24.9977073669
1.316,-0.0254255421,-0.9510130286,-0.1916694641,-16.1201610565,0.0305595453,23.2558135986
1.336,-0.0510955601,-0.9808391928,-0.2232069224,-12.865568161,4.0491399765,20.2609786987
1.356,-0.055007182,-1.0013751983,-0.2630565762,-6.9981360435,7.5634875297,16.4715957641
1.3759999999,-0.0633193776,-1.006753683,-0.3082846999,-1.3446199893,9.2289829254,13.6295576095
1.3959999999,-0.0488952733,-1.0025975704,-0.3146410882,2.7656388282,8.3274765014,11.9335021972
1.4159999999,-0.0642972812,-0.991351664,-0.3136631846,2.8573174476,6.7994990348,9.0303459167
1.4359999999,-0.0757876709,-1.0140879154,-0.3002169728,1.1918222904,4.858967781,6.0966291427
1.4559999999,-0.0821440592,-1.0099318027,-0.2938605844,0.5195122957,2.9948353767,0.4583931863
1.4759999999,-0.0765210986,-1.0111541748,-0.2958163917,-0.8098279237,1.726614356,-5.5923967361
1.4959999999,-0.0743208155,-0.999908328,-0.2806588709,-0.5347920656,1.2223818302,-10.3902454376
1.516,-0.0611190907,-0.9791278243,-0.2562112212,0.0458393171,1.4668581485,-13.4767599105
1.536,-0.027381353,-0.9581028819,-0.2586559951,0.7792683839,2.8420376777,-14.3629865646
1.556,-0.0107569601,-0.9431897997,-0.2625676095,1.8488525152,3.4990680217,-13.996272087
1.576,0.0102680074,-0.9414784908,-0.2703908681,1.0543043613,4.9200868606,-13.0183658599
1.596,0.0503621287,-0.9407450556,-0.2774806618,-1.1307032108,8.3580360412,-11.9793415069
1.616,0.089722827,-0.9380558133,-0.2941050529,-4.6756105422,13.4309206008,-11.5056686401
1.6359999999,0.0875225365,-0.9634813666,-0.2938605844,-10.7875194549,17.0216674804,-11.5973472595
1.6559999999,0.051340036,-0.993062973,-0.2901934385,-13.1406040191,19.772026062,-12.9114074707
1.6759999999,0.0070898146,-1.0003973245,-0.2777251601,-11.8723831176,20.7346515655,-13.6601171493
1.6959999999,-0.0281147807,-1.0201998949,-0.2483879774,-10.2832870483,18.9621982574,-11.811264038
1.716,-0.0371604077,-1.0434250831,-0.2520551383,-5.01176548,15.2797727584,-8.7553100585
1.7359999999,-0.0100235305,-1.0368242263,-0.273324579,-1.879412055,12.2085380554,-8.0524406433
1.756,-0.0107569601,-1.011398673,-0.2586559951,-4.6756105422,9.5345783233,-9.9624118804
1.7759999999,0.0151575347,-0.9854842424,-0.2723466753,-8.098279953,7.8690829277,-11.4751091003
1.796,0.0254255421,-0.9603031277,-0.2826146781,-9.6720962524,6.6619811058,-11.7959842681
1.816,0.0249365884,-0.9422119259,-0.281392306,-10.2374477386,4.5839319229,-11.0167160034
1.836,0.0281147807,-0.9471014142,-0.2875041961,-12.4530143737,1.6196558475,-10.8486385345
1.856,0.0298261158,-0.9752162098,-0.3080402016,-12.5294132232,-1.9558109045,-10.3749656677
1.8759999999,0.0405830778,-0.9634813666,-0.3168413639,-8.8775482177,-4.8436880111,-8.9233875274
1.8959999999,0.0635638535,-0.9622589349,-0.3019283115,-9.5345783233,-5.8215932846,-9.5345783233
1.916,0.0655196681,-0.9859731793,-0.2921492457,-9.7943344116,-6.4480638504,-10.772239685
1.9359999999,0.0569629929,-1.0189775228,-0.2901934385,-7.6398863792,-8.984506607,-11.1542339324
1.9559999999,0.0151575347,-1.0321792364,-0.2694129645,-2.948996067,-11.52094841,-11.3528709411
1.9759999999,-0.0019558109,-1.011398673,-0.2537664771,1.6654952764,-15.2186536788,-12.1015796661
1.996,-0.0007334291,-0.9713045954,-0.2461877018,4.4922533035,-18.0454120635,-11.7807044982
2.016,0.0202915389,-0.9338997006,-0.2459432184,4.6450510025,-19.6345081329,-9.6720962524
2.0259999999,0.027381353,-0.9243651032,-0.2364086359,1.2223818302,-20.1998596191,-8.9233875274
2.0459999999,0.0317819267,-0.9209424853,-0.2295633107,-2.0016503334,-20.9180088043,-8.2510776519
2.0659999999,0.0396051704,-0.9341441988,-0.2104941457,-5.3173608779,-20.6735324859,-6.0202302932
2.0859999999,0.0405830778,-0.9593252539,-0.1909360438,-5.3173608779,-20.1998596191,-2.5211625099
2.1059999999,0.0535403229,-0.9632368683,-0.1681997328,-1.726614356,-19.1913948059,3.3157105445
2.1259999999,0.0999908298,-0.9671484827,-0.175045073,0.8403875231,-18.2593288421,9.0303459167
2.1459999999,0.1530421972,-0.9754607081,-0.2024264335,3.1629128456,-13.6601171493,14.2254686355
2.1659999999,0.1948476582,-0.9698377251,-0.2466766536,0.1986370384,-6.6008615493,16.486875534
2.1859999999,0.2031598538,-1.0793631076,-0.30217278,-8.6330718994,0.3361549973,11.2459125518
2.2059999999,0.168933168,-1.19500041,-0.5354032516,-6.5855817794,4.5380926132,3.2240319252
2.2259999999,0.0787213891,-1.1077224016,-0.4647495746,10.3444061279,10.6958408355,-5.3479204177
2.2459999999,-0.0638083294,-0.9148305654,-0.2677016258,20.0165023803,18.2440490722,-12.4377346038
2.266,-0.1376401931,-0.851755619,-0.3618250191,17.3119831085,16.4563159942,-9.3206615447
2.286,-0.1946031898,-0.8502888083,-0.44103536,11.3223114013,8.3580360412,2.2766861915
2.306,-0.1999816596,-0.8693579435,-0.4613268971,5.6229562759,-3.5601871013,11.3834304809
2.326,-0.1298169493,-0.9099410176,-0.4136539995,-1.6960548162,-16.8077507019,12.4224548339
2.346,-0.0518289878,-0.9336552023,-0.3659811019,-6.0660696029,-26.816001892,7.4565291404
2.366,0.0200470611,-0.9219203591,-0.3327323198,-6.49390316,-33.4474220275,0.6111909151
2.386,0.0437612682,-0.9106744527,-0.2843260169,-5.8521528244,-34.3794898986,-4.2019376754
2.406,0.0530513711,-0.9458790421,-0.22051768,-6.2952661514,-29.7038784027,-10.5736026763
2.426,0.0784769132,-1.0426917076,-0.1613543927,-8.6330718994,-19.3441925048,-12.9419670104
2.446,0.0325153544,-1.1465941667,-0.2317635864,-5.9743909835,-7.7468447685,-8.6483516693
2.466,0.022002872,-1.1321700811,-0.2381199747,-2.1697278022,-3.5601871013,-1.8946918249
2.4759999999,0.0017113345,-1.0967209339,-0.1999816596,-1.1612627506,-2.4447636604,2.3989243507
2.4959999999,-0.0237142071,-1.0615164041,-0.1862909942,1.5279772281,-1.4057390689,5.5771169662
2.516,-0.0464505106,-1.0316902399,-0.2063380479,3.8810622692,1.543256998,8.4497146606
2.536,-0.0642972812,-0.9896402955,-0.2224734872,7.3190112113,2.3683648109,9.1067447662
2.556,-0.0437612682,-0.9370778799,-0.2124499529,6.5397424697,1.2071020603,7.670445919
2.576,-0.0386272668,-0.9356110095,-0.1906915605,1.7571738958,1.4821379184,6.4327840805
2.596,-0.0591632798,-0.9607921242,-0.205115661,0.2597561478,1.1154234409,5.1951227188
2.616,-0.1012132167,-0.9625034332,-0.2029153853,1.5585367679,-0.0611190907,3.6365859508
2.636,-0.1317727565,-0.9651926755,-0.2085383385,2.6892399787,-1.6043760776,1.0390245914
2.656,-0.1593985855,-0.9791278243,-0.1985148042,6.3258256912,-4.0033006668,-2.7045197486
2.676,-0.1618433445,-0.9859731793,-0.1686886847,12.1474189758,-7.7315649986,-7.1967730522
2.696,-0.1613543927,-0.9351220726,-0.1256608515,21.7736759185,-12.1321392059,-10.3749656677
2.716,-0.1916694641,-0.8551782965,-0.1679552644,25.0893859863,-16.1660003662,-10.2221679687
2.736,-0.0872780606,-0.8930721282,-0.46548298,14.8824987411,-11.5667877197,-4.3088960647
2.7559999999,0.177489832,-1.0781407356,-0.6943128705,-11.3375911712,1.6807750463,2.643400669
2.7759999999,0.312685281,-1.26663208,-0.4363903105,-25.731136322,5.6840753555,9.9624118804
2.7959999999,0.2958163917,-1.2639428377,-0.1300614178,-0.2903156876,1.25294137,16.1354408264
2.8159999999,0.1659994572,-1.0025975704,-0.2063380479,30.7887420654,6.203587532,9.3053817749
2.8359999999,-0.0420499332,-0.8207071423,-0.2613452374,30.6359443664,5.2409620285,1.9252513647
2.8559999999,-0.1342175155,-0.7901476025,-0.2527885437,19.2372341156,5.7451944351,-2.2155671119
2.8759999999,-0.1740671694,-0.8204626441,-0.2500993311,6.4480638504,2.3072457313,-5.760474205
2.8959999999,-0.1960700452,-0.863001585,-0.2346973121,-5.9438314437,-5.9591112136,-7.8996424674
2.916,-0.1290835142,-0.9974635839,-0.2073159515,-14.6227426528,-11.8876628875,-8.6483516693
2.926,-0.0515845119,-1.1018549203,-0.1659994572,-8.7553100585,-12.6363716125,-5.9743909835
2.946,0.0266479235,-1.0744736194,-0.1642881184,5.4395990371,-12.4988536834,-2.2155671119
2.966,0.1241939887,-0.9642148017,-0.214405775,13.858754158,-11.0319957733,0.0916786342
2.986,0.1288390457,-0.889893949,-0.2498548477,7.1662135124,-4.3088960647,-1.5279772281
3.0059999999,0.092167586,-0.9082297086,-0.2933716475,-4.8284082412,3.8505027294,-6.7536597251
3.0259999999,0.0814106315,-0.9952632784,-0.348867774,-14.1185102462,12.7280502319,-10.6958408355
3.0459999999,0.0762766227,-1.0898755788,-0.3632918596,-15.1728143692,19.2525138854,-8.2052383422
3.0659999999,0.055007182,-1.1091892719,-0.34031111,-8.3121967315,20.5512943267,-2.2919659614
3.0859999999,0.0266479235,-1.047825694,-0.2945940196,1.1307032108,18.6871623992,1.8030132055
3.1059999999,0.012712771,-0.9933074712,-0.2628120779,8.7400302886,15.0964155197,4.0949792861
3.1259999999,0.0168688688,-0.9568805098,-0.2368975877,11.6126270294,12.0404605865,4.568652153
3.1459999999,0.0246921125,-0.9312104582,-0.2197842448,11.0472755432,11.0167160034,2.948996067
3.1659999999,-0.0066008619,-0.9471014142,-0.22051768,6.2952661514,11.2306327819,0.5195122957
3.1859999999,-0.0391162186,-0.9766830801,-0.214405775,3.101793766,10.5736026763,-2.3225255012
3.2059999999,-0.0547627061,-0.9739938378,-0.2312746345,1.9558109045,8.4955539703,-2.9948353767
3.2259999999,-0.0591632798,-0.9766830801,-0.244476363,-2.1850075721,5.7146348953,-4.1560983657
3.2459999999,-0.0491397492,-0.9840173721,-0.2606118023,-5.7451944351,2.9031567573,-3.8046634197
3.266,-0.0004889527,-1.0074870586,-0.2735690474,-8.0371608734,-0.5653516054,-2.2461266517
3.286,0.0493842251,-1.0140879154,-0.2642789483,-6.5091829299,-1.5279772281,-0.4125538468
3.306,0.0730984359,-1.0082205533,-0.2500993311,-4.1866579055,-0.6570302248,0.4278336465
3.326,0.0823885351,-1.0013751983,-0.2410537004,-1.4057390689,1.1918222904,0.7028695344
3.346,0.0774990096,-0.984506309,-0.2307856827,0.6417504549,3.606026411,0.6875897645
3.366,0.0628304257,-0.9715490341,-0.2307856827,0.9320661425,5.6993551254,0.1833572685
3.386,0.0449836514,-0.9752162098,-0.2432539761,0.4583931863,6.8606181144,-0.3208752274
3.406,0.0242031607,-0.9854842424,-0.2527885437,0.0458393171,6.8758978843,-0.7028695344
3.426,0.0088011492,-0.998685956,-0.250588268,-0.3667145371,5.4090394973,-0.626470685
3.446,0.0014668582,-1.0126210451,-0.246921122,0.2597561478,3.4379489421,0.0611190907
3.466,-0.0019558109,-1.0138434171,-0.2417871206,1.6654952764,1.4821379184,0.763988614
3.486,-0.0122238183,-1.0072425603,-0.2359196841,2.9031567573,0.4889527261,1.1459829807
3.5059999999,-0.0114903887,-1.0021085739,-0.2300522625,4.0033006668,-0.9015066027,1.1154234409
3.5259999999,-0.0031781927,-0.9967301487,-0.2459432184,5.302081108,-2.3378052711,1.5585367679
3.5459999999,0.0129572469,-0.9864621162,-0.2564556896,6.0355100631,-3.3157105445,1.6349356174
3.5659999999,0.027381353,-0.9801057577,-0.2376310229,5.6535158157,-3.9880206584,1.0390245914
3.5859999999,0.0361825004,-0.9796167612,-0.2124499529,4.6603307723,-4.263056755,0.4278336465
3.6059999999,0.0400941222,-0.970326662,-0.2087828069,3.0712342262,-3.2087521553,-0.2597561478
3.6259999999,0.0305595453,-0.9823060035,-0.2148947268,0.5195122957,-2.7503590583,-0.5500718355
3.6459999999,0.0183357279,-0.9964856505,-0.2207621484,-0.5500718355,-2.8420376777,-0.1833572685
3.6659999999,0.0249365884,-1.0094429254,-0.2183173894,-0.6111909151,-3.0712342262,0.5653516054
3.6859999999,0.0183357279,-0.9981969594,-0.2261406332,0.2139168232,-2.50588274,0.4889527261
3.7059999999,0.022002872,-1.0001528263,-0.2161170989,0.4736729562,-2.6281208992,0.2597561478
3.7259999999,0.0041560982,-0.9969745874,-0.2307856827,1.5126974582,-2.6128411293,-0.1527977287
3.7459999999,0.0078232437,-1.0106652975,-0.2278519719,2.2766861915,-3.3462703227,-0.3208752274
3.766,0.0019558109,-1.0201998949,-0.2251627296,4.2172174453,-4.4311342239,-0.0305595453
3.786,0.0,-1.0074870586,-0.218072921,6.5244626998,-5.7146348953,0.763988614
3.806,0.00537848,-0.9862176179,-0.2124499529,7.1050944328,-7.6398863792,1.5890963077
3.8159999999,0.0041560982,-0.9808391928,-0.2156281471,6.8606181144,-8.4038753509,1.5738165378
3.8359999999,0.0088011492,-0.9676374197,-0.214405775,6.3411054611,-9.0914649963,1.1918222904
3.8559999999,0.0205360148,-0.9566360116,-0.2124499529,3.4073894023,-8.9539470672,0.2139168232
3.8759999999,0.025670018,-0.9735049009,-0.2041377574,-0.5500718355,-8.4497146606,-0.5195122957
3.8959999999,0.0259144939,-0.9781499505,-0.205115661,-2.4447636604,-7.1662135124,-1.0084650516
3.916,0.0134461997,-0.9813281297,-0.2163615822,-4.5839319229,-6.2188673019,-1.8641322851
3.9359999999,0.0080677196,-0.9972190856,-0.2129389047,-5.7299146652,-5.9591112136,-2.353085041
3.9559999999,0.0139351524,-0.9959967136,-0.2298077791,-4.568652153,-5.5771169662,-2.1850075721
3.9759999999,0.0298261158,-1.0006417036,-0.2322525382,-4.3547353744,-4.6603307723,-1.7877334356
3.996,0.0396051704,-1.010176301,-0.240809217,-3.2087521553,-3.3462703227,-1.4668581485
4.016,0.0491397492,-1.0094429254,-0.2364086359,-1.2071020603,-2.1697278022,-1.2682211399
4.0359999999,0.0413165055,-1.0008862018,-0.2332304567,-0.1222381815,-1.25294137,-1.4057390689
4.056,0.023958683,-1.0035754442,-0.226629585,0.6875897645,-0.9015066027,-1.390459299
4.0759999999,0.0210249666,-1.0043089389,-0.2278519719,1.8335727453,-0.9626256823,-1.0390245914
4.096,0.0149130579,-1.0060201883,-0.2268740683,2.6586804389,-1.0695841312,-0.4583931863
4.1159999999,0.0178467743,-1.0021085739,-0.2146502435,3.5601871013,-1.0084650516,-0.0458393171
4.136,0.0210249666,-0.9972190856,-0.2124499529,3.8657824993,-1.1154234409,0.0
4.1559999999,0.0281147807,-0.9893958568,-0.2136723399,3.6671454906,-0.5042325258,0.2750359177
4.176,0.0261589698,-0.9891513586,-0.2085383385,2.9948353767,0.4583931863,0.2291965931
4.1959999999,0.0234697312,-0.9911071658,-0.2100051939,2.796198368,1.2071020603,0.3972740769
4.216,0.0254255421,-0.9891513586,-0.2102496773,2.4142041206,1.726614356,0.6417504549
4.2359999999,0.0266479235,-0.9974635839,-0.2024264335,1.5585367679,2.200287342,0.9626256823
4.256,0.025670018,-1.0008862018,-0.2036488056,1.8030132055,2.5975613594,1.4821379184
4.266,0.025670018,-0.9996638298,-0.2041377574,2.2155671119,2.9642758369,1.6502153873
4.296,0.0212694443,-1.0021085739,-0.202670902,2.5364422798,3.5449073314,1.8641322851
4.3159999999,0.0183357279,-1.0006417036,-0.202670902,3.1781926155,3.5754668712,1.9710906744
4.336,0.0136906765,-0.9964856505,-0.2007150948,3.3768298625,3.5449073314,1.9710906744
4.3559999999,0.0222473498,-0.990129292,-0.1926473677,3.0712342262,3.5601871013,1.2987806797
4.376,0.0242031607,-0.9915961027,-0.1975369006,2.200287342,3.9269015789,0.626470685
4.3959999999,0.0278703048,-0.9889068603,-0.1943587064,1.7418941259,4.2936162948,0.5806313753
4.416,0.0173578225,-0.9903737306,-0.199003756,0.4889527261,4.568652153,0.244476363
4.4359999999,0.0141796292,-0.9918406009,-0.200226143,0.0458393171,4.2019376754,0.3667145371
4.456,0.0149130579,-0.9945298433,-0.200226143,-0.3361549973,4.0491399765,0.5347920656
4.4759999999,0.0288482103,-0.9981969594,-0.2173394858,-0.6417504549,3.7893836498,0.855667293
4.496,0.0386272668,-0.9957522153,-0.2158726304,-1.2376616001,4.3394556045,0.8251076936
4.516,0.0376493595,-0.9991748929,-0.2087828069,-1.6960548162,5.4090394973,0.6570302248
4.5359999999,0.0334932617,-1.0006417036,-0.2109830975,-1.1154234409,6.2952661514,0.7334290742
4.556,0.0242031607,-1.0040644407,-0.2080493867,-0.6111909151,6.3411054611,0.7487088441
4.5759999999,0.0134461997,-1.0082205533,-0.2153836786,-0.5653516054,6.203587532,0.4889527261
4.596,0.0085566723,-1.0065091848,-0.2200287282,0.4431134164,5.5923967361,1.0848639011
4.6159999999,0.0144241051,-0.9981969594,-0.2151391953,1.1154234409,4.9964857101,1.7571738958
4.636,0.0168688688,-0.9969745874,-0.2038932889,0.5347920656,4.5839319229,1.8641322851
4.6559999999,0.0190691556,-0.9945298433,-0.1970479488,0.1986370384,4.0338602066,1.7877334356
4.676,0.0217583961,-0.9972190856,-0.2043822407,-0.0611190907,3.5449073314,1.5279772281
4.6959999999,0.0185802038,-0.9947743415,-0.1987592875,0.2750359177,3.0865139961,1.6654952764
4.716,0.0134461997,-0.9859731793,-0.2053601443,-0.2903156876,3.0559544563,2.0627694129
4.7359999999,0.00268924,-0.9815725684,-0.1968034654,-3.8505027294,3.3004307746,1.726614356
4.756,0.0007334291,-0.9906182289,-0.1892247051,-5.5159978866,2.8114781379,1.1612627506
4.7759999999,0.00537848,-0.9908626675,-0.1938697546,-6.0049505233,2.4447636604,0.5347920656
4.796,0.0161354392,-1.0074870586,-0.2007150948,-4.9964857101,1.8030132055,1.3293402194
4.8159999999,0.025670018,-1.0150659084,-0.2129389047,-4.4616937637,1.3598997592,1.9863704442
4.836,0.0288482103,-1.0258227586,-0.2236958742,-4.0796995162,1.0695841312,4.0644197463
4.8559999999,0.0354490727,-0.9871955513,-0.2364086359,-0.2597561478,1.879412055,4.0644197463
4.876,0.0376493595,-1.0287564992,-0.2373865544,-2.1391682624,2.8420376777,-0.244476363
4.8959999999,0.0205360148,-0.990129292,-0.2569446563,3.0406746864,2.9184365272,5.0423250198
4.916,0.0041560982,-1.0145769119,-0.2276074886,1.6502153873,1.2223818302,3.8352229595
4.9359999999,0.0105124833,-1.0118876695,-0.2562112212,5.454878807,0.5195122957,4.0491399765
4.956,-0.0056229564,-0.9974635839,-0.2532775104,7.3342909812,-0.9779054522,5.2868013381
4.9759999999,-0.0112459128,-0.9918406009,-0.2608562707,9.9471321105,-1.1459829807,6.6925406455
4.996,-0.0325153544,-0.9708156585,-0.2716132402,10.176328659,-2.6739602088,6.1577482223
5.016,-0.0161354392,-0.9473459124,-0.278214097,8.2969169616,-4.2172174453,5.0423250198
5.0359999999,-0.0266479235,-0.9607921242,-0.2706353366,4.1866579055,-5.6535158157,3.0712342262
5.056,-0.0584298521,-0.9578583836,-0.255477786,3.3157105445,-7.227332592,1.3751795291
5.0759999999,-0.0740763396,-0.9414784908,-0.2603673338,1.6502153873,-9.9012928009,-0.8098279237
5.096,-0.0515845119,-0.9336552023,-0.2527885437,0.9779054522,-11.7654247283,-2.6586804389
5.1159999999,-0.0354490727,-0.9351220726,-0.2364086359,-1.9558109045,-12.4682941436,-4.1713781356
5.136,-0.0242031607,-0.993062973,-0.1992482393,-8.0677204132,-13.1864433288,-4.3547353744
5.1559999999,-0.0122238183,-1.0255783796,-0.181156978,-5.1034440994,-14.6991415023,-2.9184365272
5.166,-0.0205360148,-1.0253338813,-0.1855575591,-6.3258256912,-14.7602605819,-1.8641322851
5.1859999999,-0.0056229564,-1.0275341272,-0.1699110716,-9.8707332611,-16.2729587554,-0.3972740769
5.206,0.0156464874,-1.0500259399,-0.1549980193,-12.3613357543,-16.043762207,1.9405311346
