# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -1.68439, -1.6103, -2.76473, -2.60401, -2.99888, -3.73466, -3.83351, -4.24816, -4.06788, -3.97515, -3.98017, -3.64192, -3.67249, -2.78217, -2.80079, -3.73078, -3.49988, -2.81437, -2.82033, -2.98286, -2.6308, -1.99285, -2.46329, -2.37388, -2.0567, 1.15678, 4.48568, 2.43249, -1.45683, -1.95511, -1.49574, -1.77103, -1.93919, -1.86036, -2.19302, -0.671276, 0.364093, -1.42613, -1.51355, -1.63683
0.13, 0.0319375, -1.01036, -1.09939, -2.24845, -2.27113, -2.59464, -2.74476, -3.81538, -4.2233, -4.02595, -3.90238, -3.79687, -3.61255, -3.49644, -2.82659, -3.01887, -3.2729, -3.11115, -2.66744, -2.70747, -2.7007, -2.47544, -1.97531, -1.93903, -1.65977, -1.3144, 1.19117, 4.49556, 2.45258, -0.805255, -1.17874, -1.11998, -1.35504, -1.40893, -1.63734, -1.67831, -0.401037, 0.435661, -1.26208, -1.46031, -1.36209
0.14, 0.0319375, -0.706842, -1.55633, -2.05682, -2.30512, -2.94525, -2.57459, -2.85459, -3.07667, -2.83825, -2.86338, -2.80955, -2.66713, -2.60147, -2.41705, -2.38153, -2.35281, -2.19636, -1.98641, -1.92077, -1.88194, -1.70445, -1.46454, -1.26634, -1.03363, -0.7351, 1.12315, 4.49948, 2.5129, -0.591829, -1.0502, -1.18809, -1.46976, -1.455, -1.69032, -1.89332, -0.546012, 0.362508, -1.48399, -1.43066, -1.50423
0.15, 0.0319375, -1.83827, -1.4656, -2.45517, -2.08225, -3.33118, -3.03699, -2.93415, -3.22504, -2.98597, -2.92018, -2.96116, -2.75078, -2.733, -2.46479, -2.44077, -2.51895, -2.36144, -2.11328, -2.08581, -2.0085, -1.79307, -1.50977, -1.32719, -1.09403, -0.79315, 1.08126, 4.47617, 2.51684, -0.544946, -0.950703, -1.02511, -1.24279, -1.31568, -1.54224, -1.65327, -0.414975, 0.370505, -1.35056, -1.20912, -1.44914
0.16, 0.0319375, -1.27132, -1.66244, -2.97301, -2.38725, -4.58964, -4.18382, -4.17611, -4.6909, -4.54185, -4.2962, -4.27362, -4.14909, -3.9278, -3.15798, -3.06698, -3.56646, -3.3732, -2.71922, -2.73078, -2.8954, -2.5419, -2.24001, -2.0529, -1.75651, -1.38736, 0.995941, 4.47379, 2.51392, -0.772999, -1.15102, -0.983203, -1.2362, -1.36037, -1.34948, -1.56683, -0.452827, 0.350526, -1.34385, -1.25072, -1.33874
0.17, 0.0319375, -1.75088, -1.43275, -3.04328, -2.77467, -3.527, -4.03848, -3.86021, -4.14819, -3.74922, -3.75327, -3.73541, -3.61011, -3.58867, -3.20051, -3.04115, -3.31956, -3.15058, -2.51144, -2.68899, -2.87788, -2.57467, -2.27196, -2.22574, -2.06992, -1.83414, 0.985903, 4.49011, 2.53401, -1.25615, -1.7684, -1.58349, -1.60356, -1.71559, -1.61851, -2.14972, -0.553817, 0.390706, -1.45286, -1.46175, -1.36786
0.18, 0.0319375, -1.46201, -1.42837, -3.07824, -2.77246, -3.99981, -4.05692, -4.16627, -4.48305, -4.13607, -4.20823, -4.19182, -3.99836, -3.78341, -3.09003, -2.94456, -3.50164, -3.26163, -2.58771, -2.56033, -2.38202, -2.39389, -2.01442, -1.85858, -1.56021, -1.21912, 1.04895, 4.50781, 2.61339, -0.636313, -1.00903, -1.02814, -1.20154, -1.2152, -1.42819, -1.50946, -0.389064, 0.392928, -1.23837, -1.18617, -1.0224
0.19, 0.0319375, -1.14648, -1.51191, -2.88745, -2.62328, -3.26543, -2.92078, -2.76124, -3.02241, -2.71299, -2.74478, -2.71765, -2.54878, -2.52103, -2.17097, -2.13142, -2.22943, -2.11042, -1.91264, -1.79832, -1.77638, -1.56811, -1.29304, -1.12548, -0.895477, -0.584524, 1.13611, 4.52964, 2.63442, -0.374364, -0.796986, -0.78662, -1.07941, -1.24491, -1.41657, -1.57222, -0.331093, 0.413119, -1.1852, -1.24232, -1.19586
0.2, 0.0319375, -1.55805, -1.45945, -3.04061, -3.02278, -3.29057, -3.13496, -2.998, -3.15283, -2.98113, -2.92433, -2.90828, -2.72131, -2.73611, -2.4286, -2.3753, -2.44218, -2.32057, -2.07832, -1.96284, -1.97686, -1.80644, -1.5468, -1.35718, -1.1106, -0.804794, 1.11087, 4.56607, 2.66981, -0.575734, -1.01684, -1.0063, -1.25681, -1.18946, -1.71552, -1.714, -0.349152, 0.454151, -1.37788, -1.23633, -1.36207
0.21, 0.0319375, -1.24626, -1.55844, -3.41211, -3.52701, -5.40523, -4.15929, -4.1127, -4.38148, -4.05536, -4.23667, -3.98323, -4.06294, -3.88478, -3.29621, -3.26475, -3.64392, -3.4612, -3.15662, -2.84264, -2.81872, -2.98055, -2.44367, -2.39718, -2.04743, -1.33315, 1.58439, 4.54343, 2.81126, -0.837595, -1.46469, -1.5648, -1.57646, -1.43201, -1.87668, -1.9219, -0.375076, 0.524125, -1.39116, -1.53818, -1.61638
0.22, 0.0319375, -1.81693, -1.64387, -3.10047, -2.94539, -3.90886, -3.19969, -3.15791, -3.40233, -3.15657, -3.11925, -3.09305, -2.9366, -2.89451, -2.71213, -2.64684, -2.61272, -2.43638, -2.28929, -2.19511, -2.04772, -1.85457, -1.65092, -1.29954, -1.09621, -0.560322, 1.72457, 4.41028, 2.95018, -0.187253, -0.734228, -0.881216, -1.05738, -1.12777, -1.40862, -1.55065, -0.343354, 0.584973, -1.19294, -1.41376, -1.38007
0.23, 0.0319375, -1.24902, -2.20645, -2.68816, -3.06976, -4.37068, -3.5925, -3.52836, -3.69617, -3.5076, -3.55544, -3.44291, -3.26906, -3.24362, -2.89399, -2.93134, -2.86583, -2.72145, -2.45622, -2.35932, -2.2253, -1.98598, -1.70624, -1.40541, -1.14954, -0.752254, 1.37055, 4.23265, 2.67608, -0.279399, -0.764519, -0.829408, -1.02424, -1.17064, -1.28909, -1.33771, -0.372524, 0.528771, -1.29379, -1.40332, -1.37395
0.24, 0.0319375, -2.04786, -2.13335, -2.89298, -3.34351, -4.28919, -4.39736, -4.35704, -4.62051, -4.41853, -4.51621, -4.28225, -4.05356, -4.3087, -3.7841, -3.6603, -3.70477, -3.50398, -3.19741, -3.11589, -2.96858, -2.66436, -2.33183, -2.10609, -1.75019, -1.33829, 1.18485, 3.81917, 2.24866, -0.893589, -1.33755, -1.43964, -1.62508, -1.59763, -1.86852, -1.94991, -0.66671, 0.289987, -1.73323, -1.76407, -1.70023
0.25, 0.0319375, -1.88408, -2.2304, -3.45292, -3.32363, -4.11205, -4.27227, -3.98485, -4.21706, -3.97897, -3.963, -3.96622, -3.74016, -3.6834, -3.52354, -3.50134, -3.52262, -3.36394, -3.17984, -3.10848, -2.99597, -2.83153, -2.47943, -2.28928, -2.03392, -1.61684, 0.545445, 3.41389, 2.13587, -1.65785, -2.12167, -2.01287, -2.23756, -2.12144, -2.45325, -2.63364, -1.08741, -0.0906016, -2.33406, -2.45571, -2.50955
0.26, 0.0319375, -1.78672, -2.26102, -3.79366, -3.45677, -5.94315, -4.57845, -4.83873, -5.38245, -5.04638, -4.90183, -4.91611, -4.52777, -4.57552, -3.92234, -4.0021, -4.11242, -4.13174, -3.89452, -3.59218, -3.7744, -3.48039, -2.70005, -2.82378, -2.54638, -1.99372, 0.298377, 3.11069, 1.89705, -1.78499, -2.36638, -2.21042, -2.32231, -2.25651, -2.48622, -2.60766, -1.63919, -0.728439, -2.41432, -2.6036, -2.61688
