# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0202606, 0, -0.014945, -0.111569, 0.022692, 0.0896875, -2.87438, 1.76313
0.0405212, 0, -0.0207095, -0.120048, 0.0230885, -1.45906, -2.09344, 1.48531
0.0607818, 0, -0.0239425, -0.123342, 0.0341295, -2.62719, -1.90313, 1.54
0.0810424, 0, -0.023546, -0.134962, 0.03172, -3.07562, -1.57062, 1.38906
0.101303, 0, -0.024278, -0.143808, 0.0293715, -1.27531, -0.640938, 1.26875
0.121564, 0, -0.0268705, -0.133651, 0.029341, 2.12188, 0.0525, 1.55531
0.141824, 0, -0.027572, -0.123861, 0.0241865, 3.16313, 0.527188, 1.63188
0.162085, 0, -0.0238815, -0.120902, 0.0214415, 3.05813, 0.479062, 1.54219
0.182345, 0, -0.0207705, -0.108, 0.026718, 3.51312, 0.625625, 1.11781
0.202606, 0, -0.0263215, -0.106018, 0.0276635, 1.69969, 0.815938, 0.601562
0.222867, 0, -0.023058, -0.118645, 0.025742, -0.77875, 1.67344, 0.511875
0.243127, 0, -0.0270535, -0.108183, 0.017263, 0.597188, 4.93281, 1.01937
0.263388, 0, -0.0207095, -0.119468, 0.0157685, -3.61812, 4.69875, 0.030625
0.283648, 0, -0.023729, -0.121207, 0.020862, -2.90062, 4.08844, 0.09625
0.303909, 0, -0.0301035, -0.117699, 0.0162565, -2.51344, 4.64406, 0.0525
0.32417, 0, -0.033489, -0.112057, 0.0196725, -0.938438, 5.91719, 0.181562
0.34443, 0, -0.026962, -0.108122, 0.0285175, -0.457188, 7.50531, 0.732813
0.364691, 0, -0.028548, -0.110471, 0.019459, -2.98375, 5.90406, 1.00406
0.384951, 0, -0.0402905, -0.111996, 0.0244915, -4.03156, 4.38375, 0.686875
0.405212, 0, -0.0350445, -0.127429, -0.002135, -6.59969, 4.24594, 0.406875
0.425473, 0, -0.0330925, -0.142954, 0.00244, -5.75969, 2.59437, -0.00875
0.445733, 0, -0.032574, -0.140178, 0.024156, -2.49813, 2.02344, -0.494375
0.465994, 0, -0.0338855, -0.140361, 0.0235765, -0.549062, 3.27906, -0.295312
0.486254, 0, -0.029646, -0.129991, 0.0351055, 2.97938, 3.51531, -0.2275
0.506515, 0, -0.028548, -0.11773, 0.0388265, 4.91313, 4.03156, -0.53375
0.526776, 0, -0.023241, -0.121878, 0.0347395, 3.75594, 4.52812, -1.4875
