# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.01, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.02, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.03, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905
0.04, 0.0319375, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.05905, -8.00958, -8.05905, -8.05905, -7.96069, -8.05905, -8.05905, -7.82994, -7.85192, -7.84277, -7.78421
0.05, 0.0319375, -5.86795, -6.48421, -6.49249, -5.67167, -6.22582, -7.30055, -7.1576, -5.84821, -5.99746, -5.93909, -5.57043, -5.51648, -5.52967, -5.72618, -5.88271, -5.41824, -5.4145, -5.08779, -5.2743, -5.29945
0.06, 0.0319375, -5.74159, -5.42894, -5.90008, -5.37591, -5.65369, -6.40502, -6.12644, -5.20362, -5.67832, -5.34973, -5.39087, -5.07667, -4.98164, -5.19248, -5.02593, -4.81515, -4.74993, -4.97171, -4.38072, -4.57513
0.07, 0.0319375, -5.561, -5.54969, -5.49999, -5.45592, -5.30385, -5.78944, -5.84688, -5.46938, -5.62659, -5.66226, -5.60468, -4.9835, -5.08907, -5.22139, -4.96685, -5.0376, -4.8083, -4.7679, -4.73721, -4.60218
0.08, 0.0319375, -5.67164, -5.79087, -6.10393, -5.95301, -5.93598, -6.17722, -6.36305, -5.61467, -5.36148, -5.65254, -5.2767, -4.98581, -5.03666, -5.45512, -5.10609, -4.96875, -4.71422, -4.62854, -4.41975, -4.56307
0.09, 0.0319375, -5.34208, -6.30719, -5.72541, -5.80813, -5.67066, -5.85472, -5.81043, -5.31353, -5.4242, -5.41457, -5.14221, -5.28652, -5.35991, -5.07927, -4.63166, -4.87453, -4.83796, -4.74972, -4.39207, -4.65828
