Time (seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.0156019,-0.02025200054049492,-0.9862479567527771,-0.0773480013012886,-11.550000190734863,-11.427499771118164,-5.582499980926514
0.0535944,-0.025863999500870705,-0.9945439696311951,-0.08466799557209015,-11.095000267028809,-12.180000305175781,-5.005000114440918
0.06922675,-0.015371999703347683,-1.0006439685821533,-0.09345199912786484,-11.427499771118164,-12.337499618530273,-4.409999847412109
0.0848591,-0.014883999712765217,-0.9967399835586548,-0.12004800140857697,-11.305000305175781,-12.145000457763672,-3.9375
0.100461,-0.008539999835193157,-0.9921039938926697,-0.14151999354362488,-11.829999923706055,-10.867500305175781,-3.990000009536743
0.116091,0.006099999882280827,-0.9935680031776428,-0.15030398964881897,-11.829999923706055,-9.117500305175781,-3.4825000762939453
0.131721,0.018055999651551247,-0.985759973526001,-0.15811198949813843,-10.552499771118164,-7.227499961853027,-1.8550000190734863
0.1691012,0.024156000465154648,-0.9720959663391113,-0.152988001704216,-9.012499809265137,-5.512499809265137,-0.03500000014901161
0.1847348,0.02781599946320057,-0.9689239859580994,-0.16421200335025787,-8.71500015258789,-4.602499961853027,2.2750000953674316
0.2003684,0.02513200044631958,-0.9730719923973083,-0.1768999993801117,-9.082500457763672,-4.392499923706055,4.287499904632568
0.21599745,0.004147999919950962,-1.0003999471664429,-0.17421600222587585,-9.257499694824219,-4.357500076293945,5.827499866485596
0.2316265,-0.024887999519705772,-1.0413919687271118,-0.16250400245189667,-7.735000133514404,-4.65500020980835,5.670000076293945
0.253511,-0.04684799909591675,-1.047003984451294,-0.1466439962387085,-3.569999933242798,-5.477499961853027,4.322500228881836
0.2691418,-0.048312000930309296,-1.0243120193481445,-0.1298079937696457,1.0499999523162842,-5.84499979019165,1.9249999523162842
0.2847726,-0.04196799919009209,-1.0050359964370728,-0.1227319985628128,3.325000047683716,-6.247499942779541,0.3149999976158142
0.3160074,-0.029767999425530434,-0.9933239817619324,-0.115167997777462,3.815000057220459,-6.579999923706055,-0.7524999976158142
0.3538043,-0.024156000465154648,-0.9918599724769592,-0.10028399527072906,3.307500123977661,-6.40500020980835,-1.3825000524520874
0.3692889,-0.01781199872493744,-0.9950319528579712,-0.10052800178527832,3.115000009536743,-6.860000133514404,-0.7875000238418579
0.3850327,-0.01512799970805645,-0.9996680021286011,-0.10052800178527832,3.4825000762939453,-8.015000343322754,0.8224999904632568
0.3928503,-0.014639999717473984,-0.9996680021286011,-0.10979999601840973,4.287499904632568,-9.239999771118164,2.484999895095825
0.4006679,-0.004635999910533428,-0.9994239807128906,-0.10174799710512161,3.7975001335144043,-9.607500076293945,3.7100000381469727
0.4319248,-0.010979999788105488,-1.0306559801101685,-0.13419999182224274,2.817500114440918,-6.737500190734863,2.6075000762939453
0.45067845,-0.007075999863445759,-1.0057679414749146,-0.12175599485635757,6.28249979019165,-7.804999828338623,4.199999809265137
0.4694321,-0.0012199999764561653,-0.9838079810142517,-0.12419600039720535,6.142499923706055,-5.704999923706055,3.447499990463257
0.500684,0.004635999910533428,-0.9701439738273621,-0.134443998336792,5.005000114440918,-3.9725000858306885,3.0799999237060547
0.5163070000000001,-0.0029279999434947968,-0.9550159573554993,-0.1361519992351532,3.569999933242798,-2.3975000381469727,2.572499990463257
0.53193,-0.012931999750435352,-0.9616039991378784,-0.14054399728775024,0.9800000190734863,-1.1375000476837158,2.3450000286102295
0.5584535500000001,-0.042211998254060745,-0.9989359974861145,-0.13883599638938904,1.8550000190734863,1.2599999904632568,3.4124999046325684
0.5849771,-0.0453839972615242,-1.0006439685821533,-0.13298000395298004,2.240000009536743,1.6974999904632568,2.8350000381469727
0.6162403,-0.044652000069618225,-0.9921039938926697,-0.13078400492668152,3.0274999141693115,2.240000009536743,1.9774999618530273
0.6351872999999999,-0.04636000096797943,-0.9894199967384338,-0.12151199579238892,2.572499990463257,2.5374999046325684,1.2074999809265137
0.6541343,-0.045871999114751816,-0.9982039928436279,-0.11736399680376053,1.6100000143051147,2.450000047683716,0.49000000953674316
0.669641,-0.0378200002014637,-1.0074759721755981,-0.12614800035953522,1.715000033378601,2.012500047683716,0.1574999988079071
0.6852687500000001,-0.040748000144958496,-1.007964015007019,-0.1256600022315979,2.7825000286102295,1.3300000429153442,-0.07000000029802322
0.7008965,-0.04172400012612343,-1.0003999471664429,-0.12224400043487549,3.745000123977661,0.5950000286102295,-0.14000000059604645
0.71651635,-0.039772000163793564,-0.9950319528579712,-0.11858399957418442,3.5,-0.07000000029802322,0.26249998807907104
0.7321362,-0.03440399840474129,-0.986735999584198,-0.1210239976644516,3.7100000381469727,-0.9624999761581421,0.8400000333786011
0.7700601,-0.03635599836707115,-0.9840520024299622,-0.11882799863815308,2.9749999046325684,-1.9075000286102295,1.1725000143051147
0.78575555,-0.0378200002014637,-0.9891759753227234,-0.11370399594306946,1.5399999618530273,-2.1524999141693115,1.2599999904632568
0.801451,-0.03855200111865997,-0.9916160106658936,-0.11858399957418442,1.225000023841858,-1.9600000381469727,1.5575000047683716
0.8326602,-0.037087999284267426,-0.990884006023407,-0.12321999669075012,1.5924999713897705,-1.7675000429153442,1.9075000286102295
0.843539,-0.03684400022029877,-0.9960079789161682,-0.11541199684143066,2.117500066757202,-2.502500057220459,2.012500047683716
0.8544178,-0.033427998423576355,-1.0003999471664429,-0.11834000051021576,3.3424999713897705,-2.257499933242798,1.9600000381469727
0.8856795,-0.034648001194000244,-0.9982039928436279,-0.12004800140857697,4.392499923706055,-2.117500066757202,1.8200000524520874
0.9013103499999999,-0.037331998348236084,-1.0047919750213623,-0.11297199875116348,4.497499942779541,-2.450000047683716,1.627500057220459
0.9169412,-0.03635599836707115,-1.0086959600448608,-0.11321599781513214,4.934999942779541,-3.0450000762939453,1.2949999570846558
0.9356282,-0.03757599741220474,-1.0062559843063354,-0.11467999964952469,6.054999828338623,-2.5374999046325684,1.225000023841858
0.9543152,-0.037087999284267426,-0.9962520003318787,-0.10979999601840973,6.755000114440918,-2.0999999046325684,0.7175000309944153
0.9698255,-0.0302559994161129,-0.9982039928436279,-0.10833600163459778,6.300000190734863,-1.8725000619888306,-0.6299999952316284
0.9854555,-0.024887999519705772,-1.0157719850540161,-0.10613999515771866,6.177500247955322,-1.3125,-1.3300000429153442
1.0010855,-0.02513200044631958,-1.0252879858016968,-0.10247999429702759,7.385000228881836,-0.3149999976158142,-1.4700000286102295
1.032459,-0.031231999397277832,-1.0187000036239624,-0.09808799624443054,9.625,0.07000000029802322,-1.8899999856948853
1.0514152,-0.030499998480081558,-0.9916160106658936,-0.10199199616909027,11.2524995803833,0.33250001072883606,-3.640000104904175
1.0703714,-0.031231999397277832,-0.9969840049743652,-0.09637999534606934,9.135000228881836,1.5399999618530273,-5.302500247955322
1.1016996,-0.05050799995660782,-1.0052800178527832,-0.08735200017690659,7.769999980926514,1.3825000524520874,-6.702499866485596
1.117296,-0.06026799976825714,-0.9969840049743652,-0.08540000021457672,7.525000095367432,1.7324999570846558,-7.157500267028809
1.1328924,-0.03660000115633011,-0.9947879910469055,-0.08857199549674988,6.667500019073486,0.7699999809265137,-6.527500152587891
1.1596913500000001,-0.06709999591112137,-1.0052800178527832,-0.0697840005159378,5.179999828338623,0.5425000190734863,-7.244999885559082
1.1864903,-0.04294399917125702,-1.0182119607925415,-0.09686800092458725,5.582499980926514,0.8400000333786011,-8.452500343322754
1.2177532,-0.007319999858736992,-0.9608719944953918,-0.10809199512004852,12.1274995803833,0.17499999701976776,-5.96750020980835
1.23644605,-0.006587999872863293,-0.929639995098114,-0.10467600077390671,9.082500457763672,-1.0499999523162842,-3.4124999046325684
1.2551389,-0.015371999703347683,-0.9442799687385559,-0.09442799538373947,4.829999923706055,-1.9774999618530273,-0.8924999833106995
1.2707443,-0.024887999519705772,-0.986735999584198,-0.08076399564743042,1.5924999713897705,-1.9600000381469727,0.4025000035762787
1.2863817000000002,-0.011467999778687954,-1.0213840007781982,-0.08125200122594833,1.4175000190734863,-0.6474999785423279,0.5425000190734863
1.3020191,-0.013907999731600285,-1.0245559215545654,-0.08686399459838867,1.9950000047683716,0.8050000071525574,-0.05250000208616257
1.317634,-0.006831999868154526,-0.994055986404419,-0.08979199826717377,4.427500247955322,1.3300000429153442,-0.6825000047683716
1.3332489,-0.02000799961388111,-1.0008879899978638,-0.07832399755716324,3.1500000953674316,1.3650000095367432,-1.2074999809265137
1.3710241,-0.02537599951028824,-1.0011320114135742,-0.08149600028991699,2.870000123977661,1.2074999809265137,-0.9449999928474426
1.3866485000000002,-0.01659199967980385,-0.9845399856567383,-0.07710400223731995,3.0975000858306885,1.0149999856948853,-0.1574999988079071
1.4022729,-0.03171999752521515,-0.9955199956893921,-0.0680759996175766,1.7675000429153442,1.1549999713897705,0.5074999928474426
1.4336483,-0.01756799966096878,-0.9957639575004578,-0.06441599875688553,1.8899999856948853,0.8050000071525574,0.5774999856948853
1.44458735,-0.0056119998916983604,-0.9923479557037354,-0.05807200074195862,1.2949999570846558,0.9975000023841858,-0.017500000074505806
1.4555264,-0.005367999896407127,-0.9845399856567383,-0.062463998794555664,0.699999988079071,2.012500047683716,0.6299999952316284
1.48676875,-0.010003999806940556,-1.0069879293441772,-0.06465999782085419,-1.75,2.450000047683716,0.8400000333786011
1.5180111,-0.010003999806940556,-1.0118680000305176,-0.07466399669647217,-1.4524999856948853,2.6424999237060547,0.7875000238418579
1.5553427,-0.004635999910533428,-1.0001559257507324,-0.08198399841785431,-0.26249998807907104,2.6424999237060547,0.8924999833106995
1.5605911666666668,-0.013419999741017818,-1.0047919750213623,-0.0802759975194931,-0.7350000143051147,2.7300000190734863,0.9100000262260437
1.5658396333333333,-0.017324000597000122,-1.0035719871520996,-0.08344800025224686,-0.17499999701976776,2.765000104904175,0.6825000047683716
1.5710881,-0.012443999759852886,-1.0047919750213623,-0.07637199759483337,0.4375,2.6424999237060547,0.7699999809265137
1.6023083,-0.024643998593091965,-1.0067440271377563,-0.07002799957990646,1.0325000286102295,2.6424999237060547,0.4724999964237213
1.6711059,-0.023180000483989716,-0.9962520003318787,-0.06588000059127808,1.4350000619888306,2.1524999141693115,0.017500000074505806
1.6815278666666666,-0.02757199853658676,-1.0030839443206787,-0.06831999868154526,0.29750001430511475,1.6974999904632568,0.22750000655651093
1.6919498333333334,-0.034648001194000244,-0.9901520013809204,-0.07075999677181244,1.0325000286102295,0.9275000095367432,0.3675000071525574
1.7023718,-0.03537999838590622,-0.9872239828109741,-0.06734399497509003,0.5074999928474426,0.12250000238418579,0.21000000834465027
1.7127877666666667,-0.037331998348236084,-0.9982039928436279,-0.06612399965524673,-1.3125,-0.45500001311302185,0.4375
1.7232037333333334,-0.028303999453783035,-1.0030839443206787,-0.07051599770784378,-1.0850000381469727,-1.4524999856948853,1.0325000286102295
1.7336197,-0.028060000389814377,-1.006011962890625,-0.06905199587345123,-0.8050000071525574,-1.4700000286102295,0.5249999761581421
1.7601385,-0.02537599951028824,-1.006011962890625,-0.07710400223731995,-0.07000000029802322,-1.3300000429153442,0.4724999964237213
1.7866573,-0.02000799961388111,-0.9982039928436279,-0.07344400137662888,0.8224999904632568,-1.347499966621399,0.4724999964237213
1.8178058,-0.0287919994443655,-0.9947879910469055,-0.06929600238800049,0.45500001311302185,-1.0149999856948853,0.22750000655651093
1.8553975,-0.0287919994443655,-0.9996680021286011,-0.07173600047826767,-0.10500000417232513,-0.6650000214576721,0.19249999523162842
1.8710384,-0.023423999547958374,-0.9928359985351562,-0.07002799957990646,0.38499999046325684,-0.5950000286102295,0.5249999761581421
1.8814101666666667,-0.021715998649597168,-0.9869799613952637,-0.06783200055360794,0.24500000476837158,-0.5950000286102295,0.5774999856948853
1.8917819333333332,-0.02122800052165985,-1.0086959600448608,-0.06588000059127808,-1.3125,-0.1574999988079071,0.22750000655651093
1.9021537,-0.01878799870610237,-1.0182119607925415,-0.0651479959487915,-1.0149999856948853,0.8050000071525574,0.07000000029802322
1.9335124,-0.019276000559329987,-1.013819932937622,-0.06490399688482285,-0.6650000214576721,1.2424999475479126,-0.7699999809265137
1.95227475,-0.03171999752521515,-0.9916160106658936,-0.049531999975442886,-0.24500000476837158,0.6825000047683716,-1.0149999856948853
1.9710371,-0.018543999642133713,-0.954039990901947,-0.05245999991893768,-0.3499999940395355,-0.05250000208616257,3.0274999141693115
1.9866655999999998,-0.03171999752521515,-0.9850279688835144,-0.058803997933864594,-4.340000152587891,-0.07000000029802322,4.514999866485596
2.0022941,-0.024399999529123306,-1.0035719871520996,-0.06685599684715271,-5.565000057220459,-0.33250001072883606,3.9024999141693115
2.0335267,-0.020983999595046043,-1.02211594581604,-0.08149600028991699,-5.84499979019165,0.4375,3.867500066757202
2.0511995333333335,-0.018300000578165054,-1.0099159479141235,-0.08906000107526779,-3.9375,1.662500023841858,3.0975000858306885
2.0688723666666666,-0.018543999642133713,-1.0104039907455444,-0.0936959981918335,-5.460000038146973,2.817500114440918,1.8899999856948853
2.0865452,-0.011711999773979187,-1.020651936531067,-0.09345199912786484,-6.195000171661377,3.884999990463257,0.8575000166893005
2.10218715,-0.022204000502824783,-1.0160160064697266,-0.08710800111293793,-3.9200000762939453,4.147500038146973,0.26249998807907104
2.1178291,-0.04318799823522568,-1.0133320093154907,-0.07685999572277069,-1.7324999570846558,2.8350000381469727,-0.2800000011920929
2.1556849,-0.05270399898290634,-1.0035719871520996,-0.06148799881339073,0.5774999856948853,1.1200000047683716,-0.7350000143051147
2.16344185,-0.0558759979903698,-0.9847840070724487,-0.052947998046875,1.9950000047683716,-0.24500000476837158,-0.5600000023841858
2.1711988,-0.05392399802803993,-0.9755119681358337,-0.054655998945236206,1.2424999475479126,-1.399999976158142,-0.1574999988079071
2.2024415,-0.049775999039411545,-0.9933239817619324,-0.05807200074195862,-1.225000023841858,-2.6424999237060547,0.5425000190734863
2.21808985,-0.04196799919009209,-1.0118680000305176,-0.06368400156497955,-2.572499990463257,-3.3424999713897705,0.9275000095367432
2.2337382,-0.030499998480081558,-1.013819932937622,-0.0785679966211319,-2.1875,-3.0799999237060547,0.8400000333786011
2.25277915,-0.02391199953854084,-1.0067440271377563,-0.08344800025224686,-0.875,-3.0274999141693115,0.10500000417232513
2.2718201,-0.024887999519705772,-1.001863956451416,-0.08442399650812149,-0.05250000208616257,-2.677500009536743,-0.49000000953674316
2.303077,-0.022935999557375908,-0.9989359974861145,-0.09442799538373947,0.8050000071525574,-2.2925000190734863,-0.9275000095367432
2.31862905,-0.027327999472618103,-1.0016199350357056,-0.08417999744415283,0.45500001311302185,-1.7675000429153442,-1.225000023841858
2.3341811,-0.030743999406695366,-0.9925919771194458,-0.07368800044059753,0.5074999928474426,-1.399999976158142,-1.2599999904632568
2.3609966,-0.03855200111865997,-0.9862479567527771,-0.07344400137662888,0.05250000208616257,-1.1549999713897705,-1.1725000143051147
2.3878121,-0.042211998254060745,-0.9952759742736816,-0.07222399860620499,-1.6449999809265137,-1.627500057220459,-1.1549999713897705
2.4190528,-0.039772000163793564,-0.9979599714279175,-0.07612799853086472,-2.1700000762939453,-2.327500104904175,-1.3825000524520874
