# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0124519, 0.00766988, 0.00524419, 0.0157794, 0.00910405, 0.013787, 0.0407945, 0.0428743, 0.0287164, 0.0199157, 0.0138356, 0.0299212, 0.0194979, 0.0170399, 0.0226284, 0.0290624, 0.0208059, 0.0190264, 0.0180967, 0.0201286, 0.0200077, 0.0125953, 0.0156984, 0.0283044, 0.0480625, 0.0435192, 0.0538551, 0.0223831, 0.0151081, 0.0194326, 0.0137226, 0.0188639, 0.0137116, 0.0206142, 0.0282771, 0.0231731, 0.018207, 0.0169517, 0.0222601, 0.0198693, 0.0146483, 0.0152175, 0.0109583, 0.00642804, 0.00866818, 0.00855105, 0.00686169, 0.00768431, 0.00739267, 0.00752614
0.01, 0.0319375, 0.0262093, 0.0024414, 0.00860046, 0.0139568, 0.00775766, 0.0106135, 0.0299036, 0.0259937, 0.0371771, 0.0147912, 0.0167542, 0.0205096, 0.0162124, 0.00841276, 0.00939827, 0.0134034, 0.0120119, 0.0180723, 0.0127115, 0.00967551, 0.0126646, 0.00924036, 0.0216983, 0.0179961, 0.0194509, 0.0188277, 0.0279499, 0.0293562, 0.0144955, 0.0125402, 0.0122288, 0.017263, 0.0152539, 0.0181438, 0.0262852, 0.0167326, 0.0154819, 0.0105884, 0.0143822, 0.016135, 0.0092615, 0.0122476, 0.00865305, 0.00623567, 0.00562893, 0.00620072, 0.00560036, 0.00565714, 0.00504589, 0.00640542
0.02, 0.0319375, 0.020754, 0.00792135, 0.00418941, 0.0127798, 0.00455722, 0.0167619, 0.0205348, 0.0180954, 0.0283384, 0.01422, 0.0102771, 0.0121451, 0.00540356, 0.00672814, 0.00791355, 0.0118218, 0.00921733, 0.0109073, 0.01279, 0.00960113, 0.0103379, 0.00789356, 0.0105855, 0.0112407, 0.0189581, 0.0156434, 0.0153532, 0.0242113, 0.0127811, 0.011104, 0.00895933, 0.00925914, 0.0164717, 0.0139519, 0.0176753, 0.0108027, 0.0111322, 0.00907334, 0.00864005, 0.00831736, 0.00501814, 0.00886859, 0.00768053, 0.00454073, 0.00479429, 0.0052902, 0.00350112, 0.0040695, 0.00454631, 0.00713965
0.03, 0.0319375, 0.0106227, 0.00264592, 0.00803642, 0.00752046, 0.00359888, 0.00928572, 0.0232694, 0.0225334, 0.0132942, 0.019935, 0.0151196, 0.0120062, 0.00929245, 0.0124936, 0.0129747, 0.0152491, 0.0195722, 0.0113701, 0.0179957, 0.0137929, 0.0178987, 0.0253555, 0.0201194, 0.022688, 0.0283778, 0.0226167, 0.0162361, 0.0168069, 0.0202309, 0.0130963, 0.0124399, 0.0243792, 0.0256494, 0.0145544, 0.0227536, 0.0199194, 0.017269, 0.0129358, 0.0105158, 0.012286, 0.0171972, 0.0225854, 0.0141296, 0.0127404, 0.017592, 0.00978601, 0.009979, 0.0125975, 0.00958141, 0.012401
0.04, 0.0319375, 0.0120913, 0.00228739, 0.0113718, 0.0105077, 0.0056844, 0.00693154, 0.0132802, 0.0302533, 0.0202255, 0.023953, 0.0239848, 0.0159193, 0.0117916, 0.0178386, 0.0206881, 0.0232098, 0.0323754, 0.0175564, 0.0221824, 0.0188571, 0.0253734, 0.0441789, 0.026866, 0.0219478, 0.0267742, 0.0184177, 0.026517, 0.0333963, 0.0419174, 0.0202113, 0.017116, 0.0381842, 0.0407932, 0.0168944, 0.0272736, 0.0302646, 0.0227197, 0.012848, 0.0139853, 0.021271, 0.031503, 0.0431264, 0.0243368, 0.02159, 0.0260986, 0.0173515, 0.0171287, 0.0193584, 0.0127518, 0.0152688
0.05, 0.0319375, 0.00698896, 0.00199726, 0.00938787, 0.00831215, 0.00455556, 0.00338992, 0.00727658, 0.0215154, 0.00852375, 0.00692456, 0.0134301, 0.00759216, 0.00913618, 0.0107507, 0.0105251, 0.0166513, 0.0131791, 0.00641987, 0.00684855, 0.00448661, 0.00888643, 0.0187855, 0.00928678, 0.0128357, 0.00817879, 0.0104414, 0.0110264, 0.0189292, 0.019175, 0.00990641, 0.00663222, 0.0148475, 0.0131133, 0.00919063, 0.0115538, 0.0108221, 0.00779492, 0.0075401, 0.00696872, 0.0104719, 0.0126455, 0.0128102, 0.00761759, 0.00774547, 0.007091, 0.00727102, 0.00724108, 0.0064798, 0.00496275, 0.00603781
0.06, 0.0319375, 0.0044713, 0.0022667, 0.00243724, 0.00242737, 0.00365411, 0.0029386, 0.00563225, 0.00944905, 0.0084007, 0.0050969, 0.0029493, 0.00373963, 0.00594905, 0.00377205, 0.00555993, 0.00565595, 0.00430182, 0.00394851, 0.00322822, 0.00655524, 0.00410963, 0.00614421, 0.00507021, 0.00546971, 0.00649697, 0.00607892, 0.00706792, 0.00792041, 0.00724699, 0.00485646, 0.00477768, 0.00486642, 0.00983229, 0.00796558, 0.00701465, 0.00559645, 0.00548643, 0.00623425, 0.00362822, 0.00367727, 0.00476938, 0.00572873, 0.00559609, 0.00410191, 0.00552164, 0.00403032, 0.00371956, 0.00393557, 0.00463317, 0.00524099
0.07, 0.0319375, 0.0100457, 0.00182069, 0.00209838, 0.00307207, 0.00202177, 0.00219783, 0.00368179, 0.00609444, 0.0124978, 0.00400812, 0.00242392, 0.00347807, 0.00453788, 0.00343673, 0.00572944, 0.00483249, 0.0059404, 0.00525439, 0.00406523, 0.00690207, 0.00823129, 0.00711787, 0.00580186, 0.00487757, 0.00886186, 0.00695013, 0.00285444, 0.00499726, 0.00624278, 0.00431416, 0.00383024, 0.00419368, 0.00933685, 0.00909236, 0.00508326, 0.00333563, 0.00622169, 0.00562537, 0.00681777, 0.0031341, 0.00649638, 0.00512311, 0.0055182, 0.00401334, 0.00475384, 0.00386622, 0.00355921, 0.00263498, 0.0035459, 0.00412993
0.08, 0.0319375, 0.00794855, 0.00315834, 0.00305377, 0.00402225, 0.0018859, 0.00397879, 0.00390719, 0.00532115, 0.0101143, 0.00430942, 0.00341416, 0.0031972, 0.00593708, 0.0021311, 0.00332957, 0.00376884, 0.00463696, 0.00262012, 0.00298329, 0.00503629, 0.00589217, 0.00415723, 0.006771, 0.00530597, 0.00589489, 0.00513876, 0.00506997, 0.00582936, 0.00657822, 0.00571332, 0.00380483, 0.00606103, 0.00520494, 0.00697606, 0.00718533, 0.00435559, 0.00696931, 0.00523541, 0.00607916, 0.00396181, 0.00466698, 0.00455782, 0.0062442, 0.00452459, 0.00378523, 0.00609906, 0.00557961, 0.00341226, 0.00439748, 0.00398627
0.09, 0.0319375, 0.00376991, 0.00177667, 0.00219854, 0.00208839, 0.00249064, 0.0020966, 0.00424413, 0.00682535, 0.00405561, 0.0037825, 0.000957507, 0.00522605, 0.0041881, 0.00320374, 0.00285729, 0.00397048, 0.0055546, 0.00429161, 0.0046868, 0.00513757, 0.00381789, 0.00235221, 0.00544245, 0.00359282, 0.0068392, 0.00449611, 0.00360031, 0.00608947, 0.00540759, 0.00304248, 0.00302477, 0.00457134, 0.00495753, 0.00512571, 0.00705963, 0.00608331, 0.00560949, 0.00291744, 0.00321562, 0.0041272, 0.00469356, 0.00405608, 0.00448068, 0.00387905, 0.00380091, 0.00527218, 0.00578645, 0.00305448, 0.00351407, 0.00438478
