# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00175513, 0.00193587, 0.00178773, 0.0042757, 0.00196002, 0.00112268, 0.00413824, 0.00318972, 0.00304711, 0.00107267, 0.000731796, 0.00319162, 0.0031038, 0.00222007, 0.00243867, 0.00218534, 0.00253653, 0.00130937, 0.00198132, 0.00246994, 0.00324438, 0.00325566, 0.00289961, 0.00315371, 0.00344303, 0.00278157, 0.00477911, 0.00320635, 0.00389852, 0.0058597, 0.00599728, 0.00486132, 0.00476333, 0.00465512, 0.00573644, 0.0037464, 0.0037053, 0.00289628, 0.00384057, 0.00285967, 0.00238646, 0.00261263, 0.00251311, 0.00331614, 0.00410963, 0.00431796, 0.00441719, 0.00433434, 0.00347273, 0.0050058
0.01, 0.0319375, 0.0023396, 0.000754906, 0.00220104, 0.00305198, 0.00225908, 0.00249563, 0.00542774, 0.00429838, 0.00252203, 0.00159137, 0.00166218, 0.00331745, 0.00342473, 0.00216559, 0.00185984, 0.00160672, 0.00197133, 0.00232569, 0.0016041, 0.00331163, 0.00247173, 0.00251037, 0.0019461, 0.00248219, 0.00254688, 0.00287334, 0.00384247, 0.00392595, 0.00357263, 0.00549153, 0.00392405, 0.00392013, 0.00352381, 0.00400183, 0.00536704, 0.0046747, 0.0032502, 0.00385233, 0.00410167, 0.003642, 0.00275007, 0.00366409, 0.00339682, 0.00360743, 0.00526909, 0.00637284, 0.00653807, 0.00445861, 0.0033885, 0.00529613
0.02, 0.0319375, 0.00288416, 0.00332339, 0.00308158, 0.00140985, 0.00158863, 0.00422692, 0.00171764, 0.00103849, 0.00136592, 0.0016022, 0.0015653, 0.00208054, 0.00187817, 0.00214561, 0.00115292, 0.00140187, 0.00194813, 0.0025772, 0.00211861, 0.00216833, 0.0022598, 0.0014508, 0.00257363, 0.00417718, 0.00361147, 0.00276398, 0.00377644, 0.00290353, 0.00387881, 0.00450453, 0.00334703, 0.00452186, 0.00317748, 0.00274591, 0.00371576, 0.00477567, 0.00438953, 0.00413812, 0.00343186, 0.00274341, 0.00266031, 0.004477, 0.00322299, 0.00363487, 0.00421517, 0.00556586, 0.00657182, 0.00484946, 0.00345978, 0.00532826
0.03, 0.0319375, 0.00488232, 0.00563308, 0.00194039, 0.00174108, 0.00299054, 0.00115507, 0.00143247, 0.0018928, 0.00186127, 0.000903079, 0.00167944, 0.0029947, 0.00225647, 0.00316975, 0.00243879, 0.00202653, 0.00168289, 0.00160863, 0.00202022, 0.00173406, 0.00283364, 0.00261025, 0.00265555, 0.00331686, 0.00389187, 0.00390802, 0.00298602, 0.00452957, 0.00483665, 0.0043379, 0.00422632, 0.0054115, 0.00338315, 0.0036186, 0.0045075, 0.00540557, 0.00347297, 0.00325982, 0.00303974, 0.0034732, 0.00227978, 0.00517885, 0.00469546, 0.00352583, 0.00400717, 0.00345004, 0.00515667, 0.00473556, 0.00402332, 0.00487923
0.04, 0.0319375, 0.00324129, 0.00282092, 0.00346726, 0.00192969, 0.00386646, 0.00156923, 0.0013589, 0.00125627, 0.00169122, 0.00160529, 0.00296843, 0.00297128, 0.00491186, 0.00262833, 0.00133616, 0.00147079, 0.00183128, 0.00180058, 0.00181344, 0.00197573, 0.00349506, 0.00313909, 0.00209565, 0.00294799, 0.00428793, 0.0043347, 0.00290044, 0.00430087, 0.00479417, 0.00438799, 0.00476606, 0.00423095, 0.00348164, 0.00562418, 0.00505681, 0.00487888, 0.00302203, 0.00285111, 0.00364532, 0.00285373, 0.0025005, 0.00322774, 0.00389437, 0.00365637, 0.00359425, 0.00365008, 0.00557143, 0.00318841, 0.00379818, 0.00586799
0.05, 0.0319375, 0.00140247, 0.00184521, 0.00223565, 0.00200321, 0.00316999, 0.0008764, 0.00180606, 0.00178416, 0.000901531, 0.00131997, 0.00121008, 0.00248493, 0.00432117, 0.00223589, 0.00176191, 0.00201487, 0.00201868, 0.00301918, 0.00213597, 0.00145484, 0.0023157, 0.00193373, 0.00244319, 0.00258386, 0.00300385, 0.00242761, 0.00144544, 0.00304842, 0.00409384, 0.00648395, 0.00400432, 0.0036591, 0.00365103, 0.00355612, 0.00337068, 0.00415403, 0.00383238, 0.00474434, 0.00301419, 0.00335618, 0.00356194, 0.00325875, 0.00343436, 0.00484032, 0.00467304, 0.00427832, 0.00492538, 0.0040955, 0.00295821, 0.00575303
0.06, 0.0319375, 0.00139521, 0.00320243, 0.00212753, 0.00352583, 0.003001, 0.000988472, 0.00227574, 0.00312198, 0.00237076, 0.00181665, 0.00244128, 0.00295393, 0.00182867, 0.00236553, 0.00213514, 0.001995, 0.0017086, 0.00222328, 0.00218011, 0.00233532, 0.00268088, 0.00233508, 0.00253356, 0.00259539, 0.00203783, 0.00334181, 0.00166052, 0.00462783, 0.00477128, 0.00517387, 0.00306482, 0.00417267, 0.00416032, 0.00356586, 0.00218938, 0.00416234, 0.00429434, 0.00521537, 0.00299719, 0.00361801, 0.00288273, 0.00212467, 0.00295108, 0.00380744, 0.00472489, 0.00524111, 0.00432485, 0.00364235, 0.00329571, 0.00561909
0.07, 0.0319375, 0.00536135, 0.00149532, 0.00356539, 0.00351169, 0.00171955, 0.00130473, 0.00206948, 0.00148639, 0.000853294, 0.00215108, 0.00221365, 0.00173335, 0.00156352, 0.00141747, 0.00201844, 0.00128068, 0.000755144, 0.00107171, 0.00212693, 0.00289391, 0.00199215, 0.00197145, 0.00188388, 0.00275839, 0.00184675, 0.00385411, 0.00163112, 0.00622145, 0.00623342, 0.0072709, 0.00545881, 0.00721752, 0.0048007, 0.0047676, 0.00311331, 0.00249622, 0.00280677, 0.00258671, 0.00227181, 0.00277551, 0.00241251, 0.00192481, 0.0023848, 0.0030281, 0.00385328, 0.0045145, 0.00424555, 0.00415177, 0.00336307, 0.00578242
0.08, 0.0319375, 0.00379461, 0.000601945, 0.00280808, 0.0043201, 0.00233116, 0.00166921, 0.00103635, 0.0013283, 0.00196609, 0.00213443, 0.00184937, 0.00203319, 0.00216488, 0.000960723, 0.00190767, 0.00116412, 0.00201035, 0.00324782, 0.00298376, 0.00214323, 0.0020163, 0.00186389, 0.00175215, 0.00223589, 0.00238087, 0.00234389, 0.00204961, 0.00380316, 0.00567397, 0.00609954, 0.0063719, 0.00575208, 0.00324248, 0.00543498, 0.00330486, 0.00351252, 0.00347118, 0.00345788, 0.00332779, 0.0026829, 0.00303796, 0.00244236, 0.00242927, 0.00330949, 0.00400076, 0.00369366, 0.00493107, 0.00354614, 0.00383463, 0.00453942
0.09, 0.0319375, 0.00334276, 0.000434781, 0.0030477, 0.00296617, 0.000896171, 0.00030787, 0.0023377, 0.00370946, 0.00177238, 0.0016992, 0.00200952, 0.00305555, 0.00289509, 0.0032843, 0.00169848, 0.0012933, 0.00354982, 0.00231273, 0.00155162, 0.00133556, 0.00288238, 0.00222745, 0.00188709, 0.00306767, 0.00296094, 0.00198763, 0.00369758, 0.00482621, 0.00830672, 0.00704673, 0.00456743, 0.00404445, 0.00284125, 0.00362953, 0.00487307, 0.00452779, 0.00373761, 0.00501102, 0.00310665, 0.00247411, 0.00295833, 0.00261489, 0.00267993, 0.00367145, 0.00327503, 0.00478006, 0.00536917, 0.00245163, 0.00443665, 0.00438526
0.1, 0.0319375, 0.0047829, 0.00226539, 0.00383012, 0.00266839, 0.00318473, 0.0019699, 0.0028712, 0.00365483, 0.00222435, 0.00224981, 0.00131461, 0.00220794, 0.00457668, 0.00396537, 0.0020458, 0.00171229, 0.00298127, 0.00173882, 0.00338933, 0.00251989, 0.0039839, 0.00192992, 0.00260407, 0.00490094, 0.0023245, 0.00273105, 0.00530763, 0.00365732, 0.00596541, 0.00848805, 0.00701122, 0.00354733, 0.00245365, 0.00374283, 0.00405703, 0.00393189, 0.00362062, 0.0050198, 0.00322465, 0.00263558, 0.00272772, 0.00234983, 0.00285385, 0.00285349, 0.00366647, 0.00527799, 0.00500011, 0.00282365, 0.00387596, 0.00527502
0.11, 0.0319375, 0.00395006, 0.00386693, 0.00260181, 0.00353735, 0.00263213, 0.00270941, 0.00186091, 0.00213776, 0.00286062, 0.00292838, 0.00201999, 0.00190982, 0.00410785, 0.00175239, 0.00142556, 0.00230559, 0.00380043, 0.00175858, 0.00266958, 0.00243498, 0.00342034, 0.00318484, 0.0027471, 0.00326541, 0.00221841, 0.00311402, 0.00452518, 0.00355315, 0.00394424, 0.00625794, 0.00618473, 0.00438111, 0.00235245, 0.00404623, 0.0043944, 0.00477531, 0.00239455, 0.00265401, 0.00254842, 0.00331579, 0.00311212, 0.00300742, 0.002564, 0.00297509, 0.00458736, 0.00468146, 0.00534913, 0.00422573, 0.00458357, 0.00639736
0.12, 0.0319375, 0.00537225, 0.00101086, 0.00373963, 0.00389199, 0.00197216, 0.00174049, 0.00263724, 0.00311711, 0.00133973, 0.00218784, 0.00141032, 0.00221841, 0.00393984, 0.00224112, 0.00176667, 0.00247363, 0.00205151, 0.00208958, 0.00311782, 0.00416448, 0.00363048, 0.00248921, 0.0025363, 0.00190458, 0.00286383, 0.00356764, 0.00311402, 0.00164017, 0.00247054, 0.00513461, 0.00379165, 0.00368452, 0.00273497, 0.00411355, 0.0042306, 0.00375376, 0.00236434, 0.00182867, 0.00228953, 0.00350813, 0.00259182, 0.00322834, 0.00293456, 0.00376409, 0.00395801, 0.00482799, 0.00525403, 0.00367157, 0.00350504, 0.0048618
