Time (seconds),X,Y,Z
0,-0.40216362,-0.9226538,-0.05256242
0.02,-0.40020782,-0.9187422,-0.048161842
0.04,-0.40216362,-0.9211869,-0.049873177
0.06,-0.40558627,-0.92534304,-0.044005744
0.08,-0.40998685,-0.92901015,-0.038627267
0.1,-0.41096476,-0.9378113,-0.037893835
0.12,-0.41145372,-0.94416773,-0.039849646
0.14,-0.4116982,-0.94416773,-0.0403386
0.16,-0.4043639,-0.9353666,-0.046939462
0.18,-0.3992299,-0.93145496,-0.05720747
0.2,-0.39262903,-0.9265654,-0.060141183
0.22,-0.39580724,-0.92901015,-0.059407756
0.24,-0.40363047,-0.9336552,-0.054029275
0.26,-0.4107203,-0.9414785,-0.04645051
0.28,-0.4148764,-0.94490117,-0.045961555
0.3,-0.413654,-0.94465667,-0.04718394
0.32,-0.4072976,-0.9471014,-0.047428414
0.34,-0.3980075,-0.94465667,-0.052073464
0.36,-0.39140666,-0.93878925,-0.05036213
0.38,-0.393118,-0.93463314,-0.05256242
0.4,-0.3960517,-0.93463314,-0.051828988
0.42,-0.40167466,-0.9370779,-0.0537848
0.44,-0.40289703,-0.93830025,-0.054762706
0.46,-0.4043639,-0.9351221,-0.05256242
0.48,-0.40167466,-0.9287657,-0.057451945
0.49,-0.40094122,-0.9224093,-0.057451945
0.51,-0.40020782,-0.9326773,-0.048650797
0.53,-0.40289703,-0.9375669,-0.045228127
0.55,-0.40925342,-0.93683344,-0.043516792
0.57,-0.40852,-0.93463314,-0.044005744
0.59,-0.40509734,-0.92925465,-0.05305137
0.61,-0.39849648,-0.9316994,-0.06331938
0.63,-0.39849648,-0.92925465,-0.06698652
0.65,-0.4004523,-0.93463314,-0.064052805
0.67,-0.40314153,-0.9402561,-0.059896708
0.69,-0.40583077,-0.9429453,-0.055007182
0.71,-0.4075421,-0.9395227,-0.04840632
0.73,-0.4024081,-0.93243283,-0.055007182
0.75,-0.40020782,-0.9307215,-0.055496134
0.77,-0.4024081,-0.9316994,-0.05769642
0.79,-0.403386,-0.93243283,-0.062096994
0.81,-0.4063197,-0.9319439,-0.062830426
0.83,-0.40607524,-0.9287657,-0.06331938
0.85,-0.4082755,-0.9287657,-0.062341474
0.87,-0.40803105,-0.9326773,-0.05916328
0.89,-0.40852,-0.94074506,-0.053295847
0.91,-0.40656418,-0.941234,-0.05574061
0.93,-0.40558627,-0.9409895,-0.05769642
0.95,-0.39874095,-0.93634444,-0.060141183
0.97,-0.39531827,-0.93341076,-0.062096994
