# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0730344, 0.0717091, 0.124545, 0.309063, 0.608818, 0.428731, 0.569568, 0.693338, 0.534567, 0.388722, 0.415166, 0.555671, 0.759946, 0.519203, 0.364237, 0.514123, 0.925633, 0.870405, 0.685606, 0.857613, 1.1655, 0.737039, 0.648864, 0.515016, 0.381014, 0.447458, 0.577881, 0.734748, 0.878912, 0.681023, 0.900254, 0.776571, 0.497336, 0.520232, 0.809076, 0.709011, 0.678835, 0.804649, 0.752528, 0.722547, 0.745464, 0.946865, 1.36639, 1.9414, 1.68447, 1.42267, 0.928809, 0.77231, 0.647313, 0.675609
0.01, 0.0319375, 0.141905, 0.103565, 0.0875997, 0.198239, 0.583488, 0.428672, 0.374049, 0.391239, 0.277605, 0.598049, 0.578935, 0.423632, 0.479781, 0.472226, 0.383071, 0.469621, 0.798699, 0.624667, 0.603328, 0.885889, 1.06771, 0.792567, 0.652993, 0.461487, 0.400081, 0.551729, 0.7035, 0.712903, 0.713208, 0.822398, 0.680799, 0.641458, 0.482762, 0.629625, 0.765515, 0.645204, 0.570471, 0.747992, 0.7484, 0.698195, 0.946502, 1.0704, 1.41844, 1.9855, 1.68704, 1.29217, 0.955305, 0.76867, 0.684043, 0.785873
0.02, 0.0319375, 0.286421, 0.183159, 0.258941, 0.335088, 0.59831, 0.462442, 0.496056, 0.405229, 0.174791, 0.391438, 0.261936, 0.392502, 0.390737, 0.299347, 0.444944, 0.591622, 0.796984, 0.774229, 0.666066, 0.574561, 0.825252, 0.788276, 0.66067, 0.496239, 0.638325, 0.891274, 0.833366, 0.595185, 0.489491, 0.630446, 0.68764, 0.797979, 0.539853, 0.583679, 0.727733, 0.540542, 0.435034, 0.637377, 0.710491, 0.802514, 1.09571, 1.21524, 1.35904, 1.79381, 1.57338, 1.28032, 0.926201, 0.827958, 0.659053, 0.865392
0.03, 0.0319375, 0.312314, 0.241731, 0.262145, 0.3781, 0.575576, 0.334897, 0.367813, 0.311676, 0.38793, 0.339714, 0.298766, 0.463622, 0.470934, 0.57881, 0.549137, 0.328228, 0.563719, 0.491259, 0.541951, 0.596989, 0.656946, 0.398865, 0.366705, 0.490132, 0.572268, 0.563863, 0.750981, 0.612196, 0.626026, 0.496131, 0.586636, 0.621364, 0.577517, 0.798824, 0.895809, 0.665711, 0.617444, 0.797119, 0.754825, 0.570895, 1.01577, 1.22494, 1.28753, 1.88258, 1.84751, 1.2029, 0.960641, 0.708134, 0.554707, 0.727596
0.04, 0.0319375, 0.237169, 0.284326, 0.458444, 0.570445, 0.524788, 0.265109, 0.178992, 0.179539, 0.432982, 0.310407, 0.2863, 0.236489, 0.38646, 0.594533, 0.526858, 0.402887, 0.788396, 0.521566, 0.646144, 0.859648, 0.739356, 0.631818, 0.483822, 0.606057, 0.574292, 0.484564, 0.636994, 0.561784, 0.770952, 0.675883, 0.565957, 0.63299, 0.598974, 0.723732, 0.933594, 0.654163, 0.491533, 0.550211, 0.575785, 0.637996, 1.07202, 1.20656, 1.34102, 1.82058, 1.79341, 1.15178, 0.844647, 0.782415, 0.639507, 0.698663
0.05, 0.0319375, 0.19033, 0.171167, 0.304073, 0.459237, 0.545106, 0.484421, 0.204242, 0.499252, 0.422739, 0.264807, 0.369334, 0.320169, 0.373622, 0.456287, 0.432491, 0.551124, 0.905437, 0.593317, 0.398236, 0.593044, 0.796943, 0.794456, 0.505252, 0.740226, 0.481429, 0.592217, 0.681153, 0.439948, 0.702663, 0.984168, 0.639594, 0.657807, 0.563586, 0.581547, 0.679659, 0.506989, 0.608086, 0.65629, 0.631736, 0.706453, 1.11116, 1.04584, 1.16514, 1.79892, 1.74883, 1.31257, 0.95245, 0.661924, 0.717035, 0.717323
0.06, 0.0319375, 0.394298, 0.0839735, 0.274311, 0.275771, 0.343482, 0.564631, 0.480202, 0.492777, 0.297746, 0.333374, 0.367541, 0.290039, 0.48782, 0.728962, 0.495865, 0.611097, 0.868348, 0.725653, 0.522661, 0.726771, 0.875254, 0.698196, 0.284635, 0.668723, 0.61064, 0.741605, 0.731904, 0.72062, 0.986336, 0.932338, 0.62922, 0.714564, 0.447844, 0.529093, 0.851423, 0.635757, 0.74503, 0.810497, 0.435938, 0.734894, 0.939112, 1.05942, 1.10305, 1.51349, 1.75377, 1.48676, 1.15486, 0.798374, 0.677075, 0.60568
0.07, 0.0319375, 0.239813, 0.154753, 0.300895, 0.195888, 0.467944, 0.321013, 0.46684, 0.635955, 0.330402, 0.373435, 0.199877, 0.491534, 0.648275, 0.79334, 0.448597, 0.495226, 1.18197, 0.984209, 0.610108, 0.418172, 0.511347, 0.565228, 0.448615, 0.773302, 0.842892, 0.642625, 0.810404, 0.680744, 0.702291, 0.658397, 0.546308, 0.92029, 0.529353, 0.593759, 0.736853, 0.776474, 0.76718, 0.704377, 0.437146, 0.868424, 0.951534, 1.09146, 1.17124, 1.44854, 1.66376, 1.37194, 1.04364, 0.741362, 0.79206, 0.57878
0.08, 0.0319375, 0.298674, 0.191559, 0.377428, 0.216368, 0.564434, 0.398048, 0.592888, 0.480586, 0.509588, 0.51649, 0.548459, 0.414098, 0.412964, 0.557749, 0.477077, 0.253777, 0.797087, 1.07953, 0.782153, 0.563339, 0.732396, 0.606544, 0.569883, 0.483547, 0.583047, 0.462181, 0.845407, 0.564485, 0.527575, 0.592588, 0.644021, 0.844004, 0.539539, 0.629874, 0.781505, 0.76743, 0.803165, 0.614427, 0.60519, 0.817365, 1.00307, 1.21517, 1.40293, 1.53195, 1.60847, 1.41421, 0.924042, 0.662455, 0.638714, 0.712806
0.09, 0.0319375, 0.346884, 0.210384, 0.343859, 0.326409, 0.70767, 0.591089, 0.556809, 0.383555, 0.345693, 0.426693, 0.688337, 0.420995, 0.319627, 0.462976, 0.776491, 0.555227, 0.536645, 0.769323, 0.757892, 0.6454, 0.745622, 0.644422, 0.705736, 0.574369, 0.560486, 0.566588, 0.820842, 0.585779, 0.59338, 0.782561, 0.763814, 0.601368, 0.452172, 0.623686, 0.648388, 0.501603, 0.571474, 0.446539, 0.598187, 0.917878, 1.02096, 1.23072, 1.5041, 1.83308, 1.57067, 1.3375, 0.746024, 0.628925, 0.600989, 0.699462
0.1, 0.0319375, 0.423482, 0.498707, 0.578264, 0.484268, 0.748963, 0.472357, 0.312005, 0.410616, 0.609314, 0.841887, 0.581616, 0.554582, 0.254034, 0.655134, 0.721717, 0.715482, 0.952095, 0.954177, 0.841057, 0.511193, 0.7081, 0.649987, 0.725782, 0.690314, 0.732469, 0.486733, 0.640386, 0.548922, 0.694664, 0.829803, 0.680568, 0.616748, 0.52641, 0.6621, 0.536061, 0.479616, 0.542326, 0.583757, 0.649746, 0.867611, 0.979139, 1.1338, 1.13128, 1.78396, 1.38866, 1.14018, 0.811224, 0.790711, 0.673952, 0.653061
0.11, 0.0319375, 0.624843, 0.480719, 0.493075, 0.502019, 0.372601, 0.541215, 0.669809, 0.523028, 0.540443, 0.842201, 0.422267, 0.751198, 0.565865, 0.762052, 0.46005, 0.428891, 0.844562, 0.683378, 0.707658, 0.517392, 0.545079, 0.686482, 0.702997, 0.477501, 0.51041, 0.578476, 0.751806, 0.731524, 0.753776, 0.579525, 0.61556, 0.591349, 0.605259, 0.567526, 0.598023, 0.668476, 0.71392, 0.628311, 0.670377, 0.738563, 1.09109, 0.99756, 1.1853, 1.47292, 1.48679, 1.4418, 0.970931, 0.747019, 0.672598, 0.739753
0.12, 0.0319375, 0.392779, 0.20801, 0.666924, 0.650197, 0.466517, 0.365138, 0.567382, 0.553364, 0.403598, 0.425361, 0.442777, 0.535207, 0.481828, 0.34558, 0.583574, 0.530294, 0.581775, 0.563061, 0.59705, 0.560984, 0.620931, 0.736238, 0.686957, 0.5878, 0.601973, 0.642214, 0.459893, 0.803818, 0.889545, 0.450438, 0.618315, 0.595074, 0.676103, 0.744981, 0.808093, 0.756182, 0.456698, 0.582988, 0.561473, 0.837614, 1.17385, 1.00557, 1.35279, 1.8932, 1.56715, 1.41067, 0.977888, 0.748908, 0.709137, 0.832796
0.13, 0.0319375, 0.398874, 0.544814, 0.836302, 0.632232, 0.4742, 0.474884, 0.430312, 0.377993, 0.458986, 0.370804, 0.556391, 0.299171, 0.421751, 0.483887, 0.520984, 0.650054, 0.933252, 0.693277, 0.553099, 0.986759, 0.996755, 0.486031, 0.472947, 0.643621, 0.771569, 0.852884, 0.632157, 0.756931, 0.727378, 0.684018, 0.660988, 0.806405, 0.605848, 0.637256, 0.750107, 0.747754, 0.465851, 0.7493, 0.756941, 0.84766, 0.853974, 0.961741, 1.44272, 1.93197, 1.71121, 1.29875, 0.889848, 0.81935, 0.617093, 0.759973
0.14, 0.0319375, 0.255331, 0.541508, 0.777988, 0.625128, 0.52616, 0.379728, 0.341626, 0.560598, 0.664095, 0.46478, 0.325725, 0.323389, 0.565816, 0.385356, 0.32064, 0.445259, 0.908275, 0.828365, 0.823231, 0.896905, 0.653109, 0.317758, 0.630431, 0.714752, 0.707776, 0.648709, 0.559618, 0.731122, 0.818861, 0.59185, 0.899592, 0.669505, 0.735222, 0.624412, 0.758035, 0.621081, 0.442789, 0.543617, 0.674782, 0.81508, 1.05844, 1.25006, 1.44108, 1.68448, 1.7089, 1.22497, 0.908899, 0.777536, 0.662706, 0.672921
0.15, 0.0319375, 0.44533, 0.56023, 0.649808, 0.37737, 0.402474, 0.380606, 0.488825, 0.44883, 0.482334, 0.308163, 0.244756, 0.354341, 0.491808, 0.247549, 0.329355, 0.46294, 0.680049, 1.04193, 1.07687, 1.1773, 0.63913, 0.369134, 0.630015, 0.696484, 0.735607, 0.960999, 0.591207, 0.812921, 0.845602, 0.547514, 0.922696, 0.664183, 0.835718, 0.470527, 0.777821, 0.755975, 0.639927, 0.512352, 0.754894, 0.754562, 1.07075, 1.26377, 1.45741, 1.77676, 1.95072, 1.48217, 0.784793, 0.717891, 0.678812, 0.727494
0.16, 0.0319375, 0.606725, 0.500429, 0.382676, 0.693512, 0.574891, 0.170956, 0.833082, 0.72549, 0.447263, 0.528242, 0.408951, 0.478577, 0.516433, 0.348472, 0.272369, 0.487115, 0.853856, 1.03002, 0.76015, 1.05946, 0.662848, 0.368351, 0.716603, 0.734063, 0.636753, 1.06971, 0.658766, 0.910591, 0.884859, 0.629209, 1.28496, 0.734712, 0.612294, 0.701458, 0.691426, 0.758414, 0.719598, 0.59454, 0.67249, 0.785438, 0.948458, 0.937865, 1.62598, 2.04076, 2.08621, 1.40537, 0.976851, 0.670941, 0.622986, 0.51315
0.17, 0.0319375, 0.656341, 0.395231, 0.357653, 0.695228, 0.551786, 0.384812, 0.678021, 0.608824, 0.720444, 0.65845, 0.486711, 0.402408, 0.564356, 0.634886, 0.340092, 0.673239, 0.727398, 0.856245, 0.586503, 0.839215, 0.61165, 0.539344, 0.756686, 0.589741, 0.570717, 0.958212, 0.730815, 0.93174, 0.922884, 0.7542, 0.967189, 0.568137, 0.758845, 0.718927, 0.815457, 0.712362, 0.602908, 0.635458, 0.623157, 0.824697, 0.70069, 0.914324, 1.63765, 1.6597, 1.70785, 1.27575, 0.995917, 0.621289, 0.573629, 0.567047
0.18, 0.0319375, 0.404293, 0.300487, 0.418423, 0.619357, 0.392124, 0.309419, 0.416264, 0.448916, 0.794298, 0.809505, 0.487851, 0.322869, 0.325299, 0.620604, 0.337355, 0.348239, 0.771611, 0.707953, 0.796964, 0.746011, 0.575929, 0.423397, 0.639889, 0.517243, 0.496895, 0.763136, 0.892152, 0.637854, 0.902201, 0.561299, 0.745834, 0.639393, 0.871357, 0.668829, 0.845373, 0.628817, 0.559776, 0.630701, 0.685157, 0.726645, 0.803635, 0.880912, 1.61428, 1.84321, 1.82803, 1.40918, 0.856711, 0.660186, 0.527335, 0.643867
0.19, 0.0319375, 0.587942, 0.516366, 0.568926, 0.639125, 0.401964, 0.395652, 0.486677, 0.427138, 0.792166, 0.871236, 0.629938, 0.324509, 0.469553, 0.58826, 0.562098, 0.586985, 0.769837, 0.757261, 0.464789, 0.702951, 0.873128, 0.64024, 0.618512, 0.557883, 0.816326, 0.751956, 0.604252, 0.594263, 0.904307, 0.638365, 0.645826, 0.781993, 0.865352, 0.611605, 0.760632, 0.691123, 0.865509, 0.582406, 0.609098, 0.699826, 0.887952, 0.993249, 1.50573, 1.87143, 2.01673, 1.51163, 0.930706, 0.836097, 0.533763, 0.638434
0.2, 0.0319375, 0.623649, 0.223628, 0.282477, 0.412128, 0.589432, 0.49649, 0.408549, 0.515857, 0.469486, 0.497957, 0.301639, 0.367025, 0.358549, 0.536213, 0.744746, 0.641776, 0.774979, 0.576535, 0.745396, 1.07708, 0.708267, 0.714127, 0.976383, 0.619122, 0.765485, 0.713552, 0.853571, 0.733833, 0.931514, 0.74377, 0.713979, 0.766921, 0.604381, 0.660555, 0.828193, 0.750846, 0.645992, 0.720405, 0.560291, 0.908807, 1.20177, 1.06427, 1.39287, 1.84875, 1.64607, 1.30634, 1.02228, 1.06633, 0.617564, 0.666489
0.21, 0.0319375, 0.520564, 0.134723, 0.269197, 0.0875819, 0.435825, 0.379244, 0.657559, 0.503613, 0.471808, 0.436825, 0.219057, 0.32177, 0.457056, 0.690963, 0.58289, 0.481153, 0.775186, 0.639753, 0.461627, 0.767654, 0.842461, 0.520911, 0.614427, 0.678961, 0.659702, 0.867497, 0.996117, 1.0184, 0.819454, 0.732867, 0.533152, 0.715506, 0.807041, 0.719992, 0.73656, 0.65014, 0.572486, 0.582445, 0.579748, 0.733563, 1.21698, 1.13017, 1.27755, 1.76328, 1.40182, 1.13606, 0.996939, 0.89226, 0.663165, 0.721148
0.22, 0.0319375, 0.364004, 0.320068, 0.283478, 0.279057, 0.606998, 0.485098, 0.832366, 0.597586, 0.396328, 0.29497, 0.366952, 0.639714, 0.586443, 0.555155, 0.428608, 0.644738, 0.739352, 0.735355, 0.662237, 0.806071, 0.719437, 0.759852, 0.474147, 0.678573, 0.486103, 0.840882, 0.718436, 0.58523, 0.584886, 0.541841, 0.413163, 0.664376, 0.773072, 0.678862, 0.607352, 0.8066, 0.682555, 0.46048, 0.496948, 0.764367, 0.994893, 1.31094, 1.5446, 1.65548, 1.50141, 1.26019, 0.863009, 0.694739, 0.688771, 0.684999
