Time (seconds),X,Y,Z
0,-0.030804021,-0.95712495,0.3640253
0.02,-0.041316506,-0.95321333,0.36158055
0.04,-0.054029275,-0.95321333,0.38211656
0.06,-0.07285395,-0.9444122,0.38358343
0.08,-0.08947835,-0.9490572,0.3650032
0.1,-0.06331938,-0.9165419,0.3735599
0.12,-0.0682089,-0.89184976,0.39580724
0.14,-0.08092167,-0.91263026,0.39947438
0.16,-0.06380833,-0.9370779,0.37771598
0.18,-0.04156098,-0.9321884,0.38040522
0.2,-0.042783365,-0.9040736,0.38138312
0.22,-0.052073464,-0.86177915,0.3755157
0.24,-0.06649757,-0.89405006,0.4437246
0.26,-0.04156098,-0.91605294,0.37038168
0.28,-0.058918804,-0.9209425,0.39287353
0.3,-0.040583078,-0.9118968,0.40216362
0.32,-0.02615897,-0.90113986,0.38627264
0.34,-0.017113345,-1.0236225,0.38627264
0.36,0,-0.8947835,0.3784494
0.38,-0.09681264,-0.9390337,0.39678514
0.4,-0.13788466,-0.98181707,0.3816276
0.42,-0.0982795,-0.9559026,0.39018428
0.44,-0.06380833,-0.9282767,0.41903248
0.46,-0.029337164,-0.92167586,0.3784494
0.48,-0.052806895,-0.8727806,0.39947438
0.5,-0.07285395,-0.8774257,0.3960517
0.52,-0.05109556,-0.90871865,0.39385143
0.54,-0.027625829,-0.90676284,0.393118
0.56,-0.020536015,-0.8984506,0.36744797
0.58,-0.015890963,-0.8923387,0.35522416
0.6,-0.033248786,-0.93096596,0.35424626
0.62,-0.06796443,-0.93096596,0.3588913
0.64,-0.09461235,-0.9224093,0.3733154
0.66,-0.10732512,-0.9321884,0.38700607
0.68,-0.1251719,-0.9490572,0.39898542
0.7,-0.12003789,-0.94979066,0.39776304
0.72,-0.0889894,-0.94807935,0.39042875
0.74,-0.07480977,-0.9402561,0.38309446
0.76,-0.04913975,-0.92754334,0.37967178
0.78,-0.023958683,-0.9243651,0.38822848
0.8,-0.00537848,-0.92509854,0.3950738
0.82,0.006600862,-0.9187422,0.38920638
0.84,0.0044005746,-0.915564,0.3867616
0.86,0.00537848,-0.9131192,0.37869388
0.88,0.0068453383,-0.90358466,0.38040522
0.89,0.0009779055,-0.9094521,0.38456133
0.9,-0.012468294,-0.90896314,0.3857837
0.92,-0.009045625,-0.91067445,0.3857837
0.94,-0.010023531,-0.91458607,0.39238456
0.96,-0.014913058,-0.9114079,0.39654067
0.98,-0.014913058,-0.9131192,0.3960517
1,-0.012957247,-0.91776425,0.39434037
1.02,-0.0041560982,-0.91825324,0.39434037
1.04,0.00048895273,-0.9116523,0.39678514
1.06,-0.0014668582,-0.915075,0.39531827
1.08,0.004645051,-0.9162974,0.38725057
1.1,0.009534578,-0.9101855,0.38138312
1.12,0.013935152,-0.9101855,0.37771598
1.14,0.0068453383,-0.90480703,0.37209302
1.16,0,-0.91605294,0.366959
1.18,-0.0034226691,-0.91825324,0.3701372
1.2,-0.008801149,-0.92925465,0.37967178
1.22,-0.022491826,-0.9414785,0.38113865
1.24,-0.03569355,-0.9285212,0.38040522
1.26,-0.046939462,-0.93854475,0.3848058
1.28,-0.055007182,-0.94490117,0.38798398
1.3,-0.059896708,-0.94783485,0.3950738
1.32,-0.06771995,-0.95492464,0.39140666
1.33,-0.07627662,-0.96470374,0.39531827
1.35,-0.0713871,-0.94783485,0.3887174
1.37,-0.060874615,-0.92949915,0.38798398
1.39,-0.0496287,-0.9224093,0.38700607
1.41,-0.04498365,-0.92534304,0.38138312
1.43,-0.037160408,-0.9170308,0.3867616
1.45,-0.030559545,-0.9062739,0.3921401
1.47,-0.021024967,-0.9074963,0.39751858
1.49,-0.01613544,-0.9165419,0.40069675
1.51,-0.020536015,-0.9307215,0.40191913
1.53,-0.023958683,-0.9341442,0.40069675
1.55,-0.026403448,-0.92925465,0.4075421
1.57,-0.020536015,-0.9280323,0.40167466
1.59,-0.01882468,-0.9277878,0.39287353
1.61,-0.012468294,-0.92729884,0.39238456
1.63,-0.013690677,-0.91996455,0.39776304
1.65,-0.018335728,-0.91825324,0.40216362
1.67,-0.015890963,-0.91825324,0.40191913
1.69,-0.02224735,-0.91067445,0.4097424
1.71,-0.024447637,-0.91091895,0.41243163
1.73,-0.02958164,-0.91458607,0.4082755
1.75,-0.03813831,-0.920698,0.40607524
1.77,-0.037404884,-0.9228983,0.40167466
1.79,-0.031781927,-0.92167586,0.39776304
1.81,-0.03031507,-0.93145496,0.39434037
1.83,-0.025914494,-0.9392782,0.39678514
1.85,-0.025425542,-0.92314273,0.3992299
1.87,-0.020536015,-0.9224093,0.39678514
1.89,-0.015402011,-0.92925465,0.39531827
1.91,-0.016379917,-0.91483057,0.39898542
1.93,-0.02224735,-0.9175198,0.39434037
1.95,-0.023958683,-0.91972005,0.39238456
1.97,-0.030559545,-0.91776425,0.3970296
1.99,-0.036671456,-0.91434157,0.39629617
2.01,-0.036671456,-0.92192036,0.39385143
2.03,-0.036426976,-0.925832,0.39629617
2.05,-0.040094122,-0.9226538,0.3980075
2.07,-0.040094122,-0.92216486,0.40191913
2.09,-0.036426976,-0.91825324,0.39751858
2.11,-0.027625829,-0.91238576,0.3940959
2.13,-0.02151392,-0.91605294,0.39287353
2.15,-0.022736302,-0.91800874,0.3950738
2.17,-0.023958683,-0.9153195,0.39849648
2.19,-0.019802585,-0.9172753,0.39434037
2.21,-0.016868869,-0.9194756,0.39238456
2.22,-0.017113345,-0.92387617,0.38700607
2.24,-0.015890963,-0.9282767,0.3857837
2.26,-0.022736302,-0.9299881,0.38505027
2.28,-0.028359259,-0.9165419,0.38798398
2.3,-0.035449073,-0.9175198,0.38798398
2.32,-0.03911622,-0.9228983,0.39042875
2.34,-0.042783365,-0.9162974,0.3921401
2.36,-0.044739176,-0.91287476,0.39165112
2.38,-0.040583078,-0.9170308,0.39140666
2.4,-0.030559545,-0.91483057,0.39360693
2.42,-0.022491826,-0.9092076,0.39434037
2.44,-0.02078049,-0.91385263,0.39018428
2.46,-0.021024967,-0.9118968,0.3848058
2.48,-0.021024967,-0.9116523,0.38431683
2.5,-0.026647924,-0.9121413,0.39336246
2.52,-0.029826116,-0.9209425,0.4004523
2.54,-0.028359259,-0.9211869,0.413654
2.56,-0.020047061,-0.9246096,0.41976592
2.58,-0.014668582,-0.9121413,0.41878802
2.6,-0.01075696,-0.9226538,0.4209883
2.62,-0.011245913,-0.9319439,0.42245516
2.64,-0.011245913,-0.9246096,0.42758915
2.65,-0.0070898146,-0.90847415,0.41707668
2.67,-0.00537848,-0.89405006,0.41512087
2.69,-0.0070898146,-0.8854934,0.40778658
2.71,-0.0036671455,-0.9006509,0.40460837
2.73,-0.0034226691,-0.9136082,0.40387496
2.75,-0.008556672,-0.9228983,0.40803105
2.77,-0.021024967,-0.9287657,0.4116982
2.79,-0.03349326,-0.9297436,0.41292056
2.81,-0.037893835,-0.9268099,0.41805458
2.83,-0.04840632,-0.92192036,0.4175656
2.85,-0.051828988,-0.91483057,0.42367753
2.87,-0.053295847,-0.91825324,0.42074382
2.89,-0.049384225,-0.9136082,0.41829905
2.91,-0.04376127,-0.90871865,0.4178101
2.93,-0.044739176,-0.9096965,0.41732115
2.95,-0.041805457,-0.9074963,0.4200104
2.97,-0.046694987,-0.9162974,0.4209883
2.99,-0.042783365,-0.9192311,0.42367753
3.01,-0.03911622,-0.92754334,0.42465544
3.03,-0.035938025,-0.92705435,0.41903248
3.05,-0.029826116,-0.9189866,0.4148764
3.07,-0.019069156,-0.92167586,0.41120926
3.09,-0.012712771,-0.9226538,0.4097424
3.115,-0.011001436,-0.909941,0.40607524
3.135,-0.012712771,-0.9111634,0.40656418
3.155,-0.013690677,-0.9172753,0.40583077
3.175,-0.014668582,-0.92192036,0.4072976
3.195,-0.022980778,-0.9243651,0.4107203
3.215,-0.024447637,-0.92192036,0.41096476
3.235,-0.025914494,-0.9260765,0.4200104
3.255,-0.032515354,-0.92509854,0.4219662
3.275,-0.03764936,-0.92314273,0.41732115
3.295,-0.038382787,-0.92412066,0.41634324
3.315,-0.036426976,-0.9228983,0.41292056
3.335,-0.028359259,-0.9194756,0.41145372
3.355,-0.026647924,-0.9136082,0.4116982
3.375,-0.028603734,-0.9096965,0.40925342
3.395,-0.030804021,-0.9023622,0.41316506
3.415,-0.030070592,-0.9072518,0.4168322
3.435,-0.02811478,-0.91287476,0.42025486
3.455,-0.027136875,-0.9111634,0.42269963
3.475,-0.026403448,-0.9260765,0.42343307
3.495,-0.02151392,-0.91263026,0.41878802
3.515,-0.020047061,-0.9111634,0.4072976
3.525,-0.010512483,-0.9153195,0.393118
3.545,-0.012957247,-0.91483057,0.39385143
3.565,-0.013690677,-0.9114079,0.39189562
3.585,-0.011734866,-0.91458607,0.38920638
3.605,-0.015402011,-0.91800874,0.38798398
3.625,-0.021269444,-0.925832,0.393118
3.645,-0.03031507,-0.9246096,0.39556277
3.665,-0.032515354,-0.9287657,0.39531827
3.685,-0.036671456,-0.92167586,0.39751858
3.705,-0.038871743,-0.91800874,0.3970296
3.725,-0.041316506,-0.9131192,0.39482933
3.745,-0.035204597,-0.91091895,0.3911622
3.765,-0.0268924,-0.9096965,0.39238456
3.785,-0.028603734,-0.9021178,0.39727408
3.805,-0.030070592,-0.9079852,0.40167466
3.825,-0.023958683,-0.9082297,0.40265256
3.845,-0.02151392,-0.91605294,0.39825198
3.865,-0.018335728,-0.9189866,0.38896188
3.885,-0.012712771,-0.9194756,0.37673807
3.905,-0.010023531,-0.9265654,0.37160408
3.925,-0.0034226691,-0.9299881,0.3652477
3.945,0.0034226691,-0.9263209,0.3659811
3.965,0.009779055,-0.9302326,0.3659811
3.975,0.0070898146,-0.9329218,0.36989275
3.985,0.00024447637,-0.9336552,0.37624913
4.005,-0.010023531,-0.92949915,0.37869388
4.025,-0.01882468,-0.9265654,0.38236102
4.045,-0.024447637,-0.92314273,0.38309446
4.065,-0.027381353,-0.92314273,0.3838279
4.085,-0.033248786,-0.92192036,0.38602817
4.105,-0.03569355,-0.9214314,0.39238456
4.125,-0.033982214,-0.9184977,0.39434037
4.145,-0.032026403,-0.91825324,0.40069675
4.165,-0.03569355,-0.920698,0.39629617
4.185,-0.031048497,-0.9192311,0.39262903
4.205,-0.022491826,-0.92020905,0.3857837
4.225,-0.017357823,-0.9214314,0.38285
4.245,-0.022980778,-0.92412066,0.38113865
4.265,-0.026403448,-0.9233872,0.38456133
4.285,-0.029337164,-0.9233872,0.39042875
4.305,-0.025181064,-0.9224093,0.39360693
4.325,-0.021024967,-0.9211869,0.3950738
4.345,-0.019069156,-0.9187422,0.39385143
4.365,-0.01613544,-0.91776425,0.3940959
4.385,-0.015646487,-0.920698,0.39458483
4.405,-0.015157535,-0.9204535,0.39678514
4.425,-0.013690677,-0.92020905,0.39580724
4.445,-0.011245913,-0.91972005,0.39238456
4.465,-0.008801149,-0.9204535,0.38969532
4.485,-0.009534578,-0.9226538,0.38431683
4.505,-0.017602298,-0.9263209,0.38285
4.525,-0.02078049,-0.9243651,0.3857837
4.545,-0.023225255,-0.92705435,0.38847294
4.565,-0.027870305,-0.92925465,0.3877395
4.585,-0.03031507,-0.9280323,0.38945085
4.605,-0.034715645,-0.92558753,0.38847294
4.625,-0.032515354,-0.92020905,0.39360693
4.645,-0.029092686,-0.91972005,0.39580724
4.665,-0.026647924,-0.9167864,0.39898542
4.685,-0.02420316,-0.915564,0.40020782
4.705,-0.019069156,-0.9131192,0.40020782
4.725,-0.019069156,-0.9172753,0.39727408
4.745,-0.016624393,-0.91825324,0.39042875
4.765,-0.01613544,-0.9192311,0.39140666
4.785,-0.016379917,-0.91605294,0.38993979
4.805,-0.0134462,-0.9214314,0.3909177
4.825,-0.013935152,-0.92558753,0.39336246
4.845,-0.01075696,-0.9224093,0.3909177
4.865,-0.012712771,-0.92314273,0.38651714
4.875,-0.016868869,-0.92363167,0.38333893
4.9,-0.019802585,-0.9282767,0.38089418
4.92,-0.022980778,-0.92363167,0.3826055
4.94,-0.023958683,-0.920698,0.38725057
4.96,-0.028603734,-0.920698,0.38969532
4.98,-0.03153745,-0.9209425,0.39629617
5,-0.03349326,-0.92216486,0.39531827
5.02,-0.036426976,-0.9226538,0.39482933
5.04,-0.034715645,-0.9265654,0.39776304
5.06,-0.03422669,-0.92949915,0.39751858
5.08,-0.033248786,-0.92925465,0.39751858
5.1,-0.029337164,-0.9287657,0.393118
5.12,-0.02811478,-0.9336552,0.39165112
5.14,-0.025181064,-0.93316627,0.3867616
5.16,-0.02224735,-0.93683344,0.38358343
5.18,-0.01809125,-0.93487763,0.3838279
5.2,-0.015402011,-0.9336552,0.3826055
5.22,-0.021758396,-0.9297436,0.38627264
5.24,-0.02420316,-0.9277878,0.3887174
5.26,-0.027136875,-0.9265654,0.38847294
5.28,-0.031048497,-0.92534304,0.38969532
5.3,-0.033248786,-0.9233872,0.38920638
5.32,-0.034715645,-0.9211869,0.38945085
5.34,-0.037160408,-0.92314273,0.38847294
5.36,-0.04107203,-0.9194756,0.3911622
5.38,-0.042783365,-0.9214314,0.38920638
5.4,-0.045472603,-0.92363167,0.38969532
5.42,-0.044005744,-0.9287657,0.3909177
5.44,-0.04302784,-0.93658894,0.38798398
5.46,-0.040094122,-0.94490117,0.38407236
5.48,-0.035449073,-0.946368,0.37820494
5.5,-0.03031507,-0.9392782,0.37087065
5.52,-0.02420316,-0.9285212,0.36378083
5.54,-0.01955811,-0.92192036,0.36573663
5.56,-0.01955811,-0.91091895,0.37307093
5.58,-0.026403448,-0.90480703,0.37893835
5.6,-0.035449073,-0.9021178,0.39067322
5.62,-0.036426976,-0.9079852,0.3960517
5.64,-0.03300431,-0.9121413,0.393118
5.66,-0.031292975,-0.91483057,0.3911622
5.68,-0.033737738,-0.91483057,0.38407236
5.7,-0.036426976,-0.9167864,0.37967178
5.72,-0.034471165,-0.9189866,0.37576017
5.74,-0.02958164,-0.9265654,0.37502673
5.76,-0.028359259,-0.9307215,0.36940378
5.77,-0.028359259,-0.93438864,0.36549217
5.78,-0.03031507,-0.9353666,0.3659811
5.8,-0.023958683,-0.9353666,0.36231396
5.82,-0.02078049,-0.935611,0.36793694
5.84,-0.017357823,-0.9265654,0.37038168
5.86,-0.01882468,-0.9228983,0.3774715
5.88,-0.01882468,-0.92167586,0.38113865
5.9,-0.018335728,-0.92534304,0.3806497
5.92,-0.020047061,-0.9319439,0.37771598
5.94,-0.020291539,-0.93463314,0.3745378
5.96,-0.01809125,-0.9338997,0.37722704
5.98,-0.014179629,-0.92901015,0.37600464
6,-0.013690677,-0.9211869,0.3784494
6.02,-0.011490389,-0.9175198,0.3806497
6.04,-0.007823244,-0.9189866,0.38040522
6.06,-0.0070898146,-0.9246096,0.38407236
6.08,-0.013935152,-0.92020905,0.38529474
6.1,-0.017846774,-0.9204535,0.38309446
6.12,-0.018335728,-0.92192036,0.3816276
6.14,-0.021269444,-0.92412066,0.37869388
6.16,-0.02078049,-0.925832,0.38040522
6.18,-0.021024967,-0.9277878,0.38211656
6.2,-0.01955811,-0.92387617,0.3806497
6.22,-0.020047061,-0.9243651,0.38700607
6.24,-0.019069156,-0.91996455,0.38553923
6.26,-0.024692113,-0.9209425,0.38847294
6.28,-0.02615897,-0.92216486,0.38847294
6.3,-0.028359259,-0.9224093,0.3867616
6.32,-0.023714207,-0.9226538,0.39042875
6.34,-0.022980778,-0.92216486,0.39042875
6.36,-0.026647924,-0.9228983,0.38798398
6.38,-0.033982214,-0.92216486,0.38529474
6.4,-0.030559545,-0.92192036,0.38358343
6.42,-0.027381353,-0.92387617,0.38309446
6.44,-0.0268924,-0.92558753,0.38309446
6.46,-0.027625829,-0.9248541,0.3838279
6.48,-0.025670018,-0.92558753,0.3826055
6.5,-0.024692113,-0.9260765,0.38529474
6.52,-0.02615897,-0.93096596,0.38822848
6.54,-0.02811478,-0.9336552,0.38553923
6.56,-0.0268924,-0.9326773,0.38602817
6.58,-0.023225255,-0.925832,0.3867616
6.6,-0.020291539,-0.9285212,0.38627264
6.62,-0.023225255,-0.9280323,0.38358343
6.64,-0.029826116,-0.9282767,0.38089418
6.66,-0.035938025,-0.93096596,0.37869388
