# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.678169, 0.590529, 0.392916, 0.351803, 0.498914, 0.701589, 0.578969, 0.281366, 0.513321, 0.444983, 0.670201, 0.394187, 0.398424, 0.568967, 0.598656, 0.439555, 0.682226, 0.998775, 0.621281, 0.680763, 0.593681, 0.557706, 0.519522, 0.51782, 0.624645, 0.525896, 0.445777, 0.736298, 0.899285, 0.922145, 0.741216, 0.792091, 0.715074, 0.552042, 0.590112, 0.646987, 0.756436, 0.799267, 0.708371, 0.740374, 1.15511, 1.16609, 1.3299, 1.5257, 1.97455, 1.3086, 0.960587, 0.773201, 0.640762, 0.645036
0.01, 0.0319375, 0.483468, 0.504748, 0.431126, 0.298895, 0.58034, 0.534099, 0.804454, 0.564642, 0.289964, 0.209617, 0.28816, 0.307749, 0.291342, 0.297573, 0.431283, 0.602669, 0.723328, 0.861331, 0.950501, 0.789204, 0.612204, 0.55717, 0.537847, 0.385371, 0.821191, 0.620599, 0.544696, 0.722924, 0.750442, 0.774082, 0.676045, 0.565729, 0.919456, 0.623555, 0.739263, 0.730851, 0.603188, 0.708377, 0.706852, 0.77422, 0.975135, 1.20617, 1.38007, 1.88529, 1.96426, 1.09161, 0.886557, 0.759605, 0.642548, 0.639887
0.02, 0.0319375, 0.366615, 0.267177, 0.536187, 0.366866, 0.72053, 0.71404, 0.533848, 0.815495, 0.382027, 0.215141, 0.379634, 0.468636, 0.565741, 0.381441, 0.492959, 0.641409, 0.855915, 0.852607, 0.789896, 0.791074, 0.613934, 0.783023, 0.720011, 0.616069, 0.71064, 0.613453, 0.392971, 0.718442, 0.697457, 0.747882, 0.681989, 0.834728, 0.710608, 0.423152, 0.599417, 0.650116, 0.662974, 0.589633, 0.497991, 0.710454, 0.901746, 1.07731, 1.24293, 1.89942, 2.00937, 1.26685, 0.786613, 0.755176, 0.829933, 0.647921
0.03, 0.0319375, 0.365199, 0.132319, 0.286209, 0.415591, 0.636545, 0.439489, 0.619256, 0.774163, 0.314267, 0.316682, 0.417436, 0.503771, 0.646817, 0.736625, 0.710622, 0.699015, 0.795269, 0.652606, 0.816154, 0.760333, 0.637833, 0.668744, 0.61992, 0.645612, 0.556016, 0.436098, 0.572791, 0.693776, 0.848904, 0.958892, 0.55583, 0.873808, 0.643135, 0.63652, 0.544891, 0.601542, 0.678964, 0.690659, 0.628483, 0.810871, 0.752494, 1.00931, 1.62488, 1.90556, 1.60157, 1.35808, 0.963422, 0.701108, 0.737781, 0.802051
0.04, 0.0319375, 0.489502, 0.401782, 0.348904, 0.199645, 0.392953, 0.459633, 0.669669, 0.544952, 0.404246, 0.302508, 0.152242, 0.169039, 0.300497, 0.462643, 0.706657, 0.732579, 0.777533, 0.871853, 0.692448, 0.586227, 0.632757, 0.431994, 0.702693, 0.809427, 0.593362, 0.556786, 0.483137, 0.571314, 0.662819, 0.897635, 0.747446, 0.832637, 0.534438, 0.552082, 0.918939, 0.731112, 0.694164, 0.647446, 0.643231, 0.703884, 0.971607, 1.1035, 1.45881, 1.72839, 1.71041, 1.37327, 0.845698, 0.62105, 0.669824, 0.81371
0.05, 0.0319375, 0.711963, 0.131547, 0.648845, 0.416622, 0.602639, 0.549355, 0.53864, 0.602597, 0.300857, 0.289171, 0.179883, 0.508421, 0.62735, 0.376468, 0.364111, 0.664298, 0.842967, 0.648143, 0.572507, 0.472654, 0.548792, 0.693301, 0.591208, 0.798006, 0.521796, 0.542826, 0.533041, 0.717453, 0.693187, 0.891675, 0.673824, 0.725257, 0.602468, 0.693591, 0.991346, 0.863706, 0.832187, 0.428409, 0.527428, 0.630793, 0.82925, 1.12182, 1.44677, 1.80926, 1.66027, 1.21278, 1.13749, 0.649275, 0.616523, 0.744557
0.06, 0.0319375, 0.654951, 0.590761, 0.696221, 0.33915, 0.60666, 0.440563, 0.447913, 0.561064, 0.567808, 0.265465, 0.133171, 0.546511, 0.611157, 0.408226, 0.548927, 0.782793, 0.764309, 0.81722, 0.837367, 0.391842, 0.790879, 0.900088, 0.653857, 0.750625, 0.626168, 0.647568, 0.414404, 0.562106, 0.691335, 0.449115, 0.527535, 0.633532, 0.797763, 0.819993, 0.94024, 0.86815, 0.636776, 0.486149, 0.606283, 0.855082, 1.24749, 1.10494, 1.40719, 1.86184, 1.99677, 1.32246, 0.975286, 0.790777, 0.671482, 0.605713
0.07, 0.0319375, 0.271258, 0.343596, 0.476534, 0.371277, 0.500358, 0.465896, 0.509268, 0.524146, 0.659557, 0.542539, 0.399147, 0.513887, 0.589836, 0.616792, 0.742703, 0.554188, 0.818658, 0.884689, 0.644391, 0.385672, 0.640616, 0.751518, 0.937083, 0.704181, 0.42276, 0.655776, 0.713411, 0.515457, 0.512494, 0.434624, 0.533504, 0.545003, 0.722987, 0.643247, 0.982092, 0.814859, 0.528675, 0.692475, 0.536359, 0.910629, 0.94783, 1.02453, 1.58432, 1.96943, 1.80766, 1.21935, 0.954673, 0.815734, 0.642227, 0.765215
0.08, 0.0319375, 0.577786, 0.530866, 0.705743, 0.681517, 0.468828, 0.490791, 0.323656, 0.533754, 0.323202, 0.409235, 0.263225, 0.217321, 0.557237, 0.627618, 0.525322, 0.606368, 0.673839, 0.440092, 0.556723, 0.803282, 0.731376, 0.915064, 0.615771, 0.570724, 0.592043, 0.569537, 0.805493, 0.575128, 0.474707, 0.468561, 0.589244, 0.589126, 0.783867, 0.704322, 0.861258, 0.835373, 0.488654, 0.624977, 0.374206, 0.931728, 1.02394, 0.929772, 1.50265, 2.1102, 1.8846, 1.31431, 1.16879, 0.691375, 0.658409, 0.606088
0.09, 0.0319375, 0.313762, 0.559335, 0.315506, 0.466895, 0.21993, 0.278633, 0.454208, 0.3707, 0.356768, 0.390613, 0.388586, 0.535867, 0.547455, 0.313292, 0.45605, 0.321895, 0.519385, 0.654508, 0.764353, 0.892453, 1.26656, 0.982309, 0.555394, 0.701259, 0.452219, 0.650527, 0.738529, 0.621065, 0.601733, 0.496924, 0.45184, 0.565957, 0.625628, 0.722715, 0.790545, 0.608692, 0.714654, 0.660438, 0.437465, 0.786154, 0.784261, 1.12725, 1.31452, 1.86235, 1.88046, 1.58691, 1.10516, 0.797889, 0.595466, 0.647176
