Time (seconds),acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
0.020337121399664395,-0.218868002295494,-0.9835639595985411,0.0087839998304843,-0.2450000047683715,0.7350000143051147,-0.3499999940395355
0.04067424279932879,-0.2178919911384582,-0.981611967086792,0.013663999736309,-0.1050000041723251,1.3650000095367432,-0.3149999976158142
0.06101136419899318,-0.2149640023708343,-0.9772199988365172,0.0185439996421337,-0.0175000000745058,2.1700000762939453,0.1225000023841857
0.08134848559865758,-0.2134999930858612,-0.9723399877548218,0.0207399986684322,0.3499999940395355,2.502500057220459,0.1574999988079071
0.10168560699832198,-0.2098399996757507,-0.9694119691848756,0.0192760005593299,0.5425000190734863,2.275000095367432,-0.3675000071525574
0.12202272839798638,-0.2142319977283477,-0.9703879952430724,0.0146399997174739,0.1924999952316284,1.6100000143051147,-1.0149999856948853
0.14235984979765076,-0.2198439985513687,-0.9757559895515442,0.0134199997410178,-0.2100000083446502,1.6449999809265137,-1.225000023841858
0.16269697119731516,-0.2225279957056045,-0.9806360006332396,0.0151279997080564,0.0175000000745058,2.5899999141693115,-0.7175000309944153
0.18303409259697956,-0.2230159938335418,-0.9799039959907532,0.010491999797523,0.4900000095367431,3.5174999237060547,-0.2100000083446502
0.20337121399664396,-0.2215519994497299,-0.977463960647583,0.0082959998399019,0.5950000286102295,3.5,0.0525000020861625
0.22370833539630836,-0.2171600013971328,-0.9716079831123352,0.006343999877572,0.262499988079071,3.0625,0.2275000065565109
0.24404545679597275,-0.2108159959316253,-0.96697199344635,0.0090279998257756,-0.7350000143051147,2.5199999809265137,0.4550000131130218
0.26438257819563715,-0.2105719894170761,-0.9735599756240844,0.0114679997786879,-1.2949999570846558,2.1875,0.4900000095367431
0.2847196995953015,-0.2154520004987716,-0.9794159531593324,0.013663999736309,-1.1549999713897705,1.7675000429153442,0.4200000166893005
0.3050568209949659,-0.2156959921121597,-0.9808799624443054,0.0173240005970001,-1.6974999904632568,1.190000057220459,0.4025000035762787
0.32539394239463026,-0.2081319987773895,-0.981123983860016,0.0163480006158351,-2.240000009536743,1.3300000429153442,0.4724999964237213
0.34573106379429464,-0.2032520025968551,-0.981611967086792,0.013663999736309,-2.6424999237060547,2.345000028610229,0.5249999761581421
0.366068185193959,-0.2049599885940551,-0.9830759763717652,0.0109799997881054,-2.712500095367432,3.115000009536743,0.332500010728836
0.3864053065936234,-0.2137439996004104,-0.981123983860016,0.0114679997786879,-2.502500057220459,2.992500066757202,-0.0350000001490116
0.40674242799328775,-0.2235039919614792,-0.9833199977874756,0.0141519997268915,-2.852499961853028,2.6424999237060547,0.1050000041723251
0.4270795493929521,-0.2239919900894165,-0.9796599745750428,0.0151279997080564,-3.202500104904175,2.9749999046325684,0.4724999964237213
0.4474166707926165,-0.2181359976530075,-0.9747799634933472,0.0090279998257756,-3.4825000762939453,3.8324999809265137,0.7350000143051147
0.46775379219228086,-0.2127679884433746,-0.969655990600586,0.0029279999434947,-3.569999933242798,4.690000057220459,0.8224999904632568
0.48809091359194523,-0.2113039940595626,-0.9720959663391112,0.0004879999905824,-3.377500057220459,5.337500095367432,0.6299999952316284
0.5084280349916096,-0.2139879912137985,-0.9847840070724488,0.0012199999764561,-2.362499952316284,5.547500133514404,-0.2450000047683715
0.528765156391274,-0.2200879901647567,-0.9786840081214904,0.0014639999717473,-1.8725000619888303,5.914999961853027,-0.5074999928474426
0.5491022777909383,-0.2237479984760284,-0.9708759784698486,0.0002439999952912,-1.2424999475479126,6.684999942779541,-0.3849999904632568
0.5694393991906027,-0.2269199937582016,-0.9720959663391112,0.0007319999858736,-0.4724999964237213,7.034999847412109,-0.5600000023841858
0.5897765205902671,-0.2237479984760284,-0.9801479578018188,-0.0041479999199509,0.1574999988079071,7.105000019073486,-0.8050000071525574
0.6101136419899315,-0.2213079929351806,-0.9803919792175292,-0.0056119998916983,0.8400000333786011,7.175000190734863,-1.0674999952316284
0.6304507633895958,-0.2198439985513687,-0.9708759784698486,-0.0060999998822808,1.3825000524520874,7.297500133514404,-1.347499966621399
0.6507878847892602,-0.2227720022201538,-0.9691680073738098,-0.0087839998304843,2.2049999237060547,6.947500228881836,-1.6100000143051147
0.6711250061889246,-0.2222839891910553,-0.970143973827362,-0.0075639998540282,3.3600001335144043,5.827499866485596,-1.7675000429153442
0.6914621275885889,-0.2183799892663955,-0.966484010219574,-0.0126879997551441,3.202500104904175,5.337500095367432,-1.399999976158142
0.7117992489882533,-0.2134999930858612,-0.9674599766731262,-0.020983999595046,2.9574999809265137,5.775000095367432,-0.9275000095367432
0.7321363703879177,-0.2134999930858612,-0.9652639627456664,-0.0226919986307621,2.940000057220459,6.369999885559082,-0.6650000214576721
0.752473491787582,-0.2164279967546463,-0.9659959673881532,-0.0148839997127652,2.5899999141693115,6.510000228881836,-0.5950000286102295
0.7728106131872464,-0.2156959921121597,-0.9713639616966248,-0.0046359999105334,2.275000095367432,6.195000171661377,-0.4900000095367431
0.7931477345869108,-0.2052039951086044,-0.975268006324768,0.002195999957621,2.380000114440918,6.177500247955322,-0.5074999928474426
0.8134848559865752,-0.20032399892807,-0.975268006324768,-0.0029279999434947,2.9049999713897705,6.684999942779541,-0.7524999976158142
0.8338219773862395,-0.1969079971313476,-0.9845399856567384,-0.0178119987249374,3.202500104904175,7.367499828338623,-1.0325000286102295
