# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.23422, -1.19194, -0.623825, -0.0860413, -0.138276, -0.991193, -1.03892, -0.8251, -0.522751, -0.840192, -1.17414, -0.975083, -1.41856, -1.15947, -0.899231, -0.943862, -1.21025, -1.57183, -1.86597, -2.05503
0.01, 0.0319375, -0.956358, -0.608344, -0.491934, -0.22618, 0.119877, -0.263897, -0.555845, -0.263695, -0.409013, -0.708412, -0.93558, -0.991881, -1.18786, -1.0722, -1.06828, -1.09859, -1.20225, -1.72957, -1.69893, -1.85054
0.02, 0.0319375, -1.15913, -0.814557, -0.568984, 0.00870576, 0.0589773, -0.148411, -0.12177, -0.0458519, -0.389771, -0.661261, -0.928214, -1.05286, -1.10993, -1.10256, -1.04471, -1.25542, -1.37568, -1.70551, -1.92157, -1.87336
0.03, 0.0319375, -0.982952, -0.689925, -0.317663, -0.622188, -0.244183, -0.337161, -0.26717, -0.0658337, -0.25831, -0.533576, -1.17209, -0.764342, -0.965244, -0.931015, -0.904998, -0.959191, -1.2722, -1.80748, -1.87698, -1.81916
0.04, 0.0319375, -0.248382, -0.703447, -0.544264, -0.512762, -0.233364, -0.60791, -0.673098, -0.420347, -0.0710958, -0.765204, -1.06834, -0.936331, -0.965421, -1.11132, -1.16255, -0.742691, -1.02402, -1.50286, -1.72789, -1.85927
0.05, 0.0319375, -0.45972, -0.631377, -0.342312, -0.364946, -0.137477, -0.389582, -0.378538, -0.384011, -0.663787, -1.18938, -0.946588, -1.23315, -0.789229, -1.17659, -1.36307, -0.904593, -1.16626, -1.8151, -1.9471, -2.04003
0.06, 0.0319375, -0.920908, -0.247915, -0.372158, -0.387555, -0.310024, -0.460131, -0.799679, -0.318268, -0.297504, -0.502107, -0.979484, -1.18307, -0.865224, -1.07922, -1.33957, -1.11999, -1.35616, -1.85244, -1.96328, -1.97292
0.07, 0.0319375, -0.606424, -0.652514, -0.858867, -0.127586, -0.212377, -0.376893, -0.428384, -0.288795, -0.289725, -0.422974, -0.865124, -1.1236, -1.04737, -1.21483, -1.35112, -1.00562, -1.16279, -1.99649, -2.03045, -2.02289
0.08, 0.0319375, -1.45797, -0.971161, -0.713256, -0.236522, -0.18339, -0.656464, -0.388063, -0.407597, -0.285565, -0.775978, -1.00703, -1.40409, -1.06935, -1.22267, -1.12021, -0.981457, -1.06676, -1.63663, -1.82859, -1.93805
0.09, 0.0319375, -0.561533, -0.497819, -0.229181, -0.268195, -0.439943, -0.476094, -0.385276, -0.342433, -0.538844, -0.967484, -1.0961, -1.58542, -1.21037, -1.35521, -1.48067, -0.93906, -1.17557, -1.65604, -1.83888, -1.76206
0.1, 0.0319375, -0.775406, -0.930502, -0.685631, -0.0636467, -0.275223, -0.783354, -0.379917, -0.491336, -0.344978, -0.636474, -0.926238, -1.2001, -1.24444, -1.48802, -1.36924, -1.02279, -1.32874, -1.74727, -1.97153, -2.12737
0.11, 0.0319375, -0.785971, -0.783017, -0.540561, -0.088039, -0.278247, -0.764418, -0.305053, -0.545167, -0.455558, -1.04378, -1.10884, -1.25247, -1.32262, -1.63403, -1.33892, -0.918728, -1.37572, -2.05124, -2.08456, -2.17652
0.12, 0.0319375, -0.971803, -0.58402, -1.06276, -0.584519, -0.41989, -0.601094, -0.0216303, -0.673038, -0.622525, -0.728011, -0.817583, -0.991903, -1.29949, -1.61152, -1.26682, -0.926991, -1.22179, -2.06154, -2.16611, -2.10303
0.13, 0.0319375, -0.787271, -0.604405, -0.494601, -0.209375, -0.342286, -0.397461, -0.693529, -0.910771, -0.673422, -0.718798, -0.792996, -0.987861, -1.11904, -1.37507, -1.30505, -1.00326, -1.38269, -1.94122, -2.05938, -2.09205
0.14, 0.0319375, -0.789381, -0.840337, -0.576746, -0.606257, -0.454946, -0.583039, -0.624817, -0.543292, -0.572883, -0.914374, -0.898946, -1.23819, -1.29838, -1.34314, -1.21166, -1.08315, -1.26818, -1.90539, -2.14368, -2.1664
0.15, 0.0319375, -1.03234, -0.964396, -0.62987, -0.747179, -0.493475, -0.30289, -0.338337, -0.51264, -0.790735, -0.824952, -0.992168, -1.06319, -1.22158, -1.1662, -1.36755, -0.880416, -1.08221, -2.01048, -1.91631, -2.08758
0.16, 0.0319375, -1.21927, -0.535836, -0.676476, -0.86746, -0.61072, -0.401395, -0.227441, -0.397812, -0.773173, -0.476506, -0.70471, -1.14761, -1.24564, -1.38095, -1.24059, -0.974482, -1.24222, -2.08976, -1.73932, -1.77197
0.17, 0.0319375, -0.426739, -0.554021, -0.671443, -0.327633, -0.00878733, -0.478471, -0.0481897, 0.0141421, -0.547644, -0.896185, -1.12805, -1.28907, -1.26547, -1.32945, -1.26198, -0.913939, -1.09144, -2.10772, -1.7544, -1.81364
0.18, 0.0319375, -1.11913, -0.687272, -0.729147, -0.212095, -0.256704, -0.445561, -0.250985, -0.409893, -0.328198, -0.641769, -1.31861, -1.50517, -1.54315, -1.48386, -1.32308, -0.890815, -0.789795, -2.1436, -1.78776, -2.02889
0.19, 0.0319375, -1.10551, -1.13831, -1.02279, -0.63088, -0.439548, -0.546661, -0.257598, -0.340727, -0.198288, -0.461083, -0.887604, -1.08264, -1.59696, -1.33679, -1.32292, -0.723996, -0.993968, -2.10689, -1.96088, -1.95462
0.2, 0.0319375, -0.802517, -1.01756, -0.483197, -0.319554, -0.762665, -0.52998, -0.308547, -0.431365, -1.04568, -0.577637, -0.82978, -1.04729, -1.36689, -1.36427, -1.2941, -0.89524, -1.18852, -1.98828, -2.01165, -2.07639
0.21, 0.0319375, -0.553772, -1.28436, -0.629355, -0.10659, -0.186139, -0.550914, -0.525244, -0.508231, -0.796387, -0.872312, -1.06438, -0.966587, -0.999011, -1.47372, -1.46047, -0.791345, -1.07811, -1.93079, -2.17902, -2.17509
0.22, 0.0319375, -0.881662, -0.404646, -0.589898, -0.738283, -0.18142, -0.308653, -0.419342, -0.626953, -0.9076, -0.729676, -1.10846, -0.914451, -1.24094, -1.50159, -1.45284, -0.949529, -1.03942, -1.9131, -1.94343, -2.20342
0.23, 0.0319375, -1.22523, -0.623218, -0.638241, -0.289702, -0.00750424, -0.294515, -0.38243, -0.486558, -0.833232, -0.66844, -0.78453, -0.624215, -1.21121, -1.50569, -1.59573, -0.938059, -1.04827, -1.79877, -1.784, -1.9078
0.24, 0.0319375, -1.35524, -0.950634, -0.696819, -0.794117, -0.656874, -0.397339, -0.691158, -0.741181, -0.945342, -0.579411, -0.920186, -0.972728, -0.903896, -1.42642, -1.19869, -0.689039, -1.17008, -1.84415, -1.95894, -1.94725
0.25, 0.0319375, -1.40216, -0.96791, -0.417678, -1.17219, -0.680855, -0.519321, -0.677433, -0.815381, -0.559941, -0.788348, -1.10212, -1.03326, -1.15509, -1.50391, -1.20287, -0.860368, -1.20681, -1.97698, -1.96782, -2.02599
0.26, 0.0319375, -0.110154, -0.0830727, -0.278168, -0.811912, -0.43382, -0.461593, -0.152092, -0.31071, -0.743595, -0.87715, -0.988253, -1.23605, -1.21886, -1.46187, -1.56943, -1.17153, -1.41788, -2.19045, -2.13941, -2.15439
0.27, 0.0319375, 0.967733, 1.22929, -0.139345, -0.463232, -0.626271, -0.685821, -0.188131, -0.276218, -0.712938, -0.935573, -0.732714, -1.10755, -1.34635, -1.38054, -1.1662, -0.97763, -1.30379, -2.20156, -2.24601, -2.17816
0.28, 0.0319375, 0.432818, 0.87399, -0.473134, -0.370045, -0.310266, -0.569561, -0.16948, -0.919281, -0.428874, -0.635166, -0.971207, -1.29663, -1.38403, -1.55877, -1.44769, -1.01262, -1.15241, -2.05457, -2.06224, -2.00896
0.29, 0.0319375, -0.0556221, 0.186801, -0.507612, -0.215378, -0.18294, -0.385598, -0.0377963, -0.318633, -0.586216, -0.623785, -0.619338, -1.26388, -1.40639, -1.3872, -1.11569, -1.01146, -1.28251, -2.14206, -2.07436, -2.01812
0.3, 0.0319375, -0.828378, -0.0038613, -1.00934, -0.45764, -0.0466687, -0.302455, -0.39764, -0.472149, -0.32021, -0.497006, -0.889995, -1.20462, -1.44894, -1.67638, -1.37186, -0.902579, -1.07024, -2.02506, -2.11114, -2.17987
0.31, 0.0319375, -0.785342, 0.0123529, -0.883297, -0.645537, -0.00913554, -0.0659902, -0.34952, -0.749203, -0.508477, -0.689493, -0.998435, -1.45986, -1.15522, -1.67603, -1.26848, -1.01817, -1.19335, -2.01782, -2.01031, -2.42457
0.32, 0.0319375, -1.03768, -0.313818, -0.596633, -0.155889, -0.32747, -1.04324, -0.714734, -0.158391, -0.000295385, -0.469987, -1.06104, -1.12916, -1.15837, -1.58963, -1.47071, -1.05869, -1.30694, -1.96869, -2.09539, -2.47928
0.33, 0.0319375, 1.05879, 1.60228, 1.40064, 0.706241, -0.228315, -0.517803, -0.553244, -0.397673, -0.562304, -0.913334, -0.880903, -0.81093, -0.915431, -1.52636, -1.49007, -1.22679, -1.31415, -1.84635, -1.84893, -2.19585
0.34, 0.0319375, 0.769686, 1.5667, 1.20677, 0.557622, -0.134684, -0.556712, -0.708584, -0.333845, -0.624532, -0.937326, -0.882173, -1.00029, -1.31167, -1.73729, -1.44201, -0.77686, -1.04484, -2.06805, -1.87496, -1.96791
0.35, 0.0319375, -0.520622, -0.278482, -0.903516, -1.13462, -0.12514, -0.402717, -0.548627, -0.270864, -0.731853, -1.0399, -1.2489, -1.29746, -1.17244, -1.37339, -1.54397, -0.898771, -1.23265, -2.03717, -1.96225, -2.02045
0.36, 0.0319375, -0.638336, -0.908464, -1.35543, -1.03459, -0.864904, -0.790506, -0.563915, -0.227857, -0.482637, -0.620592, -1.05686, -1.19698, -1.00563, -1.40625, -1.78912, -1.00635, -1.36994, -2.00683, -1.93629, -1.84227
0.37, 0.0319375, -1.31746, -1.27889, -1.35083, -0.466794, -0.298188, -0.602858, -0.691411, -0.55847, -0.654585, -0.957831, -0.94279, -1.31595, -1.32087, -1.65273, -1.71221, -0.978055, -1.35949, -2.19936, -2.1532, -2.01188
0.38, 0.0319375, -1.19338, -0.40023, -0.735492, -0.618688, -0.171595, -0.293869, -0.466671, -0.519863, -0.807424, -0.622146, -1.0358, -1.05874, -1.3044, -1.51769, -1.51812, -1.06801, -1.0612, -2.16848, -2.23561, -2.02967
0.39, 0.0319375, -1.00113, -0.83052, -0.605314, -0.713036, -0.102783, -0.505067, -0.288713, -0.187938, -0.376889, -0.695894, -0.898252, -1.06919, -1.30251, -1.42501, -1.42314, -1.21023, -1.15824, -2.30608, -2.24179, -2.28458
0.4, 0.0319375, -1.17703, -1.14119, -0.436967, -0.104483, -0.34518, -0.474795, -0.571886, -0.524288, -0.679561, -0.92296, -1.0229, -0.870878, -1.08223, -1.3187, -1.38593, -1.39429, -1.23352, -2.28611, -2.25884, -2.28797
0.41, 0.0319375, -1.36959, -1.00167, -0.596863, -0.130147, 0.0185996, -0.663136, -0.479074, -0.776684, -0.939506, -0.905619, -0.964167, -1.28532, -1.38113, -1.57318, -1.54871, -1.1412, -1.09199, -2.13808, -2.19854, -2.17447
0.42, 0.0319375, -1.14491, -1.55264, -0.669171, -0.15358, -0.0236078, -0.683826, -0.858183, -1.08518, -0.351258, -0.283716, -0.906914, -1.08328, -1.4451, -1.65178, -1.63034, -0.99285, -1.28701, -2.18463, -2.24579, -2.18633
0.43, 0.0319375, -0.81902, -0.715783, -0.519352, -0.374365, -0.261042, -0.629012, -0.386757, -0.652815, -0.574268, -0.6006, -1.24314, -1.09928, -1.4232, -1.56541, -1.1706, -1.0136, -1.31899, -2.01956, -2.10057, -2.17153
0.44, 0.0319375, -0.759609, -1.01073, -0.215762, 0.00774902, -0.177359, -0.575507, -0.326, -0.700505, -0.479923, -0.653418, -1.29118, -1.15802, -1.19375, -1.44252, -1.13305, -0.969254, -1.10199, -2.12089, -2.2136, -2.31258
0.45, 0.0319375, -0.852669, -1.27076, -0.569236, -0.180891, -0.231103, -0.34896, -0.397886, -0.916838, -0.737921, -0.5491, -0.764683, -1.21009, -1.19615, -1.14243, -1.23446, -1.04312, -1.21731, -2.2625, -2.04544, -2.1835
0.46, 0.0319375, -1.05324, -1.32716, -1.34298, -0.395285, -0.172311, -0.285887, -0.383537, -0.401368, -0.648873, -0.462106, -0.654936, -1.04598, -1.13775, -1.25789, -1.49381, -1.05581, -0.906575, -2.03982, -2.03651, -2.25966
0.47, 0.0319375, -1.06846, -0.307776, -0.786606, -0.168437, -0.0201016, -0.868431, -1.03484, -0.537932, -0.914284, -0.567166, -0.743382, -1.08281, -1.37746, -1.36479, -1.65391, -0.837948, -0.983902, -2.01144, -1.97749, -2.09041
0.48, 0.0319375, -0.715359, -0.417468, -0.517922, -0.573892, -0.577782, -0.716663, -0.804338, -0.914483, -1.14684, -1.03582, -0.767471, -0.972788, -1.16606, -1.40236, -1.44462, -0.734031, -0.987903, -2.27464, -2.03344, -2.12463
0.49, 0.0319375, -1.08236, -0.906529, -0.670576, -0.616182, -0.521401, -0.456082, -0.594273, -0.682893, -1.05493, -0.848188, -0.803495, -1.01252, -1.26534, -1.61067, -1.69433, -1.03805, -1.0733, -1.94796, -2.02106, -2.17482
0.5, 0.0319375, -0.808586, -0.979457, -0.536267, -0.235538, -0.122158, -0.635597, -0.093073, -0.617254, -0.824935, -0.878773, -1.24888, -1.2097, -1.22092, -1.4655, -1.70609, -1.20187, -1.21272, -1.92667, -1.89862, -2.0823
0.51, 0.0319375, -0.894199, -0.856711, -0.4751, -0.339487, -0.00699529, -0.230289, -0.0656802, -0.12405, -0.66861, -0.946586, -0.98924, -0.957575, -0.852886, -1.37529, -1.49284, -0.970873, -1.26054, -2.04684, -1.98615, -1.98822
0.52, 0.0319375, -0.899383, -0.798332, -1.0258, -0.626374, -0.427848, -0.446743, -0.34993, -0.0385499, -0.461438, -0.778542, -0.898774, -1.06998, -1.22952, -1.49424, -1.54799, -0.870849, -1.24221, -1.9853, -2.25992, -2.11291
0.53, 0.0319375, -0.7621, -1.09356, -0.72566, -0.315907, 0.0213265, -1.01723, -0.528009, -0.586218, -0.930373, -0.636228, -1.12724, -1.58423, -1.38218, -1.34019, -1.40749, -1.128, -1.42644, -1.9779, -1.9926, -2.11053
0.54, 0.0319375, -1.52342, -0.834931, -0.850683, -0.689867, -0.363321, -0.529714, -0.443997, -0.572476, -0.71499, -0.543558, -0.874387, -1.21262, -1.33245, -1.54514, -1.69245, -1.07063, -1.33382, -2.24371, -2.14082, -2.04159
0.55, 0.0319375, -0.692037, -0.619212, -1.00044, -0.483011, -0.488656, -0.77602, -0.677716, -0.351657, -0.196617, -0.399159, -0.922575, -1.10687, -1.06442, -1.31112, -1.35833, -1.00519, -1.18516, -2.13077, -2.13865, -2.23937
0.56, 0.0319375, -0.381284, -0.811252, -1.1024, -0.693704, -0.403629, -0.856419, -0.74697, -0.386251, -0.554365, -0.635614, -1.13355, -1.22636, -1.25488, -1.36537, -1.60027, -1.04854, -0.983851, -2.17245, -2.18465, -2.238
0.57, 0.0319375, -1.1969, -0.728178, -0.864881, -0.950409, -0.473107, -0.678248, -0.725384, -0.406712, -0.760435, -0.983994, -1.05678, -0.941846, -1.32897, -1.64919, -1.59404, -1.16805, -1.15515, -2.30594, -2.31348, -2.44499
0.58, 0.0319375, -1.15615, -1.09109, -0.701775, -0.937923, -0.581122, -0.32151, -0.586236, -0.462679, -0.952786, -0.938515, -0.773869, -0.887983, -1.2739, -1.52088, -1.45035, -1.06627, -1.21029, -2.07138, -2.1317, -2.41708
0.59, 0.0319375, -1.41346, -0.846655, -1.01025, -1.15861, -0.216707, -0.590291, -0.840919, -0.486553, -0.758701, -0.65022, -0.792111, -1.02648, -1.24028, -1.24532, -1.29879, -1.02182, -1.34192, -2.08729, -1.98749, -1.93748
0.6, 0.0319375, -1.42904, -0.561155, -0.408057, -0.706691, -0.177849, -0.369826, -0.35847, -0.322809, -0.992601, -0.164604, -0.823835, -1.24135, -1.03912, -1.11138, -1.48532, -1.18711, -1.3268, -2.17598, -1.9912, -1.98445
0.61, 0.0319375, -1.50266, -0.623152, -0.319167, -0.886452, -0.275527, -0.605193, -0.422988, -0.45228, -0.448657, -0.756711, -0.859217, -0.952439, -1.11233, -1.26999, -1.42789, -1.39455, -1.09815, -2.26282, -2.10462, -2.32036
