Time (seconds),x0,x1,x2
0.023426509999999984,0.034668,0.0222168,-1.0478516
0.046853019999999995,0.0180664,0.0444336,-1.0144043
0.07027953,0.0192871,0.0446777,-1.0158691
0.09370603999999999,0.019043,0.0476074,-1.0107422
0.11713255,0.0290527,0.0231934,-1.0183105
0.14055906,0.0046387,0.034668,-1.0424805
0.16398557,0.0256348,0.0319824,-1.0588379
0.18741208,0.0297852,0.0258789,-1.0861816
0.21083859,0.03125,0.020752,-1.0585938
0.2342651,0.0129395,0.0390625,-1.0397949
0.25318094,0.0581055,0.0083008,-1.0068359
0.27209678000000004,0.0085449,0.0192871,-1.0065918
0.29101262,0.0192871,0.0446777,-1.0158691
0.30992846,0.019043,0.0476074,-1.0107422
0.3288443,0.0290527,0.0231934,-1.0183105
0.34776014,0.0046387,0.034668,-1.0424805
0.36667598,0.0256348,0.0319824,-1.0588379
0.38559182000000003,0.0297852,0.0258789,-1.0861816
0.40450766,0.0410156,0.0302734,-1.0512695
0.4234235,-0.0205078,0.034668,-0.9538574
0.44039833,0.0581055,0.0083008,-1.0068359
0.45737316,0.0085449,0.0192871,-1.0065918
0.47434799,0.0136719,0.0397949,-1.0427246
0.49132282,0.0344238,-0.0473633,-1.0021973
0.50829765,0.0058594,-0.0334473,-0.9067383
0.52527248,0.0046387,0.034668,-1.0424805
0.54224731,0.0256348,0.0319824,-1.0588379
0.55922214,0.0297852,0.0258789,-1.0861816
0.57619697,0.0410156,0.0302734,-1.0512695
0.5931718,-0.0205078,0.034668,-0.9538574
0.6238404399999999,-0.0146484,0.0021973,-1.076416
0.65450908,0.0085449,0.0192871,-1.0065918
0.68517772,0.0136719,0.0397949,-1.0427246
0.71584636,0.0344238,-0.0473633,-1.0021973
0.746515,0.0058594,-0.0334473,-0.9067383
0.7771836400000001,0.1586914,-0.0871582,-1.0961914
0.8078522800000001,-0.005127,-0.052002,-0.8671875
0.83852092,-0.0046387,0.0749512,-1.0986328
0.86918956,-0.0205078,-0.0498047,-1.064209
0.8998582,-0.0554199,0.0144043,-1.1137695
0.9114629700000001,-0.0146484,0.0021973,-1.076416
0.92306774,0.0141602,-0.0246582,-1.0568848
0.93467251,0.0153809,-0.0322266,-0.9953613
0.94627728,0.0073242,-0.0124512,-1.0231934
0.95788205,0.0058594,-0.0334473,-0.9067383
0.96948682,0.1586914,-0.0871582,-1.0961914
0.9810915899999999,-0.005127,-0.052002,-0.8671875
0.9926963599999999,-0.0046387,0.0749512,-1.0986328
1.00430113,-0.0205078,-0.0498047,-1.064209
1.0159059,-0.0554199,0.0144043,-1.1137695
1.03365244,-0.0146484,0.0021973,-1.076416
1.0513989799999999,0.0141602,-0.0246582,-1.0568848
1.06914552,0.0153809,-0.0322266,-0.9953613
1.0868920599999998,0.0073242,-0.0124512,-1.0231934
1.1046386,-0.0014648,-0.0136719,-1.0400391
1.12238514,-0.0187988,-0.0131836,-1.0134277
1.1401316799999999,0.0065918,0.0124512,-1.067627
1.15787822,-0.0046387,0.0749512,-1.0986328
1.1756247599999998,-0.0205078,-0.0498047,-1.064209
1.1933713,-0.0554199,0.0144043,-1.1137695
1.21837902,0.0085449,-0.0114746,-1.0241699
1.2433867399999998,0.0241699,-0.020752,-1.0556641
1.26839446,0.0153809,-0.0322266,-0.9953613
1.29340218,0.0073242,-0.0124512,-1.0231934
1.3184098999999998,-0.0014648,-0.0136719,-1.0400391
1.3434176199999999,-0.0187988,-0.0131836,-1.0134277
1.36842534,0.0065918,0.0124512,-1.067627
1.39343306,0.0344238,-0.0200195,-1.0559082
1.4184407799999998,-0.0090332,0.0012207,-1.0041504
1.4434485,0.0187988,-0.015625,-1.0383301
1.4665416599999999,0.0085449,-0.0114746,-1.0241699
1.48963482,0.0241699,-0.020752,-1.0556641
1.51272798,0.0046387,0.0068359,-1.0349121
1.53582114,0.0075684,0.0039062,-1.0358887
1.5589143,0.0012207,0.010498,-1.0354004
1.58200746,0.0002441,-0.0112305,-1.0029297
1.60510062,0.0129395,-0.0117188,-1.0310059
1.62819378,0.0344238,-0.0200195,-1.0559082
1.65128694,-0.0090332,0.0012207,-1.0041504
1.6743801,0.0187988,-0.015625,-1.0383301
1.6872784,0.0085449,-0.0114746,-1.0241699
1.7001767,0.0241699,-0.020752,-1.0556641
1.7130750000000001,0.0046387,0.0068359,-1.0349121
1.7259733000000002,0.0075684,0.0039062,-1.0358887
1.7388716,0.0012207,0.010498,-1.0354004
1.7517699,0.0002441,-0.0112305,-1.0029297
1.7646682,0.0129395,-0.0117188,-1.0310059
1.7775665,0.0253906,-0.0129395,-1.0358887
1.7904648,0.0288086,-0.0109863,-1.0180664
1.8033631,0.0187988,-0.015625,-1.0383301
1.8265493300000002,0.0065918,-0.0024414,-1.0505371
1.84973556,0.0126953,-0.0131836,-1.0578613
1.87292179,0.0205078,-0.0180664,-1.0227051
1.89610802,0.0192871,-0.0095215,-1.043457
1.91929425,0.0012207,0.010498,-1.0354004
1.94248048,0.0002441,-0.0112305,-1.0029297
1.9656667099999998,0.0129395,-0.0117188,-1.0310059
1.98885294,0.0253906,-0.0129395,-1.0358887
2.01203917,0.0288086,-0.0109863,-1.0180664
2.0352254,0.0217285,-0.0109863,-1.0456543
2.05309628,0.0065918,-0.0024414,-1.0505371
2.07096716,0.0126953,-0.0131836,-1.0578613
2.0888380399999997,0.0205078,-0.0180664,-1.0227051
2.10670892,0.0192871,-0.0095215,-1.043457
2.1245798000000002,0.0256348,-0.0144043,-1.032959
2.14245068,0.0317383,-0.0236816,-1.0302734
2.16032156,0.0136719,-0.0075684,-1.0378418
2.17819244,0.0253906,-0.0129395,-1.0358887
2.1960633200000004,0.0288086,-0.0109863,-1.0180664
2.2139342,0.0217285,-0.0109863,-1.0456543
2.2319032300000003,0.026123,-0.019043,-1.0388184
2.24987226,0.0126953,-0.0131836,-1.0578613
2.2678412900000002,0.0205078,-0.0180664,-1.0227051
2.28581032,0.0192871,-0.0095215,-1.043457
2.30377935,0.0256348,-0.0144043,-1.032959
2.3217483800000003,0.0317383,-0.0236816,-1.0302734
2.33971741,0.0136719,-0.0075684,-1.0378418
2.35768644,0.0168457,-0.0080566,-1.0429688
2.37565547,0.0192871,-0.0187988,-1.0209961
2.3936245,0.0212402,-0.0178223,-1.0336914
2.42423848,0.026123,-0.019043,-1.0388184
2.45485246,0.0153809,-0.0019531,-1.0175781
2.48546644,0.0493164,-0.0354004,-1.0397949
2.51608042,0.0014648,-0.001709,-1.0300293
2.5466944,0.0310059,-0.0170898,-1.0402832
2.57730838,0.0036621,-0.0112305,-1.0166016
2.60792236,0.0266113,-0.0068359,-1.0258789
2.63853634,0.0168457,-0.0080566,-1.0429688
