Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1187,1193,0,1167,1170,0
0.009,1184,1193,0,1175,1170,0
0.017,1191,1193,0,1177,1171,0
0.024,1182,1193,0,1173,1171,0
0.033,1188,1193,0,1174,1171,0
0.041,1188,1193,0,1176,1171,0
0.049,1188,1193,0,1174,1171,0
0.057,1185,1193,0,1166,1171,0
0.065,1187,1193,0,1173,1171,0
0.074,1187,1193,0,1169,1171,0
0.084,1189,1193,0,1171,1171,0
0.093,1186,1193,0,1176,1171,0
0.104,1187,1193,0,1168,1171,0
0.114,1186,1193,0,1168,1171,0
0.123,1190,1193,0,1184,1171,0
0.131,1184,1193,0,1171,1171,0
0.14,1191,1193,0,1168,1171,0
0.151,1185,1193,0,1172,1171,0
0.161,1187,1193,0,1175,1171,0
0.17,1185,1193,0,1171,1171,0
0.183,1185,1193,0,1171,1171,0
0.192,1184,1193,0,1172,1171,0
0.204,1188,1193,0,1173,1171,0
0.214,1186,1193,0,1172,1171,0
0.223,1193,1193,0,1171,1171,0
0.234,1189,1192,0,1175,1171,0
0.242,1187,1192,0,1170,1171,0
0.254,1189,1192,0,1173,1171,0
0.263,1183,1192,0,1166,1171,0
0.273,1182,1192,0,1170,1171,0
0.284,1189,1192,0,1170,1171,0
0.292,1186,1192,0,1171,1171,0
0.302,1192,1192,0,1175,1171,0
0.312,1189,1192,0,1170,1171,0
0.32,1185,1192,0,1169,1170,0
0.329,1187,1192,0,1169,1170,0
0.338,1186,1192,0,1174,1171,0
0.347,1186,1192,0,1169,1170,0
0.354,1187,1192,0,1176,1171,0
0.361,1188,1192,0,1171,1171,0
0.368,1185,1192,0,1169,1170,0
0.376,1189,1192,0,1167,1170,0
0.383,1189,1192,0,1171,1170,0
0.39,1192,1192,0,1171,1170,0
0.397,1187,1192,0,1173,1170,0
0.404,1185,1192,0,1168,1170,0
0.412,1184,1192,0,1172,1170,0
0.42,1188,1192,0,1169,1170,0
0.428,1188,1192,0,1170,1170,0
0.436,1192,1192,0,1176,1170,0
0.444,1186,1192,0,1168,1170,0
0.453,1192,1192,0,1172,1170,0
0.461,1186,1192,0,1167,1170,0
0.468,1188,1192,0,1169,1170,0
0.476,1192,1192,0,1169,1170,0
0.484,1191,1192,0,1168,1170,0
0.492,1186,1192,0,1167,1170,0
0.5,1196,1192,0,1171,1170,0
0.509,1189,1192,0,1169,1170,0
0.52,1188,1192,0,1173,1170,0
0.528,1190,1192,0,1175,1170,0
0.537,1189,1192,0,1168,1170,0
0.544,1185,1192,0,1174,1170,0
0.554,1194,1192,0,1170,1170,0
0.564,1193,1192,0,1171,1170,0
0.574,1192,1192,0,1170,1170,0
0.582,1190,1192,0,1168,1170,0
0.589,1192,1192,0,1171,1170,0
0.596,1189,1192,0,1176,1170,0
0.603,1198,1192,0,1171,1170,0
0.611,1193,1192,0,1171,1170,0
0.617,1192,1192,0,1168,1170,0
0.626,1189,1192,0,1170,1170,0
0.633,1192,1192,0,1173,1170,0
0.643,1192,1192,0,1173,1170,0
0.65,1195,1192,0,1170,1170,0
0.658,1198,1192,0,1171,1170,0
0.666,1199,1192,0,1165,1170,0
0.673,1199,1192,0,1167,1170,0
0.68,1196,1192,0,1170,1170,0
0.687,1204,1192,0,1171,1170,0
0.695,1205,1192,0,1169,1170,0
0.702,1209,1192,0,1172,1170,0
0.71,1222,1192,0,1171,1170,0
0.722,1237,1192,45,1175,1170,0
0.735,1309,1192,117,1178,1170,0
0.749,1337,1192,145,1169,1170,0
0.761,1363,1192,171,1173,1170,0
0.771,1377,1192,185,1175,1170,0
0.783,1385,1192,193,1173,1170,0
0.795,1394,1192,202,1176,1170,0
0.806,1396,1192,204,1180,1171,0
0.818,1398,1192,206,1172,1171,0
0.831,1398,1192,206,1175,1171,0
0.843,1399,1192,207,1175,1171,0
0.854,1397,1192,205,1176,1171,0
0.862,1393,1192,201,1175,1171,0
