# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.204, 0, 0.0244171, -0.121963, -0.0137824, 0.066849, -0.110778, -0.0190997
-0.184, 0, 0.0242643, -0.122269, -0.0139657, 0.068759, -0.0821288, 0.0133698
-0.164, 0, 0.024906, -0.122788, -0.0138435, 0.070669, -0.0592091, 0.064939
-0.144, 0, 0.0252422, -0.122513, -0.0135684, 0.110778, -0.0190997, 0.0878587
-0.124, 0, 0.0252727, -0.122574, -0.0138435, 0.0840387, 0.0114598, 0.0744889
-0.104, 0, 0.0252422, -0.122452, -0.0142102, 0.0630291, 0.0439293, 0.0362895
-0.084, 0, 0.0245699, -0.122727, -0.0149131, 0.0744889, 0.0381994, 0.00381994
-0.064, 0, 0.0244171, -0.123124, -0.0152187, 0.114598, 0.00954986, 0.00572991
-0.044, 0, 0.0239892, -0.122819, -0.0154326, 0.212007, -0.0343795, 0.0401094
-0.024, 0, 0.023867, -0.122727, -0.0152187, 0.238746, -0.0916786, 0.0401094
-0.004, 0, 0.0238059, -0.122972, -0.0150659, 0.254026, -0.158528, 0.00381994
0.016, 0, 0.0242643, -0.123094, -0.0146075, 0.317055, -0.185267, -0.00381994
0.036, 0, 0.024142, -0.123033, -0.0139963, 0.399184, -0.202457, 0.0420194
0.056, 0, 0.0245699, -0.123033, -0.014088, 0.460303, -0.173807, 0.124148
0.076, 0, 0.0252422, -0.12288, -0.0139046, 0.509962, -0.0993185, 0.179537
0.096, 0, 0.0255478, -0.122085, -0.0141185, 0.521422, -0.0190997, 0.139428
0.116, 0, 0.0248144, -0.122024, -0.0140574, 0.467943, 0.0783088, 0.0725789
0.136, 0, 0.0235614, -0.122941, -0.0139963, 0.395364, 0.120328, 0.0114598
0.156, 0, 0.0230113, -0.123033, -0.0127739, 0.343795, 0.143248, -0.00572991
0.176, 0, 0.0234392, -0.123002, -0.0121627, 0.296046, 0.068759, -0.0381994
0.196, 0, 0.0235309, -0.12288, -0.0131406, 0.204367, -0.0802188, -0.141338
0.216, 0, 0.0224613, -0.122085, -0.0138435, 0.177627, -0.240656, -0.246386
0.246, 0, 0.0235003, -0.122208, -0.0139352, 0.135608, -0.322785, -0.246386
0.266, 0, 0.0248144, -0.121688, -0.0137212, 0.145158, -0.332335, -0.189087
0.286, 0, 0.0243254, -0.122758, -0.0135684, 0.0974085, -0.393454, -0.160438
0.306, 0, 0.0245699, -0.122819, -0.0134156, 0.0935886, -0.422104, -0.154708
0.326, 0, 0.0252422, -0.123124, -0.0136296, 0.064939, -0.385814, -0.183357
0.346, 0, 0.0259145, -0.124316, -0.0135379, 0.0553892, -0.385814, -0.250206
