Time (seconds),X,Y,Z
0,0.021758396,-0.96837085,0.25009933
0.02,0.020047061,-0.9649482,0.24594322
0.04,0.014668582,-0.9642148,0.25523332
0.06,0.019802585,-0.96250343,0.24594322
0.08,0.017846774,-0.9654372,0.24985485
0.1,0.021758396,-0.9620145,0.24643217
0.12,0.02615897,-0.96103656,0.25205514
0.14,0.027136875,-0.9598142,0.2513217
0.16,0.024692113,-0.95908076,0.25181064
0.18,0.02615897,-0.9588363,0.24887693
0.2,0.026647924,-0.9605476,0.2471656
0.22,0.0268924,-0.96152556,0.24912141
0.24,0.023714207,-0.9620145,0.25058827
0.26,0.022002872,-0.9651927,0.25156617
0.28,0.025670018,-0.9649482,0.2503438
0.3,0.022736302,-0.9639703,0.25009933
0.32,0.022736302,-0.9651927,0.2493659
0.34,0.023225255,-0.9661706,0.2564557
0.36,0.022736302,-0.96128106,0.25474438
0.38,0.022002872,-0.9600587,0.25303304
0.4,0.020291539,-0.96128106,0.25352198
0.42,0.020536015,-0.96225893,0.25205514
0.44,0.020291539,-0.9661706,0.25303304
0.46,0.025181064,-0.9654372,0.25205514
0.48,0.022491826,-0.9656816,0.24961036
0.5,0.022980778,-0.96470374,0.25181064
0.52,0.024936588,-0.96323687,0.24692112
0.54,0.023958683,-0.9654372,0.24985485
0.56,0.025914494,-0.9649482,0.2532775
0.58,0.026403448,-0.96225893,0.25107723
0.6,0.028359259,-0.95932525,0.25474438
0.62,0.023469731,-0.9603031,0.25987837
0.64,0.02420316,-0.9583473,0.25083274
0.66,0.022002872,-0.9607921,0.25523332
0.68,0.019802585,-0.9603031,0.25694466
0.7,0.020291539,-0.96323687,0.2567002
0.72,0.020291539,-0.96299237,0.2513217
0.74,0.021758396,-0.9642148,0.25107723
0.76,0.027870305,-0.96250343,0.2503438
0.78,0.025181064,-0.9595697,0.2503438
0.8,0.023469731,-0.9598142,0.25009933
0.82,0.020536015,-0.96177,0.25938943
0.84,0.027381353,-0.96274793,0.2522996
0.86,0.02958164,-0.96225893,0.25352198
0.88,0.02811478,-0.96299237,0.25523332
0.9,0.023225255,-0.96225893,0.25596675
0.92,0.024692113,-0.9595697,0.25352198
0.94,0.031048497,-0.9620145,0.25156617
0.96,0.029337164,-0.9656816,0.258656
0.97,0.025425542,-0.96152556,0.25401095
0.99,0.02884821,-0.96128106,0.25156617
1.01,0.03300431,-0.96299237,0.25205514
1.03,0.033982214,-0.9649482,0.2513217
1.05,0.030559545,-0.96665955,0.2503438
1.07,0.027870305,-0.96641505,0.25352198
1.09,0.029826116,-0.9654372,0.25107723
1.11,0.0268924,-0.96445924,0.25376648
1.13,0.029826116,-0.9639703,0.25254408
1.15,0.02811478,-0.9639703,0.25205514
1.17,0.028603734,-0.96103656,0.25254408
1.19,0.028359259,-0.95932525,0.25278854
1.21,0.028359259,-0.96103656,0.25205514
1.23,0.026647924,-0.96299237,0.25107723
1.25,0.025914494,-0.96274793,0.2522996
1.27,0.024692113,-0.9651927,0.2493659
1.29,0.023469731,-0.9656816,0.24765456
1.31,0.02224735,-0.966904,0.24765456
1.33,0.02078049,-0.967393,0.24667665
1.35,0.021758396,-0.9654372,0.24912141
1.37,0.022980778,-0.96641505,0.24765456
1.39,0.025670018,-0.96470374,0.2452098
1.41,0.023958683,-0.9649482,0.24594322
1.43,0.022491826,-0.9642148,0.24594322
1.45,0.023225255,-0.96323687,0.2410537
1.467,0.018580204,-0.96323687,0.24643217
1.487,0.015646487,-0.96348137,0.24472083
1.507,0.014424105,-0.9639703,0.2461877
1.527,0.012712771,-0.96177,0.24643217
1.547,0.011734866,-0.9639703,0.24814351
1.567,0.011734866,-0.96152556,0.24692112
1.587,0.016868869,-0.9588363,0.24349846
1.607,0.019313633,-0.9585918,0.24692112
1.627,0.021269444,-0.96152556,0.24349846
1.647,0.019069156,-0.9607921,0.24643217
1.667,0.01955811,-0.9642148,0.2493659
1.687,0.02811478,-0.9649482,0.24178712
1.707,0.02811478,-0.9661706,0.24276502
1.727,0.023714207,-0.96861535,0.24154265
1.747,0.023225255,-0.96837085,0.24007578
1.767,0.02615897,-0.9676374,0.24007578
1.787,0.026403448,-0.96470374,0.23958683
1.807,0.022002872,-0.96641505,0.24374293
1.827,0.020291539,-0.9651927,0.24300951
1.847,0.02420316,-0.96323687,0.24423188
1.867,0.025670018,-0.9642148,0.24472083
1.887,0.024692113,-0.96348137,0.24741007
1.907,0.021024967,-0.9637258,0.24912141
1.927,0.021269444,-0.96299237,0.24643217
1.937,0.024692113,-0.96299237,0.24594322
1.959,0.027381353,-0.96250343,0.24496531
1.979,0.02884821,-0.96177,0.24667665
1.999,0.03153745,-0.9603031,0.24398741
2.019,0.029337164,-0.96299237,0.24789903
2.039,0.030804021,-0.96128106,0.24838798
2.059,0.030559545,-0.96177,0.24912141
2.079,0.031292975,-0.9600587,0.24349846
2.099,0.027870305,-0.9639703,0.24838798
2.119,0.029092686,-0.9639703,0.24789903
2.139,0.0268924,-0.9661706,0.24863246
2.159,0.026403448,-0.9649482,0.24594322
2.179,0.025425542,-0.96470374,0.24863246
2.199,0.02615897,-0.9642148,0.24887693
2.219,0.024936588,-0.9637258,0.24789903
2.239,0.02615897,-0.96250343,0.2503438
2.259,0.026647924,-0.96128106,0.25205514
2.279,0.024447637,-0.9588363,0.25205514
2.299,0.025914494,-0.9639703,0.2503438
2.319,0.024692113,-0.96348137,0.2522996
2.339,0.027625829,-0.96348137,0.25009933
2.359,0.025670018,-0.9659261,0.2522996
2.379,0.02958164,-0.9659261,0.24765456
2.399,0.033248786,-0.9637258,0.24765456
2.419,0.034715645,-0.9605476,0.24789903
2.429,0.033982214,-0.96177,0.24887693
2.45,0.02958164,-0.96274793,0.25254408
2.47,0.03227088,-0.96250343,0.25058827
2.49,0.033982214,-0.96470374,0.25181064
2.51,0.031292975,-0.9649482,0.24985485
2.53,0.027870305,-0.96665955,0.25278854
2.55,0.02958164,-0.96445924,0.2503438
2.57,0.029337164,-0.9637258,0.25058827
2.59,0.029092686,-0.96250343,0.25083274
2.61,0.02884821,-0.96274793,0.25009933
2.63,0.029337164,-0.96103656,0.24863246
2.65,0.030070592,-0.96152556,0.24814351
2.67,0.031048497,-0.9637258,0.2503438
2.69,0.027625829,-0.96641505,0.24985485
2.71,0.023958683,-0.9654372,0.24985485
2.73,0.023958683,-0.9649482,0.24838798
2.75,0.023714207,-0.9649482,0.24374293
2.77,0.023225255,-0.9637258,0.24325398
2.79,0.022736302,-0.9639703,0.24349846
2.81,0.023958683,-0.9654372,0.24765456
2.83,0.02078049,-0.9649482,0.24814351
2.85,0.017846774,-0.9639703,0.24765456
2.87,0.019313633,-0.96323687,0.24447636
2.89,0.019313633,-0.9637258,0.24423188
2.91,0.01955811,-0.96274793,0.24374293
2.92,0.01809125,-0.96299237,0.2420316
2.93,0.019313633,-0.96348137,0.24080922
2.95,0.018580204,-0.9639703,0.24252056
2.97,0.016379917,-0.9649482,0.23934236
2.99,0.014913058,-0.96299237,0.2420316
3.01,0.012957247,-0.96470374,0.24252056
3.03,0.012223818,-0.9659261,0.24227607
3.05,0.014179629,-0.9649482,0.24325398
3.07,0.0134462,-0.9620145,0.24032027
3.09,0.012957247,-0.9678819,0.24007578
3.11,0.015157535,-0.9676374,0.24007578
3.13,0.012712771,-0.96641505,0.24080922
