# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0062487, 0.000288326, 0.00295797, 0.00436722, 0.00412281, 0.00201547, 0.00458748, 0.00440912, 0.00521514, 0.00700411, 0.00487057, 0.00662464, 0.00676023, 0.00498172, 0.00589655, 0.00671476, 0.00415807, 0.00313624, 0.00242892, 0.00173513, 0.00514173, 0.00601126, 0.00360981, 0.00408731, 0.00359211, 0.00332018, 0.00349981, 0.00402854, 0.00533277, 0.00316417, 0.00389817, 0.00535056, 0.00268135, 0.00246982, 0.00368203, 0.00283518, 0.00391218, 0.00405264, 0.00363071, 0.00326731, 0.00359805, 0.00327396, 0.00328893, 0.00348568, 0.00254081, 0.00260954, 0.00333004, 0.00421885, 0.00269396, 0.00404196
0.01, 0.0319375, 0.00349779, 0.00171026, 0.00291459, 0.00267636, 0.00293361, 0.00134128, 0.00275268, 0.00375958, 0.00176286, 0.00447178, 0.00285753, 0.00469594, 0.00369972, 0.00367929, 0.00295405, 0.00327468, 0.00260645, 0.00456778, 0.00354317, 0.0019467, 0.00391325, 0.00409835, 0.00332339, 0.00311485, 0.00315514, 0.00537213, 0.00358261, 0.00403483, 0.00619918, 0.0038566, 0.00556491, 0.0044738, 0.00360138, 0.00282033, 0.00288345, 0.00293004, 0.00321206, 0.00399055, 0.00224398, 0.00315335, 0.00315276, 0.00323974, 0.00319281, 0.00288618, 0.00257589, 0.00208482, 0.0030767, 0.00392488, 0.00312044, 0.00347035
0.02, 0.0319375, 0.00850543, 0.00196574, 0.00726723, 0.00982202, 0.00410535, 0.00747017, 0.0075175, 0.00971612, 0.00742131, 0.00654826, 0.00350433, 0.00592974, 0.00501885, 0.00413468, 0.00379212, 0.00239491, 0.00248742, 0.00379236, 0.00421564, 0.00350468, 0.00576275, 0.00357227, 0.0025659, 0.00350136, 0.00600131, 0.00651794, 0.00470828, 0.00423487, 0.00404112, 0.00467197, 0.00612655, 0.00498908, 0.00271167, 0.00421362, 0.00394044, 0.00250597, 0.00214835, 0.00270965, 0.00246126, 0.00376302, 0.0021311, 0.00240953, 0.00321182, 0.00235007, 0.00289521, 0.00270775, 0.00349803, 0.00256769, 0.00301407, 0.00313054
0.03, 0.0319375, 0.0111694, 0.00402332, 0.0133667, 0.0193414, 0.0100535, 0.0111129, 0.0156698, 0.0248383, 0.0225251, 0.0103545, 0.00318686, 0.00503664, 0.00568902, 0.00359971, 0.00246055, 0.00310915, 0.00336141, 0.0036047, 0.00906566, 0.0115699, 0.012323, 0.00487805, 0.00278454, 0.00454785, 0.00642982, 0.00688443, 0.00426941, 0.00548939, 0.00731173, 0.00433992, 0.0040841, 0.00432342, 0.00205127, 0.0038661, 0.00358261, 0.00256471, 0.00190518, 0.00508171, 0.00408873, 0.00485088, 0.00226575, 0.00253023, 0.00258172, 0.00330355, 0.00317391, 0.00375756, 0.00417896, 0.00323131, 0.00225659, 0.00331056
0.04, 0.0319375, 0.00288713, 0.00357251, 0.00651699, 0.00866132, 0.0056799, 0.00407651, 0.00835235, 0.0148949, 0.0104843, 0.00722344, 0.00471753, 0.00442953, 0.00377062, 0.00241726, 0.00218058, 0.00427879, 0.00312673, 0.00249741, 0.0057132, 0.00602963, 0.00625841, 0.00709123, 0.00384829, 0.00405917, 0.00468063, 0.00532933, 0.00339468, 0.00455248, 0.00405988, 0.00283031, 0.00282389, 0.00361634, 0.00284957, 0.00498611, 0.00352595, 0.00248564, 0.00234519, 0.00357382, 0.0033127, 0.00220318, 0.00149651, 0.00203224, 0.00218058, 0.00321515, 0.00297925, 0.00323844, 0.00508337, 0.00349126, 0.00262202, 0.00396205
0.05, 0.0319375, 0.00197406, 0.00141068, 0.00334989, 0.0047199, 0.00420413, 0.00372348, 0.00459555, 0.00498671, 0.00339979, 0.00237136, 0.00310879, 0.00394198, 0.00586361, 0.00490664, 0.0029449, 0.00229489, 0.00262072, 0.00354959, 0.0042116, 0.00249741, 0.00471599, 0.00579179, 0.00440057, 0.00359318, 0.0024722, 0.00381302, 0.00318009, 0.00322513, 0.00272368, 0.00310867, 0.0029884, 0.00538885, 0.00222578, 0.00371872, 0.00320172, 0.00287465, 0.00233818, 0.00427523, 0.0030401, 0.00277349, 0.00182569, 0.00205639, 0.00263391, 0.00316714, 0.00280725, 0.00303713, 0.00407081, 0.00284339, 0.00498362, 0.00364544
0.06, 0.0319375, 0.00240799, 0.00219842, 0.00569305, 0.0034163, 0.00136521, 0.00369687, 0.00668811, 0.0031694, 0.00385803, 0.0014583, 0.00194527, 0.00438289, 0.00432247, 0.0028819, 0.00377252, 0.00414382, 0.00231867, 0.00246971, 0.0033424, 0.00331828, 0.00426134, 0.00251882, 0.00321657, 0.00297426, 0.00320885, 0.00325281, 0.00288891, 0.0035383, 0.00330355, 0.0038553, 0.00391265, 0.00538257, 0.00294026, 0.00194789, 0.00286157, 0.00256471, 0.00204842, 0.00366682, 0.0038002, 0.00417623, 0.00333468, 0.002219, 0.0026703, 0.00329678, 0.00331567, 0.00407401, 0.00335749, 0.00345467, 0.00352036, 0.00343602
0.07, 0.0319375, 0.00172776, 0.00149615, 0.00451711, 0.00248124, 0.00129878, 0.00429529, 0.00458784, 0.00441837, 0.00433695, 0.00447759, 0.00311117, 0.00315514, 0.00217035, 0.00347855, 0.00462664, 0.00301467, 0.00171038, 0.00202463, 0.00381362, 0.0026854, 0.00390719, 0.00269514, 0.00268207, 0.003868, 0.00402569, 0.00262928, 0.00278763, 0.00313874, 0.0039218, 0.00399411, 0.0042198, 0.00602051, 0.00294216, 0.00162481, 0.0017111, 0.00208197, 0.0021035, 0.00352274, 0.00433351, 0.0036091, 0.00229453, 0.00264521, 0.00233152, 0.00243998, 0.00218367, 0.00348045, 0.00320695, 0.00337864, 0.00277729, 0.0034365
0.08, 0.0319375, 0.0037597, 0.00170098, 0.00205377, 0.0039079, 0.00336795, 0.00288392, 0.00271119, 0.00411545, 0.00278371, 0.0033443, 0.00548287, 0.00273854, 0.0033923, 0.00322346, 0.00372348, 0.0038895, 0.00280963, 0.00362478, 0.00481873, 0.00374735, 0.00269146, 0.00218391, 0.00312828, 0.0042687, 0.0035282, 0.00269003, 0.00222507, 0.00279441, 0.0038781, 0.00283376, 0.00323333, 0.00491672, 0.00333301, 0.00322026, 0.00166468, 0.0020734, 0.00211849, 0.0050574, 0.00385945, 0.003242, 0.00216024, 0.00259777, 0.00290401, 0.00191684, 0.00284481, 0.00437921, 0.00471255, 0.00331745, 0.00273735, 0.00265793
0.09, 0.0319375, 0.00396632, 0.000470528, 0.00207959, 0.00310107, 0.00177512, 0.00504578, 0.00494305, 0.00329987, 0.00182343, 0.00108541, 0.00316417, 0.00381955, 0.00288428, 0.00185199, 0.00387465, 0.00182795, 0.00221032, 0.00376433, 0.00262916, 0.00311509, 0.00367288, 0.00302001, 0.00129913, 0.00331745, 0.00392013, 0.0028252, 0.00267018, 0.001953, 0.00308657, 0.00241048, 0.00280071, 0.00404813, 0.00269586, 0.00562679, 0.00292897, 0.00261453, 0.00265698, 0.00363, 0.00375115, 0.00348995, 0.0028227, 0.00272273, 0.0024747, 0.00243189, 0.00283982, 0.00450169, 0.00407377, 0.002603, 0.00273794, 0.00313779
