# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -1.50124, -0.711885, -1.08705, -1.74522, -1.79718, -1.72229, -1.67592, -2.10824, -2.17434, -1.87664, -1.62123, -2.02004, -2.41879, -2.24288, -2.54374, -2.73448, -4.02081, -3.91934, -3.29316, -3.56747
0.01, 0.0319375, -1.47377, -0.0653569, -0.307171, -0.947887, -1.66186, -1.50664, -1.48065, -1.90604, -1.46544, -1.36768, -1.24449, -1.36988, -1.61725, -1.98609, -2.30218, -2.4125, -3.36602, -2.76508, -2.43459, -2.74612
0.02, 0.0319375, -1.01071, -0.39527, -0.305131, -0.586019, -1.49123, -1.5605, -1.66749, -1.90541, -1.07715, -1.11601, -1.4655, -1.24233, -1.71532, -1.92082, -1.93605, -2.01283, -2.81686, -2.25645, -1.98344, -2.20601
0.03, 0.0319375, -1.2896, -1.11865, -0.271608, -0.909798, -1.42428, -1.3157, -1.52504, -1.46451, -0.692769, -1.2386, -1.14786, -1.42997, -1.20749, -1.55802, -1.22803, -1.33956, -2.31172, -2.19574, -1.88765, -2.03455
0.04, 0.0319375, -1.25615, -0.863039, -0.271688, -0.99908, -0.829985, -0.94778, -1.55491, -1.5379, -1.08294, -0.85194, -0.909184, -1.24496, -1.19725, -1.47846, -1.43703, -1.57366, -2.36485, -2.2294, -1.68328, -1.79629
0.05, 0.0319375, -0.889726, -0.340923, -0.476518, -1.30311, -1.12343, -1.11992, -1.61738, -1.50378, -0.939965, -0.672991, -0.721388, -1.20561, -1.32891, -1.54976, -1.51685, -1.52424, -2.47676, -2.14215, -1.58714, -1.93867
0.06, 0.0319375, -0.648693, -0.313755, -0.852918, -0.87061, -0.90681, -0.712793, -1.45662, -1.60021, -0.935948, -0.806198, -1.08792, -1.42356, -1.29949, -1.77062, -1.49196, -1.60796, -2.44384, -2.22354, -1.88222, -2.02662
0.07, 0.0319375, -0.856067, -0.459231, -0.0571032, -0.423807, -1.20958, -1.27086, -1.94619, -1.69151, -0.963543, -0.86888, -1.20675, -1.57366, -1.4701, -1.75878, -1.53319, -1.67701, -2.28859, -2.19296, -1.83113, -1.95201
0.08, 0.0319375, -1.129, -0.496203, -0.382163, -0.922017, -1.37144, -1.23638, -1.51845, -1.67037, -0.961983, -0.900651, -1.01343, -1.30656, -1.43819, -1.80484, -1.73998, -1.52423, -2.34397, -2.19838, -1.81373, -1.923
0.09, 0.0319375, -0.420811, 0.145947, -0.585578, -0.684127, -0.913128, -1.36175, -1.4353, -1.52547, -0.988346, -0.7966, -0.889238, -1.16755, -1.43573, -1.80088, -1.69708, -1.61491, -2.40312, -2.33432, -1.89549, -2.00403
