# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
-0.644, 0, 0.0182135, -0.125844, -0.00874003, 0.0439293, -0.137518, 0.0171897
-0.624, 0, 0.0179996, -0.125172, -0.0083122, 0.0515692, -0.137518, 0.00572991
-0.604, 0, 0.0174495, -0.125569, -0.0081594, 0.0171897, -0.150888, -0.0248296
-0.584, 0, 0.0172967, -0.126058, -0.00846499, -0.0133698, -0.143248, -0.0439293
-0.564, 0, 0.0175106, -0.126547, -0.00852611, -0.0477493, -0.131788, -0.0553892
-0.544, 0, 0.0174189, -0.126272, -0.00883171, -0.0439293, -0.156618, -0.0381994
-0.524, 0, 0.0173578, -0.125936, -0.00919842, -0.0401094, -0.194817, -0.0248296
-0.504, 0, 0.0178468, -0.125508, -0.00867891, -0.0343795, -0.169987, -0.00763989
-0.484, 0, 0.0176329, -0.12563, -0.00877059, -0.00954986, -0.145158, -0.0133698
-0.464, 0, 0.0174495, -0.125875, -0.00870947, -0.0171897, -0.145158, -0.0362895
-0.444, 0, 0.017205, -0.126211, -0.00864835, -0.0763989, -0.137518, -0.066849
-0.424, 0, 0.0175106, -0.126303, -0.00864835, -0.0954986, -0.156618, -0.0802188
-0.404, 0, 0.017694, -0.126333, -0.00840387, -0.0744889, -0.190997, -0.0763989
-0.384, 0, 0.0176634, -0.126058, -0.00855667, -0.0362895, -0.219647, -0.0592091
-0.364, 0, 0.0174495, -0.125661, -0.00837332, -0.0267396, -0.238746, -0.0420194
-0.344, 0, 0.0174801, -0.126028, -0.00870947, -0.0381994, -0.219647, -0.0515692
-0.324, 0, 0.017969, -0.125966, -0.00889283, -0.070669, -0.212007, -0.0572991
-0.304, 0, 0.017969, -0.126058, -0.00880115, -0.0821288, -0.217737, -0.0572991
-0.284, 0, 0.0180913, -0.125936, -0.00898451, -0.066849, -0.210097, -0.0553892
-0.264, 0, 0.0181218, -0.12563, -0.00858723, -0.0916786, -0.200547, -0.0572991
-0.244, 0, 0.0179996, -0.125875, -0.00892339, -0.126058, -0.171897, -0.0515692
-0.224, 0, 0.0179079, -0.12615, -0.00880115, -0.129878, -0.139428, -0.0362895
-0.204, 0, 0.0180607, -0.126241, -0.00883171, -0.116508, -0.120328, -0.0286496
-0.184, 0, 0.0179079, -0.126058, -0.00877059, -0.133698, -0.0993185, -0.0592091
-0.164, 0, 0.0176634, -0.126119, -0.00877059, -0.129878, -0.106958, -0.0783088
-0.144, 0, 0.0176329, -0.126211, -0.00867891, -0.110778, -0.131788, -0.0744889
-0.124, 0, 0.0175717, -0.125936, -0.00892339, -0.0993185, -0.150888, -0.0553892
-0.104, 0, 0.0177857, -0.126028, -0.00922898, -0.0821288, -0.181447, -0.066849
-0.084, 0, 0.0180607, -0.126028, -0.0095957, -0.0802188, -0.168077, -0.068759
-0.064, 0, 0.0181218, -0.126058, -0.00922898, -0.103138, -0.160438, -0.0611191
-0.044, 0, 0.017969, -0.126028, -0.00916786, -0.0974085, -0.166168, -0.0439293
-0.024, 0, 0.0181524, -0.125875, -0.00898451, -0.0744889, -0.171897, -0.0362895
-0.004, 0, 0.0186413, -0.125783, -0.00883171, -0.110778, -0.166168, -0.0477493
0.016, 0, 0.0183357, -0.12615, -0.00910674, -0.164258, -0.156618, -0.0725789
0.036, 0, 0.0184274, -0.125966, -0.00950402, -0.154708, -0.152798, -0.0611191
0.056, 0, 0.0183052, -0.126028, -0.0097485, -0.198637, -0.137518, -0.0477493
0.076, 0, 0.0183052, -0.126425, -0.00977905, -0.206277, -0.141338, -0.0496593
0.096, 0, 0.0187636, -0.1267, -0.00971794, -0.148978, -0.148978, -0.0324695
0.116, 0, 0.018733, -0.126303, -0.0101458, -0.0859487, -0.135608, -0.00572991
0.136, 0, 0.0184885, -0.125722, -0.00950402, -0.0534792, -0.152798, -0.00381994
0.156, 0, 0.0182135, -0.125202, -0.00889283, -0.068759, -0.150888, -0.0286496
0.176, 0, 0.0186108, -0.125569, -0.00916786, -0.108868, -0.133698, -0.0572991
0.196, 0, 0.0186108, -0.125936, -0.00935122, -0.152798, -0.122238, -0.0420194
0.216, 0, 0.0183968, -0.125936, -0.00938178, -0.169987, -0.110778, -0.00763989
0.236, 0, 0.0190386, -0.125477, -0.00907618, -0.162348, -0.0477493, 0.0210097
0.256, 0, 0.0193748, -0.125202, -0.00846499, -0.198637, 0.0572991, 0.0229197
0.276, 0, 0.0185191, -0.125691, -0.00837332, -0.234927, 0.118418, 0.0114598
0.296, 0, 0.018244, -0.125814, -0.00846499, -0.282676, 0.131788, -0.00190997
