# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.00374272, 0.00351597, 0.0048109, 0.00268314, 0.00259242, 0.00185461, 0.00280404, 0.00234531, 0.00292707, 0.00183176, 0.00219283, 0.00307219, 0.00454464, 0.00770691, 0.00457763, 0.00442454, 0.00410595, 0.00300302, 0.00332185, 0.00247149, 0.00493143, 0.00358855, 0.00439879, 0.00347843, 0.00491897, 0.00289498, 0.00304913, 0.00251406, 0.00458677, 0.00639748, 0.00505076, 0.00365542, 0.00414987, 0.00467398, 0.00437897, 0.00449172, 0.00431262, 0.00477246, 0.00304509, 0.00337139, 0.00378286, 0.00318544, 0.00315205, 0.00331733, 0.00417848, 0.00384461, 0.00524265, 0.00542419, 0.00516212, 0.00609563
0.01, 0.0319375, 0.00423641, 0.00238872, 0.00457977, 0.00264295, 0.00196466, 0.00254486, 0.00217392, 0.00318627, 0.00253879, 0.00175156, 0.00240894, 0.00464029, 0.00435571, 0.00405846, 0.0033001, 0.00467185, 0.00393129, 0.00223268, 0.00233318, 0.00327028, 0.0048249, 0.00289569, 0.00305341, 0.0033045, 0.00647672, 0.00215239, 0.00321515, 0.0044713, 0.00357845, 0.00447581, 0.00350492, 0.00263617, 0.00400289, 0.00502988, 0.0045018, 0.0037768, 0.00344006, 0.00319197, 0.00313042, 0.00447605, 0.00371872, 0.00342438, 0.00312353, 0.0035092, 0.0041843, 0.00385007, 0.00468929, 0.00403412, 0.00470828, 0.00492846
0.02, 0.0319375, 0.00288879, 0.0031852, 0.00280963, 0.00261014, 0.00150293, 0.00291708, 0.00124937, 0.0024659, 0.00338066, 0.00141497, 0.00175965, 0.00235709, 0.00265555, 0.002503, 0.00392132, 0.00398722, 0.00329761, 0.00202974, 0.00198644, 0.00211694, 0.003513, 0.00478895, 0.00282104, 0.00221924, 0.00374473, 0.00275245, 0.00255818, 0.00367466, 0.00421908, 0.00394246, 0.00351561, 0.00358593, 0.00388783, 0.00392702, 0.00512097, 0.00440461, 0.00318282, 0.0027597, 0.00386515, 0.00559526, 0.00482893, 0.00367917, 0.00397701, 0.00395338, 0.00294918, 0.00556479, 0.006327, 0.00560534, 0.00457811, 0.00425648
0.03, 0.0319375, 0.00217035, 0.00291922, 0.00153686, 0.00289533, 0.00194384, 0.00273473, 0.00142449, 0.00246364, 0.0038591, 0.00178, 0.0012471, 0.00263023, 0.00155638, 0.00254842, 0.00276148, 0.00256115, 0.00177167, 0.00202522, 0.00202808, 0.00211432, 0.0037072, 0.00556112, 0.00331995, 0.0033222, 0.00333076, 0.00175168, 0.00245175, 0.00334466, 0.0031625, 0.0039738, 0.0050249, 0.00494139, 0.00565003, 0.00506048, 0.00426929, 0.00413527, 0.00441814, 0.00295809, 0.00384675, 0.0052532, 0.00413527, 0.00302952, 0.00348188, 0.00362988, 0.00359496, 0.00571309, 0.00454227, 0.00412613, 0.00365388, 0.00380554
0.04, 0.0319375, 0.0049886, 0.00359769, 0.00236815, 0.00164362, 0.00170538, 0.00127425, 0.00205246, 0.00318758, 0.00285753, 0.00114387, 0.000759671, 0.00392987, 0.00363404, 0.00441374, 0.00220568, 0.00364342, 0.0033064, 0.00227443, 0.00349506, 0.00192528, 0.00254545, 0.00411853, 0.00307753, 0.00479987, 0.00651995, 0.00272201, 0.00266031, 0.00204592, 0.00360375, 0.00307017, 0.00390838, 0.00523008, 0.00508314, 0.00396775, 0.00507068, 0.00353165, 0.00353569, 0.00300017, 0.00282591, 0.00352856, 0.00440947, 0.00296891, 0.00368927, 0.00400408, 0.0041031, 0.00406855, 0.00391135, 0.00430075, 0.00385209, 0.00380008
0.05, 0.0319375, 0.00357703, 0.00153281, 0.00227383, 0.00298079, 0.00299577, 0.00182141, 0.00251477, 0.00330688, 0.00358985, 0.0012777, 0.00144187, 0.00288891, 0.00652872, 0.00455188, 0.00310594, 0.00542122, 0.00532471, 0.00204699, 0.00478267, 0.00250847, 0.00427927, 0.00399981, 0.00214739, 0.0023063, 0.00371991, 0.0022931, 0.0017537, 0.00296784, 0.00428045, 0.00410559, 0.00569033, 0.00434111, 0.0046728, 0.00446679, 0.00483261, 0.00332684, 0.00214609, 0.00191779, 0.00296605, 0.00341178, 0.00398544, 0.00230785, 0.00376801, 0.0033329, 0.00317344, 0.00303784, 0.00306006, 0.0039605, 0.00295132, 0.00324865
0.06, 0.0319375, 0.00217559, 0.00150115, 0.00287477, 0.00557226, 0.00332185, 0.00278003, 0.00207757, 0.00282009, 0.00246376, 0.00203985, 0.00229643, 0.00162862, 0.00337543, 0.00501838, 0.00372193, 0.00293075, 0.00208458, 0.00276921, 0.00313672, 0.00286146, 0.00410274, 0.00331282, 0.00264759, 0.00240228, 0.00306684, 0.00253523, 0.00242797, 0.00251965, 0.00302263, 0.0035851, 0.00400337, 0.00504661, 0.00502051, 0.00658947, 0.00507246, 0.00295809, 0.00331816, 0.00236577, 0.00272986, 0.00312151, 0.00397131, 0.00211385, 0.00295429, 0.00373452, 0.0032666, 0.00318223, 0.00379378, 0.00299292, 0.0027811, 0.00345871
0.07, 0.0319375, 0.00321348, 0.00396988, 0.000659844, 0.00244247, 0.00348663, 0.00249872, 0.00269265, 0.00285813, 0.0034542, 0.005538, 0.00302512, 0.00223898, 0.00354448, 0.00277444, 0.00381896, 0.00211837, 0.00143616, 0.00352191, 0.00343281, 0.00347522, 0.00295001, 0.00354971, 0.00261513, 0.00419653, 0.00439297, 0.00382466, 0.00192493, 0.00279334, 0.00353153, 0.00360221, 0.00340632, 0.00292885, 0.00531178, 0.00428971, 0.00379545, 0.00527775, 0.00437683, 0.00277491, 0.00238563, 0.00319518, 0.0043836, 0.00226265, 0.00271119, 0.00322168, 0.00318805, 0.00277575, 0.00284184, 0.00341796, 0.00287667, 0.00390505
0.08, 0.0319375, 0.00617868, 0.00277337, 0.00211016, 0.00313386, 0.0032395, 0.00326862, 0.00323012, 0.00406938, 0.0049771, 0.00364319, 0.00189792, 0.00250312, 0.00179071, 0.00276148, 0.00238456, 0.00204009, 0.00251477, 0.00284351, 0.00384081, 0.00212075, 0.0028019, 0.0021669, 0.0015703, 0.00340335, 0.00377716, 0.00325578, 0.00381932, 0.00266126, 0.00240311, 0.00393248, 0.00288998, 0.00266257, 0.00433968, 0.00297235, 0.00275387, 0.00335535, 0.00328763, 0.00504162, 0.00367941, 0.00435013, 0.00339159, 0.00178964, 0.0028712, 0.00212622, 0.00270917, 0.00310653, 0.00376635, 0.00374367, 0.0039421, 0.00301728
0.09, 0.0319375, 0.00631113, 0.00121412, 0.00218237, 0.00282877, 0.00135973, 0.00366979, 0.00237136, 0.00221317, 0.00177262, 0.0023735, 0.00200083, 0.00253416, 0.00200952, 0.00238741, 0.00377918, 0.0017443, 0.00381148, 0.00246899, 0.0028038, 0.00151365, 0.00365399, 0.00360838, 0.00309334, 0.00646606, 0.00515157, 0.00224398, 0.00462996, 0.00372918, 0.00234329, 0.00306981, 0.00430039, 0.00380851, 0.00286609, 0.00290817, 0.00279227, 0.00270953, 0.00312769, 0.00420709, 0.00275268, 0.00300694, 0.00347261, 0.00222471, 0.00272617, 0.00232331, 0.00353129, 0.00355232, 0.00440662, 0.00469166, 0.0038458, 0.00308764
