# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0201425, 0, -0.015555, -0.120475, -0.016104, 0.0109375, 1.19219, 0.304063
0.040285, 0, -0.0169275, -0.121055, -0.0153415, -0.34125, 0.945, 0.105
0.0604276, 0, -0.018239, -0.120261, -0.014884, -0.658437, 1.20969, 0.494375
0.0805701, 0, -0.0168665, -0.118614, -0.013908, -1.1725, 0.540313, 0.14875
0.100713, 0, -0.0202215, -0.127398, -0.0143045, -1.18344, 1.25344, -0.25375
0.120855, 0, -0.0199165, -0.125385, -0.0150365, 0.44625, 3.2725, 0.301875
0.140998, 0, -0.0211365, -0.122732, -0.0154025, 1.94031, 4.22188, 0.220938
0.16114, 0, -0.023363, -0.119377, -0.0143045, 1.48531, 2.94875, 0.864062
0.181283, 0, -0.0204655, -0.122152, -0.015006, 0.555625, 1.98188, 0.557813
0.201425, 0, -0.02257, -0.126605, -0.0135725, 0.535937, 1.58594, 0.295312
0.221568, 0, -0.020069, -0.126544, -0.0143655, 0.28875, 1.05438, 0.286563
0.24171, 0, -0.0187575, -0.124043, -0.0138775, 0.680313, 1.10906, 0.231875
0.261853, 0, -0.019276, -0.120322, -0.0139385, 0.56875, 1.32344, 0.3675
0.281995, 0, -0.018788, -0.120841, -0.0146095, 0.155312, 1.07187, 0.203438
0.302138, 0, -0.019703, -0.121695, -0.015067, 0.0809375, 0.479062, -0.0284375
0.32228, 0, -0.019154, -0.121115, -0.014396, 0.124688, -0.249375, -0.2625
0.342423, 0, -0.0188185, -0.122, -0.0138775, 0.0721875, -0.35, -0.27125
0.362565, 0, -0.0193065, -0.123494, -0.0136335, -0.056875, -0.172813, -0.107188
0.382708, 0, -0.0201605, -0.123677, -0.014091, -0.0896875, 0.153125, -0.00875
0.40285, 0, -0.020496, -0.122518, -0.0145485, -0.0984375, 0.343437, 0.0153125
0.422993, 0, -0.021167, -0.12322, -0.015067, -0.144375, 0.172813, 0.0021875
0.443135, 0, -0.0207705, -0.123525, -0.0145485, 0.129063, -0.369687, -0.0525
0.463278, 0, -0.019581, -0.122305, -0.0134505, 0.155312, -0.452812, -0.0896875
0.48342, 0, -0.0200995, -0.121695, -0.0142435, -0.0503125, -0.0853125, -0.09625
0.503563, 0, -0.019398, -0.122884, -0.0147925, -0.100625, -0.109375, -0.295312
0.523705, 0, -0.019093, -0.123007, -0.014518, -0.105, -0.282187, -0.319375
0.543848, 0, -0.018239, -0.123281, -0.0149755, -0.0875, -0.5425, -0.356562
0.563991, 0, -0.0193675, -0.122549, -0.0157685, -0.0284375, -0.807187, -0.293125
0.584133, 0, -0.0182695, -0.122732, -0.014274, -0.013125, -1.085, -0.223125
0.604276, 0, -0.0186965, -0.122976, -0.0146705, 0.00875, -1.00406, -0.225313
0.624418, 0, -0.0182695, -0.122183, -0.0141215, -0.111562, -1.29062, -0.301875
0.644561, 0, -0.017751, -0.122366, -0.0135115, -0.212187, -1.06094, -0.356562
0.664703, 0, -0.0186355, -0.123037, -0.013908, -0.277813, -0.8225, -0.266875
0.684846, 0, -0.019032, -0.124013, -0.014274, -0.185937, -0.590625, -0.212187
0.704988, 0, -0.0188795, -0.123616, -0.0142435, -0.06125, -0.395938, -0.21875
0.725131, 0, -0.018971, -0.123037, -0.01464, -0.0896875, -0.345625, -0.185937
0.745273, 0, -0.0190625, -0.123007, -0.0143655, -0.091875, -0.395938, -0.155312
0.765416, 0, -0.018971, -0.122488, -0.014579, -0.083125, -0.406875, -0.164062
0.785558, 0, -0.01891, -0.123525, -0.015372, -0.0371875, -0.48125, -0.168437
0.805701, 0, -0.0185745, -0.122823, -0.0140605, 0.074375, -0.522812, -0.155312
0.825843, 0, -0.0182695, -0.122274, -0.014091, -0.0503125, -0.35, -0.142188
0.845986, 0, -0.018361, -0.122976, -0.0145485, -0.00875, 0.115938, -0.120312
0.866128, 0, -0.019032, -0.122915, -0.0160125, -0.0328125, -0.100625, -0.109375
0.886271, 0, -0.0185745, -0.123708, -0.01525, 0.0240625, -0.590625, -0.115938
0.906413, 0, -0.018544, -0.123708, -0.0146705, 0.083125, -0.789688, -0.144375
0.926556, 0, -0.018117, -0.12258, -0.0138165, 0.0175, -0.881563, -0.133437
0.946698, 0, -0.017934, -0.122427, -0.0131455, -0.109375, -0.702187, -0.074375
0.966841, 0, -0.017263, -0.123494, -0.0136945, -0.249375, -0.70875, -0.02625
0.986983, 0, -0.0180255, -0.123738, -0.0144875, -0.194688, -0.573125, -0.0371875
1.00713, 0, -0.017873, -0.123525, -0.0148535, -0.115938, -0.8925, -0.0371875
1.02727, 0, -0.0174765, -0.123434, -0.0146705, -0.0503125, -0.72625, -0.039375
1.04741, 0, -0.0175375, -0.122854, -0.0144875, -0.0459375, -0.540313, 0.0546875
1.06755, 0, -0.0178425, -0.122183, -0.014091, -0.137812, -0.266875, 0.091875
1.0877, 0, -0.0194285, -0.122701, -0.015372, -0.135625, -0.391562, 0.18375
1.10784, 0, -0.0195505, -0.122183, -0.014884, -0.129063, -0.465937, 0.199062
1.12798, 0, -0.019337, -0.121969, -0.0146705, -0.223125, -0.354375, 0.172813
1.14812, 0, -0.0191845, -0.122061, -0.0149755, -0.35875, -0.266875, 0.144375
1.16827, 0, -0.0193065, -0.122945, -0.015921, -0.465937, -0.28875, 0.129063
1.18841, 0, -0.019154, -0.122915, -0.0160125, -0.409063, -0.404687, 0.102812
1.20855, 0, -0.0185745, -0.122183, -0.0158295, -0.34125, -0.42, 0.07
1.22869, 0, -0.018544, -0.122061, -0.015677, -0.330312, -0.413438, 0.0634375
1.24884, 0, -0.018056, -0.122884, -0.0153415, -0.37625, -0.42875, 0.0503125
1.26898, 0, -0.017873, -0.123769, -0.0155245, -0.308437, -0.424375, -0.013125
1.28912, 0, -0.018361, -0.12325, -0.015982, -0.0984375, -0.395938, -0.039375
1.30926, 0, -0.017263, -0.122701, -0.016165, -0.0240625, -0.63, -0.06125
1.32941, 0, -0.017202, -0.122183, -0.0159515, 0.030625, -0.317187, -0.0809375
1.34955, 0, -0.0172935, -0.122213, -0.0155855, -0.0546875, -0.251563, -0.0984375
1.36969, 0, -0.016897, -0.12258, -0.015555, -0.115938, -0.13125, -0.0896875
1.38983, 0, -0.0171715, -0.122518, -0.015433, -0.144375, -0.035, -0.0678125
1.40998, 0, -0.017812, -0.122976, -0.01586, -0.111562, 0.0765625, -0.0590625
1.43012, 0, -0.018361, -0.122763, -0.016104, -0.035, 0.109375, -0.09625
1.45026, 0, -0.017995, -0.12203, -0.015738, -0.039375, 0.304063, -0.0765625
1.4704, 0, -0.017934, -0.122488, -0.0151585, -0.0284375, 0.601562, -0.0525
1.49055, 0, -0.018605, -0.123464, -0.0155245, -0.013125, 0.774375, 0.0175
