Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1178,1179,0,1198,1198,0
0.008,1175,1179,0,1197,1198,0
0.016,1177,1179,0,1195,1198,0
0.024,1177,1179,0,1197,1198,0
0.031,1177,1179,0,1201,1198,0
0.04,1187,1179,0,1193,1198,0
0.049,1177,1179,0,1190,1198,0
0.059,1181,1179,0,1197,1198,0
0.067,1176,1179,0,1197,1198,0
0.074,1179,1179,0,1195,1198,0
0.082,1178,1179,0,1197,1198,0
0.09,1178,1179,0,1194,1198,0
0.097,1180,1179,0,1193,1198,0
0.105,1177,1179,0,1192,1198,0
0.113,1176,1179,0,1193,1198,0
0.123,1175,1179,0,1194,1198,0
0.135,1174,1179,0,1198,1198,0
0.147,1174,1179,0,1194,1198,0
0.16,1181,1179,0,1200,1198,0
0.177,1185,1179,0,1193,1198,0
0.187,1175,1179,0,1190,1198,0
0.202,1178,1179,0,1196,1198,0
0.214,1180,1179,0,1193,1198,0
0.226,1179,1179,0,1197,1198,0
0.239,1174,1179,0,1198,1198,0
0.251,1180,1179,0,1193,1198,0
0.261,1177,1179,0,1191,1198,0
0.274,1177,1179,0,1192,1198,0
0.287,1184,1179,0,1191,1197,0
0.299,1173,1179,0,1202,1198,0
0.312,1183,1179,0,1198,1198,0
0.326,1175,1179,0,1193,1197,0
0.34,1180,1179,0,1196,1197,0
0.352,1175,1179,0,1191,1197,0
0.364,1176,1179,0,1194,1197,0
0.377,1176,1179,0,1198,1197,0
0.39,1177,1179,0,1196,1197,0
0.404,1174,1179,0,1198,1197,0
0.417,1181,1179,0,1201,1197,0
0.43,1178,1179,0,1197,1197,0
0.443,1179,1179,0,1204,1197,0
0.456,1177,1179,0,1197,1197,0
0.467,1178,1179,0,1197,1197,0
0.479,1174,1179,0,1200,1197,0
0.493,1171,1179,0,1196,1197,0
0.507,1178,1179,0,1192,1197,0
0.52,1177,1179,0,1198,1197,0
0.533,1177,1179,0,1193,1197,0
0.545,1180,1179,0,1192,1197,0
0.557,1180,1179,0,1194,1197,0
0.568,1175,1179,0,1196,1197,0
0.579,1182,1179,0,1197,1197,0
0.588,1178,1179,0,1192,1197,0
