# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -2.45513, -1.92326, -1.34092, -2.07725, -2.17161, -3.11772, -3.66162, -3.74736, -4.15055, -3.43762, -2.02667, -1.8579, -1.56912, -2.62151, -2.73638, -2.32288, -1.30721, -2.76707, -3.1425, -2.54527
0.01, 0.0319375, -2.59966, -1.68787, -1.42988, -2.14253, -2.19332, -3.12655, -3.84815, -3.7508, -4.07605, -3.37077, -2.09417, -1.68763, -1.53165, -2.39432, -2.63459, -1.85844, -1.25224, -2.54517, -3.11389, -2.52008
0.02, 0.0319375, -1.70845, -1.52233, -1.36706, -1.6626, -1.94053, -2.85663, -3.8457, -3.42281, -3.86326, -2.88842, -1.87071, -1.49577, -1.57667, -2.28653, -2.84838, -1.75088, -1.21195, -2.51495, -3.21761, -2.68885
0.03, 0.0319375, -2.48563, -1.26454, -1.37544, -1.79488, -1.87609, -2.43641, -3.74459, -3.74775, -3.62172, -3.00532, -1.98822, -1.20636, -1.65612, -2.42021, -2.87941, -1.82436, -1.38946, -2.61997, -3.17883, -2.63989
0.04, 0.0319375, -3.31681, -1.3919, -1.50016, -2.22907, -2.21431, -2.20513, -4.2669, -3.76436, -3.67692, -3.64366, -2.39029, -1.43979, -2.17491, -2.82792, -2.77911, -2.0338, -1.5434, -2.80556, -3.15579, -2.58834
0.05, 0.0319375, -3.38687, -1.54553, -1.96569, -3.17828, -2.578, -2.66915, -3.95983, -3.7022, -3.94771, -3.87723, -2.76416, -2.28217, -2.47028, -3.3534, -3.22181, -2.91394, -2.04342, -3.50592, -3.6422, -3.47515
0.06, 0.0319375, -3.17765, -2.31, -2.8117, -3.67166, -3.25969, -3.63445, -3.70245, -3.92462, -4.32534, -3.91975, -3.31323, -2.84876, -3.13334, -3.44866, -3.59775, -3.06048, -2.8926, -3.54897, -3.91569, -4.07018
0.07, 0.0319375, -3.46943, -2.9992, -3.03743, -3.93975, -3.89137, -4.03026, -3.76354, -3.96603, -4.69222, -4.10068, -3.89412, -3.34407, -3.40558, -3.45279, -3.59442, -2.87103, -2.97479, -3.47154, -3.97186, -4.19013
0.08, 0.0319375, -3.78649, -3.19917, -3.22679, -3.52733, -3.30821, -3.76515, -3.25966, -3.64898, -3.94481, -4.06456, -3.4605, -3.43117, -3.09842, -3.40226, -3.59881, -3.38276, -2.98912, -3.45756, -3.99238, -4.17505
0.09, 0.0319375, -4.18414, -3.00104, -2.97714, -3.27903, -3.37843, -3.47442, -2.91722, -3.56707, -3.54017, -3.7144, -3.43997, -2.88874, -2.28702, -2.90501, -3.0936, -2.89979, -2.73254, -3.0893, -3.69502, -3.98253
0.1, 0.0319375, -3.64443, -2.7413, -2.58559, -3.49262, -3.33019, -3.52134, -3.10302, -3.72116, -3.53611, -3.09995, -3.0976, -2.93695, -2.29186, -2.77193, -2.37108, -2.07881, -2.07307, -2.77338, -3.55151, -3.83036
0.11, 0.0319375, -3.60046, -3.15095, -2.79129, -3.27095, -3.47023, -3.46725, -3.64121, -3.90584, -4.12979, -4.06954, -3.61997, -3.81881, -3.13267, -3.48075, -3.28381, -3.14711, -3.10911, -3.37941, -4.0348, -4.12464
0.12, 0.0319375, -3.36839, -2.92922, -2.8328, -3.25819, -3.62726, -3.57754, -3.72179, -3.54752, -3.50985, -2.96136, -3.0597, -2.60476, -2.02293, -2.41103, -3.15892, -3.28568, -3.17083, -2.98826, -3.81705, -3.83038
0.13, 0.0319375, -2.94828, -2.55328, -2.71673, -3.2161, -3.33639, -3.57567, -3.06744, -2.64812, -2.78089, -2.34343, -2.45189, -2.13985, -1.62244, -2.03606, -2.69343, -2.93832, -2.47664, -1.9147, -2.77997, -3.11287
0.14, 0.0319375, -3.13856, -2.64936, -2.89628, -3.68515, -3.54314, -3.83513, -3.2422, -2.67208, -2.8315, -2.95685, -2.67615, -2.88824, -2.27017, -2.70749, -2.92699, -2.94953, -2.64899, -2.30265, -2.96569, -3.34271
0.15, 0.0319375, -3.15207, -3.88069, -3.74166, -3.95236, -3.8348, -4.07517, -3.95515, -3.8274, -3.95808, -3.89785, -3.70815, -4.06031, -3.97714, -3.75803, -3.86881, -3.77313, -3.55972, -3.54801, -3.59169, -3.82975
0.16, 0.0319375, -4.15291, -3.7409, -3.36819, -3.79383, -3.72024, -4.38269, -4.2713, -3.58253, -3.62623, -3.67651, -3.7725, -4.2932, -3.95469, -3.94494, -4.02515, -4.10857, -3.86206, -3.81017, -3.88639, -3.83497
0.17, 0.0319375, -3.58431, -2.73566, -2.96583, -3.61196, -3.72739, -4.35203, -3.79604, -3.63171, -3.56269, -4.07628, -3.76319, -4.0899, -4.01868, -4.13282, -3.9468, -3.93413, -3.88147, -4.00427, -3.92197, -3.78608
0.18, 0.0319375, -3.47171, -3.21031, -3.13003, -3.77504, -3.82652, -4.32747, -3.7372, -3.81262, -3.77869, -4.21995, -4.01028, -4.4397, -3.98512, -3.90042, -3.94842, -3.83137, -3.95401, -3.94581, -3.97261, -4.00703
0.19, 0.0319375, -3.47889, -2.85241, -2.96415, -3.46833, -3.61644, -4.1076, -3.40224, -3.81515, -3.73646, -3.82005, -3.94602, -4.08708, -3.93936, -3.85744, -3.89453, -3.87215, -3.73674, -3.90707, -3.82012, -3.95231
0.2, 0.0319375, -3.40272, -2.96575, -3.33862, -3.34264, -3.28402, -3.82393, -3.87227, -3.89008, -3.79031, -3.8263, -3.73137, -4.13485, -3.87678, -3.81955, -3.89638, -3.98491, -4.08978, -4.0459, -3.88484, -3.84941
0.21, 0.0319375, -3.54487, -3.54976, -3.51983, -3.84073, -3.49487, -3.75088, -3.87853, -3.92099, -4.16868, -3.91434, -3.80429, -4.00229, -4.00065, -4.01985, -3.63309, -3.67133, -4.10356, -3.74254, -3.88557, -4.06639
