Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1185,1182,0,1203,1203,0
0.009,1184,1182,0,1207,1203,0
0.02,1180,1182,0,1194,1203,0
0.029,1179,1182,0,1200,1203,0
0.04,1184,1182,0,1202,1203,0
0.049,1183,1182,0,1200,1203,0
0.057,1184,1182,0,1199,1203,0
0.067,1182,1182,0,1204,1203,0
0.078,1185,1182,0,1199,1203,0
0.089,1183,1182,0,1194,1203,0
0.099,1185,1182,0,1202,1203,0
0.109,1183,1182,0,1199,1203,0
0.118,1182,1182,0,1200,1203,0
0.13,1183,1182,0,1198,1203,0
0.142,1184,1182,0,1199,1203,0
0.152,1183,1182,0,1199,1203,0
0.161,1183,1182,0,1199,1203,0
0.174,1180,1182,0,1204,1203,0
0.186,1182,1182,0,1198,1203,0
0.197,1180,1182,0,1202,1203,0
0.209,1181,1182,0,1198,1203,0
0.221,1181,1182,0,1197,1203,0
0.234,1182,1182,0,1198,1203,0
0.245,1183,1182,0,1204,1203,0
0.255,1181,1182,0,1201,1203,0
0.265,1183,1182,0,1201,1203,0
0.275,1183,1182,0,1201,1203,0
0.287,1181,1182,0,1196,1202,0
0.298,1184,1182,0,1204,1203,0
0.309,1181,1182,0,1198,1202,0
0.321,1184,1182,0,1202,1202,0
0.332,1184,1182,0,1193,1202,0
0.345,1189,1182,0,1202,1202,0
0.357,1178,1182,0,1198,1202,0
0.368,1182,1182,0,1199,1202,0
0.381,1181,1182,0,1199,1202,0
0.393,1182,1182,0,1200,1202,0
0.403,1180,1182,0,1206,1202,0
0.415,1179,1182,0,1199,1202,0
0.428,1183,1182,0,1202,1202,0
0.439,1180,1182,0,1200,1202,0
0.452,1187,1182,0,1195,1202,0
0.464,1190,1182,0,1196,1202,0
0.474,1178,1182,0,1205,1202,0
0.483,1178,1182,0,1202,1202,0
0.492,1184,1182,0,1200,1202,0
0.504,1183,1182,0,1199,1202,0
0.515,1184,1182,0,1200,1202,0
0.524,1178,1182,0,1195,1202,0
0.536,1182,1182,0,1197,1202,0
0.547,1190,1182,0,1195,1202,0
0.56,1185,1182,0,1200,1202,0
0.574,1183,1182,0,1201,1202,0
0.585,1181,1182,0,1203,1202,0
0.596,1184,1182,0,1205,1202,0
0.606,1183,1182,0,1197,1202,0
0.616,1186,1182,0,1198,1202,0
0.627,1187,1182,0,1199,1202,0
0.637,1184,1182,0,1199,1202,0
0.648,1183,1182,0,1195,1202,0
0.659,1184,1182,0,1201,1202,0
0.671,1184,1182,0,1200,1202,0
0.683,1185,1182,0,1201,1202,0
0.697,1186,1182,0,1204,1202,0
0.711,1187,1182,0,1201,1202,0
0.723,1181,1182,0,1199,1202,0
0.735,1183,1182,0,1198,1202,0
0.747,1181,1182,0,1193,1202,0
0.759,1183,1182,0,1198,1202,0
0.773,1182,1182,0,1197,1202,0
0.786,1184,1182,0,1200,1202,0
0.799,1184,1182,0,1195,1202,0
0.812,1182,1182,0,1196,1202,0
0.823,1182,1182,0,1201,1202,0
0.835,1185,1182,0,1203,1202,0
0.844,1180,1182,0,1197,1202,0
0.856,1185,1182,0,1197,1202,0
0.87,1182,1182,0,1201,1202,0
0.881,1184,1182,0,1199,1202,0
0.892,1183,1182,0,1193,1202,0
0.904,1182,1182,0,1200,1202,0
0.914,1184,1182,0,1196,1202,0
0.925,1187,1182,0,1199,1202,0
0.936,1188,1182,0,1195,1202,0
0.949,1192,1182,0,1204,1202,0
0.959,1195,1182,0,1199,1202,0
0.971,1193,1183,0,1198,1202,0
0.984,1199,1183,0,1201,1202,0
0.997,1209,1183,0,1199,1202,0
