Time (seconds),x0,x1,x2,x3,x4,x5
0.0,1182,1178,0,1203,1196,0
0.01,1181,1178,0,1201,1196,0
0.019,1175,1178,0,1193,1196,0
0.028,1179,1178,0,1191,1196,0
0.039,1175,1178,0,1192,1196,0
0.05,1182,1178,0,1199,1196,0
0.061,1176,1178,0,1196,1196,0
0.071,1177,1178,0,1206,1196,0
0.081,1184,1178,0,1193,1196,0
0.09,1178,1178,0,1196,1196,0
0.1,1179,1178,0,1200,1196,0
0.111,1173,1178,0,1200,1196,0
0.123,1174,1178,0,1197,1196,0
0.131,1174,1178,0,1194,1196,0
0.141,1177,1178,0,1194,1196,0
0.151,1178,1178,0,1193,1196,0
0.159,1179,1178,0,1199,1196,0
0.167,1177,1178,0,1196,1196,0
0.175,1177,1178,0,1200,1196,0
0.184,1187,1178,0,1190,1196,0
0.194,1179,1178,0,1191,1195,0
0.205,1180,1178,0,1194,1195,0
0.211,1179,1178,0,1198,1195,0
0.221,1176,1178,0,1194,1195,0
0.231,1176,1178,0,1199,1195,0
0.241,1178,1178,0,1195,1195,0
0.249,1178,1178,0,1195,1195,0
0.257,1179,1178,0,1204,1196,0
0.264,1182,1178,0,1198,1196,0
0.272,1187,1178,0,1199,1196,0
0.28,1180,1178,0,1197,1196,0
0.288,1178,1178,0,1195,1196,0
0.295,1179,1178,0,1197,1196,0
0.303,1189,1178,0,1197,1196,0
0.311,1181,1178,0,1197,1196,0
0.32,1180,1178,0,1201,1196,0
0.328,1179,1178,0,1194,1196,0
0.336,1177,1178,0,1196,1196,0
0.344,1180,1178,0,1203,1196,0
0.352,1178,1178,0,1197,1196,0
0.36,1173,1178,0,1195,1196,0
0.368,1178,1178,0,1197,1196,0
0.375,1179,1178,0,1200,1196,0
0.384,1177,1178,0,1194,1196,0
0.392,1185,1178,0,1202,1196,0
0.4,1179,1178,0,1195,1196,0
0.409,1185,1178,0,1201,1196,0
0.417,1177,1178,0,1196,1196,0
0.425,1176,1178,0,1200,1196,0
0.433,1177,1178,0,1195,1196,0
0.444,1177,1178,0,1198,1196,0
0.455,1179,1178,0,1194,1196,0
0.465,1178,1178,0,1193,1196,0
0.476,1178,1178,0,1199,1196,0
0.484,1178,1178,0,1196,1196,0
0.492,1178,1178,0,1204,1196,0
0.499,1179,1178,0,1197,1196,0
0.508,1176,1178,0,1193,1196,0
0.517,1178,1178,0,1196,1196,0
0.529,1175,1178,0,1203,1196,0
0.542,1184,1178,0,1200,1196,0
0.555,1174,1178,0,1198,1196,0
0.567,1176,1178,0,1192,1196,0
0.577,1179,1178,0,1200,1196,0
0.585,1184,1178,0,1195,1196,0
0.594,1178,1178,0,1200,1196,0
0.602,1180,1178,0,1202,1196,0
0.611,1178,1178,0,1200,1196,0
0.62,1178,1178,0,1199,1196,0
0.63,1180,1178,0,1195,1196,0
0.64,1176,1178,0,1197,1196,0
0.652,1185,1178,0,1197,1196,0
0.664,1181,1178,0,1193,1196,0
0.675,1179,1178,0,1204,1196,0
0.687,1173,1178,0,1202,1196,0
0.696,1181,1178,0,1193,1196,0
0.707,1181,1178,0,1197,1196,0
0.717,1180,1178,0,1201,1196,0
0.725,1180,1178,0,1199,1196,0
0.733,1176,1178,0,1202,1196,0
0.742,1176,1178,0,1196,1196,0
0.75,1179,1178,0,1198,1196,0
0.761,1179,1178,0,1195,1196,0
0.773,1179,1178,0,1201,1196,0
0.784,1176,1178,0,1198,1196,0
0.794,1182,1178,0,1195,1196,0
0.805,1179,1178,0,1201,1196,0
0.82,1179,1178,0,1198,1196,0
0.832,1177,1178,0,1197,1196,0
0.846,1181,1178,0,1201,1196,0
0.858,1178,1178,0,1202,1196,0
0.869,1181,1178,0,1204,1196,0
0.881,1187,1178,0,1204,1196,0
0.892,1178,1178,0,1199,1196,0
0.902,1178,1178,0,1196,1196,0
0.912,1176,1178,0,1193,1196,0
0.921,1178,1178,0,1201,1196,0
0.93,1181,1178,0,1195,1196,0
0.94,1180,1178,0,1197,1196,0
0.951,1179,1178,0,1198,1196,0
0.962,1180,1178,0,1191,1196,0
0.973,1185,1178,0,1201,1196,0
0.985,1177,1178,0,1199,1196,0
0.994,1179,1178,0,1198,1196,0
1.002,1174,1178,0,1198,1196,0
1.011,1177,1178,0,1196,1196,0
1.018,1181,1178,0,1195,1196,0
1.029,1181,1178,0,1198,1196,0
1.038,1187,1178,0,1195,1196,0
1.048,1177,1178,0,1192,1196,0
1.06,1182,1178,0,1190,1196,0
1.072,1174,1178,0,1199,1196,0
1.084,1176,1178,0,1198,1196,0
1.095,1182,1178,0,1199,1196,0
1.108,1177,1178,0,1193,1196,0
1.117,1175,1178,0,1194,1196,0
1.126,1177,1178,0,1195,1196,0
1.136,1173,1178,0,1193,1196,0
1.148,1177,1178,0,1196,1196,0
1.159,1180,1178,0,1200,1196,0
1.169,1175,1178,0,1198,1196,0
1.18,1179,1178,0,1197,1196,0
1.189,1180,1178,0,1196,1196,0
1.199,1180,1178,0,1200,1196,0
1.209,1178,1178,0,1196,1196,0
1.22,1176,1178,0,1193,1196,0
1.23,1176,1178,0,1193,1196,0
1.238,1181,1178,0,1197,1196,0
1.249,1180,1178,0,1201,1196,0
1.258,1176,1178,0,1196,1196,0
1.267,1175,1178,0,1200,1196,0
1.279,1187,1178,0,1197,1196,0
1.292,1175,1178,0,1193,1196,0
1.306,1178,1178,0,1198,1196,0
1.319,1178,1178,0,1197,1196,0
1.328,1175,1178,0,1193,1196,0
1.337,1183,1178,0,1199,1196,0
1.348,1180,1178,0,1196,1196,0
1.357,1182,1178,0,1196,1196,0
1.367,1178,1178,0,1195,1196,0
1.377,1177,1178,0,1202,1196,0
1.387,1183,1178,0,1198,1196,0
1.397,1181,1178,0,1193,1196,0
1.407,1185,1178,0,1195,1196,0
1.417,1181,1178,0,1200,1196,0
1.428,1182,1178,0,1200,1196,0
1.442,1180,1178,0,1198,1196,0
1.45,1179,1178,0,1198,1196,0
1.461,1180,1178,0,1201,1196,0
1.473,1180,1178,0,1193,1196,0
1.485,1182,1178,0,1197,1196,0
1.497,1177,1178,0,1199,1196,0
1.508,1175,1178,0,1192,1196,0
1.52,1177,1178,0,1191,1196,0
1.532,1178,1178,0,1190,1196,0
1.543,1177,1178,0,1196,1196,0
1.553,1180,1178,0,1198,1196,0
1.564,1179,1178,0,1197,1196,0
1.575,1178,1178,0,1197,1196,0
1.587,1181,1178,0,1200,1196,0
1.598,1179,1178,0,1201,1196,0
1.609,1181,1178,0,1197,1196,0
1.617,1187,1178,0,1195,1196,0
1.625,1177,1178,0,1195,1196,0
1.634,1177,1178,0,1196,1196,0
1.643,1179,1178,0,1195,1196,0
1.654,1178,1178,0,1194,1196,0
1.663,1178,1178,0,1200,1196,0
1.673,1175,1178,0,1204,1196,0
1.682,1173,1178,0,1197,1196,0
1.694,1178,1178,0,1195,1196,0
1.705,1177,1178,0,1195,1196,0
1.715,1176,1178,0,1195,1196,0
1.728,1182,1178,0,1201,1196,0
1.739,1181,1178,0,1189,1196,0
1.751,1178,1178,0,1200,1196,0
1.763,1178,1178,0,1201,1196,0
1.773,1178,1178,0,1198,1196,0
1.783,1178,1178,0,1197,1196,0
1.794,1178,1178,0,1193,1196,0
1.805,1179,1178,0,1197,1196,0
1.816,1177,1178,0,1195,1196,0
1.827,1180,1178,0,1194,1196,0
1.837,1182,1178,0,1199,1196,0
1.849,1176,1178,0,1203,1196,0
1.861,1183,1178,0,1199,1196,0
1.871,1180,1178,0,1199,1196,0
1.879,1177,1178,0,1193,1196,0
1.889,1189,1178,0,1197,1196,0
1.9,1180,1178,0,1200,1196,0
1.91,1176,1178,0,1200,1196,0
1.921,1184,1178,0,1192,1196,0
1.933,1180,1178,0,1196,1196,0
1.946,1181,1178,0,1196,1196,0
1.955,1178,1178,0,1202,1196,0
1.963,1180,1178,0,1197,1196,0
1.97,1186,1178,0,1200,1196,0
1.978,1181,1178,0,1190,1196,0
1.987,1182,1178,0,1198,1196,0
1.996,1179,1178,0,1201,1196,0
2.007,1182,1178,0,1199,1196,0
2.019,1178,1178,0,1199,1196,0
2.031,1180,1178,0,1198,1196,0
2.041,1181,1178,0,1191,1196,0
2.054,1181,1178,0,1196,1196,0
2.065,1181,1178,0,1196,1196,0
2.076,1185,1178,0,1199,1196,0
2.088,1180,1178,0,1211,1196,0
2.096,1182,1178,0,1193,1196,0
2.107,1187,1178,0,1200,1196,0
2.118,1187,1178,0,1195,1196,0
2.129,1193,1178,0,1197,1196,0
2.14,1203,1178,0,1203,1196,0
2.153,1311,1178,133,1205,1196,0
2.164,1436,1178,258,1201,1196,0
2.176,1448,1178,270,1204,1196,0
2.187,1457,1178,279,1201,1196,0
2.199,1463,1178,285,1208,1196,0
2.208,1456,1178,278,1206,1196,0
2.218,1461,1178,283,1202,1196,0
2.227,1463,1178,285,1202,1196,0
2.235,1457,1178,279,1200,1196,0
2.245,1458,1178,280,1196,1196,0
2.254,1466,1178,288,1191,1196,0
2.265,1457,1178,279,1201,1196,0
2.276,1454,1178,276,1211,1196,0
2.289,1450,1178,272,1198,1196,0
2.298,1442,1178,264,1199,1196,0
2.306,1430,1178,252,1195,1196,0
2.315,1409,1178,231,1194,1196,0
2.323,1373,1178,195,1199,1196,0
2.331,1325,1178,147,1201,1196,0
2.341,1263,1178,85,1204,1196,0
2.351,1220,1178,42,1201,1196,0
2.362,1199,1178,0,1196,1196,0
2.371,1190,1178,0,1199,1196,0
2.381,1179,1178,0,1200,1196,0
2.389,1186,1178,0,1199,1196,0
2.399,1179,1178,0,1197,1196,0
2.405,1190,1178,0,1198,1196,0
2.414,1180,1178,0,1197,1196,0
2.422,1177,1178,0,1197,1196,0
