# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39
0.12, 0.0319375, -1.17513, -1.02704, -1.52404, -1.20999, -1.47248, -1.1252, -0.603211, -1.15405, -1.59738, -1.57748, -1.38054, -1.40707, -1.72928, -0.852403, -1.04406, -0.923891, -0.916374, -0.568415, -0.792845, -1.09258, -1.14264, -1.12351, -0.904991, -0.908814, -0.837278, -0.529704, 0.366258, 0.144765, 0.0992802, 0.143722, 0.41285, 0.287824, 0.0394594, -0.639095, -0.724048, -0.693928, -0.825177, -0.768083, -1.02857, -1.43555
0.13, 0.0319375, -0.781628, -0.571788, -1.18307, -1.18886, -1.32835, -1.85094, -0.838174, -0.602496, -1.2681, -2.09469, -1.72373, -1.07589, -1.12731, -1.06068, -0.996812, -1.00684, -0.960643, -1.17778, -0.751774, -0.552922, -0.47344, -0.888166, -0.944674, -0.658548, -0.566691, -0.745596, 0.0436883, 0.326718, 0.11636, 0.203063, 0.332786, 0.0338772, 0.0425649, -0.568343, -0.868001, -1.16088, -0.972589, -0.721563, -1.01544, -1.19086
0.14, 0.0319375, -1.17278, -1.88442, -0.744494, -1.1787, -1.52531, -1.15968, -1.64384, -1.43404, -1.15622, -1.31082, -1.49445, -1.12812, -0.790699, -1.07224, -1.72204, -0.910028, -0.694311, -0.537594, -0.37848, -0.491308, -0.656135, -0.409417, -0.460082, -0.603165, -0.866983, -0.438753, 0.41406, 0.362644, 0.134133, 0.399491, 0.672543, 0.320622, 0.0489207, -0.609165, -0.968703, -1.18205, -0.993737, -0.955615, -0.999448, -0.961154
0.15, 0.0319375, -1.35331, -1.66805, -1.07275, -1.65638, -1.03937, -0.812371, -1.22462, -1.36407, -1.33142, -0.9077, -1.87827, -1.82869, -1.98274, -1.19243, -1.53492, -0.491779, -0.555124, -0.581591, -0.693351, -0.585554, -0.673218, -0.670389, -0.331552, -0.434774, -0.482626, -0.265242, 0.607244, 0.394515, -0.133934, 0.698854, 0.731768, 0.53435, -0.0503937, -0.403306, -0.622761, -0.945953, -1.20252, -1.202, -1.17649, -1.17143
0.16, 0.0319375, -1.08919, -0.72705, -1.39891, -1.7987, -1.27964, -1.49795, -0.874379, -1.09967, -0.501069, -1.08409, -1.44322, -1.57744, -2.15828, -1.06166, -1.21552, -0.693253, -1.03263, -1.00145, -0.793956, -0.856102, -0.620389, -0.995732, -0.626469, -0.272743, -0.580395, -0.556449, 0.37961, 0.520229, 0.138792, 0.646977, 0.845492, 0.601645, 0.177863, -0.112922, -0.586214, -0.968949, -1.18595, -1.13118, -0.981342, -1.14064
0.17, 0.0319375, -1.00635, -0.482574, -1.26628, -1.1148, -1.26403, -0.907056, -0.579628, -1.68057, -0.573623, -0.626705, -0.607779, -1.29476, -1.41562, -0.942624, -1.2315, -0.584617, -0.766396, -1.13256, -1.39166, -1.11772, -0.765781, -0.638724, -0.982526, -0.700318, -0.667974, -0.425126, 0.555366, 0.23633, 0.575101, 0.61389, 0.633436, 0.241634, -0.0120679, -0.318659, -0.315424, -0.819459, -0.898506, -1.1914, -1.04001, -1.11598
0.18, 0.0319375, -2.29259, -1.06659, -0.827355, -0.998691, -1.07001, -1.32529, -1.14048, -1.53156, -0.73353, -1.12758, -0.750891, -1.21605, -1.96436, -0.752086, -1.02684, -1.0847, -1.29889, -0.890839, -0.913447, -0.791467, -0.475724, -0.736235, -0.755838, -0.301476, -0.480448, -0.112693, 0.502882, 0.637464, 0.913241, 0.674339, 0.483162, 0.321019, -0.154438, -0.307162, -0.469878, -1.13331, -0.793875, -0.891073, -0.757875, -1.40503
0.19, 0.0319375, -1.19186, -1.94048, -1.28899, -1.85115, -2.4568, -1.61857, -1.16111, -1.35107, -0.813344, -0.984731, -1.43102, -1.41739, -1.79369, -0.848235, -0.820413, -1.11456, -1.23905, -0.442551, -0.734472, -0.731904, -0.578484, -1.09814, -0.16169, -0.012674, -0.269774, 0.0661982, 0.0468435, 0.284462, 0.813999, 0.605608, 0.527257, 0.140169, -0.275218, -0.422247, -0.564781, -0.915664, -0.894987, -0.927176, -0.612555, -1.04553
0.2, 0.0319375, -1.2471, -1.5681, -2.05974, -1.12502, -1.96601, -1.17107, -0.825918, -0.999969, -0.873296, -1.03872, -2.00404, -1.13576, -1.10309, -0.955675, -0.794965, -0.987969, -1.15709, -1.05605, -0.786421, -0.799077, -0.97796, -0.998526, -0.24523, -0.326907, -0.400615, -0.0753438, 0.265988, 0.583096, 0.310443, 0.605363, 0.705976, 0.0782571, -0.392899, -0.569733, -0.75953, -0.762789, -1.00997, -0.981043, -1.00698, -1.24417
0.21, 0.0319375, -0.290369, -0.909091, -0.829042, -0.567413, -1.50272, -1.13268, -0.951223, -1.51368, -0.907817, -1.22977, -1.93336, -0.997153, -1.05918, -1.1787, -0.8253, -0.667539, -1.04478, -1.30288, -0.887547, -1.01056, -1.21893, -0.752335, -0.467508, -0.479825, -0.329123, -0.0843327, 0.37852, 0.479604, 0.419164, 1.08053, 0.554153, 0.0993004, -0.375313, -0.657138, -0.766083, -0.808279, -0.867918, -0.961663, -0.975444, -1.18926
0.22, 0.0319375, -0.691022, -1.3584, -0.579677, -0.995618, -1.51915, -1.26209, -0.691217, -0.799483, -1.1044, -1.55147, -1.32444, -1.18237, -0.742363, -0.843579, -0.610778, -1.10398, -0.819675, -1.12019, -0.704708, -0.676072, -1.03329, -0.532805, -0.383235, -0.819039, -0.484432, 0.0210226, 0.503606, 0.133451, 0.5523, 1.36629, 0.581198, 0.217509, -0.0569366, -0.627796, -0.525339, -0.933241, -1.1343, -1.03224, -0.851691, -1.33584
0.23, 0.0319375, -1.73697, -1.46969, -1.47873, -1.75834, -1.61832, -0.873127, -0.583969, -0.926735, -0.504213, -1.32872, -1.8287, -1.40112, -0.97564, -1.18832, -0.615599, -1.27997, -1.19046, -1.04014, -0.564998, -0.714674, -0.830035, -1.13865, -1.08847, -0.640543, -0.196142, 0.214967, 0.639144, 0.355481, 0.346959, 0.85052, 0.436523, 0.220325, 0.0886936, -0.202357, -0.688179, -0.788106, -0.873057, -0.921488, -1.14637, -1.3409
0.24, 0.0319375, -1.67439, -2.40428, -1.89504, -1.7168, -2.43942, -2.08333, -1.00186, -0.889857, -0.569243, -1.02888, -1.65379, -1.05674, -1.63733, -1.6748, -1.22363, -0.583865, -1.04964, -0.791034, 0.0638581, -0.332442, -0.279563, -0.697963, -0.340934, -0.499383, -0.725059, -0.0955952, 0.371536, 0.246874, 0.513125, 1.31227, 0.737032, 0.0745779, -0.203655, -0.263124, -0.825197, -1.03627, -0.916094, -0.915359, -1.1612, -1.16437
0.25, 0.0319375, -2.01015, -1.95225, -2.00118, -0.882525, -1.32183, -1.27465, -0.855988, -1.3559, -0.704926, -1.13502, -1.52457, -1.51378, -1.5983, -1.18451, -1.30786, -0.811243, -0.961263, -0.537585, 0.0257073, -0.460984, -0.275941, -0.765232, -0.600526, -0.908325, -0.931214, -0.265097, 0.0598108, 0.493353, 0.597535, 0.931092, 0.743417, 0.129025, -0.17021, -0.693823, -0.854636, -1.0255, -1.0172, -1.04191, -0.769997, -1.07094
0.26, 0.0319375, -2.25114, -1.3612, -0.934205, -0.752899, -1.18914, -1.61385, -0.866265, -1.99125, -1.39237, -1.38759, -1.76821, -1.35727, -1.19415, -1.15926, -0.866211, -1.02935, -1.23321, -0.765744, -0.545654, -0.475107, -1.01871, -0.644894, -0.762443, -0.938131, -0.861576, 0.00816768, 0.165451, 0.412527, 0.484698, 0.717565, 0.547706, 0.0467046, -0.0567945, -0.38213, -0.931133, -1.07944, -1.09159, -0.865389, -0.818759, -1.18627
0.27, 0.0319375, -0.785803, -0.827023, -1.01134, -1.52476, -2.13827, -1.79402, -1.06199, -2.22445, -1.37538, -1.8795, -1.71725, -1.14272, -1.14883, -1.57738, -0.992018, -0.599027, -0.731797, -0.692377, -0.911005, -0.655449, -0.339923, -0.8044, -0.74814, -0.447979, -0.456733, 0.105492, 0.595591, 0.503889, 0.392359, 0.510716, 0.56224, 0.0088849, -0.0430171, -0.458604, -0.476608, -0.846887, -1.14767, -1.0575, -0.947028, -1.09535
0.28, 0.0319375, -0.722415, -0.790595, -0.693399, -1.43533, -2.47631, -1.87487, -1.4585, -2.43346, -1.76026, -1.48502, -2.14525, -1.63777, -1.65714, -1.37506, -0.926449, -0.937782, -0.646711, -1.13948, -0.876241, -0.435368, -0.227626, -0.552317, -0.757634, -0.625657, -0.490506, -0.0265594, 0.601601, 0.686459, 0.503662, 0.795209, 0.861818, 0.111247, -0.442466, -0.403221, -0.397967, -1.0593, -0.917748, -0.911293, -1.13423, -1.12048
0.29, 0.0319375, -0.469414, -0.193561, -0.448395, -1.12466, -1.84249, -2.22813, -1.41019, -1.4598, -1.05801, -0.966565, -1.34394, -1.16593, -1.71469, -1.17154, -1.11993, -0.53782, -0.741907, -0.515338, -0.0424694, -0.522051, -0.518611, -0.941917, -0.629735, -0.0219869, -0.26867, -0.0380417, 0.722646, 0.608142, 0.645962, 0.852989, 0.800978, -0.273478, -0.652614, -0.218753, -0.291151, -1.00894, -1.00409, -1.17054, -1.23693, -1.25857
0.3, 0.0319375, -1.19486, -0.328425, -0.546659, -0.950611, -1.762, -1.15794, -0.929352, -1.65444, -0.533893, -1.28177, -1.38974, -1.27606, -1.66754, -1.4732, -1.24652, -0.819624, -1.09516, -0.704982, -0.0674448, -0.853861, -1.21932, -0.870012, -0.243954, -0.0840771, -0.482845, 0.0708006, 0.901868, 0.644805, 0.856195, 0.578128, 0.326277, 0.033453, -0.240274, -0.132093, -0.203231, -0.789843, -0.788041, -1.20934, -0.916949, -0.967411
0.31, 0.0319375, -1.26254, -0.805272, -1.02041, -1.39083, -1.67713, -0.762776, -1.07393, -1.57566, -0.550335, -0.548162, -1.33298, -1.86563, -1.79584, -2.06594, -1.39791, -0.667408, -0.681125, -1.12739, -0.617911, -0.705193, -1.39914, -0.864469, -0.579182, -0.596617, -0.446119, 0.0344828, 0.313517, 0.341597, 0.551477, 0.643063, 0.328671, -0.0624799, -0.201378, -0.299505, -0.0561498, -0.813592, -1.05435, -1.0256, -0.99549, -1.26976
