# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19
0, 0.0319375, -0.841259, -0.132724, 0.246986, 0.644647, 0.79588, 1.03861, 1.11682, 1.72472, 1.58311, 1.62302, 2.12418, 2.22279, 2.27162, 2.26791, 2.53131, 2.76933, 2.69378, 2.79181, 3.184, 3.51683
0.01, 0.0319375, -0.470601, -0.239136, -0.0913544, 0.597213, 0.677674, 0.749177, 0.797429, 1.04561, 1.34099, 1.78187, 2.31086, 2.04838, 2.31963, 3.01291, 3.6532, 3.29313, 3.09215, 2.49972, 2.7108, 3.10982
0.02, 0.0319375, -0.976359, -0.537535, -0.632053, -0.4875, 0.338693, 0.173817, 0.676993, 0.745765, 1.19718, 1.60048, 1.74753, 1.8616, 2.04397, 2.59234, 3.02707, 2.76634, 2.60061, 2.00713, 2.24684, 2.54598
0.03, 0.0319375, -0.58876, -0.324466, -0.414015, -0.276688, 0.23607, 0.369738, 0.538529, 1.00049, 1.39616, 1.50028, 1.79031, 2.05963, 2.42905, 2.39037, 2.18688, 2.45262, 2.12422, 2.07646, 2.32593, 2.38268
0.04, 0.0319375, -1.22169, -0.348391, -0.260738, -0.0920121, 0.717726, 0.540864, 0.819495, 1.56092, 2.09701, 2.35393, 2.75284, 2.92697, 3.01493, 2.93019, 2.9187, 2.90669, 2.67902, 2.37742, 2.43672, 2.61848
0.05, 0.0319375, -0.842073, -0.78979, -0.44993, -0.0708676, 0.482843, 0.496471, 0.905535, 1.48435, 1.86818, 2.30445, 2.28252, 2.67153, 2.99764, 3.02578, 2.89016, 2.80975, 2.89606, 2.588, 2.93336, 2.88526
0.06, 0.0319375, -0.961332, -1.17967, -0.679599, -0.16209, 0.487533, 0.196455, 0.426161, 0.906973, 1.11678, 2.10122, 2.66252, 2.98382, 2.81236, 2.75515, 2.85399, 2.74847, 2.53931, 2.54495, 2.54138, 2.59291
0.07, 0.0319375, -0.509339, -0.43069, -0.154012, -0.102816, 0.636815, 0.8266, 0.68446, 1.30894, 1.42569, 2.21399, 2.84636, 3.44565, 3.2744, 2.92986, 3.20021, 3.16078, 2.87772, 2.38757, 2.60363, 2.58282
0.08, 0.0319375, -0.489989, -0.728061, -0.369834, -0.00632488, 0.145254, 0.610762, 0.455249, 1.36192, 1.30211, 1.90222, 1.7488, 2.38129, 3.02294, 2.64437, 2.55622, 2.94195, 2.79599, 2.51922, 2.57111, 2.5074
0.09, 0.0319375, -0.859498, -1.02596, -0.692703, 0.0312115, 0.0616377, 0.688586, 0.76247, 1.34368, 1.06115, 1.42294, 1.63443, 2.02398, 2.21802, 2.00185, 1.96071, 3.0355, 3.11455, 2.50369, 2.53574, 2.81773
0.1, 0.0319375, -1.01923, -1.0359, -0.448403, -0.630621, -0.179442, 0.520262, 0.858456, 1.24887, 1.28088, 1.76119, 1.98554, 2.4448, 2.53968, 2.74491, 2.63353, 2.7824, 2.78632, 2.32708, 2.71378, 2.96849
0.11, 0.0319375, -0.351654, -0.650632, -0.515806, -0.577213, 0.271945, 0.511579, 0.792641, 1.2318, 1.96321, 2.02152, 2.34307, 2.78611, 2.82464, 2.97562, 2.87063, 2.99143, 2.85778, 2.51647, 2.51367, 2.84904
0.12, 0.0319375, -0.237354, -0.521924, -0.509986, -0.627501, 0.0269688, 0.245312, 0.459463, 1.02523, 1.51104, 1.74845, 2.07206, 2.04578, 2.28989, 2.62228, 2.77643, 3.07081, 2.63752, 2.20597, 2.23349, 2.23549
0.13, 0.0319375, -1.10402, -0.64386, -0.776412, -0.704414, 0.0389876, 0.292486, 0.290621, 1.33421, 1.7373, 2.02468, 2.04762, 2.72334, 3.35717, 3.39178, 3.08988, 2.91463, 3.06755, 2.19867, 2.28113, 2.25666
0.14, 0.0319375, -1.49997, -0.439822, -0.959637, -0.679314, -0.157673, 0.281671, 0.483507, 1.21714, 1.27968, 1.63148, 1.63672, 2.08333, 2.75285, 2.63541, 2.7785, 2.61538, 2.5616, 2.15945, 2.25802, 2.10022
0.15, 0.0319375, -1.01816, 0.0242636, -0.466482, -0.49797, -0.156145, 0.329298, 0.428761, 1.12407, 1.22181, 1.46968, 1.55796, 2.16409, 2.40157, 2.33865, 2.52521, 2.81467, 2.71056, 2.00547, 2.68181, 2.61803
0.16, 0.0319375, -0.16603, 0.299332, 0.618503, 0.902148, 1.27533, 1.48697, 1.14796, 2.03186, 2.44099, 2.68487, 2.26278, 3.11658, 3.47641, 3.25389, 3.31508, 3.08649, 3.00852, 2.57838, 2.83954, 2.85554
0.17, 0.0319375, 0.172288, 0.729005, 0.936175, 1.23225, 1.67041, 1.86481, 1.33861, 2.26839, 2.80137, 3.05933, 2.46657, 3.45557, 3.8769, 3.5353, 3.13381, 2.90828, 3.01794, 2.6445, 2.71345, 2.75836
0.18, 0.0319375, -1.35076, -0.00238476, 0.122653, -0.114557, 0.194241, 0.886052, 0.961049, 1.51539, 1.55414, 1.7837, 1.65677, 1.96677, 2.30753, 2.27874, 2.67619, 2.64089, 2.33921, 2.40167, 3.01005, 2.9351
0.19, 0.0319375, -0.595086, -0.211138, 0.131229, 0.0732541, 0.306434, 0.8508, 0.659299, 1.21182, 1.50299, 2.26407, 1.9609, 2.00318, 2.44713, 2.7091, 3.02381, 2.88746, 2.63739, 2.30296, 2.96023, 3.12076
0.2, 0.0319375, -0.236652, -0.496726, 0.0968203, -0.162516, 0.351606, 0.0486924, 0.293664, 0.960827, 1.41886, 1.64038, 1.49405, 1.98858, 2.50982, 2.36897, 2.86363, 3.66531, 3.06353, 2.38709, 2.4056, 3.02414
0.21, 0.0319375, -0.47233, -0.543183, 0.0257686, 0.311926, 0.559268, 0.326462, 0.414026, 1.33468, 1.85928, 1.90477, 1.7807, 2.42605, 2.96934, 2.5953, 2.86142, 3.15389, 3.10064, 2.77477, 2.7598, 3.47884
0.22, 0.0319375, -1.018, -0.850666, -0.544139, -0.653393, -0.216782, 0.436314, 0.851136, 0.871401, 0.80208, 1.29962, 1.56788, 2.04193, 2.10081, 2.14869, 2.47079, 2.63264, 2.71616, 2.44491, 2.53049, 2.4545
0.23, 0.0319375, -1.01247, -0.823273, -0.566253, -0.25955, -0.0365904, 0.391636, 0.695318, 0.692241, 0.969408, 1.40384, 1.76193, 2.1434, 1.99409, 2.13174, 2.25547, 2.33714, 2.46625, 2.34135, 2.50432, 2.41859
0.24, 0.0319375, -1.63903, -1.2947, -0.828661, 0.104003, -0.0886885, -0.220728, 0.680057, 0.59551, 1.01693, 1.36001, 1.85396, 1.74791, 1.86859, 2.1001, 2.22931, 2.53384, 2.89423, 2.46142, 2.23063, 2.18196
0.25, 0.0319375, -0.674149, -0.612157, -0.648594, 0.357403, 1.05214, 0.718174, 0.790871, 0.711066, 1.22215, 1.81161, 1.56414, 1.70893, 2.13365, 2.40067, 2.5773, 2.61016, 2.76023, 2.25037, 1.87559, 1.82136
0.26, 0.0319375, -0.0337653, -0.210538, 0.551836, 0.968188, 1.51684, 1.81866, 1.77433, 2.18422, 2.563, 2.38723, 1.73413, 2.39252, 2.25279, 2.31323, 2.62024, 2.64083, 2.52346, 2.17465, 2.31985, 2.3945
