# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5, f6, f7, f8, f9, f10, f11, f12, f13, f14, f15, f16, f17, f18, f19, f20, f21, f22, f23, f24, f25, f26, f27, f28, f29, f30, f31, f32, f33, f34, f35, f36, f37, f38, f39, f40, f41, f42, f43, f44, f45, f46, f47, f48, f49
0, 0.0319375, 0.0985489, 0.0741827, 0.161419, 0.470793, 1.1602, 0.838743, 0.660185, 0.428573, 0.296349, 0.315402, 0.592826, 0.359569, 0.534711, 0.671724, 0.618603, 0.629199, 0.419187, 0.263273, 0.645536, 0.8095, 0.493411, 0.292921, 0.562486, 0.52117, 0.321346, 0.582881, 0.559112, 0.588051, 0.668058, 0.749978, 0.809463, 0.608352, 0.666703, 0.454787, 0.616594, 0.643637, 0.56285, 0.620795, 0.717134, 0.958825, 0.778592, 0.916892, 1.17816, 1.39324, 1.29854, 1.47483, 1.18609, 0.801771, 0.679112, 0.699277
0.01, 0.0319375, 0.218364, 0.0984213, 0.141125, 0.441762, 1.14929, 0.851284, 0.535233, 0.371513, 0.516872, 0.343145, 0.327234, 0.438694, 0.57661, 0.75966, 0.499502, 0.73878, 0.485686, 0.451564, 0.360146, 0.744782, 0.472895, 0.44713, 0.658764, 0.606422, 0.467582, 0.718325, 0.562919, 0.720568, 0.827628, 0.812509, 0.629637, 0.730891, 0.559775, 0.48495, 0.671965, 0.609165, 0.521034, 0.599224, 0.686865, 1.01239, 0.724346, 0.594854, 1.11193, 1.53268, 1.59589, 1.27992, 1.07741, 0.94365, 0.782642, 0.598874
0.02, 0.0319375, 0.181548, 0.0852154, 0.195923, 0.33519, 1.10642, 0.827722, 0.532559, 0.39877, 0.489041, 0.215324, 0.26181, 0.498894, 0.711754, 1.05826, 0.722289, 0.419531, 0.504304, 0.57387, 0.4316, 0.558683, 0.43996, 0.381587, 0.43679, 0.559433, 0.66533, 0.539217, 0.653393, 0.550518, 0.776827, 0.743089, 0.822513, 0.70724, 0.732838, 0.709321, 0.731626, 0.60406, 0.537663, 0.848427, 0.747959, 0.766495, 0.663838, 0.764736, 1.16086, 1.60858, 1.59908, 1.2931, 1.05796, 0.914848, 0.744319, 0.756043
0.03, 0.0319375, 0.170429, 0.0862873, 0.277465, 0.429475, 1.15997, 0.773906, 0.380376, 0.476374, 0.344835, 0.223305, 0.340253, 0.482725, 0.654905, 0.849692, 0.698578, 0.470743, 0.401533, 0.723557, 0.521187, 0.469442, 0.479067, 0.362248, 0.346774, 0.501167, 0.644672, 0.683968, 0.638289, 0.430974, 0.778641, 0.715611, 0.752684, 0.660174, 0.583629, 0.647631, 0.58243, 0.352219, 0.494604, 0.684365, 0.70063, 0.621509, 0.76528, 0.861741, 1.21674, 1.40684, 1.176, 1.21304, 0.910575, 0.857373, 0.783137, 0.735637
0.04, 0.0319375, 0.0969736, 0.0667607, 0.245609, 0.387519, 1.07281, 1.00437, 0.609677, 0.338625, 0.389807, 0.432503, 0.199669, 0.498371, 0.63142, 0.602915, 0.404397, 0.461599, 0.434988, 0.556531, 0.342883, 0.429545, 0.503765, 0.755454, 0.542192, 0.666585, 0.563133, 0.653474, 0.708011, 0.802062, 0.847624, 0.603935, 0.640527, 0.666374, 0.600462, 0.575693, 0.636023, 0.434047, 0.631777, 0.655494, 0.465848, 0.716223, 0.750561, 0.895857, 1.09225, 1.28079, 1.44653, 1.21541, 0.980573, 0.82335, 0.923062, 0.704812
0.05, 0.0319375, 0.208044, 0.0944438, 0.276858, 0.502402, 1.13559, 0.806677, 0.406554, 0.28134, 0.200054, 0.396144, 0.338888, 0.551561, 0.585258, 0.709007, 0.348394, 0.436279, 0.344041, 0.362478, 0.322283, 0.394658, 0.549306, 0.532992, 0.538785, 0.480365, 0.39766, 0.443188, 0.559462, 0.706812, 0.908214, 0.61217, 0.560639, 0.731858, 0.627693, 0.523851, 0.795982, 0.456392, 0.662876, 0.657572, 0.391015, 0.71906, 0.69838, 0.942931, 0.973825, 1.02153, 1.48347, 1.24253, 1.18669, 0.829793, 0.911419, 0.82169
0.06, 0.0319375, 0.227249, 0.0554005, 0.242632, 0.498413, 1.10006, 0.804614, 0.426169, 0.337515, 0.152979, 0.256044, 0.327549, 0.519064, 0.429366, 0.657442, 0.538619, 0.466503, 0.537972, 0.347075, 0.228137, 0.4186, 0.679788, 0.388064, 0.562948, 0.379206, 0.250205, 0.363781, 0.487204, 0.639343, 0.798431, 0.677475, 0.80585, 0.642547, 0.610876, 0.628843, 0.66623, 0.452025, 0.654317, 0.627005, 0.542926, 0.834723, 0.860388, 0.819257, 1.00769, 1.26078, 1.2495, 1.27688, 1.09066, 0.655654, 0.703835, 0.745958
0.07, 0.0319375, 0.249146, 0.155062, 0.0925284, 0.469099, 1.16268, 0.811683, 0.375313, 0.226745, 0.302342, 0.256964, 0.192516, 0.64541, 0.655291, 0.547879, 0.76804, 0.521435, 0.707376, 0.495602, 0.511604, 0.823033, 0.538066, 0.391113, 0.444657, 0.465538, 0.440185, 0.387462, 0.557179, 0.738212, 0.624595, 0.566628, 0.723371, 0.741564, 0.491281, 0.677441, 0.67621, 0.488858, 0.510671, 0.742148, 0.500493, 0.681706, 0.808207, 0.959782, 1.09715, 1.38825, 1.52973, 1.27425, 1.04228, 0.889456, 0.824997, 0.730838
0.08, 0.0319375, 0.317929, 0.192744, 0.212087, 0.36282, 0.97971, 0.749991, 0.265849, 0.330103, 0.403275, 0.433607, 0.277209, 0.406288, 0.720386, 0.619129, 0.544901, 0.364388, 0.721332, 0.350832, 0.545095, 1.02576, 0.338672, 0.542507, 0.519894, 0.718194, 0.425076, 0.642242, 0.642207, 0.71454, 0.638833, 0.655488, 0.520817, 0.613407, 0.666759, 0.562885, 0.563675, 0.589431, 0.678549, 0.685462, 0.566047, 0.883448, 0.801235, 0.996713, 1.19912, 1.41485, 1.73114, 1.33955, 1.03917, 0.899896, 0.610106, 0.648546
0.09, 0.0319375, 0.286979, 0.149556, 0.178675, 0.349145, 0.978939, 0.769855, 0.127115, 0.422021, 0.548534, 0.37968, 0.419669, 0.375665, 0.426791, 0.657323, 0.24702, 0.394217, 0.690647, 0.632449, 0.670173, 0.832625, 0.301122, 0.407521, 0.611849, 0.661576, 0.523754, 0.563148, 0.31559, 0.469242, 0.519823, 0.588955, 0.508975, 0.504635, 0.734695, 0.575124, 0.624579, 0.738438, 0.599503, 0.591646, 0.478633, 0.648343, 0.706793, 0.9847, 1.0791, 1.38194, 1.53134, 1.28518, 1.06735, 0.733163, 0.738837, 0.676493
0.1, 0.0319375, 0.334804, 0.0178048, 0.0519244, 0.250764, 0.925073, 0.630387, 0.211123, 0.40147, 0.386177, 0.19866, 0.29305, 0.380612, 0.622586, 0.774319, 0.514395, 0.417765, 0.633772, 0.627445, 0.6042, 0.857135, 0.555759, 0.436189, 0.593971, 0.584619, 0.577247, 0.543003, 0.41916, 0.284667, 0.594895, 0.550558, 0.305434, 0.463919, 0.721295, 0.649684, 0.641517, 0.78338, 0.486722, 0.669701, 0.534815, 0.706824, 0.858243, 0.848825, 1.0434, 0.973211, 1.32009, 1.35663, 1.08123, 0.925232, 0.761413, 0.769313
0.11, 0.0319375, 0.251587, 0.142331, 0.0747324, 0.18637, 0.944545, 0.630521, 0.17771, 0.240354, 0.395747, 0.335983, 0.232218, 0.211908, 0.378345, 0.674738, 0.889015, 0.516932, 0.576586, 0.351743, 0.407436, 0.738261, 0.468486, 0.426498, 0.442789, 0.342747, 0.466603, 0.524485, 0.709255, 0.596233, 0.60207, 0.656919, 0.568448, 0.539636, 0.709131, 0.834344, 0.744188, 0.696255, 0.673553, 0.788009, 0.773991, 0.645572, 0.781096, 0.972244, 1.21447, 1.30903, 1.57267, 1.39389, 1.14204, 0.88017, 0.820321, 0.69599
0.12, 0.0319375, 0.356137, 0.245729, 0.357582, 0.443248, 1.10847, 0.930975, 0.405448, 0.422793, 0.424203, 0.55105, 0.256959, 0.259846, 0.176302, 0.390092, 0.719541, 0.550056, 0.541939, 0.373711, 0.712375, 0.810772, 0.432598, 0.277912, 0.334353, 0.400484, 0.505477, 0.471441, 0.71142, 0.639473, 0.530999, 0.597844, 0.550793, 0.690269, 0.671785, 0.65662, 0.73636, 0.639588, 0.494642, 0.579694, 0.732836, 0.602814, 0.617371, 1.16445, 1.38343, 1.31603, 1.52827, 1.15127, 1.00076, 0.737107, 0.655746, 0.749016
0.13, 0.0319375, 0.312382, 0.185448, 0.398157, 0.416906, 1.10561, 0.755057, 0.278448, 0.315466, 0.609882, 0.473956, 0.398634, 0.312019, 0.489228, 0.425129, 0.28797, 0.488569, 0.579579, 0.597556, 0.625103, 0.556218, 0.515281, 0.621241, 0.266059, 0.281653, 0.548031, 0.544031, 0.789926, 0.509909, 0.770464, 0.863505, 0.537558, 0.532386, 0.687615, 0.404171, 0.521385, 0.440832, 0.495374, 0.56512, 0.517977, 0.814037, 0.881554, 0.906941, 1.06976, 1.45719, 1.55166, 1.31753, 1.15013, 0.825574, 0.636314, 0.75323
0.14, 0.0319375, 0.225241, 0.199285, 0.230336, 0.260418, 0.99741, 0.814151, 0.548994, 0.475394, 0.518554, 0.253202, 0.208225, 0.264958, 0.576035, 0.711847, 0.413628, 0.408743, 0.565486, 0.567368, 0.494829, 0.327414, 0.519679, 0.51053, 0.448684, 0.355776, 0.476241, 0.454575, 0.53847, 0.664634, 0.746137, 0.564219, 0.507121, 0.632368, 0.840268, 0.685129, 0.687097, 0.43966, 0.426214, 0.610196, 0.514078, 0.873557, 0.728408, 0.830373, 1.16922, 1.28572, 1.42294, 1.36347, 1.1956, 0.896334, 0.863454, 0.758071
0.15, 0.0319375, 0.24125, 0.0470919, 0.171528, 0.372376, 1.0688, 0.84331, 0.471861, 0.365189, 0.256434, 0.349796, 0.279882, 0.372063, 0.535362, 0.754386, 0.697154, 0.442689, 0.415945, 0.449149, 0.472696, 0.675623, 0.584228, 0.53222, 0.69846, 0.476949, 0.42531, 0.627684, 0.670488, 0.718608, 0.689512, 0.535013, 0.366919, 0.631049, 0.648576, 0.829148, 0.806128, 0.398458, 0.384621, 0.772259, 0.605405, 0.908244, 0.741094, 1.05981, 1.22165, 1.28653, 1.25904, 1.31907, 1.14638, 0.827358, 0.824114, 0.696583
0.16, 0.0319375, 0.282014, 0.174603, 0.108705, 0.374883, 1.09212, 0.745139, 0.355882, 0.410161, 0.274133, 0.402958, 0.466754, 0.807187, 0.772125, 0.475793, 0.562156, 0.615977, 0.484698, 0.615587, 0.558813, 0.704494, 0.50582, 0.339425, 0.533698, 0.526692, 0.570717, 0.573071, 0.695098, 0.616312, 0.645542, 0.580246, 0.484706, 0.578466, 0.559764, 0.769651, 0.817977, 0.458508, 0.508624, 0.618066, 0.690397, 0.918022, 0.811117, 0.997518, 1.13159, 1.36655, 1.55996, 1.46659, 1.08039, 0.735344, 0.656853, 0.701208
0.17, 0.0319375, 0.143511, 0.108222, 0.127168, 0.312507, 0.995115, 0.825987, 0.388486, 0.355347, 0.204909, 0.37672, 0.224301, 0.534159, 0.524354, 0.535212, 0.35477, 0.502192, 0.594029, 0.459605, 0.724503, 0.979447, 0.49037, 0.471667, 0.669912, 0.653097, 0.527332, 0.671373, 0.521545, 0.603967, 0.837823, 0.53007, 0.66332, 0.539911, 0.678174, 0.641882, 0.678898, 0.452288, 0.693261, 0.640314, 0.69584, 0.785524, 0.832166, 0.903376, 1.00611, 1.66593, 1.65443, 1.40629, 1.0564, 0.884308, 0.760879, 0.662943
0.18, 0.0319375, 0.162727, 0.0515295, 0.119457, 0.368205, 1.03351, 0.831269, 0.36577, 0.317818, 0.326125, 0.230872, 0.162038, 0.366704, 0.658334, 0.575704, 0.552121, 0.335907, 0.388272, 0.485897, 0.48558, 0.79305, 0.582968, 0.651902, 0.568269, 0.749713, 0.720601, 0.635277, 0.671817, 0.569451, 0.878379, 0.683887, 0.627136, 0.503272, 0.687457, 0.514395, 0.541523, 0.495997, 0.612516, 0.404549, 0.496393, 0.872799, 0.927648, 0.93804, 1.0942, 1.26168, 1.42845, 1.30166, 1.19075, 0.783149, 0.672758, 0.618572
0.19, 0.0319375, 0.185382, 0.152759, 0.210931, 0.347709, 1.003, 0.739469, 0.464318, 0.603095, 0.35871, 0.3611, 0.284198, 0.286895, 0.680237, 0.590495, 0.316322, 0.418646, 0.623756, 0.519009, 0.53141, 0.808729, 0.523467, 0.55924, 0.647349, 0.712314, 0.555959, 0.620699, 0.494201, 0.48355, 0.694763, 0.576241, 0.642613, 0.571877, 0.678149, 0.419559, 0.612979, 0.501163, 0.462667, 0.460665, 0.584601, 0.83125, 0.81578, 0.886823, 1.13383, 1.17598, 1.54159, 1.30157, 1.16202, 0.792577, 0.824539, 0.641623
0.2, 0.0319375, 0.250533, 0.120603, 0.271842, 0.408565, 1.09429, 0.753074, 0.523864, 0.576526, 0.208717, 0.201263, 0.26222, 0.238333, 0.516769, 0.472275, 0.283795, 0.519645, 0.508659, 0.593787, 0.503313, 0.751161, 0.457631, 0.784483, 0.759235, 0.764455, 0.529139, 0.538958, 0.346096, 0.515182, 0.628454, 0.509496, 0.701543, 0.538214, 0.581933, 0.363916, 0.618921, 0.657057, 0.431431, 0.700264, 0.529149, 0.676925, 0.76802, 0.889615, 1.38868, 1.30268, 1.3895, 1.30197, 0.998968, 0.815338, 0.821046, 0.684545
0.21, 0.0319375, 0.138097, 0.0372706, 0.125445, 0.47736, 1.19409, 0.760357, 0.512675, 0.359473, 0.173947, 0.243279, 0.227489, 0.224893, 0.506266, 0.630565, 0.378471, 0.487442, 0.667344, 0.542573, 0.500316, 1.04811, 0.70247, 0.785645, 0.544569, 0.743519, 0.478701, 0.32672, 0.393952, 0.635656, 0.933057, 0.478723, 0.458715, 0.7013, 0.612092, 0.542306, 0.773307, 0.718333, 0.643419, 0.710228, 0.735754, 0.729791, 0.846425, 0.723094, 1.09774, 1.39192, 1.40261, 1.34856, 1.09061, 0.934428, 0.662607, 0.652577
