# Time (seconds), Duration (seconds), f0, f1, f2, f3, f4, f5
0.0202349, 0, -0.0100955, -0.124135, -0.009577, 0.004375, 0.02625, 0.0065625
0.0404699, 0, -0.0101565, -0.124257, -0.00976, 0.0021875, 0.0240625, 0.0021875
0.0607048, 0, -0.0100955, -0.124165, -0.009577, 0.004375, 0.02625, 0.0021875
0.0809398, 0, -0.0101565, -0.124135, -0.0095465, 0.0153125, 0.021875, -0.0065625
0.101175, 0, -0.0102175, -0.124165, -0.009577, 0.0153125, 0.0240625, -0.004375
0.12141, 0, -0.010187, -0.124104, -0.009577, 0.0175, 0.0196875, -0.0065625
0.141645, 0, -0.0100345, -0.124104, -0.0096075, 0.0196875, 0.0175, -0.00875
0.16188, 0, -0.010004, -0.124074, -0.0095465, 0.021875, 0.0109375, -0.013125
0.182115, 0, -0.010004, -0.124226, -0.009516, 0.0175, 0.013125, -0.004375
0.202349, 0, -0.0102175, -0.124135, -0.0095465, 0.00875, 0.02625, -0.00875
0.222584, 0, -0.010126, -0.124074, -0.0094855, 0.004375, 0.0328125, -0.0109375
0.242819, 0, -0.010004, -0.124135, -0.0095465, 0.00875, 0.035, -0.0109375
0.263054, 0, -0.0100955, -0.124104, -0.009516, 0.0175, 0.039375, -0.00875
0.283289, 0, -0.0102175, -0.124196, -0.0095465, 0.021875, 0.04375, -0.013125
0.303524, 0, -0.010065, -0.124257, -0.009638, 0.0240625, 0.0415625, -0.0175
0.323759, 0, -0.0100955, -0.123861, -0.0093025, 0.039375, 0.0415625, -0.013125
0.343994, 0, -0.009821, -0.123861, -0.009211, 0.021875, 0.0371875, -0.00875
0.364229, 0, -0.010126, -0.124348, -0.009638, -0.0021875, 0.0459375, -0.0065625
0.384464, 0, -0.010492, -0.124684, -0.009882, 0.00875, 0.0415625, -0.00875
0.404699, 0, -0.0104005, -0.124196, -0.009516, 0.0546875, 0.0196875, -0.030625
0.424934, 0, -0.009882, -0.123921, -0.009394, 0.06125, 0.0196875, -0.0459375
0.445169, 0, -0.0096685, -0.123861, -0.009211, 0.0415625, 0.04375, -0.0415625
0.465404, 0, -0.0098515, -0.123952, -0.0091195, 0.021875, 0.0503125, -0.0284375
0.485639, 0, -0.010126, -0.123982, -0.0091805, 0.0196875, 0.0415625, -0.02625
0.505874, 0, -0.0103395, -0.124379, -0.009394, 0.0196875, 0.02625, -0.0175
0.526109, 0, -0.010004, -0.12447, -0.009577, 0.0371875, 0.0196875, -0.0284375
0.546344, 0, -0.009943, -0.124288, -0.0096075, 0.0525, 0.0153125, -0.0371875
0.566579, 0, -0.0100345, -0.124288, -0.0096075, 0.0525, 0.013125, -0.0371875
0.586813, 0, -0.010126, -0.124104, -0.0095465, 0.065625, 0.004375, -0.0459375
0.607048, 0, -0.00976, -0.123861, -0.0093635, 0.0525, -0.004375, -0.039375
0.627283, 0, -0.0099735, -0.124074, -0.0096685, 0.030625, -0.004375, -0.02625
0.647518, 0, -0.010187, -0.124318, -0.0097295, 0.021875, -0.0109375, -0.0175
0.667753, 0, -0.010187, -0.124288, -0.0097295, 0.039375, -0.0328125, -0.02625
0.687988, 0, -0.009821, -0.124043, -0.00976, 0.035, -0.0196875, -0.0328125
